"beruf","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","kein Migrationshintergrund","weiblich","614","0.152237836390808","0.140391758368789","0.164083914412827"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","direkter Migrationshintergrund","maennlich","633","0.346159117586195","0.320809400528772","0.371508834643618"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","direkter Migrationshintergrund","weiblich","471","0.301062560310189","0.275612528701647","0.326512591918732"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","indirekter Migrationshintergrund","maennlich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","indirekter Migrationshintergrund","weiblich","32","0.139846690053238","0.0819808081783356","0.197712571928141"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","kein Migrationshintergrund","maennlich","1224","0.363998353175054","0.347569804038464","0.380426902311644"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","kein Migrationshintergrund","weiblich","688","0.183893152631415","0.171118986430654","0.196667318832175"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","direkter Migrationshintergrund","maennlich","355","0.289123067620399","0.26496635820218","0.313279777038619"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","direkter Migrationshintergrund","weiblich","79","0.0973807557424018","0.0809321283398687","0.113829383144935"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","indirekter Migrationshintergrund","maennlich","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","indirekter Migrationshintergrund","weiblich","","","",""
"Selbstständige/ManagerInnen","1989","kein Migrationshintergrund","maennlich","283","0.0812352245989307","0.071907091321498","0.0905633578763635"
"Selbstständige/ManagerInnen","1989","kein Migrationshintergrund","weiblich","152","0.0368877758635017","0.0306725637477769","0.0431029879792265"
"Selbstständige/ManagerInnen","1989","direkter Migrationshintergrund","maennlich","52","0.0482635437506422","0.0368435162755832","0.0596835712257012"
"Selbstständige/ManagerInnen","1989","direkter Migrationshintergrund","weiblich","","","",""
"Selbstständige/ManagerInnen","1989","indirekter Migrationshintergrund","maennlich","","","",""
"Selbstständige/ManagerInnen","1989","indirekter Migrationshintergrund","weiblich","","","",""
"In Ausbildung","1989","kein Migrationshintergrund","maennlich","388","0.106711028179535","0.0961690765307291","0.117252979828341"
"In Ausbildung","1989","kein Migrationshintergrund","weiblich","281","0.0667076720470639","0.0584800750181725","0.0749352690759553"
"In Ausbildung","1989","direkter Migrationshintergrund","maennlich","76","0.0504406735698894","0.0387792738159043","0.0621020733238745"
"In Ausbildung","1989","direkter Migrationshintergrund","weiblich","68","0.0428754238465772","0.0316363831087918","0.0541144645843625"
"In Ausbildung","1989","indirekter Migrationshintergrund","maennlich","60","0.445715549293793","0.357875863084641","0.533555235502946"
"In Ausbildung","1989","indirekter Migrationshintergrund","weiblich","58","0.305840540636543","0.228965440006581","0.382715641266506"
"In Rente oder Pension","1989","kein Migrationshintergrund","maennlich","518","0.197007932237525","0.183427366393192","0.210588498081858"
"In Rente oder Pension","1989","kein Migrationshintergrund","weiblich","752","0.296076882340558","0.281023255858381","0.311130508822736"
"In Rente oder Pension","1989","direkter Migrationshintergrund","maennlich","94","0.156014140457834","0.136678936425627","0.175349344490041"
"In Rente oder Pension","1989","direkter Migrationshintergrund","weiblich","87","0.16545123743646","0.144835367437768","0.186067107435152"
"In Rente oder Pension","1989","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","1989","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","1989","kein Migrationshintergrund","maennlich","93","0.0271046971258359","0.0215600269889452","0.0326493672627266"
"Arbeitslose","1989","kein Migrationshintergrund","weiblich","98","0.0257384043427948","0.0205167890256572","0.0309600196599324"
"Arbeitslose","1989","direkter Migrationshintergrund","maennlich","75","0.0558414290292293","0.0436065431010825","0.0680763149573762"
"Arbeitslose","1989","direkter Migrationshintergrund","weiblich","50","0.040847032022374","0.0298654480008428","0.0518286160439053"
"Arbeitslose","1989","indirekter Migrationshintergrund","maennlich","","","",""
"Arbeitslose","1989","indirekter Migrationshintergrund","weiblich","","","",""
"Sonstige Nichterwerbspersonen","1989","kein Migrationshintergrund","maennlich","87","0.0249843996858302","0.0196552168158498","0.0303135825558105"
"Sonstige Nichterwerbspersonen","1989","kein Migrationshintergrund","weiblich","866","0.216620568100436","0.203037052061725","0.230204084139146"
"Sonstige Nichterwerbspersonen","1989","direkter Migrationshintergrund","maennlich","60","0.0365024160453626","0.0265096593547189","0.0464951727360063"
"Sonstige Nichterwerbspersonen","1989","direkter Migrationshintergrund","weiblich","465","0.331584396585969","0.305465120804742","0.357703672367195"
"Sonstige Nichterwerbspersonen","1989","indirekter Migrationshintergrund","maennlich","","","",""
"Sonstige Nichterwerbspersonen","1989","indirekter Migrationshintergrund","weiblich","","","",""
"Beamte","1989","kein Migrationshintergrund","maennlich","292","0.0810114316728135","0.0716950217402284","0.0903278416053986"
"Beamte","1989","kein Migrationshintergrund","weiblich","82","0.0218377082834237","0.017018393869526","0.0266570226973213"
"Beamte","1989","direkter Migrationshintergrund","maennlich","","","",""
"Beamte","1989","direkter Migrationshintergrund","weiblich","","","",""
"Beamte","1989","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte","1989","indirekter Migrationshintergrund","weiblich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","kein Migrationshintergrund","maennlich","614","0.110167211042966","0.101682518472563","0.118651903613369"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","kein Migrationshintergrund","weiblich","1003","0.157413691094054","0.147964979240062","0.166862402948046"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","direkter Migrationshintergrund","maennlich","575","0.298700100218917","0.274759550978626","0.322640649459209"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","direkter Migrationshintergrund","weiblich","470","0.289553827215283","0.264735928537216","0.314371725893351"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","indirekter Migrationshintergrund","maennlich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","indirekter Migrationshintergrund","weiblich","40","0.199602685793309","0.135850420792356","0.263354950794261"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","kein Migrationshintergrund","maennlich","2518","0.423742716984972","0.410351653527283","0.437133780442661"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","kein Migrationshintergrund","weiblich","1754","0.239144033438148","0.228077154606419","0.250210912269877"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","direkter Migrationshintergrund","maennlich","429","0.332814957367612","0.308166536214359","0.357463378520865"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","direkter Migrationshintergrund","weiblich","126","0.135779183921682","0.117035121527268","0.154523246316096"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","indirekter Migrationshintergrund","maennlich","33","0.18063174277273","0.118440959410571","0.242822526134888"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","indirekter Migrationshintergrund","weiblich","","","",""
"Selbstständige/ManagerInnen","1990","kein Migrationshintergrund","maennlich","395","0.0774977085025074","0.0702519494443275","0.0847434675606874"
"Selbstständige/ManagerInnen","1990","kein Migrationshintergrund","weiblich","206","0.0338691259072893","0.0291759792107513","0.0385622726038273"
"Selbstständige/ManagerInnen","1990","direkter Migrationshintergrund","maennlich","61","0.0659507822561118","0.0529682505102166","0.078933314002007"
"Selbstständige/ManagerInnen","1990","direkter Migrationshintergrund","weiblich","","","",""
"Selbstständige/ManagerInnen","1990","indirekter Migrationshintergrund","maennlich","","","",""
"Selbstständige/ManagerInnen","1990","indirekter Migrationshintergrund","weiblich","","","",""
"In Ausbildung","1990","kein Migrationshintergrund","maennlich","476","0.0925352359316942","0.0846824422963651","0.100388029567023"
"In Ausbildung","1990","kein Migrationshintergrund","weiblich","397","0.0619935755005927","0.0557372346159346","0.0682499163852508"
"In Ausbildung","1990","direkter Migrationshintergrund","maennlich","86","0.060017896885492","0.0475938032428908","0.0724419905280933"
"In Ausbildung","1990","direkter Migrationshintergrund","weiblich","52","0.0353973075739517","0.0252863075247884","0.0455083076231149"
"In Ausbildung","1990","indirekter Migrationshintergrund","maennlich","73","0.465606433641585","0.384970332584727","0.546242534698444"
"In Ausbildung","1990","indirekter Migrationshintergrund","weiblich","63","0.286638375769377","0.214514068366671","0.358762683172083"
"In Rente oder Pension","1990","kein Migrationshintergrund","maennlich","719","0.181865070186851","0.171412024566711","0.19231811580699"
"In Rente oder Pension","1990","kein Migrationshintergrund","weiblich","1191","0.28987800413112","0.278106871084021","0.301649137178219"
"In Rente oder Pension","1990","direkter Migrationshintergrund","maennlich","117","0.151644961895917","0.132883470784545","0.170406453007289"
"In Rente oder Pension","1990","direkter Migrationshintergrund","weiblich","118","0.188036448605489","0.166655643727656","0.209417253483321"
"In Rente oder Pension","1990","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","1990","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","1990","kein Migrationshintergrund","maennlich","83","0.0219824885138153","0.0180090410619193","0.0259559359657112"
"Arbeitslose","1990","kein Migrationshintergrund","weiblich","85","0.0179576975876572","0.0145123378085081","0.0214030573668063"
"Arbeitslose","1990","direkter Migrationshintergrund","maennlich","87","0.0537458338756848","0.0419496687811604","0.0655419989702092"
"Arbeitslose","1990","direkter Migrationshintergrund","weiblich","56","0.0390067251770907","0.0284126101925703","0.0496008401616111"
"Arbeitslose","1990","indirekter Migrationshintergrund","maennlich","","","",""
"Arbeitslose","1990","indirekter Migrationshintergrund","weiblich","","","",""
"Sonstige Nichterwerbspersonen","1990","kein Migrationshintergrund","maennlich","144","0.0265127760028908","0.022159176644424","0.0308663753613576"
"Sonstige Nichterwerbspersonen","1990","kein Migrationshintergrund","weiblich","983","0.179827962065094","0.169864156468295","0.189791767661893"
"Sonstige Nichterwerbspersonen","1990","direkter Migrationshintergrund","maennlich","42","0.023875140036559","0.0158898593267973","0.0318604207463207"
"Sonstige Nichterwerbspersonen","1990","direkter Migrationshintergrund","weiblich","436","0.299028551970529","0.273976618133153","0.324080485807906"
"Sonstige Nichterwerbspersonen","1990","indirekter Migrationshintergrund","maennlich","","","",""
"Sonstige Nichterwerbspersonen","1990","indirekter Migrationshintergrund","weiblich","","","",""
"Beamte","1990","kein Migrationshintergrund","maennlich","282","0.0656967928343037","0.0589829412702399","0.0724106443983674"
"Beamte","1990","kein Migrationshintergrund","weiblich","88","0.019915910276045","0.0162911782515097","0.0235406423005803"
"Beamte","1990","direkter Migrationshintergrund","maennlich","","","",""
"Beamte","1990","direkter Migrationshintergrund","weiblich","","","",""
"Beamte","1990","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte","1990","indirekter Migrationshintergrund","weiblich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1991","kein Migrationshintergrund","maennlich","658","0.120910654683549","0.111964700730483","0.129856608636614"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1991","kein Migrationshintergrund","weiblich","1065","0.165813048083837","0.156031101162073","0.175594995005601"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1991","direkter Migrationshintergrund","maennlich","578","0.311089512372799","0.286602437698831","0.335576587046768"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1991","direkter Migrationshintergrund","weiblich","493","0.312771273235386","0.287182195754085","0.338360350716688"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1991","indirekter Migrationshintergrund","maennlich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1991","indirekter Migrationshintergrund","weiblich","49","0.258206370521438","0.193364715263484","0.323048025779393"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1991","kein Migrationshintergrund","maennlich","2218","0.394866198454283","0.38145311738774","0.408279279520826"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1991","kein Migrationshintergrund","weiblich","1427","0.215193365266793","0.20438450192901","0.226002228604577"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1991","direkter Migrationshintergrund","maennlich","399","0.326165621959491","0.301368087830463","0.350963156088519"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1991","direkter Migrationshintergrund","weiblich","102","0.113566185524938","0.0960540856889127","0.131078285360964"
