"beruf","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1986","Hauptschulabschluss","direkter Migrationshintergrund","666","0.345601429479482","0.321470579730664","0.3697322792283"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1986","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1986","Realschulabschluss","kein Migrationshintergrund","156","0.0858766173222974","0.0721608154346894","0.0995924192099053"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1986","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1986","(Fach-)Abitur","kein Migrationshintergrund","35","0.0589180944623044","0.0396211683292345","0.0782150205953743"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1986","(Fach-)Abitur","direkter Migrationshintergrund","74","0.238970813609757","0.184095478412618","0.293846148806896"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1986","AkademikerInnen","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1986","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1986","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1986","(noch) kein Abschluss","direkter Migrationshintergrund","64","0.0679308466174519","0.0505160467387844","0.0853456464961195"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1986","Hauptschulabschluss","kein Migrationshintergrund","1112","0.225520899975791","0.213353399002885","0.237688400948697"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1986","Hauptschulabschluss","direkter Migrationshintergrund","296","0.210018735150392","0.18935060943066","0.230686860870125"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1986","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1986","Realschulabschluss","kein Migrationshintergrund","517","0.301361481630951","0.278899324337916","0.323823638923987"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1986","Realschulabschluss","direkter Migrationshintergrund","38","0.267535698705426","0.195483341797099","0.339588055613753"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1986","(Fach-)Abitur","kein Migrationshintergrund","130","0.230033616973178","0.195544536724985","0.26452269722137"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1986","(Fach-)Abitur","direkter Migrationshintergrund","61","0.272163997365325","0.214892807883445","0.329435186847204"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1986","AkademikerInnen","kein Migrationshintergrund","227","0.355823019509382","0.318585490938679","0.393060548080085"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1986","AkademikerInnen","direkter Migrationshintergrund","36","0.261964050369743","0.179794415874777","0.344133684864708"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1986","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1986","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1986","Hauptschulabschluss","kein Migrationshintergrund","250","0.0509457842020995","0.0445439742451141","0.057347594159085"
"Selbstständige/ManagerInnen","1986","Hauptschulabschluss","direkter Migrationshintergrund","47","0.035551216310942","0.0261554870029801","0.0449469456189039"
"Selbstständige/ManagerInnen","1986","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1986","Realschulabschluss","kein Migrationshintergrund","112","0.0654269959255053","0.0533219501554432","0.0775320416955674"
"Selbstständige/ManagerInnen","1986","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1986","(Fach-)Abitur","kein Migrationshintergrund","32","0.0542576907710023","0.0356938797438649","0.0728215017981398"
"Selbstständige/ManagerInnen","1986","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1986","AkademikerInnen","kein Migrationshintergrund","88","0.129579042238489","0.103457832830855","0.155700251646124"
"Selbstständige/ManagerInnen","1986","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1986","(noch) kein Abschluss","kein Migrationshintergrund","153","0.63699939808768","0.573312628993906","0.700686167181453"
"In Ausbildung","1986","(noch) kein Abschluss","direkter Migrationshintergrund","46","0.0696839011874056","0.0520624203002386","0.0873053820745726"
"In Ausbildung","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1986","Hauptschulabschluss","kein Migrationshintergrund","163","0.0308356639195606","0.025802645678664","0.0358686821604572"
"In Ausbildung","1986","Hauptschulabschluss","direkter Migrationshintergrund","85","0.0388479269908153","0.0290430159575735","0.0486528380240572"
"In Ausbildung","1986","Hauptschulabschluss","indirekter Migrationshintergrund","31","0.176654357855262","0.096051184806635","0.257257530903889"
"In Ausbildung","1986","Realschulabschluss","kein Migrationshintergrund","245","0.145112024334646","0.127870024584801","0.162354024084491"
"In Ausbildung","1986","Realschulabschluss","direkter Migrationshintergrund","40","0.143420891670961","0.0863711032662086","0.200470680075713"
"In Ausbildung","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1986","(Fach-)Abitur","kein Migrationshintergrund","218","0.349127646346799","0.310062441192052","0.388192851501545"
"In Ausbildung","1986","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"In Ausbildung","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1986","AkademikerInnen","kein Migrationshintergrund","","","",""
"In Ausbildung","1986","AkademikerInnen","direkter Migrationshintergrund","","","",""
"In Ausbildung","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1986","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"In Rente oder Pension","1986","(noch) kein Abschluss","direkter Migrationshintergrund","35","0.0677702703358301","0.0503745670928158","0.0851659735788444"
"In Rente oder Pension","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1986","Hauptschulabschluss","kein Migrationshintergrund","1045","0.300525148312846","0.287176736306635","0.313873560319057"
"In Rente oder Pension","1986","Hauptschulabschluss","direkter Migrationshintergrund","72","0.157931680885002","0.139427410214361","0.176435951555642"
"In Rente oder Pension","1986","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1986","Realschulabschluss","kein Migrationshintergrund","215","0.195433032677561","0.176021429059096","0.214844636296026"
"In Rente oder Pension","1986","Realschulabschluss","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1986","(Fach-)Abitur","kein Migrationshintergrund","51","0.129578590113448","0.102056495455549","0.157100684771346"
"In Rente oder Pension","1986","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1986","AkademikerInnen","kein Migrationshintergrund","61","0.134277918566423","0.107759185232567","0.160796651900279"
"In Rente oder Pension","1986","AkademikerInnen","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1986","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Arbeitslose","1986","(noch) kein Abschluss","direkter Migrationshintergrund","55","0.0633623346116707","0.0465021509443394","0.0802225182790019"
"Arbeitslose","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1986","Hauptschulabschluss","kein Migrationshintergrund","185","0.0389629975578965","0.0333292241467959","0.044596770968997"
"Arbeitslose","1986","Hauptschulabschluss","direkter Migrationshintergrund","98","0.0498022630490535","0.0387641404287525","0.0608403856693546"
"Arbeitslose","1986","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1986","Realschulabschluss","kein Migrationshintergrund","42","0.0244325499193528","0.016874767619191","0.0319903322195146"
"Arbeitslose","1986","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Arbeitslose","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1986","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Arbeitslose","1986","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Arbeitslose","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1986","AkademikerInnen","kein Migrationshintergrund","","","",""
"Arbeitslose","1986","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Arbeitslose","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1986","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1986","(noch) kein Abschluss","direkter Migrationshintergrund","212","0.259494673089989","0.229156514033134","0.289832832146845"
"Sonstige Nichterwerbspersonen","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1986","Hauptschulabschluss","kein Migrationshintergrund","801","0.158402144806575","0.147772078357973","0.169032211255178"
"Sonstige Nichterwerbspersonen","1986","Hauptschulabschluss","direkter Migrationshintergrund","223","0.156159797981803","0.137740273903966","0.174579322059641"
"Sonstige Nichterwerbspersonen","1986","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1986","Realschulabschluss","kein Migrationshintergrund","215","0.122749734515682","0.106685746748312","0.138813722283053"
"Sonstige Nichterwerbspersonen","1986","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1986","(Fach-)Abitur","kein Migrationshintergrund","61","0.101535111434175","0.0767831991998389","0.126287023668511"
"Sonstige Nichterwerbspersonen","1986","(Fach-)Abitur","direkter Migrationshintergrund","32","0.133758502371487","0.0899574757434425","0.177559528999532"
"Sonstige Nichterwerbspersonen","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1986","AkademikerInnen","kein Migrationshintergrund","44","0.0608272213365838","0.0422370682792399","0.0794173743939277"
"Sonstige Nichterwerbspersonen","1986","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Beamte","1986","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beamte","1986","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beamte","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beamte","1986","Hauptschulabschluss","kein Migrationshintergrund","109","0.0215118804144639","0.0172879174039448","0.0257358434249831"
"Beamte","1986","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","1986","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Beamte","1986","Realschulabschluss","kein Migrationshintergrund","101","0.0596075636740036","0.0480174797895647","0.0711976475584425"
"Beamte","1986","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","1986","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Beamte","1986","(Fach-)Abitur","kein Migrationshintergrund","35","0.0555638256383086","0.0367908786751875","0.0743367726014297"
"Beamte","1986","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beamte","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beamte","1986","AkademikerInnen","kein Migrationshintergrund","175","0.260860391842291","0.226707417079053","0.295013366605529"
"Beamte","1986","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Beamte","1986","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1987","(noch) kein Abschluss","direkter Migrationshintergrund","362","0.457667928789551","0.422771973335349","0.492563884243753"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1987","Hauptschulabschluss","kein Migrationshintergrund","865","0.179612653422407","0.168316508295853","0.190908798548961"
