"beruf","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Arbeitslose","1984","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1984","Bayern","kein Migrationshintergrund","41","0.0255823295633153","0.0178892282369873","0.0332754308896432"
"Arbeitslose","1984","Bayern","direkter Migrationshintergrund","30","0.0541284061223829","0.033428400698309","0.0748284115464567"
"Arbeitslose","1984","Bayern","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1984","Saarland","kein Migrationshintergrund","","","",""
"Arbeitslose","1984","Saarland","direkter Migrationshintergrund","","","",""
"Arbeitslose","1984","Saarland","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1984","Berlin","kein Migrationshintergrund","","","",""
"Arbeitslose","1984","Berlin","direkter Migrationshintergrund","","","",""
"Arbeitslose","1984","Berlin","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1984","Brandenburg","kein Migrationshintergrund","","","",""
"Arbeitslose","1984","Brandenburg","direkter Migrationshintergrund","","","",""
"Arbeitslose","1984","Brandenburg","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1984","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Arbeitslose","1984","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Arbeitslose","1984","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1984","Sachsen","kein Migrationshintergrund","","","",""
"Arbeitslose","1984","Sachsen","direkter Migrationshintergrund","","","",""
"Arbeitslose","1984","Sachsen","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1984","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Arbeitslose","1984","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Arbeitslose","1984","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1984","Thueringen","kein Migrationshintergrund","","","",""
"Arbeitslose","1984","Thueringen","direkter Migrationshintergrund","","","",""
"Arbeitslose","1984","Thueringen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Schleswig-Holstein","kein Migrationshintergrund","50","0.132204458581195","0.0963067443321688","0.168102172830221"
"Sonstige Nichterwerbspersonen","1984","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Hamburg","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Hamburg","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Hamburg","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Niedersachsen","kein Migrationshintergrund","157","0.145389355554789","0.123810092310882","0.166968618798696"
"Sonstige Nichterwerbspersonen","1984","Niedersachsen","direkter Migrationshintergrund","49","0.252573345157102","0.1928040518373","0.312342638476905"
"Sonstige Nichterwerbspersonen","1984","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Bremen","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Bremen","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Bremen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Nordrhein-Westfalen","kein Migrationshintergrund","427","0.174731620608476","0.159124017384154","0.190339223832798"
"Sonstige Nichterwerbspersonen","1984","Nordrhein-Westfalen","direkter Migrationshintergrund","226","0.227972332456203","0.201406536041693","0.254538128870714"
"Sonstige Nichterwerbspersonen","1984","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Hessen","kein Migrationshintergrund","109","0.135389654802407","0.111144758679305","0.159634550925508"
"Sonstige Nichterwerbspersonen","1984","Hessen","direkter Migrationshintergrund","93","0.200962584113285","0.164773399435577","0.237151768790993"
"Sonstige Nichterwerbspersonen","1984","Hessen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","146","0.201353854983831","0.17154036189853","0.231167348069132"
"Sonstige Nichterwerbspersonen","1984","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","31","0.181798994795258","0.120885506070004","0.242712483520513"
"Sonstige Nichterwerbspersonen","1984","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Baden-Wuerttemberg","kein Migrationshintergrund","213","0.145853658594541","0.127018602307119","0.164688714881963"
"Sonstige Nichterwerbspersonen","1984","Baden-Wuerttemberg","direkter Migrationshintergrund","163","0.152903686296262","0.129245982805789","0.176561389786735"
"Sonstige Nichterwerbspersonen","1984","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Bayern","kein Migrationshintergrund","278","0.163601747499506","0.145577407962989","0.181626087036022"
"Sonstige Nichterwerbspersonen","1984","Bayern","direkter Migrationshintergrund","78","0.193887033992208","0.157719900836412","0.230054167148005"
"Sonstige Nichterwerbspersonen","1984","Bayern","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Saarland","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Saarland","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Saarland","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Berlin","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Berlin","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Berlin","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Brandenburg","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Brandenburg","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Brandenburg","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Sachsen","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Sachsen","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Sachsen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Thueringen","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Thueringen","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1984","Thueringen","indirekter Migrationshintergrund","","","",""
"Beamte","1984","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Beamte","1984","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Beamte","1984","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Beamte","1984","Hamburg","kein Migrationshintergrund","","","",""
"Beamte","1984","Hamburg","direkter Migrationshintergrund","","","",""
"Beamte","1984","Hamburg","indirekter Migrationshintergrund","","","",""
"Beamte","1984","Niedersachsen","kein Migrationshintergrund","55","0.0484770168745766","0.0353288943325203","0.0616251394166328"
"Beamte","1984","Niedersachsen","direkter Migrationshintergrund","","","",""
"Beamte","1984","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Beamte","1984","Bremen","kein Migrationshintergrund","","","",""
"Beamte","1984","Bremen","direkter Migrationshintergrund","","","",""
"Beamte","1984","Bremen","indirekter Migrationshintergrund","","","",""
"Beamte","1984","Nordrhein-Westfalen","kein Migrationshintergrund","128","0.0519175082294458","0.0427988099844086","0.061036206474483"
"Beamte","1984","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Beamte","1984","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Beamte","1984","Hessen","kein Migrationshintergrund","43","0.0521468608463265","0.0363924566094717","0.0679012650831814"
"Beamte","1984","Hessen","direkter Migrationshintergrund","","","",""
"Beamte","1984","Hessen","indirekter Migrationshintergrund","","","",""
"Beamte","1984","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","35","0.0477434831375911","0.0318912768442076","0.0635956894309747"
"Beamte","1984","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Beamte","1984","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Beamte","1984","Baden-Wuerttemberg","kein Migrationshintergrund","72","0.0479607792010154","0.036557949154043","0.0593636092479877"
"Beamte","1984","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Beamte","1984","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Beamte","1984","Bayern","kein Migrationshintergrund","86","0.049868667503035","0.0392623521809381","0.0604749828251319"
"Beamte","1984","Bayern","direkter Migrationshintergrund","","","",""
"Beamte","1984","Bayern","indirekter Migrationshintergrund","","","",""
"Beamte","1984","Saarland","kein Migrationshintergrund","","","",""
"Beamte","1984","Saarland","direkter Migrationshintergrund","","","",""
"Beamte","1984","Saarland","indirekter Migrationshintergrund","","","",""
"Beamte","1984","Berlin","kein Migrationshintergrund","","","",""
"Beamte","1984","Berlin","direkter Migrationshintergrund","","","",""
"Beamte","1984","Berlin","indirekter Migrationshintergrund","","","",""
"Beamte","1984","Brandenburg","kein Migrationshintergrund","","","",""
"Beamte","1984","Brandenburg","direkter Migrationshintergrund","","","",""
"Beamte","1984","Brandenburg","indirekter Migrationshintergrund","","","",""
"Beamte","1984","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Beamte","1984","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Beamte","1984","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Beamte","1984","Sachsen","kein Migrationshintergrund","","","",""
"Beamte","1984","Sachsen","direkter Migrationshintergrund","","","",""
"Beamte","1984","Sachsen","indirekter Migrationshintergrund","","","",""
"Beamte","1984","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Beamte","1984","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Beamte","1984","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Beamte","1984","Thueringen","kein Migrationshintergrund","","","",""
"Beamte","1984","Thueringen","direkter Migrationshintergrund","","","",""
"Beamte","1984","Thueringen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Schleswig-Holstein","kein Migrationshintergrund","50","0.14442342844331","0.105542955949652","0.183303900936968"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Hamburg","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Hamburg","direkter Migrationshintergrund","34","0.415292587458369","0.299855473471637","0.530729701445101"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Hamburg","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Niedersachsen","kein Migrationshintergrund","114","0.11172276821039","0.0916375157034877","0.131808020717292"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Niedersachsen","direkter Migrationshintergrund","51","0.224055155519722","0.158414163074295","0.289696147965148"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Bremen","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Bremen","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Bremen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Nordrhein-Westfalen","kein Migrationshintergrund","268","0.119672744524021","0.105846400407979","0.133499088640063"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Nordrhein-Westfalen","direkter Migrationshintergrund","317","0.311183455484399","0.279280283534035","0.343086627434763"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Hessen","kein Migrationshintergrund","100","0.132181881597919","0.107145546833146","0.157218216362692"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Hessen","direkter Migrationshintergrund","154","0.265014608628893","0.222806323596702","0.307222893661084"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Hessen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","86","0.13100356858232","0.104760670853696","0.157246466310945"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","52","0.296263090791501","0.218072160098069","0.374454021484933"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Baden-Wuerttemberg","kein Migrationshintergrund","233","0.175506208461493","0.154195527910304","0.196816889012681"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Baden-Wuerttemberg","direkter Migrationshintergrund","355","0.361972328938588","0.328587511909659","0.395357145967517"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1985","Bayern","kein Migrationshintergrund","234","0.14734675527547","0.129312938478152","0.165380572072789"
