"beruf","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"Beamte","1989","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","1990","kein Migrationshintergrund","Staedtischer Raum","883","0.127260855554392","0.119107471837097","0.135414239271686"
"Angestellte, einfache Tätigkeiten","1990","kein Migrationshintergrund","Laendlicher Raum","719","0.156328328648138","0.1455633396552","0.167093317641076"
"Angestellte, einfache Tätigkeiten","1990","direkter Migrationshintergrund","Staedtischer Raum","875","0.295672303916967","0.276812113672822","0.314532494161113"
"Angestellte, einfache Tätigkeiten","1990","direkter Migrationshintergrund","Laendlicher Raum","159","0.276290607140687","0.233320484745301","0.319260729536074"
"Angestellte, einfache Tätigkeiten","1990","indirekter Migrationshintergrund","Staedtischer Raum","47","0.171240105822288","0.124911595095659","0.217568616548916"
"Angestellte, einfache Tätigkeiten","1990","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1990","kein Migrationshintergrund","Staedtischer Raum","2326","0.32084884761758","0.309428437568519","0.332269257666641"
"Angestellte, qualifizierte Tätigkeiten","1990","kein Migrationshintergrund","Laendlicher Raum","1886","0.342694980022121","0.328626558889351","0.356763401154892"
"Angestellte, qualifizierte Tätigkeiten","1990","direkter Migrationshintergrund","Staedtischer Raum","442","0.228815096723612","0.211454087798415","0.24617610564881"
"Angestellte, qualifizierte Tätigkeiten","1990","direkter Migrationshintergrund","Laendlicher Raum","108","0.262441427804208","0.220163287166714","0.304719568441702"
"Angestellte, qualifizierte Tätigkeiten","1990","indirekter Migrationshintergrund","Staedtischer Raum","40","0.169579433903374","0.123429947573014","0.215728920233733"
"Angestellte, qualifizierte Tätigkeiten","1990","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1990","kein Migrationshintergrund","Staedtischer Raum","368","0.0547908977251182","0.0492233186960502","0.0603584767541863"
"Selbstständige/ManagerInnen","1990","kein Migrationshintergrund","Laendlicher Raum","229","0.0549956219346629","0.0482380763576143","0.0617531675117115"
"Selbstständige/ManagerInnen","1990","direkter Migrationshintergrund","Staedtischer Raum","74","0.040193129073147","0.032075649593055","0.0483106085532389"
"Selbstständige/ManagerInnen","1990","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1990","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","1990","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","1990","kein Migrationshintergrund","Staedtischer Raum","544","0.0809807664666606","0.0743065317389636","0.0876550011943576"
"In Ausbildung","1990","kein Migrationshintergrund","Laendlicher Raum","315","0.0664176249749266","0.0590364413897482","0.073798808560105"
"In Ausbildung","1990","direkter Migrationshintergrund","Staedtischer Raum","118","0.049765835902678","0.0407784304375347","0.0587532413678213"
"In Ausbildung","1990","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","1990","indirekter Migrationshintergrund","Staedtischer Raum","121","0.394218238205372","0.33412056109289","0.454315915317854"
"In Ausbildung","1990","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Rente oder Pension","1990","kein Migrationshintergrund","Staedtischer Raum","1152","0.234844002133871","0.224473185286081","0.245214818981662"
"In Rente oder Pension","1990","kein Migrationshintergrund","Laendlicher Raum","709","0.232293054076828","0.219775373610069","0.244810734543586"
"In Rente oder Pension","1990","direkter Migrationshintergrund","Staedtischer Raum","180","0.155796449677007","0.140808034007362","0.170784865346652"
"In Rente oder Pension","1990","direkter Migrationshintergrund","Laendlicher Raum","54","0.242575315949514","0.201385063302518","0.28376556859651"
"In Rente oder Pension","1990","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"In Rente oder Pension","1990","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","1990","kein Migrationshintergrund","Staedtischer Raum","108","0.0194153527864256","0.0160396560609138","0.0227910495119374"
"Arbeitslose","1990","kein Migrationshintergrund","Laendlicher Raum","59","0.0206452787741626","0.016430367850895","0.0248601896974301"
"Arbeitslose","1990","direkter Migrationshintergrund","Staedtischer Raum","132","0.0535386991250187","0.0442353632343892","0.0628420350156482"
"Arbeitslose","1990","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","1990","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Arbeitslose","1990","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","1990","kein Migrationshintergrund","Staedtischer Raum","761","0.115562332451127","0.107740833356803","0.123383831545451"
"Sonstige Nichterwerbspersonen","1990","kein Migrationshintergrund","Laendlicher Raum","361","0.0940357403690454","0.0853838696565089","0.102687611081582"
"Sonstige Nichterwerbspersonen","1990","direkter Migrationshintergrund","Staedtischer Raum","423","0.17009545504708","0.154567517005026","0.185623393089134"
"Sonstige Nichterwerbspersonen","1990","direkter Migrationshintergrund","Laendlicher Raum","53","0.114908288186126","0.0842624686281137","0.145554107744138"
"Sonstige Nichterwerbspersonen","1990","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Sonstige Nichterwerbspersonen","1990","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","1990","kein Migrationshintergrund","Staedtischer Raum","276","0.0462969452648259","0.0411561419315851","0.0514377485980668"
"Beamte","1990","kein Migrationshintergrund","Laendlicher Raum","94","0.0325893712001157","0.0273261523091128","0.0378525900911185"
"Beamte","1990","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","1990","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","1990","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","1990","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","1991","kein Migrationshintergrund","Staedtischer Raum","938","0.138659401529224","0.130073017469445","0.147245785589002"
"Angestellte, einfache Tätigkeiten","1991","kein Migrationshintergrund","Laendlicher Raum","766","0.161423699444412","0.150405034072995","0.172442364815828"
"Angestellte, einfache Tätigkeiten","1991","direkter Migrationshintergrund","Staedtischer Raum","900","0.315570224285196","0.296163452481634","0.334976996088758"
"Angestellte, einfache Tätigkeiten","1991","direkter Migrationshintergrund","Laendlicher Raum","163","0.294622203911029","0.250549386985373","0.338695020836685"
"Angestellte, einfache Tätigkeiten","1991","indirekter Migrationshintergrund","Staedtischer Raum","64","0.234765431935719","0.186802930130028","0.28272793374141"
"Angestellte, einfache Tätigkeiten","1991","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1991","kein Migrationshintergrund","Staedtischer Raum","2105","0.305881149342169","0.294432837078498","0.317329461605839"
"Angestellte, qualifizierte Tätigkeiten","1991","kein Migrationshintergrund","Laendlicher Raum","1492","0.294693871030778","0.281040231448386","0.30834751061317"
"Angestellte, qualifizierte Tätigkeiten","1991","direkter Migrationshintergrund","Staedtischer Raum","416","0.222732053585706","0.205357342878229","0.240106764293183"
"Angestellte, qualifizierte Tätigkeiten","1991","direkter Migrationshintergrund","Laendlicher Raum","80","0.207100421573258","0.167923819531915","0.246277023614602"
"Angestellte, qualifizierte Tätigkeiten","1991","indirekter Migrationshintergrund","Staedtischer Raum","45","0.158400584619135","0.117084556313225","0.199716612925045"
"Angestellte, qualifizierte Tätigkeiten","1991","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1991","kein Migrationshintergrund","Staedtischer Raum","355","0.0560738023481939","0.0503577366259558","0.0617898680704319"
"Selbstständige/ManagerInnen","1991","kein Migrationshintergrund","Laendlicher Raum","238","0.0564794583393665","0.0495660056498865","0.0633929110288465"
"Selbstständige/ManagerInnen","1991","direkter Migrationshintergrund","Staedtischer Raum","77","0.0389612918599064","0.0308809830855452","0.0470416006342676"
"Selbstständige/ManagerInnen","1991","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1991","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","1991","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","1991","kein Migrationshintergrund","Staedtischer Raum","506","0.074197338112114","0.0676855304328549","0.0807091457913732"
"In Ausbildung","1991","kein Migrationshintergrund","Laendlicher Raum","325","0.068179234604328","0.0606306364469986","0.0757278327616575"
"In Ausbildung","1991","direkter Migrationshintergrund","Staedtischer Raum","107","0.0471483227764515","0.0382974394094702","0.0559992061434329"
"In Ausbildung","1991","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","1991","indirekter Migrationshintergrund","Staedtischer Raum","154","0.422506497678866","0.366610886287117","0.478402109070616"
"In Ausbildung","1991","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Rente oder Pension","1991","kein Migrationshintergrund","Staedtischer Raum","1138","0.244180970734152","0.233507319462714","0.25485462200559"
"In Rente oder Pension","1991","kein Migrationshintergrund","Laendlicher Raum","734","0.242383720415052","0.229550063454642","0.255217377375462"
"In Rente oder Pension","1991","direkter Migrationshintergrund","Staedtischer Raum","194","0.163628978965739","0.148181043693919","0.179076914237559"
"In Rente oder Pension","1991","direkter Migrationshintergrund","Laendlicher Raum","58","0.250127569095474","0.208257695016113","0.291997443174835"
"In Rente oder Pension","1991","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"In Rente oder Pension","1991","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","1991","kein Migrationshintergrund","Staedtischer Raum","188","0.0250615883610081","0.0211779294748631","0.0289452472471531"
"Arbeitslose","1991","kein Migrationshintergrund","Laendlicher Raum","265","0.0487916910336465","0.0423398329413108","0.0552435491259823"
"Arbeitslose","1991","direkter Migrationshintergrund","Staedtischer Raum","120","0.052802825240052","0.0434640565285776","0.0621415939515263"
"Arbeitslose","1991","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","1991","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Arbeitslose","1991","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","1991","kein Migrationshintergrund","Staedtischer Raum","707","0.109032011563749","0.101288173669187","0.116775849458312"
"Sonstige Nichterwerbspersonen","1991","kein Migrationshintergrund","Laendlicher Raum","347","0.0933323973734404","0.0846204686545567","0.102044326092324"
"Sonstige Nichterwerbspersonen","1991","direkter Migrationshintergrund","Staedtischer Raum","381","0.149876975291558","0.134971384584031","0.164782565999085"
"Sonstige Nichterwerbspersonen","1991","direkter Migrationshintergrund","Laendlicher Raum","53","0.106429344428923","0.0766152019377783","0.136243486920067"
"Sonstige Nichterwerbspersonen","1991","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Sonstige Nichterwerbspersonen","1991","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","1991","kein Migrationshintergrund","Staedtischer Raum","286","0.0469137380093905","0.041660049566917","0.052167426451864"
"Beamte","1991","kein Migrationshintergrund","Laendlicher Raum","116","0.0347159277589774","0.0292335871775991","0.0401982683403557"
"Beamte","1991","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","1991","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","1991","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","1991","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","1992","kein Migrationshintergrund","Staedtischer Raum","890","0.129651060317323","0.12125217045697","0.138049950177675"
"Angestellte, einfache Tätigkeiten","1992","kein Migrationshintergrund","Laendlicher Raum","651","0.147287514300603","0.136413189841961","0.158161838759246"
"Angestellte, einfache Tätigkeiten","1992","direkter Migrationshintergrund","Staedtischer Raum","815","0.300236812547545","0.280807754006331","0.319665871088758"
"Angestellte, einfache Tätigkeiten","1992","direkter Migrationshintergrund","Laendlicher Raum","141","0.225468578957892","0.184969143327549","0.265968014588235"
"Angestellte, einfache Tätigkeiten","1992","indirekter Migrationshintergrund","Staedtischer Raum","72","0.202060552004786","0.159689984685405","0.244431119324166"
"Angestellte, einfache Tätigkeiten","1992","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1992","kein Migrationshintergrund","Staedtischer Raum","2014","0.300932447160844","0.289464617638049","0.31240027668364"
"Angestellte, qualifizierte Tätigkeiten","1992","kein Migrationshintergrund","Laendlicher Raum","1312","0.274551119194219","0.260857033974356","0.288245204414082"
"Angestellte, qualifizierte Tätigkeiten","1992","direkter Migrationshintergrund","Staedtischer Raum","400","0.212432142885949","0.195094168895318","0.22977011687658"
"Angestellte, qualifizierte Tätigkeiten","1992","direkter Migrationshintergrund","Laendlicher Raum","80","0.200997031052921","0.162159156485686","0.239834905620156"
"Angestellte, qualifizierte Tätigkeiten","1992","indirekter Migrationshintergrund","Staedtischer Raum","48","0.132889731258759","0.0970700745133937","0.168709388004125"
