"beruf","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Sonstige Nichterwerbspersonen","2009","66 und älter","West","66","0.0173783890423954","0.0127369531545554","0.0220198249302354"
"Sonstige Nichterwerbspersonen","2009","66 und älter","Ost","","","",""
"Beamte","2009","16-34 J.","West","99","0.0292128470370764","0.0233009257593551","0.0351247683147978"
"Beamte","2009","16-34 J.","Ost","","","",""
"Beamte","2009","35-65 J.","West","550","0.057624067114754","0.0523438316952079","0.0629043025343002"
"Beamte","2009","35-65 J.","Ost","86","0.0303150981447661","0.0234370266214067","0.0371931696681255"
"Beamte","2009","66 und älter","West","","","",""
"Beamte","2009","66 und älter","Ost","","","",""
"Angestellte, einfache Tätigkeiten","2010","16-34 J.","West","851","0.177895280371502","0.167591799785876","0.188198760957128"
"Angestellte, einfache Tätigkeiten","2010","16-34 J.","Ost","243","0.143521612593067","0.126228471578219","0.160814753607915"
"Angestellte, einfache Tätigkeiten","2010","35-65 J.","West","1973","0.212688642769172","0.204854861856836","0.220522423681507"
"Angestellte, einfache Tätigkeiten","2010","35-65 J.","Ost","539","0.198979545364831","0.184355637666825","0.213603453062837"
"Angestellte, einfache Tätigkeiten","2010","66 und älter","West","51","0.0164433444708924","0.011865049610027","0.0210216393317579"
"Angestellte, einfache Tätigkeiten","2010","66 und älter","Ost","","","",""
"Angestellte, qualifizierte Tätigkeiten","2010","16-34 J.","West","1324","0.295524687995744","0.283231403112104","0.307817972879384"
"Angestellte, qualifizierte Tätigkeiten","2010","16-34 J.","Ost","415","0.300056131226706","0.277451892487739","0.322660369965673"
"Angestellte, qualifizierte Tätigkeiten","2010","35-65 J.","West","4034","0.394150210609903","0.38479530574154","0.403505115478265"
"Angestellte, qualifizierte Tätigkeiten","2010","35-65 J.","Ost","1176","0.411217111208831","0.393193135394382","0.42924108702328"
"Angestellte, qualifizierte Tätigkeiten","2010","66 und älter","West","41","0.013826128704881","0.00962238688828889","0.0180298705214731"
"Angestellte, qualifizierte Tätigkeiten","2010","66 und älter","Ost","","","",""
"Selbstständige/ManagerInnen","2010","16-34 J.","West","139","0.0249519477083468","0.0207494894481253","0.0291544059685683"
"Selbstständige/ManagerInnen","2010","16-34 J.","Ost","74","0.0470314870685276","0.0365893195271827","0.0574736546098725"
"Selbstständige/ManagerInnen","2010","35-65 J.","West","1152","0.0954440134948422","0.0898190710094876","0.101068955980197"
"Selbstständige/ManagerInnen","2010","35-65 J.","Ost","313","0.107907822597634","0.0965428407285964","0.119272804466671"
"Selbstständige/ManagerInnen","2010","66 und älter","West","90","0.0214958750842418","0.0162747044514405","0.0267170457170431"
"Selbstständige/ManagerInnen","2010","66 und älter","Ost","","","",""
"In Ausbildung","2010","16-34 J.","West","1143","0.283704612215629","0.271559054873393","0.295850169557865"
"In Ausbildung","2010","16-34 J.","Ost","347","0.279122212188979","0.256997122126181","0.301247302251777"
"In Ausbildung","2010","35-65 J.","West","48","0.00360645038468552","0.00245887440862684","0.0047540263607442"
"In Ausbildung","2010","35-65 J.","Ost","","","",""
"In Ausbildung","2010","66 und älter","West","","","",""
"In Ausbildung","2010","66 und älter","Ost","","","",""
"In Rente oder Pension","2010","16-34 J.","West","","","",""
"In Rente oder Pension","2010","16-34 J.","Ost","","","",""
"In Rente oder Pension","2010","35-65 J.","West","681","0.0909702057080285","0.0854651127010651","0.0964752987149918"
"In Rente oder Pension","2010","35-65 J.","Ost","267","0.103279610157514","0.092132219157737","0.11442700115729"
"In Rente oder Pension","2010","66 und älter","West","2709","0.927309232811986","0.91796247672361","0.936655988900361"
"In Rente oder Pension","2010","66 und älter","Ost","1035","0.974539401007068","0.965052286976983","0.984026515037154"
"Arbeitslose","2010","16-34 J.","West","494","0.0767254172047276","0.0695545242004702","0.0838963102089849"
"Arbeitslose","2010","16-34 J.","Ost","251","0.126767030300897","0.110356400577189","0.143177660024604"
"Arbeitslose","2010","35-65 J.","West","634","0.0615034669074464","0.0569041625658457","0.0661027712490472"
"Arbeitslose","2010","35-65 J.","Ost","326","0.119918859133763","0.108018980874399","0.131818737393127"
"Arbeitslose","2010","66 und älter","West","","","",""
"Arbeitslose","2010","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2010","16-34 J.","West","1209","0.108839059514529","0.100448157781939","0.117229961247119"
"Sonstige Nichterwerbspersonen","2010","16-34 J.","Ost","220","0.0705369721260637","0.0579076077881798","0.0831663364639476"
"Sonstige Nichterwerbspersonen","2010","35-65 J.","West","1279","0.083755527304187","0.078452322055954","0.0890587325524199"
"Sonstige Nichterwerbspersonen","2010","35-65 J.","Ost","127","0.0259040780189796","0.0200854264813034","0.0317227295566558"
"Sonstige Nichterwerbspersonen","2010","66 und älter","West","64","0.0188540190929024","0.0139576090816474","0.0237504291041575"
"Sonstige Nichterwerbspersonen","2010","66 und älter","Ost","","","",""
"Beamte","2010","16-34 J.","West","125","0.0319670351198747","0.0272275144052047","0.0367065558345448"
"Beamte","2010","16-34 J.","Ost","","","",""
"Beamte","2010","35-65 J.","West","681","0.0578814828217363","0.0534110599386765","0.0623519057047961"
"Beamte","2010","35-65 J.","Ost","104","0.0294253073700528","0.0232349973087564","0.0356156174313491"
"Beamte","2010","66 und älter","West","","","",""
"Beamte","2010","66 und älter","Ost","","","",""
"Angestellte, einfache Tätigkeiten","2011","16-34 J.","West","986","0.181208540292386","0.171144192956812","0.191272887627959"
"Angestellte, einfache Tätigkeiten","2011","16-34 J.","Ost","277","0.172554753349129","0.154255884745785","0.190853621952473"
"Angestellte, einfache Tätigkeiten","2011","35-65 J.","West","2498","0.213622309986401","0.206548400896762","0.22069621907604"
"Angestellte, einfache Tätigkeiten","2011","35-65 J.","Ost","653","0.200176421047405","0.186841932225025","0.213510909869784"
"Angestellte, einfache Tätigkeiten","2011","66 und älter","West","54","0.0138652650390311","0.0101812209030785","0.0175493091749836"
"Angestellte, einfache Tätigkeiten","2011","66 und älter","Ost","","","",""
"Angestellte, qualifizierte Tätigkeiten","2011","16-34 J.","West","1431","0.315805778685029","0.303660447254647","0.327951110115411"
"Angestellte, qualifizierte Tätigkeiten","2011","16-34 J.","Ost","468","0.321658326841641","0.29903727522446","0.344279378458823"
"Angestellte, qualifizierte Tätigkeiten","2011","35-65 J.","West","5056","0.392764178175711","0.38433538871023","0.401192967641192"
"Angestellte, qualifizierte Tätigkeiten","2011","35-65 J.","Ost","1408","0.404116248634833","0.387762898399269","0.420469598870396"
"Angestellte, qualifizierte Tätigkeiten","2011","66 und älter","West","46","0.0135944502354511","0.00994606082371584","0.0172428396471863"
"Angestellte, qualifizierte Tätigkeiten","2011","66 und älter","Ost","","","",""
"Selbstständige/ManagerInnen","2011","16-34 J.","West","156","0.0252982097290484","0.0211953146641091","0.0294011047939876"
"Selbstständige/ManagerInnen","2011","16-34 J.","Ost","68","0.0432913113815373","0.0334357498843064","0.0531468728787682"
"Selbstständige/ManagerInnen","2011","35-65 J.","West","1420","0.100640172639151","0.0954477144566397","0.105832630821663"
"Selbstständige/ManagerInnen","2011","35-65 J.","Ost","373","0.111747011180056","0.10124774111629","0.122246281243821"
"Selbstständige/ManagerInnen","2011","66 und älter","West","96","0.0187915796253912","0.0145134406744911","0.0230697185762913"
"Selbstständige/ManagerInnen","2011","66 und älter","Ost","","","",""
"In Ausbildung","2011","16-34 J.","West","1394","0.26516422878663","0.253630698874743","0.276697758698518"
"In Ausbildung","2011","16-34 J.","Ost","345","0.235244262606592","0.214703714209488","0.255784811003697"
"In Ausbildung","2011","35-65 J.","West","62","0.00319307972429873","0.00221936669352042","0.00416679275507703"
"In Ausbildung","2011","35-65 J.","Ost","","","",""
"In Ausbildung","2011","66 und älter","West","","","",""
"In Ausbildung","2011","66 und älter","Ost","","","",""
"In Rente oder Pension","2011","16-34 J.","West","","","",""
"In Rente oder Pension","2011","16-34 J.","Ost","","","",""
"In Rente oder Pension","2011","35-65 J.","West","968","0.094692283755574","0.0896389732439665","0.0997455942671816"
"In Rente oder Pension","2011","35-65 J.","Ost","339","0.112767023833996","0.102226002147057","0.123308045520935"
"In Rente oder Pension","2011","66 und älter","West","3586","0.933111475367965","0.925240379861196","0.940982570874734"
"In Rente oder Pension","2011","66 und älter","Ost","1248","0.978572215482622","0.970614477949224","0.986529953016019"
"Arbeitslose","2011","16-34 J.","West","408","0.056222077913612","0.050203443187363","0.0622407126398611"
"Arbeitslose","2011","16-34 J.","Ost","256","0.128336193134838","0.112138982669832","0.144533403599843"
"Arbeitslose","2011","35-65 J.","West","673","0.0504884902203951","0.046709577272078","0.0542674031687121"
"Arbeitslose","2011","35-65 J.","Ost","395","0.107427384340384","0.0971080403419542","0.117746728338814"
"Arbeitslose","2011","66 und älter","West","","","",""
"Arbeitslose","2011","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2011","16-34 J.","West","1106","0.127762454503903","0.119040202197519","0.136484706810286"
"Sonstige Nichterwerbspersonen","2011","16-34 J.","Ost","185","0.0697269196693199","0.057393127982167","0.0820607113564727"
"Sonstige Nichterwerbspersonen","2011","35-65 J.","West","1376","0.0859749288035634","0.0811367095500183","0.0908131480571085"
"Sonstige Nichterwerbspersonen","2011","35-65 J.","Ost","137","0.0267226244624344","0.0213482159015754","0.0320970330232934"
"Sonstige Nichterwerbspersonen","2011","66 und älter","West","78","0.0186449267380848","0.0143831957235674","0.0229066577526023"
"Sonstige Nichterwerbspersonen","2011","66 und älter","Ost","","","",""
"Beamte","2011","16-34 J.","West","141","0.0272928128377856","0.0230356050851684","0.0315500205904028"
"Beamte","2011","16-34 J.","Ost","35","0.0256943692686868","0.0180320943677699","0.0333566441696038"
"Beamte","2011","35-65 J.","West","843","0.0586245566949062","0.0545700147539464","0.0626790986358659"
"Beamte","2011","35-65 J.","Ost","136","0.0313696954436059","0.0255606203943313","0.0371787704928805"
"Beamte","2011","66 und älter","West","","","",""
"Beamte","2011","66 und älter","Ost","","","",""
"Angestellte, einfache Tätigkeiten","2012","16-34 J.","West","940","0.191378043511635","0.180823024970329","0.201933062052941"
"Angestellte, einfache Tätigkeiten","2012","16-34 J.","Ost","221","0.134214283123678","0.116853267088755","0.151575299158601"
"Angestellte, einfache Tätigkeiten","2012","35-65 J.","West","2420","0.207010319731966","0.199936713360497","0.214083926103436"
"Angestellte, einfache Tätigkeiten","2012","35-65 J.","Ost","655","0.186473950975136","0.173520349921364","0.199427552028909"
"Angestellte, einfache Tätigkeiten","2012","66 und älter","West","74","0.0188432796876309","0.0145884089036878","0.0230981504715741"
"Angestellte, einfache Tätigkeiten","2012","66 und älter","Ost","","","",""
"Angestellte, qualifizierte Tätigkeiten","2012","16-34 J.","West","1368","0.313732641567278","0.3012827174335","0.326182565701055"
"Angestellte, qualifizierte Tätigkeiten","2012","16-34 J.","Ost","446","0.352647643961738","0.328313760626342","0.376981527297135"
"Angestellte, qualifizierte Tätigkeiten","2012","35-65 J.","West","5158","0.402614513040095","0.394052356383809","0.411176669696381"
"Angestellte, qualifizierte Tätigkeiten","2012","35-65 J.","Ost","1457","0.417648430444585","0.401246545868407","0.434050315020763"
"Angestellte, qualifizierte Tätigkeiten","2012","66 und älter","West","52","0.0124051380540815","0.00894152674685518","0.0158687493613077"
"Angestellte, qualifizierte Tätigkeiten","2012","66 und älter","Ost","","","",""
"Selbstständige/ManagerInnen","2012","16-34 J.","West","145","0.0308389677595034","0.0262003555268823","0.0354775799921245"
"Selbstständige/ManagerInnen","2012","16-34 J.","Ost","56","0.0469002892817372","0.0361324766135907","0.0576681019498837"
"Selbstständige/ManagerInnen","2012","35-65 J.","West","1322","0.0991135227380323","0.0938966215247567","0.104330423951308"
"Selbstständige/ManagerInnen","2012","35-65 J.","Ost","347","0.101372357128313","0.0913343994854204","0.111410314771205"
"Selbstständige/ManagerInnen","2012","66 und älter","West","123","0.0255572522645919","0.020618989662696","0.0304955148664879"
"Selbstständige/ManagerInnen","2012","66 und älter","Ost","","","",""
"In Ausbildung","2012","16-34 J.","West","1374","0.252841560152921","0.241179621175575","0.264503499130268"
"In Ausbildung","2012","16-34 J.","Ost","329","0.211184201710797","0.1903973329111","0.231971070510495"
"In Ausbildung","2012","35-65 J.","West","68","0.00487417441405621","0.0036582665864412","0.00609008224167122"
"In Ausbildung","2012","35-65 J.","Ost","","","",""
"In Ausbildung","2012","66 und älter","West","","","",""
"In Ausbildung","2012","66 und älter","Ost","","","",""
"In Rente oder Pension","2012","16-34 J.","West","","","",""
"In Rente oder Pension","2012","16-34 J.","Ost","","","",""
"In Rente oder Pension","2012","35-65 J.","West","968","0.0967853571386816","0.0916234351571645","0.101947279120199"
"In Rente oder Pension","2012","35-65 J.","Ost","358","0.116188872387138","0.10553131449477","0.126846430279505"
"In Rente oder Pension","2012","66 und älter","West","3592","0.923199812762762","0.914867454588434","0.93153217093709"
"In Rente oder Pension","2012","66 und älter","Ost","1251","0.973986602477601","0.965273373868488","0.982699831086713"
"Arbeitslose","2012","16-34 J.","West","336","0.0519006169039408","0.0459487477846974","0.0578524860231841"
"Arbeitslose","2012","16-34 J.","Ost","230","0.143096813520741","0.12526270429536","0.160930922746122"
"Arbeitslose","2012","35-65 J.","West","668","0.0544373672720669","0.0504763673832246","0.0583983671609092"
"Arbeitslose","2012","35-65 J.","Ost","378","0.112495878075819","0.101987173245447","0.123004582906191"
"Arbeitslose","2012","66 und älter","West","","","",""
"Arbeitslose","2012","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2012","16-34 J.","West","1022","0.122404926474889","0.113610921285637","0.131198931664142"
"Sonstige Nichterwerbspersonen","2012","16-34 J.","Ost","169","0.0766248764960547","0.063077832520575","0.0901719204715345"
"Sonstige Nichterwerbspersonen","2012","35-65 J.","West","1178","0.077639003589065","0.0729670172489476","0.0823109899291823"
"Sonstige Nichterwerbspersonen","2012","35-65 J.","Ost","121","0.0274635670175437","0.0220282220733025","0.0328989119617849"
"Sonstige Nichterwerbspersonen","2012","66 und älter","West","73","0.0176869098319167","0.0135622334152044","0.0218115862486291"
"Sonstige Nichterwerbspersonen","2012","66 und älter","Ost","","","",""
"Beamte","2012","16-34 J.","West","149","0.0362838737548689","0.0312665564525502","0.0413011910571877"
"Beamte","2012","16-34 J.","Ost","","","",""
"Beamte","2012","35-65 J.","West","821","0.0575257420760362","0.053460588228846","0.0615908959232264"
"Beamte","2012","35-65 J.","Ost","138","0.0339132392977888","0.0278933514289768","0.0399331271666009"
"Beamte","2012","66 und älter","West","","","",""
"Beamte","2012","66 und älter","Ost","","","",""
"Angestellte, einfache Tätigkeiten","2013","16-34 J.","West","1322","0.180876240057857","0.171789471338808","0.189963008776907"
"Angestellte, einfache Tätigkeiten","2013","16-34 J.","Ost","274","0.208032059513991","0.187009019495568","0.229055099532414"
"Angestellte, einfache Tätigkeiten","2013","35-65 J.","West","3331","0.216136631532422","0.209360909005703","0.222912354059141"
"Angestellte, einfache Tätigkeiten","2013","35-65 J.","Ost","733","0.210541891719513","0.197079396111989","0.224004387327036"
"Angestellte, einfache Tätigkeiten","2013","66 und älter","West","87","0.0206707883252801","0.016152972966583","0.0251886036839771"
"Angestellte, einfache Tätigkeiten","2013","66 und älter","Ost","","","",""
"Angestellte, qualifizierte Tätigkeiten","2013","16-34 J.","West","1661","0.313681101901134","0.302727647415324","0.324634556386944"
"Angestellte, qualifizierte Tätigkeiten","2013","16-34 J.","Ost","389","0.330846425574661","0.306476583961029","0.355216267188293"
"Angestellte, qualifizierte Tätigkeiten","2013","35-65 J.","West","5421","0.3923157963762","0.38427816453091","0.400353428221491"
"Angestellte, qualifizierte Tätigkeiten","2013","35-65 J.","Ost","1415","0.401730256091526","0.385541720656699","0.417918791526353"
"Angestellte, qualifizierte Tätigkeiten","2013","66 und älter","West","39","0.0100463938583509","0.00687975800751252","0.0132130297091892"
"Angestellte, qualifizierte Tätigkeiten","2013","66 und älter","Ost","","","",""
"Selbstständige/ManagerInnen","2013","16-34 J.","West","190","0.0286869649147731","0.024746333080831","0.0326275967487151"
"Selbstständige/ManagerInnen","2013","16-34 J.","Ost","48","0.0389161886697144","0.0288995418032253","0.0489328355362035"
"Selbstständige/ManagerInnen","2013","35-65 J.","West","1399","0.0997492762851594","0.0948163133189758","0.104682239251343"
"Selbstständige/ManagerInnen","2013","35-65 J.","Ost","350","0.104173705164629","0.0940862242059801","0.114261186123278"
"Selbstständige/ManagerInnen","2013","66 und älter","West","127","0.0265138365178901","0.0214124670117902","0.03161520602399"
"Selbstständige/ManagerInnen","2013","66 und älter","Ost","","","",""
"In Ausbildung","2013","16-34 J.","West","1793","0.260022996196384","0.249667785434342","0.270378206958425"
"In Ausbildung","2013","16-34 J.","Ost","341","0.223728377584084","0.20214377912658","0.245312976041588"
"In Ausbildung","2013","35-65 J.","West","90","0.00600705472246982","0.00473503547191921","0.00727907397302044"
"In Ausbildung","2013","35-65 J.","Ost","","","",""
"In Ausbildung","2013","66 und älter","West","","","",""
"In Ausbildung","2013","66 und älter","Ost","","","",""
"In Rente oder Pension","2013","16-34 J.","West","","","",""
"In Rente oder Pension","2013","16-34 J.","Ost","","","",""
"In Rente oder Pension","2013","35-65 J.","West","936","0.0953586200658439","0.0905236983986187","0.100193541733069"
"In Rente oder Pension","2013","35-65 J.","Ost","345","0.118403290908312","0.107734661333159","0.129071920483465"
"In Rente oder Pension","2013","66 und älter","West","3477","0.925041040767889","0.916679662375287","0.933402419160491"
"In Rente oder Pension","2013","66 und älter","Ost","1198","0.974636896249735","0.965857485659749","0.983416306839721"
"Arbeitslose","2013","16-34 J.","West","542","0.0618337830468093","0.0561479152744411","0.0675196508191776"
"Arbeitslose","2013","16-34 J.","Ost","192","0.111260272078024","0.0949735405327967","0.127547003623251"
"Arbeitslose","2013","35-65 J.","West","924","0.057059490846948","0.0532411268048583","0.0608778548890378"
"Arbeitslose","2013","35-65 J.","Ost","397","0.104084165404523","0.0940005166885142","0.114167814120532"
"Arbeitslose","2013","66 und älter","West","","","",""
"Arbeitslose","2013","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2013","16-34 J.","West","1238","0.126346202984616","0.118502976906589","0.134189429062643"
"Sonstige Nichterwerbspersonen","2013","16-34 J.","Ost","165","0.063864670113712","0.0512005145522926","0.0765288256751314"
"Sonstige Nichterwerbspersonen","2013","35-65 J.","West","1274","0.0730386741476986","0.0687553742109442","0.077321974084453"
"Sonstige Nichterwerbspersonen","2013","35-65 J.","Ost","137","0.0275056950850677","0.0221050378467765","0.0329063523233588"
"Sonstige Nichterwerbspersonen","2013","66 und älter","West","71","0.015729603965541","0.0117786523719924","0.0196805555590895"
"Sonstige Nichterwerbspersonen","2013","66 und älter","Ost","","","",""
"Beamte","2013","16-34 J.","West","142","0.0276628734150602","0.0237911793672719","0.0315345674628485"
"Beamte","2013","16-34 J.","Ost","","","",""
"Beamte","2013","35-65 J.","West","801","0.0603344560232578","0.0564148664778176","0.0642540455686979"
"Beamte","2013","35-65 J.","Ost","132","0.0300050674097591","0.0243716256922432","0.0356385091272751"
"Beamte","2013","66 und älter","West","","","",""
"Beamte","2013","66 und älter","Ost","","","",""
"Angestellte, einfache Tätigkeiten","2014","16-34 J.","West","1133","0.20181966275072","0.191491361212277","0.212147964289162"
"Angestellte, einfache Tätigkeiten","2014","16-34 J.","Ost","221","0.179790976582581","0.158451482548702","0.20113047061646"
"Angestellte, einfache Tätigkeiten","2014","35-65 J.","West","2725","0.204921275066037","0.197811862039949","0.212030688092124"
"Angestellte, einfache Tätigkeiten","2014","35-65 J.","Ost","642","0.200975460436189","0.187047545491886","0.214903375380493"
"Angestellte, einfache Tätigkeiten","2014","66 und älter","West","92","0.0224532278914961","0.01769684772168","0.0272096080613123"
"Angestellte, einfache Tätigkeiten","2014","66 und älter","Ost","","","",""
"Angestellte, qualifizierte Tätigkeiten","2014","16-34 J.","West","1395","0.303245021326015","0.291416416082988","0.315073626569043"
"Angestellte, qualifizierte Tätigkeiten","2014","16-34 J.","Ost","338","0.331962077898532","0.305793344888042","0.358130810909023"
"Angestellte, qualifizierte Tätigkeiten","2014","35-65 J.","West","5018","0.412949050120736","0.404277009812215","0.421621090429257"
"Angestellte, qualifizierte Tätigkeiten","2014","35-65 J.","Ost","1317","0.415799202722494","0.398669200085451","0.432929205359537"
"Angestellte, qualifizierte Tätigkeiten","2014","66 und älter","West","61","0.0143438435784503","0.0105264768464815","0.0181612103104191"
"Angestellte, qualifizierte Tätigkeiten","2014","66 und älter","Ost","","","",""
"Selbstständige/ManagerInnen","2014","16-34 J.","West","147","0.0289677272622653","0.0246518339372778","0.0332836205872528"
"Selbstständige/ManagerInnen","2014","16-34 J.","Ost","39","0.0364744473818046","0.0260569384979348","0.0468919562656744"
"Selbstständige/ManagerInnen","2014","35-65 J.","West","1208","0.0993277410958315","0.0940596433153364","0.104595838876327"
"Selbstständige/ManagerInnen","2014","35-65 J.","Ost","310","0.0982168768658795","0.0878731119259317","0.108560641805827"
"Selbstständige/ManagerInnen","2014","66 und älter","West","129","0.0282598011376275","0.0229396002680573","0.0335800020071977"
"Selbstständige/ManagerInnen","2014","66 und älter","Ost","","","",""
"In Ausbildung","2014","16-34 J.","West","1554","0.251393065536975","0.240229569357352","0.262556561716598"
"In Ausbildung","2014","16-34 J.","Ost","322","0.245813183076288","0.221886640081013","0.269739726071562"
"In Ausbildung","2014","35-65 J.","West","77","0.0057503422822038","0.00441857074827396","0.00708211381613365"
"In Ausbildung","2014","35-65 J.","Ost","","","",""
"In Ausbildung","2014","66 und älter","West","","","",""
"In Ausbildung","2014","66 und älter","Ost","","","",""
"In Rente oder Pension","2014","16-34 J.","West","","","",""
"In Rente oder Pension","2014","16-34 J.","Ost","","","",""
"In Rente oder Pension","2014","35-65 J.","West","793","0.0852719627321783","0.080352878269169","0.0901910471951876"
"In Rente oder Pension","2014","35-65 J.","Ost","334","0.114075532526774","0.103026375859282","0.125124689194267"
"In Rente oder Pension","2014","66 und älter","West","3366","0.916289846777115","0.907398369965666","0.925181323588564"
"In Rente oder Pension","2014","66 und älter","Ost","1182","0.975510042044033","0.966843968305795","0.984176115782271"
"Arbeitslose","2014","16-34 J.","West","391","0.0580164428056552","0.0520006361773889","0.0640322494339216"
"Arbeitslose","2014","16-34 J.","Ost","160","0.119408569947861","0.101389064113983","0.137428075781738"
"Arbeitslose","2014","35-65 J.","West","750","0.0565003811962648","0.0524337788392106","0.060566983553319"
"Arbeitslose","2014","35-65 J.","Ost","329","0.112453201090133","0.101472853876989","0.123433548303276"
"Arbeitslose","2014","66 und älter","West","","","",""
"Arbeitslose","2014","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2014","16-34 J.","West","1041","0.121525794855109","0.113117742635149","0.12993384707507"
"Sonstige Nichterwerbspersonen","2014","16-34 J.","Ost","145","0.0732587968004744","0.0587795147598728","0.087738078841076"
"Sonstige Nichterwerbspersonen","2014","35-65 J.","West","1065","0.073689133242045","0.0690874654961142","0.0782908009879758"
"Sonstige Nichterwerbspersonen","2014","35-65 J.","Ost","111","0.0236095373583652","0.0183325016398231","0.0288865730769073"
"Sonstige Nichterwerbspersonen","2014","66 und älter","West","70","0.0164112369669381","0.0123323109132547","0.0204901630206215"
"Sonstige Nichterwerbspersonen","2014","66 und älter","Ost","","","",""
"Beamte","2014","16-34 J.","West","136","0.0341339647204245","0.0294614737249954","0.0388064557158536"
"Beamte","2014","16-34 J.","Ost","","","",""
"Beamte","2014","35-65 J.","West","747","0.0615901142647035","0.0573557623751766","0.0658244661542304"
"Beamte","2014","35-65 J.","Ost","122","0.0323981197262359","0.0262443281093144","0.0385519113431573"
"Beamte","2014","66 und älter","West","","","",""
"Beamte","2014","66 und älter","Ost","","","",""
"Angestellte, einfache Tätigkeiten","2015","16-34 J.","West","1250","0.199963251029493","0.189785754111914","0.210140747947073"
"Angestellte, einfache Tätigkeiten","2015","16-34 J.","Ost","236","0.184094367435044","0.162202890452882","0.205985844417205"
"Angestellte, einfache Tätigkeiten","2015","35-65 J.","West","2835","0.214889175951918","0.207579327964207","0.22219902393963"
"Angestellte, einfache Tätigkeiten","2015","35-65 J.","Ost","620","0.214972028217238","0.200395284106079","0.229548772328396"
"Angestellte, einfache Tätigkeiten","2015","66 und älter","West","98","0.0239097372162009","0.0189752890578037","0.0288441853745982"
"Angestellte, einfache Tätigkeiten","2015","66 und älter","Ost","","","",""
"Angestellte, qualifizierte Tätigkeiten","2015","16-34 J.","West","1340","0.309601078856775","0.297836884210738","0.321365273502812"
"Angestellte, qualifizierte Tätigkeiten","2015","16-34 J.","Ost","332","0.338158367419509","0.311436182936906","0.364880551902111"
"Angestellte, qualifizierte Tätigkeiten","2015","35-65 J.","West","4827","0.411454169514459","0.402696541980912","0.420211797048005"
"Angestellte, qualifizierte Tätigkeiten","2015","35-65 J.","Ost","1248","0.408684596032175","0.391241212978839","0.426127979085511"
"Angestellte, qualifizierte Tätigkeiten","2015","66 und älter","West","58","0.0162237987494505","0.0121431366885693","0.0203044608103317"
"Angestellte, qualifizierte Tätigkeiten","2015","66 und älter","Ost","","","",""
"Selbstständige/ManagerInnen","2015","16-34 J.","West","163","0.026378968597108","0.0223010852734296","0.0304568519207865"
"Selbstständige/ManagerInnen","2015","16-34 J.","Ost","33","0.0397269220704954","0.028694403087232","0.0507594410537588"
"Selbstständige/ManagerInnen","2015","35-65 J.","West","1132","0.0959630644263628","0.090721260953292","0.101204867899434"
"Selbstständige/ManagerInnen","2015","35-65 J.","Ost","296","0.100572867798276","0.0899007552561442","0.111244980340408"
"Selbstständige/ManagerInnen","2015","66 und älter","West","119","0.0284908972689025","0.0231170824155299","0.0338647121222752"
"Selbstständige/ManagerInnen","2015","66 und älter","Ost","","","",""
"In Ausbildung","2015","16-34 J.","West","1530","0.250169086519577","0.239148380722665","0.261189792316488"
"In Ausbildung","2015","16-34 J.","Ost","287","0.226691950921106","0.203042058863046","0.250341842979166"
"In Ausbildung","2015","35-65 J.","West","71","0.00535809219706574","0.00405889803332844","0.00665728636080304"
"In Ausbildung","2015","35-65 J.","Ost","","","",""
"In Ausbildung","2015","66 und älter","West","","","",""
"In Ausbildung","2015","66 und älter","Ost","","","",""
"In Rente oder Pension","2015","16-34 J.","West","","","",""
"In Rente oder Pension","2015","16-34 J.","Ost","","","",""
"In Rente oder Pension","2015","35-65 J.","West","713","0.0861652956159886","0.0811714443008908","0.0911591469310865"
"In Rente oder Pension","2015","35-65 J.","Ost","313","0.115395295774495","0.104058360639255","0.126732230909734"
"In Rente oder Pension","2015","66 und älter","West","3337","0.912617332906328","0.903495897155312","0.921738768657344"
"In Rente oder Pension","2015","66 und älter","Ost","1170","0.963077545986969","0.952487438826307","0.973667653147631"
"Arbeitslose","2015","16-34 J.","West","438","0.0609077787862136","0.0548222065863971","0.0669933509860302"
"Arbeitslose","2015","16-34 J.","Ost","148","0.11454791637314","0.0965587525605414","0.132537080185739"
"Arbeitslose","2015","35-65 J.","West","814","0.0573049912803096","0.0531686399236306","0.0614413426369886"
"Arbeitslose","2015","35-65 J.","Ost","318","0.0993088043712718","0.0886965213793951","0.109921087363148"
"Arbeitslose","2015","66 und älter","West","","","",""
"Arbeitslose","2015","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2015","16-34 J.","West","1078","0.119140250993332","0.110897094310124","0.12738340767654"
"Sonstige Nichterwerbspersonen","2015","16-34 J.","Ost","144","0.073609437679273","0.0588592122210066","0.0883596631375394"
"Sonstige Nichterwerbspersonen","2015","35-65 J.","West","1029","0.0680878538888798","0.0636049657524734","0.0725707420252863"
"Sonstige Nichterwerbspersonen","2015","35-65 J.","Ost","127","0.0269546750916475","0.0212080803249114","0.0327012698583835"
"Sonstige Nichterwerbspersonen","2015","66 und älter","West","58","0.0136999956974006","0.00994533296658432","0.0174546584282168"
