"beruf","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Sonstige Nichterwerbspersonen","1986","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","232","0.156539105230676","0.134455228156735","0.178622982304618"
"Sonstige Nichterwerbspersonen","1986","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1986","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1034","0.158206981407021","0.149056520544542","0.167357442269501"
"Sonstige Nichterwerbspersonen","1986","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1986","Realschulabschluss","Westdeutschland, alte Bundeslaender","234","0.124895186517675","0.109532647328289","0.140257725707061"
"Sonstige Nichterwerbspersonen","1986","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1986","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","94","0.105267258483941","0.0841714516792502","0.126363065288632"
"Sonstige Nichterwerbspersonen","1986","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1986","AkademikerInnen","Westdeutschland, alte Bundeslaender","54","0.0622171055124838","0.0449184146769862","0.0795157963479814"
"Sonstige Nichterwerbspersonen","1986","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1986","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","1986","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1986","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","114","0.0199945379498092","0.0164846163141219","0.0235044595854965"
"Beamte","1986","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1986","Realschulabschluss","Westdeutschland, alte Bundeslaender","105","0.0574038648758608","0.0465946659085133","0.0682130638432083"
"Beamte","1986","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1986","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","35","0.0490175557012982","0.0341764966341038","0.0638586147684927"
"Beamte","1986","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1986","AkademikerInnen","Westdeutschland, alte Bundeslaender","191","0.247172056340501","0.216279437004344","0.278064675676657"
"Beamte","1986","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","388","0.280834844074232","0.253187406627893","0.308482281520572"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1551","0.197609738622202","0.187565927592499","0.207653549651904"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","177","0.0916704872184922","0.0781931251621572","0.105147849274827"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","126","0.0923757808583484","0.0721072552026102","0.112644306514087"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","66","0.0549771712251942","0.0409546077418858","0.0689997347085025"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1392","0.221651356156891","0.21117467276477","0.232128039549012"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","578","0.322267919046103","0.300440319762432","0.344095518329774"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","178","0.248719135508345","0.218460745028582","0.278977525988108"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","269","0.345906173849344","0.311681027009604","0.380131320689083"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","293","0.0480536987340228","0.0426589506093998","0.0534484468586459"
"Selbstständige/ManagerInnen","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","111","0.064142408705463","0.0526992497908785","0.0755855676200475"
"Selbstständige/ManagerInnen","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","44","0.0562192233153611","0.040095399499785","0.0723430471309372"
"Selbstständige/ManagerInnen","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","104","0.135848789850954","0.111195839751945","0.160501739949963"
"Selbstständige/ManagerInnen","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"In Ausbildung","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","208","0.36576180245931","0.336131202751129","0.395392402167491"
"In Ausbildung","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"In Ausbildung","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","297","0.0297790277561952","0.0254916463219422","0.0340664091904481"
"In Ausbildung","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"In Ausbildung","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","298","0.128227995141199","0.11261230084696","0.143843689435439"
"In Ausbildung","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"In Ausbildung","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","229","0.306681561442748","0.274404033357149","0.338959089528346"
"In Ausbildung","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"In Ausbildung","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"In Ausbildung","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","55","0.0816160762900434","0.0647732463998277","0.0984589061802592"
"In Rente oder Pension","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1094","0.284039843189233","0.272665257257416","0.29541442912105"
"In Rente oder Pension","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","218","0.190239101281825","0.171907655999628","0.208570546564021"
"In Rente oder Pension","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","55","0.117892315125639","0.0953190901157279","0.14046554013555"
"In Rente oder Pension","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","75","0.145920834688933","0.120519656865242","0.171322012512624"
"In Rente oder Pension","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","75","0.0653290197211855","0.0501271320161874","0.0805309074261837"
"Arbeitslose","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","295","0.0411832043181473","0.0361709924508995","0.0461954161853952"
"Arbeitslose","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","44","0.0210470244797673","0.0143428596790787","0.0277511892804558"
"Arbeitslose","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","31","0.0311847186313723","0.0190177758726682","0.0433516613900765"
"Arbeitslose","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Arbeitslose","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","204","0.136616682821359","0.115488178029515","0.157745187613202"
"Sonstige Nichterwerbspersonen","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","998","0.1562534369303","0.147094979428926","0.165411894431675"
"Sonstige Nichterwerbspersonen","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","231","0.123394605366779","0.108033637904934","0.138755572828624"
"Sonstige Nichterwerbspersonen","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","88","0.0998672198371179","0.078880004021408","0.120854435652828"
"Sonstige Nichterwerbspersonen","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","49","0.0585576812435723","0.0416635862358622","0.0754517762512824"
"Sonstige Nichterwerbspersonen","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","118","0.0214296942930085","0.0177770654764093","0.0250823231096078"
"Beamte","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","104","0.0590104587603716","0.0480045652416189","0.0700163522791242"
"Beamte","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","33","0.0470600452810686","0.0322366053364989","0.0618834852256383"
"Beamte","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","188","0.238196375243151","0.20754603993876","0.268846710547542"
"Beamte","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","332","0.233621052283492","0.206249178959835","0.260992925607148"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1441","0.185462954227982","0.175429916567182","0.195495991888782"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","175","0.0928955042302072","0.0790964399342647","0.10669456852615"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","103","0.0839329803504108","0.0639679978764456","0.103897962824376"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","69","0.0617890220282264","0.0462138566657312","0.0773641873907215"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1338","0.227574776251947","0.216751998976685","0.23839755352721"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","577","0.336005395599689","0.313552154944447","0.358458636254932"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","186","0.274648611627611","0.242511864584853","0.306785358670369"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","271","0.373146535689906","0.337369672758009","0.408923398621804"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
