year,bula_h,pgisced97,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,North Rhine-Westphalia,general elementary,Gar nicht,0.509090909090909,14443,0.5009377564339268,0.5172440617478913
1985,North Rhine-Westphalia,general elementary,In mancher Beziehung,0.2636363636363636,14443,0.2564505460397381,0.2708221812329891
1985,North Rhine-Westphalia,general elementary,Kaum,0.1409090909090909,14443,0.13523473680805853,0.14658344501012327
1985,North Rhine-Westphalia,general elementary,Ueberwiegend,0.05454545454545454,14443,0.05084182981467733,0.058249079276231755
1985,North Rhine-Westphalia,general elementary,Voll und ganz,0.031818181818181815,14443,0.028955694926044166,0.03468066871031947
1985,North Rhine-Westphalia,middle vocational,Gar nicht,0.35428571428571426,14443,0.3464851793984927,0.3620862491729358
1985,North Rhine-Westphalia,middle vocational,In mancher Beziehung,0.3314285714285714,14443,0.32375148827410605,0.33910565458303676
1985,North Rhine-Westphalia,middle vocational,Kaum,0.19428571428571428,14443,0.18783306097483526,0.2007383675965933
1985,North Rhine-Westphalia,middle vocational,Ueberwiegend,0.09142857142857143,14443,0.08672803015356292,0.09612911270357993
1985,North Rhine-Westphalia,middle vocational,Voll und ganz,0.02857142857142857,14443,0.025854371380562065,0.03128848576229507
1985,North Rhine-Westphalia,vocational + Abi,In mancher Beziehung,0.4074074074074074,14443,0.39939394995307165,0.4154208648617431
1985,North Rhine-Westphalia,vocational + Abi,Gar nicht,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,North Rhine-Westphalia,vocational + Abi,Ueberwiegend,0.1111111111111111,14443,0.10598568650186233,0.11623653572035988
1985,North Rhine-Westphalia,vocational + Abi,Kaum,0.1111111111111111,14443,0.10598568650186233,0.11623653572035988
1985,North Rhine-Westphalia,vocational + Abi,Voll und ganz,0.037037037037037035,14443,0.03395704016417513,0.04011703390989894
1985,North Rhine-Westphalia,higher vocational,Ueberwiegend,0.6,14443,0.5920102537497756,0.6079897462502244
1985,North Rhine-Westphalia,higher vocational,In mancher Beziehung,0.2,14443,0.1934763995042116,0.2065236004957884
1985,North Rhine-Westphalia,higher vocational,Gar nicht,0.2,14443,0.1934763995042116,0.2065236004957884
1985,North Rhine-Westphalia,higher education,Gar nicht,0.4,14443,0.39201025374977555,0.4079897462502245
1985,North Rhine-Westphalia,higher education,In mancher Beziehung,0.4,14443,0.39201025374977555,0.4079897462502245
1985,North Rhine-Westphalia,higher education,Kaum,0.2,14443,0.1934763995042116,0.2065236004957884
1985,Hesse,inadequately,Gar nicht,0.5121951219512195,14443,0.5040430471832764,0.5203471967191626
1985,Hesse,inadequately,In mancher Beziehung,0.2926829268292683,14443,0.2852624274859589,0.3001034261725776
1985,Hesse,inadequately,Kaum,0.14634146341463414,14443,0.14057707606548184,0.15210585076378644
1985,Hesse,inadequately,Ueberwiegend,0.04878048780487805,14443,0.04526738539230117,0.05229359021745493
1985,Hesse,general elementary,Gar nicht,0.4015748031496063,14443,0.393579857256107,0.4095697490431056
1985,Hesse,general elementary,In mancher Beziehung,0.31496062992125984,14443,0.3073850956588481,0.3225361641836716
1985,Hesse,general elementary,Kaum,0.23622047244094488,14443,0.22929307445079605,0.2431478704310937
1985,Hesse,general elementary,Ueberwiegend,0.031496062992125984,14443,0.02864762876174127,0.0343444972225107
1985,Hesse,general elementary,Voll und ganz,0.015748031496062992,14443,0.013717575185856791,0.017778487806269193
1985,Hesse,middle vocational,In mancher Beziehung,0.39344262295081966,14443,0.38547545424303997,0.40140979165859936
1985,Hesse,middle vocational,Gar nicht,0.3360655737704918,14443,0.32836182745800807,0.3437693200829755
1985,Hesse,middle vocational,Kaum,0.18032786885245902,14443,0.17405770520978733,0.1865980324951307
1985,Hesse,middle vocational,Ueberwiegend,0.07377049180327869,14443,0.06950736734666442,0.07803361625989295
1985,Hesse,middle vocational,Voll und ganz,0.01639344262295082,14443,0.014322475731352551,0.018464409514549092
1985,Hesse,vocational + Abi,In mancher Beziehung,0.8461538461538461,14443,0.8402695387353388,0.8520381535723535
1985,Hesse,vocational + Abi,Gar nicht,0.07692307692307693,14443,0.07257722788192808,0.08126892596422577
1985,Hesse,vocational + Abi,Ueberwiegend,0.07692307692307693,14443,0.07257722788192808,0.08126892596422577
1985,Hesse,higher vocational,Kaum,1.0,14443,1.0,1.0
1985,Hesse,higher education,Kaum,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Hesse,higher education,In mancher Beziehung,0.25,14443,0.24293799530813312,0.2570620046918669
1985,Hesse,higher education,Gar nicht,0.25,14443,0.24293799530813312,0.2570620046918669
1985,Hesse,higher education,Ueberwiegend,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,"Rhineland-Palatinate, Saarland",in school,In mancher Beziehung,1.0,14443,1.0,1.0
1985,"Rhineland-Palatinate, Saarland",inadequately,Gar nicht,0.46511627906976744,14443,0.45698164865841184,0.473250909481123
1985,"Rhineland-Palatinate, Saarland",inadequately,In mancher Beziehung,0.2558139534883721,14443,0.24869804684273542,0.2629298601340088
1985,"Rhineland-Palatinate, Saarland",inadequately,Kaum,0.2558139534883721,14443,0.24869804684273542,0.2629298601340088
1985,"Rhineland-Palatinate, Saarland",inadequately,Ueberwiegend,0.023255813953488372,14443,0.020797804463185493,0.02571382344379125
1985,"Rhineland-Palatinate, Saarland",general elementary,Gar nicht,0.45714285714285713,14443,0.44901836705452186,0.4652673472311924
1985,"Rhineland-Palatinate, Saarland",general elementary,In mancher Beziehung,0.34285714285714286,14443,0.33511584349279144,0.3505984422214943
1985,"Rhineland-Palatinate, Saarland",general elementary,Kaum,0.17142857142857143,14443,0.16528198566790805,0.1775751571892348
1985,"Rhineland-Palatinate, Saarland",general elementary,Voll und ganz,0.02857142857142857,14443,0.025854371380562065,0.03128848576229507
1985,"Rhineland-Palatinate, Saarland",middle vocational,In mancher Beziehung,0.37037037037037035,14443,0.36249469036245835,0.37824605037828235
1985,"Rhineland-Palatinate, Saarland",middle vocational,Kaum,0.2222222222222222,14443,0.2154419227823809,0.22900252166206353
1985,"Rhineland-Palatinate, Saarland",middle vocational,Gar nicht,0.2222222222222222,14443,0.2154419227823809,0.22900252166206353
1985,"Rhineland-Palatinate, Saarland",middle vocational,Ueberwiegend,0.14814814814814814,14443,0.1423544279808888,0.1539418683154075
1985,"Rhineland-Palatinate, Saarland",middle vocational,Voll und ganz,0.037037037037037035,14443,0.03395704016417513,0.04011703390989894
1985,"Rhineland-Palatinate, Saarland",vocational + Abi,In mancher Beziehung,1.0,14443,1.0,1.0
1985,Baden-Wuerttemberg,in school,In mancher Beziehung,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Baden-Wuerttemberg,in school,Kaum,0.25,14443,0.24293799530813312,0.2570620046918669
1985,Baden-Wuerttemberg,in school,Voll und ganz,0.25,14443,0.24293799530813312,0.2570620046918669
1985,Baden-Wuerttemberg,inadequately,Gar nicht,0.5782608695652174,14443,0.5702068771304641,0.5863148619999706
1985,Baden-Wuerttemberg,inadequately,In mancher Beziehung,0.1826086956521739,14443,0.17630778821729523,0.1889096030870526
1985,Baden-Wuerttemberg,inadequately,Kaum,0.17391304347826086,14443,0.1677313662371362,0.18009472071938554
1985,Baden-Wuerttemberg,inadequately,Ueberwiegend,0.05652173913043478,14443,0.05275555913009991,0.060287919130769654
1985,Baden-Wuerttemberg,inadequately,Voll und ganz,0.008695652173913044,14443,0.007181456674379937,0.01020984767344615
1985,Baden-Wuerttemberg,general elementary,Gar nicht,0.48826291079812206,14443,0.48011065720396773,0.4964151643922764
1985,Baden-Wuerttemberg,general elementary,In mancher Beziehung,0.2535211267605634,14443,0.24642627698321865,0.2606159765379081
1985,Baden-Wuerttemberg,general elementary,Kaum,0.15492957746478872,14443,0.1490283686184016,0.16083078631117584
1985,Baden-Wuerttemberg,general elementary,Ueberwiegend,0.06572769953051644,14443,0.06168623921808328,0.0697691598429496
1985,Baden-Wuerttemberg,general elementary,Voll und ganz,0.03755868544600939,14443,0.03445791449832473,0.04065945639369405
1985,Baden-Wuerttemberg,middle vocational,Gar nicht,0.4262295081967213,14443,0.41816425089751136,0.4342947654959312
1985,Baden-Wuerttemberg,middle vocational,In mancher Beziehung,0.2568306010928962,14443,0.24970544046935428,0.2639557617164381
1985,Baden-Wuerttemberg,middle vocational,Kaum,0.14207650273224043,14443,0.13638256417778968,0.14777044128669117
1985,Baden-Wuerttemberg,middle vocational,Ueberwiegend,0.09836065573770492,14443,0.09350380786449239,0.10321750361091744
1985,Baden-Wuerttemberg,middle vocational,Voll und ganz,0.07650273224043716,14443,0.07216778669693205,0.08083767778394227
1985,Baden-Wuerttemberg,vocational + Abi,In mancher Beziehung,0.4782608695652174,14443,0.4701140800589037,0.4864076590715311
1985,Baden-Wuerttemberg,vocational + Abi,Kaum,0.2608695652173913,14443,0.2537081374540091,0.2680309929807735
1985,Baden-Wuerttemberg,vocational + Abi,Gar nicht,0.21739130434782608,14443,0.2106643143114038,0.22411829438424835
1985,Baden-Wuerttemberg,vocational + Abi,Ueberwiegend,0.043478260869565216,14443,0.04015234798084372,0.046804173758286716
1985,Baden-Wuerttemberg,higher vocational,Kaum,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Baden-Wuerttemberg,higher vocational,In mancher Beziehung,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Baden-Wuerttemberg,higher education,Gar nicht,0.6363636363636364,14443,0.6285182615615483,0.6442090111657244
1985,Baden-Wuerttemberg,higher education,In mancher Beziehung,0.18181818181818182,14443,0.17552788797955832,0.18810847565680533
1985,Baden-Wuerttemberg,higher education,Ueberwiegend,0.09090909090909091,14443,0.0862205827018875,0.09559759911629433
1985,Baden-Wuerttemberg,higher education,Kaum,0.09090909090909091,14443,0.0862205827018875,0.09559759911629433
1985,Bavaria,inadequately,Gar nicht,0.609375,14443,0.6014179937424708,0.6173320062575292
1985,Bavaria,inadequately,In mancher Beziehung,0.1875,14443,0.18113439499397668,0.19386560500602332
1985,Bavaria,inadequately,Kaum,0.125,14443,0.11960630482356445,0.13039369517643554
1985,Bavaria,inadequately,Ueberwiegend,0.078125,14443,0.07374818288791833,0.08250181711208167
1985,Bavaria,general elementary,Gar nicht,0.5504587155963303,14443,0.542345845296216,0.5585715858964446
1985,Bavaria,general elementary,In mancher Beziehung,0.1926605504587156,14443,0.18622846432935602,0.1990926365880752
1985,Bavaria,general elementary,Kaum,0.1743119266055046,14443,0.16812465867386878,0.18049919453714042
1985,Bavaria,general elementary,Ueberwiegend,0.05504587155963303,14443,0.05132628126944357,0.05876546184982249
1985,Bavaria,general elementary,Voll und ganz,0.027522935779816515,14443,0.024854760060132982,0.03019111149950005
1985,Bavaria,middle vocational,Gar nicht,0.3723404255319149,14443,0.36445619090207315,0.3802246601617566
1985,Bavaria,middle vocational,In mancher Beziehung,0.26595744680851063,14443,0.25875145005977923,0.27316344355724204
1985,Bavaria,middle vocational,Kaum,0.18085106382978725,14443,0.17457381512997283,0.18712831252960166
1985,Bavaria,middle vocational,Ueberwiegend,0.13829787234042554,14443,0.13266780359590782,0.14392794108494325
1985,Bavaria,middle vocational,Voll und ganz,0.0425531914893617,14443,0.039261260194942284,0.04584512278378112
1985,Bavaria,vocational + Abi,Gar nicht,0.5384615384615384,14443,0.5303311993782289,0.546591877544848
1985,Bavaria,vocational + Abi,In mancher Beziehung,0.23076923076923078,14443,0.2238978401005862,0.23764062143787537
1985,Bavaria,vocational + Abi,Kaum,0.15384615384615385,14443,0.1479618464276466,0.15973046126466112
1985,Bavaria,vocational + Abi,Ueberwiegend,0.07692307692307693,14443,0.07257722788192808,0.08126892596422577
1985,Bavaria,higher education,Gar nicht,0.47058823529411764,14443,0.46244785503236957,0.4787286155558657
1985,Bavaria,higher education,In mancher Beziehung,0.35294117647058826,14443,0.34514735574054606,0.36073499720063046
1985,Bavaria,higher education,Kaum,0.058823529411764705,14443,0.05498611735541859,0.06266094146811081
1985,Bavaria,higher education,Ueberwiegend,0.058823529411764705,14443,0.05498611735541859,0.06266094146811081
1985,Bavaria,higher education,Voll und ganz,0.058823529411764705,14443,0.05498611735541859,0.06266094146811081
1985,Berlin,in school,Gar nicht,1.0,14443,1.0,1.0
1985,Berlin,inadequately,Gar nicht,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Berlin,inadequately,In mancher Beziehung,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Berlin,inadequately,Kaum,0.125,14443,0.11960630482356445,0.13039369517643554
1985,Berlin,inadequately,Ueberwiegend,0.041666666666666664,14443,0.03840769907258328,0.044925634260750046
1985,Berlin,general elementary,Gar nicht,0.43478260869565216,14443,0.42669777286036686,0.44286744453093746
1985,Berlin,general elementary,In mancher Beziehung,0.2608695652173913,14443,0.2537081374540091,0.2680309929807735
1985,Berlin,general elementary,Kaum,0.21739130434782608,14443,0.2106643143114038,0.22411829438424835
1985,Berlin,general elementary,Ueberwiegend,0.043478260869565216,14443,0.04015234798084372,0.046804173758286716
1985,Berlin,general elementary,Voll und ganz,0.043478260869565216,14443,0.04015234798084372,0.046804173758286716
1985,Berlin,middle vocational,Gar nicht,0.3793103448275862,14443,0.37139696588545573,0.38722372376971664
1985,Berlin,middle vocational,In mancher Beziehung,0.3103448275862069,14443,0.30279971681036166,0.31788993836205215
1985,Berlin,middle vocational,Kaum,0.13793103448275862,14443,0.13230724095190655,0.1435548280136107
1985,Berlin,middle vocational,Voll und ganz,0.10344827586206896,14443,0.09848147589946027,0.10841507582467766
1985,Berlin,middle vocational,Ueberwiegend,0.06896551724137931,14443,0.06483288987057355,0.07309814461218507
1985,Berlin,vocational + Abi,Gar nicht,1.0,14443,1.0,1.0
1985,Berlin,higher education,Gar nicht,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Berlin,higher education,Ueberwiegend,0.5,14443,0.4918454993802645,0.5081545006197354
1986,Schleswig-Holstein,inadequately,Gar nicht,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Schleswig-Holstein,inadequately,In mancher Beziehung,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,Schleswig-Holstein,inadequately,Kaum,0.16666666666666666,13742,0.16043556480234353,0.1728977685309898
1986,Schleswig-Holstein,general elementary,Gar nicht,0.75,13742,0.7427601138752864,0.7572398861247136
1986,Schleswig-Holstein,general elementary,Voll und ganz,0.08333333333333333,13742,0.07871222451142011,0.08795444215524655
1986,Schleswig-Holstein,general elementary,Kaum,0.08333333333333333,13742,0.07871222451142011,0.08795444215524655
1986,Schleswig-Holstein,general elementary,In mancher Beziehung,0.08333333333333333,13742,0.07871222451142011,0.08795444215524655
1986,Schleswig-Holstein,middle vocational,Gar nicht,0.5714285714285714,13742,0.5631544158574701,0.5797027269996727
1986,Schleswig-Holstein,middle vocational,In mancher Beziehung,0.2857142857142857,13742,0.27816104962995364,0.29326752179861776
1986,Schleswig-Holstein,middle vocational,Kaum,0.14285714285714285,13742,0.13700643134422466,0.14870785437006104
1986,Schleswig-Holstein,vocational + Abi,Gar nicht,1.0,13742,1.0,1.0
1986,Schleswig-Holstein,higher vocational,In mancher Beziehung,1.0,13742,1.0,1.0
1986,Schleswig-Holstein,higher education,In mancher Beziehung,1.0,13742,1.0,1.0
1986,Hamburg,inadequately,Gar nicht,1.0,13742,1.0,1.0
1986,Hamburg,general elementary,Gar nicht,0.7058823529411765,13742,0.6982640576356626,0.7135006482466905
1986,Hamburg,general elementary,Kaum,0.17647058823529413,13742,0.17009666508283838,0.18284451138774988
1986,Hamburg,general elementary,In mancher Beziehung,0.11764705882352941,13742,0.11226011055191883,0.12303400709514
1986,Hamburg,middle vocational,Gar nicht,0.5789473684210527,13742,0.5706923350284401,0.5872024018136652
1986,Hamburg,middle vocational,In mancher Beziehung,0.2631578947368421,13742,0.2557953742152467,0.2705204152584375
1986,Hamburg,middle vocational,Kaum,0.10526315789473684,13742,0.10013198135651055,0.11039433443296312
1986,Hamburg,middle vocational,Voll und ganz,0.05263157894736842,13742,0.04889809962075698,0.056365058273979855
1986,Hamburg,vocational + Abi,Gar nicht,0.6,13742,0.5918090038819145,0.6081909961180855
1986,Hamburg,vocational + Abi,In mancher Beziehung,0.4,13742,0.3918090038819146,0.40819099611808546
1986,Hamburg,higher vocational,In mancher Beziehung,0.6666666666666666,13742,0.6587848769771536,0.6745484563561797
1986,Hamburg,higher vocational,Kaum,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,Lower Saxony,in school,Kaum,1.0,13742,1.0,1.0
1986,Lower Saxony,inadequately,Gar nicht,0.6388888888888888,13742,0.6308579893603914,0.6469197884173863
