year,bula_h,migback,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Hesse,No migration background,No,0.06294,70,334,0.03686,0.08903
2021,Hesse,Direct migration background,Yes,0.21933,90,131,0.14820,0.29046
2021,Hesse,Direct migration background,No,0.06210,41,131,0.02061,0.10358
2021,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.23250,177,256,0.18065,0.28435
2021,"Rhineland-Palatinate, Saarland",No migration background,No,0.08065,79,256,0.04722,0.11407
2021,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.22977,62,104,0.14853,0.31102
2021,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.13039,42,104,0.06536,0.19542
2021,Baden-Wuerttemberg,No migration background,Yes,0.27928,461,612,0.24370,0.31485
2021,Baden-Wuerttemberg,No migration background,No,0.08036,151,612,0.05880,0.10191
2021,Baden-Wuerttemberg,Direct migration background,Yes,0.29508,156,252,0.23866,0.35151
2021,Baden-Wuerttemberg,Direct migration background,No,0.15197,96,252,0.10756,0.19638
2021,Baden-Wuerttemberg,Indirect migration background,Yes,0.19491,46,46,0.07917,0.31065
2021,Bavaria,No migration background,Yes,0.25737,613,841,0.22780,0.28693
2021,Bavaria,No migration background,No,0.11102,228,841,0.08978,0.13227
2021,Bavaria,Direct migration background,Yes,0.24943,212,287,0.19929,0.29958
2021,Bavaria,Direct migration background,No,0.15540,75,287,0.11341,0.19739
2021,Bavaria,Indirect migration background,Yes,0.13444,47,47,0.03586,0.23302
2021,Berlin,No migration background,Yes,0.24809,161,222,0.19114,0.30503
2021,Berlin,No migration background,No,0.06799,61,222,0.03480,0.10118
2021,Berlin,Direct migration background,Yes,0.13888,52,52,0.04397,0.23379
2021,Brandenburg,No migration background,Yes,0.23203,144,214,0.17534,0.28872
2021,Brandenburg,No migration background,No,0.11010,70,214,0.06807,0.15214
2021,Mecklenburg-Western Pomerania,No migration background,Yes,0.22731,96,128,0.15442,0.30020
2021,Mecklenburg-Western Pomerania,No migration background,No,0.07808,32,128,0.03142,0.12474
2021,Saxony,No migration background,Yes,0.24992,293,410,0.20796,0.29189
2021,Saxony,No migration background,No,0.11768,117,410,0.08645,0.14890
2021,Saxony-Anhalt,No migration background,Yes,0.21325,140,193,0.15531,0.27118
2021,Saxony-Anhalt,No migration background,No,0.09180,53,193,0.05096,0.13264
2021,Thuringa,No migration background,Yes,0.24074,152,198,0.18103,0.30044
2021,Thuringa,No migration background,No,0.10522,46,198,0.06237,0.14807
2022,Schleswig-Holstein,No migration background,Yes,0.26050,228,313,0.21180,0.30920
2022,Schleswig-Holstein,No migration background,No,0.10291,85,313,0.06919,0.13662
2022,Schleswig-Holstein,Direct migration background,Yes,0.19501,59,59,0.09304,0.29698
2022,Hamburg,No migration background,Yes,0.26118,113,154,0.19158,0.33079
2022,Hamburg,No migration background,No,0.10644,41,154,0.05757,0.15531
2022,Hamburg,Direct migration background,Yes,0.21084,60,60,0.10675,0.31492
2022,Lower Saxony,No migration background,Yes,0.26137,550,765,0.23022,0.29253
2022,Lower Saxony,No migration background,No,0.09206,215,765,0.07156,0.11256
2022,Lower Saxony,Direct migration background,Yes,0.26891,169,232,0.21173,0.32608
2022,Lower Saxony,Direct migration background,No,0.07102,63,232,0.03790,0.10415
2022,Lower Saxony,Indirect migration background,Yes,0.11725,31,31,0.00213,0.23238
2022,Bremen,No migration background,Yes,0.29195,38,38,0.14545,0.43846
2022,North Rhine-Westphalia,No migration background,Yes,0.25074,1219,1643,0.22978,0.27171
2022,North Rhine-Westphalia,No migration background,No,0.09261,424,1643,0.07859,0.10663
2022,North Rhine-Westphalia,Direct migration background,Yes,0.21826,488,708,0.18782,0.24871
2022,North Rhine-Westphalia,Direct migration background,No,0.11686,220,708,0.09318,0.14054
2022,North Rhine-Westphalia,Indirect migration background,Yes,0.21353,125,164,0.15061,0.27644
2022,North Rhine-Westphalia,Indirect migration background,No,0.04230,39,164,0.01140,0.07320
2022,Hesse,No migration background,Yes,0.30938,389,523,0.26973,0.34903
2022,Hesse,No migration background,No,0.08795,134,523,0.06365,0.11225
2022,Hesse,Direct migration background,Yes,0.25316,198,296,0.20354,0.30278
2022,Hesse,Direct migration background,No,0.14382,98,296,0.10378,0.18387
2022,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.23673,270,373,0.19353,0.27993
2022,"Rhineland-Palatinate, Saarland",No migration background,No,0.11155,103,373,0.07956,0.14354
2022,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.28121,107,154,0.20997,0.35245
2022,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.09710,47,154,0.05018,0.14402
2022,Baden-Wuerttemberg,No migration background,Yes,0.30394,765,991,0.27529,0.33259
2022,Baden-Wuerttemberg,No migration background,No,0.08393,226,991,0.06665,0.10120
2022,Baden-Wuerttemberg,Direct migration background,Yes,0.28118,341,509,0.24209,0.32028
2022,Baden-Wuerttemberg,Direct migration background,No,0.12352,168,509,0.09491,0.15214
2022,Baden-Wuerttemberg,Indirect migration background,Yes,0.26200,90,90,0.17064,0.35335
2022,Bavaria,No migration background,Yes,0.26328,988,1364,0.23990,0.28666
2022,Bavaria,No migration background,No,0.10243,376,1364,0.08633,0.11853
2022,Bavaria,Direct migration background,Yes,0.26088,425,615,0.22614,0.29561
2022,Bavaria,Direct migration background,No,0.16454,190,615,0.13521,0.19387
2022,Bavaria,Indirect migration background,Yes,0.21567,102,136,0.14629,0.28505
2022,Bavaria,Indirect migration background,No,0.06237,34,136,0.02157,0.10316
2022,Berlin,No migration background,Yes,0.24149,251,350,0.19659,0.28640
2022,Berlin,No migration background,No,0.09914,99,350,0.06779,0.13050
2022,Berlin,Direct migration background,Yes,0.26280,192,307,0.21349,0.31212
2022,Berlin,Direct migration background,No,0.12967,115,307,0.09203,0.16731
2022,Brandenburg,No migration background,Yes,0.23937,240,367,0.19565,0.28308
2022,Brandenburg,No migration background,No,0.11769,127,367,0.08468,0.15071
2022,Mecklenburg-Western Pomerania,No migration background,Yes,0.21573,129,181,0.15564,0.27582
2022,Mecklenburg-Western Pomerania,No migration background,No,0.07633,52,181,0.03754,0.11512
2022,Saxony,No migration background,Yes,0.24215,481,663,0.20951,0.27478
2022,Saxony,No migration background,No,0.09787,182,663,0.07523,0.12050
2022,Saxony,Direct migration background,Yes,0.15575,45,45,0.04861,0.26290
2022,Saxony-Anhalt,No migration background,Yes,0.24629,249,345,0.20076,0.29182
2022,Saxony-Anhalt,No migration background,No,0.08358,96,345,0.05433,0.11282
2022,Saxony-Anhalt,Direct migration background,Yes,0.15735,32,32,0.02917,0.28553
2022,Thuringa,No migration background,Yes,0.24531,202,287,0.19545,0.29518
2022,Thuringa,No migration background,No,0.08569,85,287,0.05325,0.11813
