year,bula_h,migback,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Baden-Wuerttemberg,No migration background,Some of both,0.06681,217,1053,0.05172,0.08189
2011,Baden-Wuerttemberg,No migration background,Paid,0.03465,98,1053,0.02360,0.04570
2011,Baden-Wuerttemberg,No migration background,Not compensated,0.07788,265,1053,0.06169,0.09408
2011,Baden-Wuerttemberg,Direct migration background,Comp. time,0.12891,78,193,0.08151,0.17631
2011,Baden-Wuerttemberg,Direct migration background,Some of both,0.05886,38,193,0.02556,0.09215
2011,Baden-Wuerttemberg,Direct migration background,Paid,0.06235,40,193,0.02815,0.09655
2011,Baden-Wuerttemberg,Direct migration background,Not compensated,0.06191,37,193,0.02782,0.09600
2011,Baden-Wuerttemberg,Indirect migration background,Comp. time,0.10588,47,47,0.01697,0.19480
2011,Bavaria,No migration background,Comp. time,0.18002,807,1492,0.16051,0.19952
2011,Bavaria,No migration background,Some of both,0.06435,262,1492,0.05189,0.07680
2011,Bavaria,No migration background,Paid,0.02570,116,1492,0.01766,0.03373
2011,Bavaria,No migration background,Not compensated,0.06684,307,1492,0.05416,0.07951
2011,Bavaria,Direct migration background,Comp. time,0.12797,73,73,0.05081,0.20514
2011,Bavaria,Indirect migration background,Comp. time,0.13867,44,44,0.03537,0.24197
2011,Berlin,No migration background,Comp. time,0.15346,168,284,0.11146,0.19545
2011,Berlin,No migration background,Some of both,0.04339,49,284,0.01965,0.06713
2011,Berlin,No migration background,Not compensated,0.06270,67,284,0.03446,0.09095
2011,Brandenburg,No migration background,Comp. time,0.19540,209,374,0.15516,0.23564
2011,Brandenburg,No migration background,Some of both,0.05299,68,374,0.03025,0.07572
2011,Brandenburg,No migration background,Paid,0.02020,37,374,0.00592,0.03448
2011,Brandenburg,No migration background,Not compensated,0.03517,60,374,0.01647,0.05386
2011,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.16321,114,179,0.10892,0.21750
2011,Mecklenburg-Western Pomerania,No migration background,Some of both,0.04003,33,179,0.01123,0.06883
2011,Mecklenburg-Western Pomerania,No migration background,Not compensated,0.03329,32,179,0.00693,0.05964
2011,Saxony,No migration background,Comp. time,0.18303,369,700,0.15436,0.21169
2011,Saxony,No migration background,Some of both,0.07698,150,700,0.05722,0.09674
2011,Saxony,No migration background,Paid,0.03029,59,700,0.01758,0.04299
2011,Saxony,No migration background,Not compensated,0.05382,122,700,0.03709,0.07055
2011,Saxony-Anhalt,No migration background,Comp. time,0.14531,195,381,0.10988,0.18075
2011,Saxony-Anhalt,No migration background,Some of both,0.06944,76,381,0.04388,0.09499
2011,Saxony-Anhalt,No migration background,Paid,0.03154,49,381,0.01397,0.04912
2011,Saxony-Anhalt,No migration background,Not compensated,0.04889,61,381,0.02721,0.07057
2011,Thuringa,No migration background,Comp. time,0.13579,198,392,0.10184,0.16975
2011,Thuringa,No migration background,Some of both,0.04353,57,392,0.02331,0.06376
2011,Thuringa,No migration background,Paid,0.04390,58,392,0.02359,0.06420
2011,Thuringa,No migration background,Not compensated,0.06969,79,392,0.04445,0.09492
2012,Schleswig-Holstein,No migration background,Comp. time,0.16671,191,344,0.12726,0.20615
2012,Schleswig-Holstein,No migration background,Some of both,0.07469,68,344,0.04687,0.10252
2012,Schleswig-Holstein,No migration background,Paid,0.02603,41,344,0.00918,0.04289
2012,Schleswig-Holstein,No migration background,Not compensated,0.03611,44,344,0.01636,0.05585
2012,Hamburg,No migration background,Comp. time,0.15070,53,53,0.05346,0.24794
2012,Lower Saxony,No migration background,Comp. time,0.17079,423,823,0.14506,0.19651
2012,Lower Saxony,No migration background,Some of both,0.06288,175,823,0.04629,0.07948
2012,Lower Saxony,No migration background,Paid,0.04408,114,823,0.03004,0.05811
2012,Lower Saxony,No migration background,Not compensated,0.03972,111,823,0.02637,0.05307
2012,Lower Saxony,Direct migration background,Comp. time,0.12638,36,36,0.01629,0.23646
2012,North Rhine-Westphalia,No migration background,Comp. time,0.14955,747,1526,0.13165,0.16745
2012,North Rhine-Westphalia,No migration background,Some of both,0.05804,268,1526,0.04631,0.06978
2012,North Rhine-Westphalia,No migration background,Paid,0.04238,207,1526,0.03227,0.05249
2012,North Rhine-Westphalia,No migration background,Not compensated,0.05410,304,1526,0.04275,0.06545
2012,North Rhine-Westphalia,Direct migration background,Comp. time,0.12770,116,284,0.08881,0.16658
2012,North Rhine-Westphalia,Direct migration background,Some of both,0.06879,63,284,0.03930,0.09828
2012,North Rhine-Westphalia,Direct migration background,Paid,0.06088,69,284,0.03302,0.08874
2012,North Rhine-Westphalia,Direct migration background,Not compensated,0.04207,36,284,0.01868,0.06545
2012,North Rhine-Westphalia,Indirect migration background,Comp. time,0.08640,52,52,0.00929,0.16351
2012,Hesse,No migration background,Comp. time,0.16811,310,621,0.13867,0.19755
2012,Hesse,No migration background,Some of both,0.06877,121,621,0.04885,0.08869
2012,Hesse,No migration background,Paid,0.02367,49,621,0.01170,0.03563
2012,Hesse,No migration background,Not compensated,0.08100,141,621,0.05952,0.10248
2012,Hesse,Direct migration background,Comp. time,0.12854,57,57,0.04088,0.21620
2012,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.16356,249,456,0.12957,0.19754
2012,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.06250,82,456,0.04026,0.08474
2012,"Rhineland-Palatinate, Saarland",No migration background,Paid,0.03654,58,456,0.01930,0.05378
2012,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.03330,67,456,0.01682,0.04979
2012,Baden-Wuerttemberg,No migration background,Comp. time,0.16691,519,1074,0.14460,0.18923
2012,Baden-Wuerttemberg,No migration background,Some of both,0.07957,238,1074,0.06337,0.09576
2012,Baden-Wuerttemberg,No migration background,Paid,0.03396,96,1074,0.02312,0.04479
2012,Baden-Wuerttemberg,No migration background,Not compensated,0.06440,221,1074,0.04971,0.07908
2012,Baden-Wuerttemberg,Direct migration background,Comp. time,0.13121,77,166,0.07969,0.18273
2012,Baden-Wuerttemberg,Direct migration background,Some of both,0.07539,46,166,0.03510,0.11567
2012,Baden-Wuerttemberg,Direct migration background,Paid,0.07051,43,166,0.03144,0.10957
2012,Baden-Wuerttemberg,Indirect migration background,Comp. time,0.12806,49,49,0.03353,0.22260
2012,Bavaria,No migration background,Comp. time,0.17917,823,1495,0.15972,0.19862
2012,Bavaria,No migration background,Some of both,0.06030,257,1495,0.04823,0.07238
2012,Bavaria,No migration background,Paid,0.03060,134,1495,0.02186,0.03933
2012,Bavaria,No migration background,Not compensated,0.06367,281,1495,0.05129,0.07605
2012,Bavaria,Direct migration background,Comp. time,0.15396,84,154,0.09677,0.21115
2012,Bavaria,Direct migration background,Some of both,0.06954,35,154,0.02923,0.10985
2012,Bavaria,Direct migration background,Not compensated,0.05102,35,154,0.01615,0.08588
2012,Bavaria,Indirect migration background,Comp. time,0.11849,50,50,0.02800,0.20898
2012,Berlin,No migration background,Comp. time,0.18350,184,302,0.13977,0.22723
2012,Berlin,No migration background,Some of both,0.05159,52,302,0.02660,0.07658
2012,Berlin,No migration background,Not compensated,0.05069,66,302,0.02591,0.07548
2012,Brandenburg,No migration background,Comp. time,0.18168,190,357,0.14163,0.22174
2012,Brandenburg,No migration background,Some of both,0.05864,78,357,0.03423,0.08305
2012,Brandenburg,No migration background,Paid,0.02821,44,357,0.01101,0.04541
2012,Brandenburg,No migration background,Not compensated,0.03233,45,357,0.01396,0.05070
2012,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.20658,138,172,0.14590,0.26727
2012,Mecklenburg-Western Pomerania,No migration background,Some of both,0.03628,34,172,0.00826,0.06431
2012,Saxony,No migration background,Comp. time,0.18005,381,720,0.15197,0.20814
2012,Saxony,No migration background,Some of both,0.08536,175,720,0.06494,0.10579
2012,Saxony,No migration background,Paid,0.02740,58,720,0.01547,0.03934
2012,Saxony,No migration background,Not compensated,0.04284,106,720,0.02803,0.05764
2012,Saxony-Anhalt,No migration background,Comp. time,0.16020,202,366,0.12257,0.19783
2012,Saxony-Anhalt,No migration background,Some of both,0.06062,71,366,0.03614,0.08510
2012,Saxony-Anhalt,No migration background,Paid,0.02128,40,366,0.00647,0.03608
2012,Saxony-Anhalt,No migration background,Not compensated,0.04091,53,366,0.02059,0.06123
2012,Thuringa,No migration background,Comp. time,0.14655,200,385,0.11118,0.18192
2012,Thuringa,No migration background,Some of both,0.06645,83,385,0.04154,0.09136
2012,Thuringa,No migration background,Paid,0.02959,43,385,0.01264,0.04654
2012,Thuringa,No migration background,Not compensated,0.05750,59,385,0.03421,0.08078
2013,Schleswig-Holstein,No migration background,Comp. time,0.15138,166,275,0.10894,0.19382
2013,Schleswig-Holstein,No migration background,Some of both,0.08001,62,275,0.04788,0.11213
2013,Schleswig-Holstein,No migration background,Not compensated,0.03191,47,275,0.01110,0.05272
2013,Hamburg,No migration background,Comp. time,0.10236,48,48,0.01570,0.18902
2013,Lower Saxony,No migration background,Comp. time,0.16635,413,812,0.14072,0.19198
2013,Lower Saxony,No migration background,Some of both,0.06795,169,812,0.05063,0.08527
2013,Lower Saxony,No migration background,Paid,0.03697,109,812,0.02399,0.04996
2013,Lower Saxony,No migration background,Not compensated,0.04517,121,812,0.03087,0.05946
2013,Lower Saxony,Direct migration background,Comp. time,0.14713,94,203,0.09828,0.19598
2013,Lower Saxony,Direct migration background,Some of both,0.07149,53,203,0.03596,0.10702
2013,Lower Saxony,Direct migration background,Paid,0.10950,56,203,0.06644,0.15256
2013,North Rhine-Westphalia,No migration background,Comp. time,0.13967,703,1447,0.12181,0.15754
2013,North Rhine-Westphalia,No migration background,Some of both,0.06070,287,1447,0.04839,0.07301
2013,North Rhine-Westphalia,No migration background,Paid,0.03823,172,1447,0.02835,0.04812
2013,North Rhine-Westphalia,No migration background,Not compensated,0.05176,285,1447,0.04034,0.06318
2013,North Rhine-Westphalia,Direct migration background,Comp. time,0.12810,191,522,0.09940,0.15680
2013,North Rhine-Westphalia,Direct migration background,Some of both,0.06590,121,522,0.04460,0.08721
2013,North Rhine-Westphalia,Direct migration background,Paid,0.07316,153,522,0.05080,0.09552
2013,North Rhine-Westphalia,Direct migration background,Not compensated,0.03351,57,522,0.01806,0.04897
2013,North Rhine-Westphalia,Indirect migration background,Comp. time,0.05303,87,157,0.01786,0.08820
2013,North Rhine-Westphalia,Indirect migration background,Some of both,0.03008,37,157,0.00328,0.05689
2013,North Rhine-Westphalia,Indirect migration background,Paid,0.02146,33,157,-0.00128,0.04419
2013,Hesse,No migration background,Comp. time,0.17668,301,574,0.14545,0.20791
2013,Hesse,No migration background,Some of both,0.05890,103,574,0.03962,0.07817
2013,Hesse,No migration background,Paid,0.02151,47,574,0.00963,0.03339
2013,Hesse,No migration background,Not compensated,0.07107,123,574,0.05003,0.09211
2013,Hesse,Direct migration background,Comp. time,0.14831,98,186,0.09710,0.19953
2013,Hesse,Direct migration background,Some of both,0.06954,46,186,0.03289,0.10620
2013,Hesse,Direct migration background,Paid,0.05747,42,186,0.02393,0.09101
2013,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.14649,225,403,0.11192,0.18106
2013,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.05925,76,403,0.03617,0.08233
2013,"Rhineland-Palatinate, Saarland",No migration background,Paid,0.03164,50,403,0.01453,0.04876
2013,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.02675,52,403,0.01098,0.04252
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Comp. time,0.13831,70,109,0.07320,0.20342
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Some of both,0.08708,39,109,0.03390,0.14026
2013,Baden-Wuerttemberg,No migration background,Comp. time,0.15545,499,997,0.13294,0.17795
2013,Baden-Wuerttemberg,No migration background,Some of both,0.06222,187,997,0.04722,0.07722
2013,Baden-Wuerttemberg,No migration background,Paid,0.03296,89,997,0.02188,0.04405
2013,Baden-Wuerttemberg,No migration background,Not compensated,0.07226,222,997,0.05618,0.08834
2013,Baden-Wuerttemberg,Direct migration background,Comp. time,0.12989,150,347,0.09447,0.16532
2013,Baden-Wuerttemberg,Direct migration background,Some of both,0.08332,83,347,0.05420,0.11244
2013,Baden-Wuerttemberg,Direct migration background,Paid,0.05644,69,347,0.03213,0.08076
2013,Baden-Wuerttemberg,Direct migration background,Not compensated,0.04986,45,347,0.02692,0.07279
2013,Baden-Wuerttemberg,Indirect migration background,Comp. time,0.13924,99,134,0.08040,0.19808
2013,Baden-Wuerttemberg,Indirect migration background,Some of both,0.04635,35,134,0.01062,0.08209
2013,Bavaria,No migration background,Comp. time,0.17514,753,1326,0.15468,0.19561
2013,Bavaria,No migration background,Some of both,0.05449,256,1326,0.04227,0.06671
2013,Bavaria,No migration background,Paid,0.02225,94,1326,0.01430,0.03019
2013,Bavaria,No migration background,Not compensated,0.05305,223,1326,0.04099,0.06512
2013,Bavaria,Direct migration background,Comp. time,0.13166,183,377,0.09749,0.16584
2013,Bavaria,Direct migration background,Some of both,0.05429,74,377,0.03139,0.07720
2013,Bavaria,Direct migration background,Paid,0.04645,68,377,0.02518,0.06773
2013,Bavaria,Direct migration background,Not compensated,0.06404,52,377,0.03929,0.08878
2013,Bavaria,Indirect migration background,Comp. time,0.13769,71,71,0.05697,0.21841
2013,Berlin,No migration background,Comp. time,0.17945,180,286,0.13490,0.22400
2013,Berlin,No migration background,Some of both,0.04033,50,286,0.01749,0.06317
2013,Berlin,No migration background,Not compensated,0.05325,56,286,0.02718,0.07931
2013,Brandenburg,No migration background,Comp. time,0.15141,165,321,0.11214,0.19069
2013,Brandenburg,No migration background,Some of both,0.05493,66,321,0.02997,0.07990
2013,Brandenburg,No migration background,Paid,0.03083,39,321,0.01189,0.04977
2013,Brandenburg,No migration background,Not compensated,0.03600,51,321,0.01559,0.05641
2013,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.17360,118,155,0.11377,0.23342
2013,Mecklenburg-Western Pomerania,No migration background,Some of both,0.05300,37,155,0.01761,0.08838
2013,Saxony,No migration background,Comp. time,0.18266,354,652,0.15298,0.21235
2013,Saxony,No migration background,Some of both,0.08393,132,652,0.06263,0.10523
2013,Saxony,No migration background,Paid,0.02795,60,652,0.01529,0.04062
2013,Saxony,No migration background,Not compensated,0.04519,106,652,0.02923,0.06115
2013,Saxony-Anhalt,No migration background,Comp. time,0.16002,187,348,0.12144,0.19859
2013,Saxony-Anhalt,No migration background,Some of both,0.07075,74,348,0.04377,0.09773
2013,Saxony-Anhalt,No migration background,Paid,0.02387,39,348,0.00781,0.03993
2013,Saxony-Anhalt,No migration background,Not compensated,0.03342,48,348,0.01451,0.05233
2013,Thuringa,No migration background,Comp. time,0.14340,179,342,0.10620,0.18060
2013,Thuringa,No migration background,Some of both,0.05076,58,342,0.02747,0.07406
2013,Thuringa,No migration background,Paid,0.03420,43,342,0.01491,0.05349
2013,Thuringa,No migration background,Not compensated,0.05559,62,342,0.03127,0.07991
2014,Schleswig-Holstein,No migration background,Comp. time,0.13419,130,226,0.08965,0.17873
2014,Schleswig-Holstein,No migration background,Some of both,0.07567,61,226,0.04111,0.11023
2014,Schleswig-Holstein,No migration background,Not compensated,0.03777,35,226,0.01286,0.06268
2014,Hamburg,No migration background,Comp. time,0.08883,36,36,-0.00542,0.18309
2014,Lower Saxony,No migration background,Comp. time,0.17935,409,759,0.15204,0.20666
2014,Lower Saxony,No migration background,Some of both,0.06698,160,759,0.04919,0.08478
2014,Lower Saxony,No migration background,Paid,0.03339,84,759,0.02060,0.04619
2014,Lower Saxony,No migration background,Not compensated,0.04545,106,759,0.03062,0.06028
2014,Lower Saxony,Direct migration background,Comp. time,0.11129,62,143,0.05957,0.16302
2014,Lower Saxony,Direct migration background,Some of both,0.08376,46,143,0.03819,0.12932
2014,Lower Saxony,Direct migration background,Paid,0.05882,35,143,0.02012,0.09752
2014,North Rhine-Westphalia,No migration background,Comp. time,0.15088,677,1371,0.13193,0.16984
2014,North Rhine-Westphalia,No migration background,Some of both,0.06760,289,1371,0.05431,0.08090
2014,North Rhine-Westphalia,No migration background,Paid,0.03929,175,1371,0.02900,0.04957
2014,North Rhine-Westphalia,No migration background,Not compensated,0.04746,230,1371,0.03620,0.05872
2014,North Rhine-Westphalia,Direct migration background,Comp. time,0.10872,147,417,0.07881,0.13864
2014,North Rhine-Westphalia,Direct migration background,Some of both,0.06974,108,417,0.04527,0.09422
2014,North Rhine-Westphalia,Direct migration background,Paid,0.06481,108,417,0.04115,0.08847
2014,North Rhine-Westphalia,Direct migration background,Not compensated,0.03209,54,417,0.01515,0.04902
2014,North Rhine-Westphalia,Indirect migration background,Comp. time,0.08084,61,130,0.03380,0.12788
2014,North Rhine-Westphalia,Indirect migration background,Some of both,0.04190,38,130,0.00732,0.07647
2014,North Rhine-Westphalia,Indirect migration background,Paid,0.03252,31,130,0.00191,0.06313
2014,Hesse,No migration background,Comp. time,0.17155,283,551,0.14005,0.20306
2014,Hesse,No migration background,Some of both,0.07959,103,551,0.05697,0.10221
2014,Hesse,No migration background,Paid,0.02297,45,551,0.01045,0.03549
2014,Hesse,No migration background,Not compensated,0.07648,120,551,0.05427,0.09869
2014,Hesse,Direct migration background,Comp. time,0.12800,75,108,0.06470,0.19131
2014,Hesse,Direct migration background,Paid,0.07674,33,108,0.02631,0.12718
2014,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.15072,204,379,0.11465,0.18678
2014,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.06551,77,379,0.04056,0.09045
2014,"Rhineland-Palatinate, Saarland",No migration background,Paid,0.03068,46,379,0.01329,0.04806
2014,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.02896,52,379,0.01206,0.04587
2014,"Rhineland-Palatinate, Saarland",Direct migration background,Comp. time,0.14356,56,56,0.05089,0.23623
2014,Baden-Wuerttemberg,No migration background,Comp. time,0.15104,438,884,0.12742,0.17465
2014,Baden-Wuerttemberg,No migration background,Some of both,0.07029,201,884,0.05342,0.08715
2014,Baden-Wuerttemberg,No migration background,Paid,0.03493,80,884,0.02282,0.04704
2014,Baden-Wuerttemberg,No migration background,Not compensated,0.06468,165,884,0.04845,0.08090
2014,Baden-Wuerttemberg,Direct migration background,Comp. time,0.12096,117,279,0.08263,0.15930
2014,Baden-Wuerttemberg,Direct migration background,Some of both,0.06346,71,279,0.03480,0.09212
2014,Baden-Wuerttemberg,Direct migration background,Paid,0.05094,45,279,0.02509,0.07678
2014,Baden-Wuerttemberg,Direct migration background,Not compensated,0.05785,46,279,0.03041,0.08530
2014,Baden-Wuerttemberg,Indirect migration background,Comp. time,0.13299,69,69,0.05228,0.21370
2014,Bavaria,No migration background,Comp. time,0.19323,770,1351,0.17217,0.21429
2014,Bavaria,No migration background,Some of both,0.07137,259,1351,0.05764,0.08511
2014,Bavaria,No migration background,Paid,0.02511,101,1351,0.01676,0.03345
2014,Bavaria,No migration background,Not compensated,0.05351,221,1351,0.04150,0.06551
2014,Bavaria,Direct migration background,Comp. time,0.16519,162,336,0.12543,0.20496
2014,Bavaria,Direct migration background,Some of both,0.06321,66,336,0.03715,0.08927
2014,Bavaria,Direct migration background,Paid,0.04844,66,336,0.02545,0.07143
2014,Bavaria,Direct migration background,Not compensated,0.05089,42,336,0.02735,0.07442
2014,Bavaria,Indirect migration background,Comp. time,0.16215,80,80,0.08087,0.24343
2014,Berlin,No migration background,Comp. time,0.18746,167,290,0.14246,0.23246
2014,Berlin,No migration background,Some of both,0.05632,56,290,0.02974,0.08290
2014,Berlin,No migration background,Not compensated,0.06603,67,290,0.03740,0.09466
2014,Brandenburg,No migration background,Comp. time,0.13608,142,264,0.09464,0.17752
2014,Brandenburg,No migration background,Some of both,0.05828,76,264,0.02996,0.08659
2014,Brandenburg,No migration background,Not compensated,0.03515,46,264,0.01289,0.05741
2014,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.17873,106,137,0.11434,0.24312
2014,Mecklenburg-Western Pomerania,No migration background,Some of both,0.04905,31,137,0.01275,0.08534
2014,Saxony,No migration background,Comp. time,0.19582,324,604,0.16414,0.22749
2014,Saxony,No migration background,Some of both,0.08927,146,604,0.06651,0.11203
2014,Saxony,No migration background,Paid,0.02717,49,604,0.01419,0.04015
2014,Saxony,No migration background,Not compensated,0.04514,85,604,0.02857,0.06171
2014,Saxony-Anhalt,No migration background,Comp. time,0.13186,156,311,0.09420,0.16953
2014,Saxony-Anhalt,No migration background,Some of both,0.07967,77,311,0.04953,0.10982
2014,Saxony-Anhalt,No migration background,Paid,0.02643,33,311,0.00857,0.04429
2014,Saxony-Anhalt,No migration background,Not compensated,0.03840,45,311,0.01701,0.05980
2014,Thuringa,No migration background,Comp. time,0.17245,175,337,0.13205,0.21284
2014,Thuringa,No migration background,Some of both,0.05004,70,337,0.02673,0.07335
2014,Thuringa,No migration background,Paid,0.02636,38,337,0.00923,0.04349
2014,Thuringa,No migration background,Not compensated,0.04584,54,337,0.02348,0.06820
2018,Schleswig-Holstein,No migration background,Comp. time,0.21087,181,277,0.16274,0.25899
2018,Schleswig-Holstein,No migration background,Some of both,0.04957,51,277,0.02396,0.07517
2018,Schleswig-Holstein,No migration background,Paid,0.03726,45,277,0.01492,0.05961
2018,Hamburg,No migration background,Comp. time,0.12777,49,49,0.03333,0.22221
2018,Lower Saxony,No migration background,Comp. time,0.18602,414,787,0.15881,0.21322
2018,Lower Saxony,No migration background,Some of both,0.08946,196,787,0.06951,0.10942
2018,Lower Saxony,No migration background,Paid,0.03301,83,787,0.02052,0.04550
2018,Lower Saxony,No migration background,Not compensated,0.04134,94,787,0.02743,0.05526
2018,Lower Saxony,Direct migration background,Comp. time,0.09522,67,151,0.04825,0.14219
2018,Lower Saxony,Direct migration background,Some of both,0.09224,50,151,0.04593,0.13855
2018,Lower Saxony,Direct migration background,Paid,0.04957,34,151,0.01484,0.08431
2018,Bremen,No migration background,Comp. time,0.15897,32,32,0.03025,0.28768
2018,North Rhine-Westphalia,No migration background,Comp. time,0.15807,697,1342,0.13854,0.17759
2018,North Rhine-Westphalia,No migration background,Some of both,0.07451,276,1342,0.06046,0.08857
2018,North Rhine-Westphalia,No migration background,Paid,0.03622,176,1342,0.02622,0.04622
2018,North Rhine-Westphalia,No migration background,Not compensated,0.04066,193,1342,0.03009,0.05123
2018,North Rhine-Westphalia,Direct migration background,Comp. time,0.11299,141,372,0.08078,0.14521
2018,North Rhine-Westphalia,Direct migration background,Some of both,0.08421,99,372,0.05595,0.11246
2018,North Rhine-Westphalia,Direct migration background,Paid,0.06385,95,372,0.03897,0.08873
2018,North Rhine-Westphalia,Direct migration background,Not compensated,0.02538,37,372,0.00937,0.04138
2018,North Rhine-Westphalia,Indirect migration background,Comp. time,0.08271,70,70,0.01772,0.14771
2018,Hesse,No migration background,Comp. time,0.18794,264,510,0.15400,0.22187
2018,Hesse,No migration background,Some of both,0.06714,94,510,0.04540,0.08889
2018,Hesse,No migration background,Paid,0.02620,51,510,0.01233,0.04008
2018,Hesse,No migration background,Not compensated,0.07168,101,510,0.04927,0.09409
2018,Hesse,Direct migration background,Comp. time,0.13601,58,89,0.06438,0.20763
2018,Hesse,Direct migration background,Some of both,0.04500,31,89,0.00169,0.08832
2018,Hesse,Indirect migration background,Comp. time,0.17235,35,35,0.04539,0.29930
2018,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.16505,219,401,0.12867,0.20143
2018,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.08678,95,401,0.05920,0.11437
2018,"Rhineland-Palatinate, Saarland",No migration background,Paid,0.03233,36,401,0.01500,0.04966
2018,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.03926,51,401,0.02022,0.05829
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Comp. time,0.15185,39,109,0.08417,0.21954
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Some of both,0.10613,38,109,0.04804,0.16422
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Paid,0.05839,32,109,0.01416,0.10261
2018,Baden-Wuerttemberg,No migration background,Comp. time,0.19974,516,908,0.17372,0.22576
2018,Baden-Wuerttemberg,No migration background,Some of both,0.07703,178,908,0.05968,0.09439
2018,Baden-Wuerttemberg,No migration background,Paid,0.03147,70,908,0.02011,0.04283
2018,Baden-Wuerttemberg,No migration background,Not compensated,0.05381,144,908,0.03912,0.06849
2018,Baden-Wuerttemberg,Direct migration background,Comp. time,0.17459,128,266,0.12888,0.22030
2018,Baden-Wuerttemberg,Direct migration background,Some of both,0.07550,61,266,0.04369,0.10731
2018,Baden-Wuerttemberg,Direct migration background,Paid,0.07559,45,266,0.04376,0.10742
2018,Baden-Wuerttemberg,Direct migration background,Not compensated,0.04031,32,266,0.01663,0.06399
2018,Baden-Wuerttemberg,Indirect migration background,Comp. time,0.14952,56,56,0.05528,0.24377
2018,Bavaria,No migration background,Comp. time,0.21021,776,1287,0.18794,0.23249
2018,Bavaria,No migration background,Some of both,0.07251,245,1287,0.05834,0.08669
2018,Bavaria,No migration background,Paid,0.02962,110,1287,0.02036,0.03889
2018,Bavaria,No migration background,Not compensated,0.04494,156,1287,0.03362,0.05626
2018,Bavaria,Direct migration background,Comp. time,0.19398,128,275,0.14716,0.24080
2018,Bavaria,Direct migration background,Some of both,0.08362,71,275,0.05084,0.11639
2018,Bavaria,Direct migration background,Paid,0.03999,41,275,0.01679,0.06319
2018,Bavaria,Direct migration background,Not compensated,0.04862,35,275,0.02315,0.07408
2018,Bavaria,Indirect migration background,Comp. time,0.14831,62,62,0.05912,0.23750
2018,Berlin,No migration background,Comp. time,0.18425,159,262,0.13722,0.23129
2018,Berlin,No migration background,Some of both,0.06958,60,262,0.03871,0.10045
2018,Berlin,No migration background,Not compensated,0.05871,43,262,0.03019,0.08723
2018,Brandenburg,No migration background,Comp. time,0.15554,164,284,0.11331,0.19776
2018,Brandenburg,No migration background,Some of both,0.07027,81,284,0.04049,0.10005
2018,Brandenburg,No migration background,Not compensated,0.03039,39,284,0.01039,0.05038
2018,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.18222,104,143,0.11873,0.24572
2018,Mecklenburg-Western Pomerania,No migration background,Some of both,0.04145,39,143,0.00867,0.07424
2018,Saxony,No migration background,Comp. time,0.21436,353,634,0.18239,0.24632
2018,Saxony,No migration background,Some of both,0.09064,153,634,0.06827,0.11301
2018,Saxony,No migration background,Paid,0.04068,72,634,0.02529,0.05607
2018,Saxony,No migration background,Not compensated,0.03328,56,634,0.01930,0.04725
2018,Saxony-Anhalt,No migration background,Comp. time,0.13446,172,301,0.09585,0.17306
2018,Saxony-Anhalt,No migration background,Some of both,0.05335,53,301,0.02792,0.07879
2018,Saxony-Anhalt,No migration background,Paid,0.03252,37,301,0.01245,0.05259
2018,Saxony-Anhalt,No migration background,Not compensated,0.03391,39,301,0.01343,0.05439
2018,Thuringa,No migration background,Comp. time,0.19350,189,297,0.14850,0.23851
2018,Thuringa,No migration background,Some of both,0.05826,71,297,0.03157,0.08494
2018,Thuringa,No migration background,Not compensated,0.04263,37,297,0.01961,0.06564
2020,Schleswig-Holstein,No migration background,Comp. time,0.21237,162,244,0.16094,0.26379
2020,Schleswig-Holstein,No migration background,Some of both,0.06263,45,244,0.03217,0.09310
2020,Schleswig-Holstein,No migration background,Not compensated,0.05239,37,244,0.02437,0.08040
2020,Hamburg,No migration background,Comp. time,0.16882,54,54,0.06797,0.26967
2020,Lower Saxony,No migration background,Comp. time,0.20009,415,773,0.17187,0.22831
2020,Lower Saxony,No migration background,Some of both,0.08893,190,773,0.06885,0.10901
2020,Lower Saxony,No migration background,Paid,0.04023,81,773,0.02637,0.05409
2020,Lower Saxony,No migration background,Not compensated,0.03899,87,773,0.02533,0.05264
