"pglfs","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","Realschulabschluss","Baden-Wuerttemberg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","Realschulabschluss","Bayern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","Realschulabschluss","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","Realschulabschluss","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","Realschulabschluss","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","Realschulabschluss","Sachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","Realschulabschluss","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","Realschulabschluss","Thueringen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","(Fach-)Abitur","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","(Fach-)Abitur","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","(Fach-)Abitur","Niedersachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","(Fach-)Abitur","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","(Fach-)Abitur","Hessen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","(Fach-)Abitur","Bayern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","(Fach-)Abitur","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","(Fach-)Abitur","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","(Fach-)Abitur","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","(Fach-)Abitur","Sachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","(Fach-)Abitur","Thueringen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","AkademikerInnen","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","AkademikerInnen","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","AkademikerInnen","Niedersachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","AkademikerInnen","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","AkademikerInnen","Nordrhein-Westfalen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","AkademikerInnen","Hessen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","AkademikerInnen","Baden-Wuerttemberg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","AkademikerInnen","Bayern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","AkademikerInnen","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","AkademikerInnen","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","AkademikerInnen","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","AkademikerInnen","Sachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","AkademikerInnen","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","AkademikerInnen","Thueringen","","","",""
"NE: im Militär-/Zivildienst","1984","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","1984","(noch) kein Abschluss","Hamburg","","","",""
"NE: im Militär-/Zivildienst","1984","(noch) kein Abschluss","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","1984","(noch) kein Abschluss","Bremen","","","",""
"NE: im Militär-/Zivildienst","1984","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","1984","(noch) kein Abschluss","Hessen","","","",""
"NE: im Militär-/Zivildienst","1984","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","1984","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","1984","(noch) kein Abschluss","Bayern","","","",""
"NE: im Militär-/Zivildienst","1984","(noch) kein Abschluss","Saarland","","","",""
"NE: im Militär-/Zivildienst","1984","(noch) kein Abschluss","Berlin","","","",""
"NE: im Militär-/Zivildienst","1984","(noch) kein Abschluss","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","1984","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","1984","(noch) kein Abschluss","Sachsen","","","",""
"NE: im Militär-/Zivildienst","1984","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","1984","(noch) kein Abschluss","Thueringen","","","",""
"NE: im Militär-/Zivildienst","1984","Hauptschulabschluss","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","1984","Hauptschulabschluss","Hamburg","","","",""
"NE: im Militär-/Zivildienst","1984","Hauptschulabschluss","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","1984","Hauptschulabschluss","Bremen","","","",""
"NE: im Militär-/Zivildienst","1984","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","1984","Hauptschulabschluss","Hessen","","","",""
"NE: im Militär-/Zivildienst","1984","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","1984","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","1984","Hauptschulabschluss","Bayern","","","",""
"NE: im Militär-/Zivildienst","1984","Hauptschulabschluss","Saarland","","","",""
"NE: im Militär-/Zivildienst","1984","Hauptschulabschluss","Berlin","","","",""
"NE: im Militär-/Zivildienst","1984","Hauptschulabschluss","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","1984","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","1984","Hauptschulabschluss","Sachsen","","","",""
"NE: im Militär-/Zivildienst","1984","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","1984","Hauptschulabschluss","Thueringen","","","",""
"NE: im Militär-/Zivildienst","1984","Realschulabschluss","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","1984","Realschulabschluss","Hamburg","","","",""
"NE: im Militär-/Zivildienst","1984","Realschulabschluss","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","1984","Realschulabschluss","Bremen","","","",""
"NE: im Militär-/Zivildienst","1984","Realschulabschluss","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","1984","Realschulabschluss","Hessen","","","",""
"NE: im Militär-/Zivildienst","1984","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","1984","Realschulabschluss","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","1984","Realschulabschluss","Bayern","","","",""
"NE: im Militär-/Zivildienst","1984","Realschulabschluss","Saarland","","","",""
"NE: im Militär-/Zivildienst","1984","Realschulabschluss","Berlin","","","",""
"NE: im Militär-/Zivildienst","1984","Realschulabschluss","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","1984","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","1984","Realschulabschluss","Sachsen","","","",""
"NE: im Militär-/Zivildienst","1984","Realschulabschluss","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","1984","Realschulabschluss","Thueringen","","","",""
"NE: im Militär-/Zivildienst","1984","(Fach-)Abitur","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","1984","(Fach-)Abitur","Hamburg","","","",""
"NE: im Militär-/Zivildienst","1984","(Fach-)Abitur","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","1984","(Fach-)Abitur","Bremen","","","",""
"NE: im Militär-/Zivildienst","1984","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","1984","(Fach-)Abitur","Hessen","","","",""
"NE: im Militär-/Zivildienst","1984","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","1984","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","1984","(Fach-)Abitur","Bayern","","","",""
"NE: im Militär-/Zivildienst","1984","(Fach-)Abitur","Saarland","","","",""
"NE: im Militär-/Zivildienst","1984","(Fach-)Abitur","Berlin","","","",""
"NE: im Militär-/Zivildienst","1984","(Fach-)Abitur","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","1984","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","1984","(Fach-)Abitur","Sachsen","","","",""
"NE: im Militär-/Zivildienst","1984","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","1984","(Fach-)Abitur","Thueringen","","","",""
"NE: im Militär-/Zivildienst","1984","AkademikerInnen","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","1984","AkademikerInnen","Hamburg","","","",""
"NE: im Militär-/Zivildienst","1984","AkademikerInnen","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","1984","AkademikerInnen","Bremen","","","",""
"NE: im Militär-/Zivildienst","1984","AkademikerInnen","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","1984","AkademikerInnen","Hessen","","","",""
"NE: im Militär-/Zivildienst","1984","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","1984","AkademikerInnen","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","1984","AkademikerInnen","Bayern","","","",""
"NE: im Militär-/Zivildienst","1984","AkademikerInnen","Saarland","","","",""
"NE: im Militär-/Zivildienst","1984","AkademikerInnen","Berlin","","","",""
"NE: im Militär-/Zivildienst","1984","AkademikerInnen","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","1984","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","1984","AkademikerInnen","Sachsen","","","",""
"NE: im Militär-/Zivildienst","1984","AkademikerInnen","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","1984","AkademikerInnen","Thueringen","","","",""
"NE: arbeitslos registriert","1984","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","1984","(noch) kein Abschluss","Hamburg","","","",""
"NE: arbeitslos registriert","1984","(noch) kein Abschluss","Niedersachsen","","","",""
"NE: arbeitslos registriert","1984","(noch) kein Abschluss","Bremen","","","",""
"NE: arbeitslos registriert","1984","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"NE: arbeitslos registriert","1984","(noch) kein Abschluss","Hessen","","","",""
"NE: arbeitslos registriert","1984","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","1984","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"NE: arbeitslos registriert","1984","(noch) kein Abschluss","Bayern","","","",""
"NE: arbeitslos registriert","1984","(noch) kein Abschluss","Saarland","","","",""
"NE: arbeitslos registriert","1984","(noch) kein Abschluss","Berlin","","","",""
"NE: arbeitslos registriert","1984","(noch) kein Abschluss","Brandenburg","","","",""
"NE: arbeitslos registriert","1984","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","1984","(noch) kein Abschluss","Sachsen","","","",""
"NE: arbeitslos registriert","1984","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"NE: arbeitslos registriert","1984","(noch) kein Abschluss","Thueringen","","","",""
"NE: arbeitslos registriert","1984","Hauptschulabschluss","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","1984","Hauptschulabschluss","Hamburg","","","",""
"NE: arbeitslos registriert","1984","Hauptschulabschluss","Niedersachsen","","","",""
"NE: arbeitslos registriert","1984","Hauptschulabschluss","Bremen","","","",""
"NE: arbeitslos registriert","1984","Hauptschulabschluss","Nordrhein-Westfalen","72","0.0338753466000651","0.0257085663522888","0.0420421268478414"
"NE: arbeitslos registriert","1984","Hauptschulabschluss","Hessen","","","",""
"NE: arbeitslos registriert","1984","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","1984","Hauptschulabschluss","Baden-Wuerttemberg","30","0.0163174510280005","0.00958655827396907","0.023048343782032"
"NE: arbeitslos registriert","1984","Hauptschulabschluss","Bayern","61","0.0377691937525456","0.0273902280743912","0.0481481594307"
"NE: arbeitslos registriert","1984","Hauptschulabschluss","Saarland","","","",""
"NE: arbeitslos registriert","1984","Hauptschulabschluss","Berlin","","","",""
"NE: arbeitslos registriert","1984","Hauptschulabschluss","Brandenburg","","","",""
"NE: arbeitslos registriert","1984","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","1984","Hauptschulabschluss","Sachsen","","","",""
"NE: arbeitslos registriert","1984","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"NE: arbeitslos registriert","1984","Hauptschulabschluss","Thueringen","","","",""
"NE: arbeitslos registriert","1984","Realschulabschluss","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","1984","Realschulabschluss","Hamburg","","","",""
"NE: arbeitslos registriert","1984","Realschulabschluss","Niedersachsen","","","",""
"NE: arbeitslos registriert","1984","Realschulabschluss","Bremen","","","",""
"NE: arbeitslos registriert","1984","Realschulabschluss","Nordrhein-Westfalen","","","",""
"NE: arbeitslos registriert","1984","Realschulabschluss","Hessen","","","",""
"NE: arbeitslos registriert","1984","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","1984","Realschulabschluss","Baden-Wuerttemberg","","","",""
"NE: arbeitslos registriert","1984","Realschulabschluss","Bayern","","","",""
"NE: arbeitslos registriert","1984","Realschulabschluss","Saarland","","","",""
"NE: arbeitslos registriert","1984","Realschulabschluss","Berlin","","","",""
"NE: arbeitslos registriert","1984","Realschulabschluss","Brandenburg","","","",""
"NE: arbeitslos registriert","1984","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","1984","Realschulabschluss","Sachsen","","","",""
"NE: arbeitslos registriert","1984","Realschulabschluss","Sachsen-Anhalt","","","",""
"NE: arbeitslos registriert","1984","Realschulabschluss","Thueringen","","","",""
"NE: arbeitslos registriert","1984","(Fach-)Abitur","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","1984","(Fach-)Abitur","Hamburg","","","",""
"NE: arbeitslos registriert","1984","(Fach-)Abitur","Niedersachsen","","","",""
"NE: arbeitslos registriert","1984","(Fach-)Abitur","Bremen","","","",""
"NE: arbeitslos registriert","1984","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"NE: arbeitslos registriert","1984","(Fach-)Abitur","Hessen","","","",""
"NE: arbeitslos registriert","1984","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","1984","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"NE: arbeitslos registriert","1984","(Fach-)Abitur","Bayern","","","",""
"NE: arbeitslos registriert","1984","(Fach-)Abitur","Saarland","","","",""
"NE: arbeitslos registriert","1984","(Fach-)Abitur","Berlin","","","",""
"NE: arbeitslos registriert","1984","(Fach-)Abitur","Brandenburg","","","",""
"NE: arbeitslos registriert","1984","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","1984","(Fach-)Abitur","Sachsen","","","",""
"NE: arbeitslos registriert","1984","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"NE: arbeitslos registriert","1984","(Fach-)Abitur","Thueringen","","","",""
"NE: arbeitslos registriert","1984","AkademikerInnen","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","1984","AkademikerInnen","Hamburg","","","",""
"NE: arbeitslos registriert","1984","AkademikerInnen","Niedersachsen","","","",""
"NE: arbeitslos registriert","1984","AkademikerInnen","Bremen","","","",""
"NE: arbeitslos registriert","1984","AkademikerInnen","Nordrhein-Westfalen","","","",""
"NE: arbeitslos registriert","1984","AkademikerInnen","Hessen","","","",""
"NE: arbeitslos registriert","1984","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","1984","AkademikerInnen","Baden-Wuerttemberg","","","",""
"NE: arbeitslos registriert","1984","AkademikerInnen","Bayern","","","",""
"NE: arbeitslos registriert","1984","AkademikerInnen","Saarland","","","",""
"NE: arbeitslos registriert","1984","AkademikerInnen","Berlin","","","",""
"NE: arbeitslos registriert","1984","AkademikerInnen","Brandenburg","","","",""
"NE: arbeitslos registriert","1984","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","1984","AkademikerInnen","Sachsen","","","",""
"NE: arbeitslos registriert","1984","AkademikerInnen","Sachsen-Anhalt","","","",""
"NE: arbeitslos registriert","1984","AkademikerInnen","Thueringen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1984","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1984","(noch) kein Abschluss","Hamburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1984","(noch) kein Abschluss","Niedersachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1984","(noch) kein Abschluss","Bremen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1984","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
