"pglfs","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"NE: 65 Jahre und älter","1986","Realschulabschluss","maennlich","52","0.101181292793337","0.0794533607333929","0.122909224853282"
"NE: 65 Jahre und älter","1986","Realschulabschluss","weiblich","102","0.16813383301784","0.145393616006759","0.19087405002892"
"NE: 65 Jahre und älter","1986","(Fach-)Abitur","maennlich","","","",""
"NE: 65 Jahre und älter","1986","(Fach-)Abitur","weiblich","","","",""
"NE: 65 Jahre und älter","1986","AkademikerInnen","maennlich","32","0.0918414078912635","0.0666777978104919","0.117005017972035"
"NE: 65 Jahre und älter","1986","AkademikerInnen","weiblich","","","",""
"NE: derzeit in Ausbildung","1986","(noch) kein Abschluss","maennlich","107","0.373521056151091","0.330733436282098","0.416308676020085"
"NE: derzeit in Ausbildung","1986","(noch) kein Abschluss","weiblich","72","0.267064787039728","0.23012338281505","0.304006191264406"
"NE: derzeit in Ausbildung","1986","Hauptschulabschluss","maennlich","48","0.00993731385742648","0.00638437247157034","0.0134902552432826"
"NE: derzeit in Ausbildung","1986","Hauptschulabschluss","weiblich","54","0.00996344530263202","0.00648124727061195","0.0134456433346521"
"NE: derzeit in Ausbildung","1986","Realschulabschluss","maennlich","54","0.0615087799485287","0.0441980295454929","0.0788195303515645"
"NE: derzeit in Ausbildung","1986","Realschulabschluss","weiblich","64","0.0501352764995851","0.0368661325986788","0.0634044204004914"
"NE: derzeit in Ausbildung","1986","(Fach-)Abitur","maennlich","96","0.210693220611735","0.174019963474138","0.247366477749331"
"NE: derzeit in Ausbildung","1986","(Fach-)Abitur","weiblich","47","0.127976317191867","0.0926230158529962","0.163329618530738"
"NE: derzeit in Ausbildung","1986","AkademikerInnen","maennlich","","","",""
"NE: derzeit in Ausbildung","1986","AkademikerInnen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","(noch) kein Abschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","(noch) kein Abschluss","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Hauptschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Hauptschulabschluss","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Realschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Realschulabschluss","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","(Fach-)Abitur","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","(Fach-)Abitur","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","AkademikerInnen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","AkademikerInnen","weiblich","","","",""
"NE: im Militär-/Zivildienst","1986","(noch) kein Abschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","1986","(noch) kein Abschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","1986","Hauptschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","1986","Hauptschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","1986","Realschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","1986","Realschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","1986","(Fach-)Abitur","maennlich","","","",""
"NE: im Militär-/Zivildienst","1986","(Fach-)Abitur","weiblich","","","",""
"NE: im Militär-/Zivildienst","1986","AkademikerInnen","maennlich","","","",""
"NE: im Militär-/Zivildienst","1986","AkademikerInnen","weiblich","","","",""
"NE: arbeitslos registriert","1986","(noch) kein Abschluss","maennlich","34","0.043718582933461","0.0256329696011202","0.0618041962658017"
"NE: arbeitslos registriert","1986","(noch) kein Abschluss","weiblich","30","0.0599261500007952","0.0401080750681701","0.0797442249334203"
"NE: arbeitslos registriert","1986","Hauptschulabschluss","maennlich","135","0.0414990256344162","0.0343550918201982","0.0486429594486342"
"NE: arbeitslos registriert","1986","Hauptschulabschluss","weiblich","134","0.0338155105511287","0.0274781110510655","0.0401529100511919"
"NE: arbeitslos registriert","1986","Realschulabschluss","maennlich","","","",""
"NE: arbeitslos registriert","1986","Realschulabschluss","weiblich","38","0.0258588729440446","0.0162082343305867","0.0355095115575026"
"NE: arbeitslos registriert","1986","(Fach-)Abitur","maennlich","","","",""
"NE: arbeitslos registriert","1986","(Fach-)Abitur","weiblich","","","",""
"NE: arbeitslos registriert","1986","AkademikerInnen","maennlich","","","",""
"NE: arbeitslos registriert","1986","AkademikerInnen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","(noch) kein Abschluss","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","(noch) kein Abschluss","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Hauptschulabschluss","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Hauptschulabschluss","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Realschulabschluss","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Realschulabschluss","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","(Fach-)Abitur","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","(Fach-)Abitur","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","AkademikerInnen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","AkademikerInnen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","(noch) kein Abschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","(noch) kein Abschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Hauptschulabschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Hauptschulabschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Realschulabschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Realschulabschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","(Fach-)Abitur","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","(Fach-)Abitur","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","AkademikerInnen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","AkademikerInnen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","(noch) kein Abschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","(noch) kein Abschluss","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","Hauptschulabschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","Hauptschulabschluss","weiblich","45","0.0129265032622154","0.00896610960953992","0.0168868969148909"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","Realschulabschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","Realschulabschluss","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","(Fach-)Abitur","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","(Fach-)Abitur","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","AkademikerInnen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","AkademikerInnen","weiblich","","","",""
"Erwerbstätig","1986","(noch) kein Abschluss","maennlich","291","0.38390027685389","0.340883084203878","0.426917469503903"
"Erwerbstätig","1986","(noch) kein Abschluss","weiblich","201","0.251767547128971","0.215527359595114","0.288007734662828"
"Erwerbstätig","1986","Hauptschulabschluss","maennlich","2292","0.695980229274026","0.679503479056553","0.712456979491499"
"Erwerbstätig","1986","Hauptschulabschluss","weiblich","1284","0.34622382760875","0.329543057350387","0.362904597867113"
"Erwerbstätig","1986","Realschulabschluss","maennlich","551","0.715531841107276","0.683025840102997","0.748037842111556"
"Erwerbstätig","1986","Realschulabschluss","weiblich","567","0.502055488222482","0.471653173412562","0.532457803032401"
"Erwerbstätig","1986","(Fach-)Abitur","maennlich","258","0.477533078624228","0.432613836923734","0.522452320324723"
"Erwerbstätig","1986","(Fach-)Abitur","weiblich","188","0.537991846163182","0.485230763597241","0.590752928729123"
"Erwerbstätig","1986","AkademikerInnen","maennlich","431","0.825184442926828","0.792091271601497","0.858277614252159"
"Erwerbstätig","1986","AkademikerInnen","weiblich","156","0.602766902819624","0.541494845764423","0.664038959874825"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","(noch) kein Abschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","(noch) kein Abschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","Hauptschulabschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","Hauptschulabschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","Realschulabschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","Realschulabschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","(Fach-)Abitur","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","(Fach-)Abitur","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","AkademikerInnen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","AkademikerInnen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","(noch) kein Abschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","(noch) kein Abschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","Hauptschulabschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","Hauptschulabschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","Realschulabschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","Realschulabschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","(Fach-)Abitur","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","(Fach-)Abitur","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","AkademikerInnen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","(noch) kein Abschluss","maennlich","32","0.051525036112468","0.0313887356094049","0.071661336615531"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","(noch) kein Abschluss","weiblich","201","0.264649163781461","0.227914525566407","0.301383801996514"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","Hauptschulabschluss","maennlich","187","0.077265915274891","0.0676581678780413","0.0868736626717408"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","Hauptschulabschluss","weiblich","1047","0.315867597775069","0.299453203510467","0.33228199203967"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","Realschulabschluss","maennlich","30","0.0508813421237238","0.0351223904123476","0.0666402938351"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","Realschulabschluss","weiblich","228","0.209925970660706","0.184908627825128","0.234943313496283"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","(Fach-)Abitur","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","(Fach-)Abitur","weiblich","62","0.144015352615207","0.106076208800222","0.181954496430192"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","AkademikerInnen","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","AkademikerInnen","weiblich","49","0.176764455552399","0.129287618594551","0.224241292510248"
"NE: 65 Jahre und älter","1987","(noch) kein Abschluss","maennlich","","","",""
"NE: 65 Jahre und älter","1987","(noch) kein Abschluss","weiblich","","","",""
"NE: 65 Jahre und älter","1987","Hauptschulabschluss","maennlich","277","0.156974813438813","0.143885267530117","0.170064359347509"
"NE: 65 Jahre und älter","1987","Hauptschulabschluss","weiblich","485","0.264000405894738","0.248435613708199","0.279565198081277"
"NE: 65 Jahre und älter","1987","Realschulabschluss","maennlich","51","0.101608515081834","0.0799421700012506","0.123274860162418"
"NE: 65 Jahre und älter","1987","Realschulabschluss","weiblich","106","0.177016662502951","0.153570228627618","0.200463096378284"
"NE: 65 Jahre und älter","1987","(Fach-)Abitur","maennlich","","","",""
"NE: 65 Jahre und älter","1987","(Fach-)Abitur","weiblich","","","",""
"NE: 65 Jahre und älter","1987","AkademikerInnen","maennlich","32","0.0965625123514136","0.070569262291197","0.12255576241163"
"NE: 65 Jahre und älter","1987","AkademikerInnen","weiblich","","","",""
"NE: derzeit in Ausbildung","1987","(noch) kein Abschluss","maennlich","93","0.32713545248924","0.284400303259048","0.369870601719432"
"NE: derzeit in Ausbildung","1987","(noch) kein Abschluss","weiblich","87","0.301093372678987","0.262894250208356","0.339292495149618"
"NE: derzeit in Ausbildung","1987","Hauptschulabschluss","maennlich","48","0.0087546744012046","0.00540270617394326","0.0121066426284659"
"NE: derzeit in Ausbildung","1987","Hauptschulabschluss","weiblich","60","0.0103033273607401","0.00673764997837839","0.0138690047431018"
"NE: derzeit in Ausbildung","1987","Realschulabschluss","maennlich","56","0.0452502043771629","0.0303448313369726","0.0601555774173532"
"NE: derzeit in Ausbildung","1987","Realschulabschluss","weiblich","49","0.0345180379611128","0.0233038111601112","0.0457322647621144"
"NE: derzeit in Ausbildung","1987","(Fach-)Abitur","maennlich","96","0.219845466842614","0.181958413979965","0.257732519705263"
"NE: derzeit in Ausbildung","1987","(Fach-)Abitur","weiblich","46","0.151080389382689","0.112382482711683","0.189778296053694"
"NE: derzeit in Ausbildung","1987","AkademikerInnen","maennlich","","","",""
"NE: derzeit in Ausbildung","1987","AkademikerInnen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","(noch) kein Abschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","(noch) kein Abschluss","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","Hauptschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","Hauptschulabschluss","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","Realschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","Realschulabschluss","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","(Fach-)Abitur","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","(Fach-)Abitur","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","AkademikerInnen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","AkademikerInnen","weiblich","","","",""
"NE: im Militär-/Zivildienst","1987","(noch) kein Abschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","1987","(noch) kein Abschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","1987","Hauptschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","1987","Hauptschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","1987","Realschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","1987","Realschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","1987","(Fach-)Abitur","maennlich","","","",""
"NE: im Militär-/Zivildienst","1987","(Fach-)Abitur","weiblich","","","",""
"NE: im Militär-/Zivildienst","1987","AkademikerInnen","maennlich","","","",""
"NE: im Militär-/Zivildienst","1987","AkademikerInnen","weiblich","","","",""
"NE: arbeitslos registriert","1987","(noch) kein Abschluss","maennlich","42","0.0692391336780348","0.0461156924743473","0.0923625748817224"
