"pglfs","year","bula_h","n","percent","lower_confidence","upper_confidence"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1985","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1985","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1985","Bayern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1985","Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1985","Berlin","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1985","Brandenburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1985","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1985","Sachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1985","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1985","Thueringen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1985","Schleswig-Holstein","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1985","Hamburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1985","Niedersachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1985","Bremen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1985","Nordrhein-Westfalen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1985","Hessen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1985","Rheinland-Pfalz,Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1985","Baden-Wuerttemberg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1985","Bayern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1985","Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1985","Berlin","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1985","Brandenburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1985","Mecklenburg-Vorpommern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1985","Sachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1985","Sachsen-Anhalt","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1985","Thueringen","","","",""
"Erwerbstätig","1985","Schleswig-Holstein","205","0.533176631188486","0.481205962193866","0.585147300183105"
"Erwerbstätig","1985","Hamburg","167","0.523935472333785","0.465541671562427","0.582329273105143"
"Erwerbstätig","1985","Niedersachsen","585","0.487547816732327","0.458116242467294","0.51697939099736"
"Erwerbstätig","1985","Bremen","42","0.294225621270753","0.211299321960016","0.377151920581489"
"Erwerbstätig","1985","Nordrhein-Westfalen","1692","0.519202755676134","0.501252067329441","0.537153444022826"
"Erwerbstätig","1985","Hessen","676","0.529463356089677","0.500476513752379","0.558450198426974"
"Erwerbstätig","1985","Rheinland-Pfalz,Saarland","420","0.498126803540833","0.462925058239284","0.533328548842382"
"Erwerbstätig","1985","Baden-Wuerttemberg","1325","0.584585204657054","0.563289312686132","0.605881096627976"
"Erwerbstätig","1985","Bayern","1191","0.560086461344644","0.537860449573341","0.582312473115948"
"Erwerbstätig","1985","Saarland","","","",""
"Erwerbstätig","1985","Berlin","228","0.562062832370504","0.511372805891531","0.612752858849477"
"Erwerbstätig","1985","Brandenburg","","","",""
"Erwerbstätig","1985","Mecklenburg-Vorpommern","","","",""
"Erwerbstätig","1985","Sachsen","","","",""
"Erwerbstätig","1985","Sachsen-Anhalt","","","",""
"Erwerbstätig","1985","Thueringen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Schleswig-Holstein","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Hamburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Niedersachsen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Bremen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Nordrhein-Westfalen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Hessen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Rheinland-Pfalz,Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Baden-Wuerttemberg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Bayern","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Berlin","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Brandenburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Mecklenburg-Vorpommern","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Sachsen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Sachsen-Anhalt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Thueringen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Schleswig-Holstein","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Hamburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Niedersachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Bremen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Hessen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Bayern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Berlin","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Brandenburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Sachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Thueringen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Schleswig-Holstein","61","0.174637771292971","0.133298104556304","0.215977438029638"
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Hamburg","40","0.141441822237045","0.098754206903657","0.184129437570433"
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Niedersachsen","220","0.192648124239644","0.16945790346301","0.215838345016278"
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Bremen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Nordrhein-Westfalen","624","0.213832074275178","0.198834342581717","0.228829805968638"
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Hessen","202","0.178588213940531","0.155465721423672","0.201710706457391"
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Rheinland-Pfalz,Saarland","173","0.225337743805331","0.195865540128081","0.254809947482581"
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Baden-Wuerttemberg","341","0.15852723103584","0.142548349577501","0.174506112494179"
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Bayern","295","0.166298143126142","0.149034402632339","0.183561883619945"
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Saarland","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Berlin","56","0.14454079177986","0.107962048382944","0.181119535176776"
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Brandenburg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Mecklenburg-Vorpommern","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Sachsen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Sachsen-Anhalt","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Thueringen","","","",""
"NE: 65 Jahre und älter","1986","Schleswig-Holstein","","","",""
"NE: 65 Jahre und älter","1986","Hamburg","39","0.250424054731191","0.197351016448529","0.303497093013853"
"NE: 65 Jahre und älter","1986","Niedersachsen","119","0.175484882463366","0.153117754233004","0.197852010693728"
"NE: 65 Jahre und älter","1986","Bremen","32","0.441910644280379","0.348681018063439","0.535140270497319"
"NE: 65 Jahre und älter","1986","Nordrhein-Westfalen","230","0.149823744892055","0.136768762076712","0.162878727707398"
"NE: 65 Jahre und älter","1986","Hessen","92","0.181747100024897","0.15846590295068","0.205028297099114"
"NE: 65 Jahre und älter","1986","Rheinland-Pfalz,Saarland","90","0.177074602224153","0.150146992059272","0.204002212389033"
"NE: 65 Jahre und älter","1986","Baden-Wuerttemberg","153","0.15798622137912","0.14202950190826","0.17394294084998"
"NE: 65 Jahre und älter","1986","Bayern","187","0.177172820184961","0.159470154068977","0.194875486300945"
"NE: 65 Jahre und älter","1986","Saarland","","","",""
"NE: 65 Jahre und älter","1986","Berlin","34","0.199304975067181","0.157749662874366","0.240860287259995"
"NE: 65 Jahre und älter","1986","Brandenburg","","","",""
"NE: 65 Jahre und älter","1986","Mecklenburg-Vorpommern","","","",""
"NE: 65 Jahre und älter","1986","Sachsen","","","",""
"NE: 65 Jahre und älter","1986","Sachsen-Anhalt","","","",""
"NE: 65 Jahre und älter","1986","Thueringen","","","",""
"NE: derzeit in Ausbildung","1986","Schleswig-Holstein","","","",""
"NE: derzeit in Ausbildung","1986","Hamburg","","","",""
"NE: derzeit in Ausbildung","1986","Niedersachsen","78","0.0590603674167913","0.0451985550963381","0.0729221797372445"
"NE: derzeit in Ausbildung","1986","Bremen","","","",""
"NE: derzeit in Ausbildung","1986","Nordrhein-Westfalen","190","0.0547825157537153","0.0464587786671633","0.0631062528402673"
"NE: derzeit in Ausbildung","1986","Hessen","54","0.0446528754878883","0.0321838330930722","0.0571219178827044"
"NE: derzeit in Ausbildung","1986","Rheinland-Pfalz,Saarland","36","0.0402933113814301","0.0264217553119048","0.0541648674509553"
"NE: derzeit in Ausbildung","1986","Baden-Wuerttemberg","101","0.0449125317867707","0.0358514563326615","0.05397360724088"
"NE: derzeit in Ausbildung","1986","Bayern","68","0.031440384831025","0.0233495577435475","0.0395312119185025"
"NE: derzeit in Ausbildung","1986","Saarland","","","",""
"NE: derzeit in Ausbildung","1986","Berlin","","","",""
"NE: derzeit in Ausbildung","1986","Brandenburg","","","",""
"NE: derzeit in Ausbildung","1986","Mecklenburg-Vorpommern","","","",""
"NE: derzeit in Ausbildung","1986","Sachsen","","","",""
"NE: derzeit in Ausbildung","1986","Sachsen-Anhalt","","","",""
"NE: derzeit in Ausbildung","1986","Thueringen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Niedersachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Nordrhein-Westfalen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Hessen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Rheinland-Pfalz,Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Baden-Wuerttemberg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Bayern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Sachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Thueringen","","","",""
"NE: im Militär-/Zivildienst","1986","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","1986","Hamburg","","","",""
"NE: im Militär-/Zivildienst","1986","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","1986","Bremen","","","",""
"NE: im Militär-/Zivildienst","1986","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","1986","Hessen","","","",""
"NE: im Militär-/Zivildienst","1986","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","1986","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","1986","Bayern","","","",""
"NE: im Militär-/Zivildienst","1986","Saarland","","","",""
"NE: im Militär-/Zivildienst","1986","Berlin","","","",""
"NE: im Militär-/Zivildienst","1986","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","1986","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","1986","Sachsen","","","",""
"NE: im Militär-/Zivildienst","1986","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","1986","Thueringen","","","",""
"NE: arbeitslos registriert","1986","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","1986","Hamburg","","","",""
"NE: arbeitslos registriert","1986","Niedersachsen","48","0.0376326028437025","0.0264422535957526","0.0488229520916524"
"NE: arbeitslos registriert","1986","Bremen","","","",""
"NE: arbeitslos registriert","1986","Nordrhein-Westfalen","138","0.0414938736583824","0.0341989469752623","0.0487888003415025"
"NE: arbeitslos registriert","1986","Hessen","41","0.0251728090159146","0.015715720732292","0.0346298972995372"
"NE: arbeitslos registriert","1986","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","1986","Baden-Wuerttemberg","58","0.0217569807384465","0.0153743885385271","0.0281395729383659"
"NE: arbeitslos registriert","1986","Bayern","64","0.0311444627104071","0.0230905716825521","0.0391983537382621"
"NE: arbeitslos registriert","1986","Saarland","","","",""
"NE: arbeitslos registriert","1986","Berlin","","","",""
"NE: arbeitslos registriert","1986","Brandenburg","","","",""
"NE: arbeitslos registriert","1986","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","1986","Sachsen","","","",""
"NE: arbeitslos registriert","1986","Sachsen-Anhalt","","","",""
"NE: arbeitslos registriert","1986","Thueringen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Schleswig-Holstein","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Hamburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Niedersachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Bremen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Nordrhein-Westfalen","44","0.0160430614323768","0.0114472398073637","0.0206388830573899"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Hessen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Rheinland-Pfalz,Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Baden-Wuerttemberg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Bayern","30","0.017360428366679","0.011304745014613","0.023416111718745"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Berlin","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Brandenburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Mecklenburg-Vorpommern","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Sachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Sachsen-Anhalt","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Thueringen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Schleswig-Holstein","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Hamburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Niedersachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Bremen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Hessen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Bayern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Berlin","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Brandenburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Sachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Sachsen-Anhalt","","","",""
