"pglfs","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Erwerbstätig","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","1143","0.593202806381703","0.570628089411733","0.615777523351672"
"Erwerbstätig","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","440","0.523975377971535","0.489215227674081","0.558735528268989"
"Erwerbstätig","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","594","0.753345462290728","0.722658412969371","0.784032511612085"
"Erwerbstätig","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1985","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","251","0.170363274561614","0.147536412975919","0.19319013614731"
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1318","0.219348479322853","0.208980269358979","0.229716689286727"
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Realschulabschluss","Westdeutschland, alte Bundeslaender","278","0.158351472526731","0.141387148696055","0.175315796357407"
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","86","0.0915338417879969","0.071772489457163","0.111295194118831"
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","AkademikerInnen","Westdeutschland, alte Bundeslaender","66","0.0841303183253739","0.0642775428971679","0.10398309375358"
"Nicht erwerbstätig (NE): keine weitere Angabe","1986","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1986","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","1986","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1986","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","742","0.208820759626941","0.198636437165422","0.219005082088461"
"NE: 65 Jahre und älter","1986","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1986","Realschulabschluss","Westdeutschland, alte Bundeslaender","154","0.141246767512625","0.125062853280425","0.157430681744825"
"NE: 65 Jahre und älter","1986","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1986","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","42","0.0979391293448254","0.0775702338064755","0.118308024883175"
"NE: 65 Jahre und älter","1986","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1986","AkademikerInnen","Westdeutschland, alte Bundeslaender","46","0.0971236084311469","0.0759446462026452","0.118302570659649"
"NE: 65 Jahre und älter","1986","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1986","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","179","0.323280652930347","0.294881303898408","0.351680001962286"
"NE: derzeit in Ausbildung","1986","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1986","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","102","0.0099515375365257","0.00746450662043261","0.0124385684526188"
"NE: derzeit in Ausbildung","1986","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1986","Realschulabschluss","Westdeutschland, alte Bundeslaender","118","0.0547026929296435","0.0441357665767786","0.0652696192825084"
"NE: derzeit in Ausbildung","1986","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1986","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","143","0.174782782465726","0.148756933573335","0.200808631358118"
"NE: derzeit in Ausbildung","1986","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1986","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1986","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1986","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1986","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1986","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1986","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1986","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1986","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1986","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1986","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1986","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1986","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1986","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","64","0.0513674955948499","0.0379643286065776","0.0647706625831221"
"NE: arbeitslos registriert","1986","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1986","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","269","0.0373167903221691","0.0325677954109618","0.0420657852333765"
"NE: arbeitslos registriert","1986","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1986","Realschulabschluss","Westdeutschland, alte Bundeslaender","50","0.0224429470833752","0.0155600525259171","0.0293258416408333"
"NE: arbeitslos registriert","1986","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1986","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","1986","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1986","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","1986","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","37","0.00666666048839116","0.00462769657406354","0.00870562440271879"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Realschulabschluss","Westdeutschland, alte Bundeslaender","30","0.0165875721221646","0.0106525905441343","0.0225225537001949"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","44","0.060271638310947","0.0439625717677568","0.0765807048541372"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","61","0.0100251856794101","0.00752906171425925","0.012521309644561"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1986","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","492","0.321542261910748","0.293183017022115","0.349901506799381"
"Erwerbstätig","1986","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1986","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","3576","0.505603356466076","0.493076254990491","0.518130457941662"
"Erwerbstätig","1986","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1986","Realschulabschluss","Westdeutschland, alte Bundeslaender","1118","0.587784165052092","0.56491072983873","0.610657600265454"
"Erwerbstätig","1986","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1986","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","446","0.503780444547383","0.469517157117839","0.538043731976927"
"Erwerbstätig","1986","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1986","AkademikerInnen","Westdeutschland, alte Bundeslaender","587","0.751986266407591","0.721099606778132","0.78287292603705"
"Erwerbstätig","1986","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
