"pglfs","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1984","Sachsen-Anhalt","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1984","Thueringen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1984","Thueringen","weiblich","","","",""
"Erwerbstätig","1984","Schleswig-Holstein","maennlich","136","0.703603449523525","0.638497940105153","0.768708958941897"
"Erwerbstätig","1984","Schleswig-Holstein","weiblich","91","0.426495660088553","0.357608043608089","0.495383276569018"
"Erwerbstätig","1984","Hamburg","maennlich","104","0.572402207672752","0.49375294160883","0.651051473736673"
"Erwerbstätig","1984","Hamburg","weiblich","75","0.387934025227491","0.312193627052933","0.463674423402049"
"Erwerbstätig","1984","Niedersachsen","maennlich","428","0.678564025624734","0.641349450959997","0.71577860028947"
"Erwerbstätig","1984","Niedersachsen","weiblich","244","0.350270266151991","0.313106968548233","0.38743356375575"
"Erwerbstätig","1984","Bremen","maennlich","33","0.44531263019468","0.322587228757556","0.568038031631804"
"Erwerbstätig","1984","Bremen","weiblich","","","",""
"Erwerbstätig","1984","Nordrhein-Westfalen","maennlich","1208","0.700018578970098","0.677683111656618","0.722354046283578"
"Erwerbstätig","1984","Nordrhein-Westfalen","weiblich","623","0.340950891612057","0.318126897822962","0.363774885401152"
"Erwerbstätig","1984","Hessen","maennlich","472","0.678961440719265","0.642475636573024","0.715447244865505"
"Erwerbstätig","1984","Hessen","weiblich","280","0.401010723917474","0.36252571561002","0.439495732224927"
"Erwerbstätig","1984","Rheinland-Pfalz,Saarland","maennlich","290","0.638471856670827","0.592523986998033","0.68441972634362"
"Erwerbstätig","1984","Rheinland-Pfalz,Saarland","weiblich","166","0.34595334294029","0.30130370133016","0.39060298455042"
"Erwerbstätig","1984","Baden-Wuerttemberg","maennlich","909","0.73400913443586","0.708257732222344","0.759760536649377"
"Erwerbstätig","1984","Baden-Wuerttemberg","weiblich","542","0.423566024514961","0.394895171617366","0.452236877412556"
"Erwerbstätig","1984","Bayern","maennlich","759","0.720652531695304","0.692871423973054","0.748433639417553"
"Erwerbstätig","1984","Bayern","weiblich","517","0.408370738770499","0.379428618663956","0.437312858877041"
"Erwerbstätig","1984","Saarland","maennlich","","","",""
"Erwerbstätig","1984","Saarland","weiblich","","","",""
"Erwerbstätig","1984","Berlin","maennlich","152","0.73098169916133","0.669369640886716","0.792593757435945"
"Erwerbstätig","1984","Berlin","weiblich","114","0.442852167330181","0.376144938530265","0.509559396130097"
"Erwerbstätig","1984","Brandenburg","maennlich","","","",""
"Erwerbstätig","1984","Brandenburg","weiblich","","","",""
"Erwerbstätig","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"Erwerbstätig","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"Erwerbstätig","1984","Sachsen","maennlich","","","",""
"Erwerbstätig","1984","Sachsen","weiblich","","","",""
"Erwerbstätig","1984","Sachsen-Anhalt","maennlich","","","",""
"Erwerbstätig","1984","Sachsen-Anhalt","weiblich","","","",""
"Erwerbstätig","1984","Thueringen","maennlich","","","",""
"Erwerbstätig","1984","Thueringen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Schleswig-Holstein","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Schleswig-Holstein","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Hamburg","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Hamburg","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Niedersachsen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Niedersachsen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Bremen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Bremen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Nordrhein-Westfalen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Nordrhein-Westfalen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Hessen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Hessen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Baden-Wuerttemberg","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Baden-Wuerttemberg","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Bayern","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Bayern","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Saarland","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Saarland","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Berlin","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Berlin","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Brandenburg","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Brandenburg","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Sachsen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Sachsen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Sachsen-Anhalt","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Sachsen-Anhalt","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Thueringen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1984","Thueringen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Schleswig-Holstein","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Schleswig-Holstein","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Hamburg","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Hamburg","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Niedersachsen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Niedersachsen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Bremen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Bremen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Nordrhein-Westfalen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Nordrhein-Westfalen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Hessen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Hessen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Baden-Wuerttemberg","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Baden-Wuerttemberg","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Bayern","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Bayern","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Saarland","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Saarland","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Berlin","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Berlin","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Brandenburg","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Brandenburg","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Sachsen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Sachsen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Sachsen-Anhalt","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Sachsen-Anhalt","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Thueringen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1984","Thueringen","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Schleswig-Holstein","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Schleswig-Holstein","weiblich","59","0.282018655611313","0.216823091853019","0.347214219369608"
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Hamburg","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Hamburg","weiblich","33","0.193643150177958","0.128419778739369","0.258866521616546"
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Niedersachsen","maennlich","30","0.0662797249847096","0.0453169775446115","0.0872424724248077"
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Niedersachsen","weiblich","194","0.300789227833459","0.263041418196486","0.338537037470432"
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Bremen","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Bremen","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Nordrhein-Westfalen","maennlich","81","0.0647054833385441","0.0521553121663069","0.0772556545107812"
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Nordrhein-Westfalen","weiblich","585","0.352024183056587","0.327854658350318","0.376193707762856"
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Hessen","maennlich","38","0.0867148558844532","0.0636728262939843","0.109756885474922"
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Hessen","weiblich","207","0.328628559926487","0.289931857433165","0.367325262419809"
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Rheinland-Pfalz,Saarland","maennlich","31","0.0990218291601647","0.0691470237265181","0.128896634593811"
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Rheinland-Pfalz,Saarland","weiblich","150","0.359549235916864","0.311984863434682","0.407113608399046"
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Baden-Wuerttemberg","maennlich","44","0.0454474679268357","0.0327027809398451","0.0581921549138262"
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Baden-Wuerttemberg","weiblich","322","0.257010310919705","0.230336478073576","0.283684143765835"
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Bayern","maennlich","45","0.0573545571666317","0.0422968618294171","0.0724122525038464"
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Bayern","weiblich","302","0.286268151198188","0.258252408122466","0.314283894273911"
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Saarland","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Saarland","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Berlin","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Berlin","weiblich","46","0.219332036839636","0.16064858902734","0.278015484651932"
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Brandenburg","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Brandenburg","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Mecklenburg-Vorpommern","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Mecklenburg-Vorpommern","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Sachsen","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Sachsen","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Sachsen-Anhalt","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Sachsen-Anhalt","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Thueringen","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1985","Thueringen","weiblich","","","",""
"NE: 65 Jahre und älter","1985","Schleswig-Holstein","maennlich","","","",""
"NE: 65 Jahre und älter","1985","Schleswig-Holstein","weiblich","","","",""
"NE: 65 Jahre und älter","1985","Hamburg","maennlich","","","",""
"NE: 65 Jahre und älter","1985","Hamburg","weiblich","","","",""
"NE: 65 Jahre und älter","1985","Niedersachsen","maennlich","49","0.129664257008335","0.101356659879442","0.157971854137227"
"NE: 65 Jahre und älter","1985","Niedersachsen","weiblich","78","0.220406466046976","0.18628695165856","0.254525980435393"
"NE: 65 Jahre und älter","1985","Bremen","maennlich","","","",""
"NE: 65 Jahre und älter","1985","Bremen","weiblich","","","",""
"NE: 65 Jahre und älter","1985","Nordrhein-Westfalen","maennlich","92","0.109125379841856","0.0932188263682456","0.125031933315466"
"NE: 65 Jahre und älter","1985","Nordrhein-Westfalen","weiblich","146","0.177754623855805","0.158407623716233","0.197101623995377"
"NE: 65 Jahre und älter","1985","Hessen","maennlich","41","0.128342885639932","0.100956827901251","0.155728943378613"
"NE: 65 Jahre und älter","1985","Hessen","weiblich","53","0.201746920609658","0.168686099627269","0.234807741592047"
"NE: 65 Jahre und älter","1985","Rheinland-Pfalz,Saarland","maennlich","40","0.147046890652619","0.111624898702431","0.182468882602807"
"NE: 65 Jahre und älter","1985","Rheinland-Pfalz,Saarland","weiblich","57","0.218170772186799","0.177233966857077","0.259107577516522"
"NE: 65 Jahre und älter","1985","Baden-Wuerttemberg","maennlich","65","0.120704531249237","0.100770110749034","0.14063895174944"
"NE: 65 Jahre und älter","1985","Baden-Wuerttemberg","weiblich","104","0.202676707993306","0.178138779034403","0.227214636952209"
"NE: 65 Jahre und älter","1985","Bayern","maennlich","76","0.130122873408134","0.10833543701338","0.151910309802889"
"NE: 65 Jahre und älter","1985","Bayern","weiblich","118","0.201564658724395","0.176700420347723","0.226428897101067"
"NE: 65 Jahre und älter","1985","Saarland","maennlich","","","",""
"NE: 65 Jahre und älter","1985","Saarland","weiblich","","","",""
"NE: 65 Jahre und älter","1985","Berlin","maennlich","","","",""
"NE: 65 Jahre und älter","1985","Berlin","weiblich","","","",""
"NE: 65 Jahre und älter","1985","Brandenburg","maennlich","","","",""
"NE: 65 Jahre und älter","1985","Brandenburg","weiblich","","","",""
"NE: 65 Jahre und älter","1985","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: 65 Jahre und älter","1985","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: 65 Jahre und älter","1985","Sachsen","maennlich","","","",""
"NE: 65 Jahre und älter","1985","Sachsen","weiblich","","","",""
"NE: 65 Jahre und älter","1985","Sachsen-Anhalt","maennlich","","","",""
"NE: 65 Jahre und älter","1985","Sachsen-Anhalt","weiblich","","","",""
"NE: 65 Jahre und älter","1985","Thueringen","maennlich","","","",""
"NE: 65 Jahre und älter","1985","Thueringen","weiblich","","","",""
"NE: derzeit in Ausbildung","1985","Schleswig-Holstein","maennlich","","","",""
"NE: derzeit in Ausbildung","1985","Schleswig-Holstein","weiblich","","","",""
"NE: derzeit in Ausbildung","1985","Hamburg","maennlich","","","",""
"NE: derzeit in Ausbildung","1985","Hamburg","weiblich","","","",""
"NE: derzeit in Ausbildung","1985","Niedersachsen","maennlich","51","0.0882545218668705","0.0643513931177825","0.112157650615959"
"NE: derzeit in Ausbildung","1985","Niedersachsen","weiblich","30","0.0476825983075451","0.0301426875999241","0.0652225090151661"
"NE: derzeit in Ausbildung","1985","Bremen","maennlich","","","",""
"NE: derzeit in Ausbildung","1985","Bremen","weiblich","","","",""
"NE: derzeit in Ausbildung","1985","Nordrhein-Westfalen","maennlich","109","0.0679965026440145","0.05515378391413","0.0808392213738989"
"NE: derzeit in Ausbildung","1985","Nordrhein-Westfalen","weiblich","85","0.052017308108133","0.0407796296270349","0.063254986589231"
