"pglfs","year","migback","n","percent","lower_confidence","upper_confidence"
"NE: derzeit in Ausbildung","2011","kein Migrationshintergrund","873","0.0308016126088594","0.0286303827216218","0.032972842496097"
"NE: derzeit in Ausbildung","2011","direkter Migrationshintergrund","102","0.0318479405183598","0.0258386440185698","0.0378572370181497"
"NE: derzeit in Ausbildung","2011","indirekter Migrationshintergrund","212","0.13188470858441","0.114229595272192","0.149539821896628"
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","kein Migrationshintergrund","653","0.00940162973092656","0.00818890253765905","0.0106143569241941"
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","direkter Migrationshintergrund","143","0.0198495951079752","0.0150761343436018","0.0246230558723486"
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","indirekter Migrationshintergrund","72","0.0223824064853462","0.0146640918624549","0.0301007211082375"
"NE: im Militär-/Zivildienst","2011","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2011","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2011","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2011","kein Migrationshintergrund","1068","0.0344627190518965","0.0321704159967025","0.0367550221070905"
"NE: arbeitslos registriert","2011","direkter Migrationshintergrund","273","0.0655482478459883","0.0570785063770832","0.0740179893148935"
"NE: arbeitslos registriert","2011","indirekter Migrationshintergrund","77","0.0601072096062884","0.0477053438294671","0.0725090753831097"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","kein Migrationshintergrund","326","0.0133130862848046","0.0118728233066472","0.0147533492629619"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","direkter Migrationshintergrund","30","0.0131536376086654","0.00925458695054972","0.017052688266781"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","indirekter Migrationshintergrund","33","0.024211986555121","0.016191928063917","0.0322320450463249"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","kein Migrationshintergrund","197","0.00925966504571645","0.00805604253786832","0.0104632875535646"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","kein Migrationshintergrund","316","0.0149158890536012","0.0133926292950472","0.0164391488121552"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","direkter Migrationshintergrund","39","0.0175445149499288","0.0130514955589987","0.022037534340859"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2011","kein Migrationshintergrund","14300","0.561042011121521","0.554805784198263","0.567278238044779"
"Erwerbstätig","2011","direkter Migrationshintergrund","1763","0.5352189482991","0.518150221919708","0.552287674678491"
"Erwerbstätig","2011","indirekter Migrationshintergrund","846","0.64718610826177","0.622253253003314","0.672118963520226"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","kein Migrationshintergrund","234","0.00921332627040423","0.00801269114815347","0.010413961392655"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","direkter Migrationshintergrund","35","0.0117561315314424","0.00806741355994529","0.0154448495029394"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","kein Migrationshintergrund","1859","0.0748579193612061","0.0715167379891448","0.0781991007332673"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","direkter Migrationshintergrund","423","0.122339269454223","0.110750042770178","0.133928496138268"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","indirekter Migrationshintergrund","104","0.0665893016815252","0.0534069363901905","0.07977166697286"
"NE: 65 Jahre und älter","2012","kein Migrationshintergrund","4444","0.241575316268525","0.236140817863234","0.247009814673815"
"NE: 65 Jahre und älter","2012","direkter Migrationshintergrund","385","0.167073435384972","0.153879776822815","0.180267093947129"
"NE: 65 Jahre und älter","2012","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2012","kein Migrationshintergrund","920","0.0321369886615254","0.0298978216159571","0.0343761557070938"
"NE: derzeit in Ausbildung","2012","direkter Migrationshintergrund","84","0.0260322596843981","0.0204005999995305","0.0316639193692658"
"NE: derzeit in Ausbildung","2012","indirekter Migrationshintergrund","178","0.13505168009571","0.116979947155944","0.153123413035476"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","kein Migrationshintergrund","505","0.0103797076478181","0.00909292909302445","0.0116664862026118"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","direkter Migrationshintergrund","86","0.0145763111641696","0.0103375055854086","0.0188151167429305"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","indirekter Migrationshintergrund","51","0.0222370615346337","0.0144403725659724","0.0300337505032949"
"NE: im Militär-/Zivildienst","2012","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2012","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2012","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2012","kein Migrationshintergrund","1056","0.0380378286136019","0.0356091848684446","0.0404664723587591"
"NE: arbeitslos registriert","2012","direkter Migrationshintergrund","232","0.064360577050286","0.0556815227875359","0.073039631313036"
"NE: arbeitslos registriert","2012","indirekter Migrationshintergrund","85","0.064254644860002","0.0512892475894181","0.0772200421305859"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","kein Migrationshintergrund","329","0.0130359568668461","0.0115958355446996","0.0144760781889926"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","direkter Migrationshintergrund","34","0.0155170709627096","0.0111457051559204","0.0198884367694988"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","indirekter Migrationshintergrund","32","0.0154729210035069","0.00894680616566047","0.0219990358413532"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","kein Migrationshintergrund","199","0.00844144820784384","0.00727988025894357","0.00960301615674411"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","kein Migrationshintergrund","237","0.0107539397297071","0.00944441736046867","0.0120634620989454"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2012","kein Migrationshintergrund","14037","0.56098478458129","0.554684034046886","0.567285535115693"
"Erwerbstätig","2012","direkter Migrationshintergrund","1778","0.570319919728828","0.552811777606581","0.587828061851075"
"Erwerbstätig","2012","indirekter Migrationshintergrund","867","0.659010961855106","0.633945757318013","0.684076166392199"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","kein Migrationshintergrund","240","0.00962374381828813","0.00838423650241926","0.010863251134157"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","kein Migrationshintergrund","1680","0.0706264505014176","0.0672900110704842","0.0739628899323511"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","direkter Migrationshintergrund","791","0.113226946176228","0.105481302411826","0.12097258994063"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","indirekter Migrationshintergrund","199","0.0881317421104408","0.076386816335204","0.0998766678856777"
"NE: 65 Jahre und älter","2013","kein Migrationshintergrund","4247","0.248131365812589","0.242506447525415","0.253756284099762"
"NE: 65 Jahre und älter","2013","direkter Migrationshintergrund","429","0.14311335912316","0.134553272649239","0.151673445597081"
"NE: 65 Jahre und älter","2013","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2013","kein Migrationshintergrund","936","0.0349385131248658","0.0325472129115959","0.0373298133381357"
"NE: derzeit in Ausbildung","2013","direkter Migrationshintergrund","180","0.0241209361109395","0.0203705890660701","0.027871283155809"
"NE: derzeit in Ausbildung","2013","indirekter Migrationshintergrund","281","0.12774601546232","0.113916301034336","0.141575729890303"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","kein Migrationshintergrund","363","0.00956701135275355","0.00829934461749889","0.0108346780880082"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","direkter Migrationshintergrund","208","0.0210667458393205","0.0175563859232085","0.0245771057554325"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","indirekter Migrationshintergrund","89","0.034179734330282","0.0266522380730756","0.0417072305874884"
"NE: im Militär-/Zivildienst","2013","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2013","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2013","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2013","kein Migrationshintergrund","962","0.0359229274358903","0.0334994100543444","0.0383464448174361"
"NE: arbeitslos registriert","2013","direkter Migrationshintergrund","679","0.080503359141224","0.0738527955131193","0.0871539227693288"
"NE: arbeitslos registriert","2013","indirekter Migrationshintergrund","166","0.0751086059570595","0.0641889672368044","0.0860282446773146"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","kein Migrationshintergrund","294","0.0133305713938663","0.0118370390930548","0.0148241036946778"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","kein Migrationshintergrund","124","0.00533532640378621","0.00438663875854677","0.00628401404902566"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","direkter Migrationshintergrund","36","0.00400720926303649","0.00246293125445171","0.00555148727162127"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","kein Migrationshintergrund","219","0.0118952998509093","0.0104834335235515","0.0133071661782671"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2013","kein Migrationshintergrund","13529","0.557250331252444","0.550781755162777","0.563718907342112"
"Erwerbstätig","2013","direkter Migrationshintergrund","3994","0.590330529662588","0.57830952404064","0.602351535284536"
"Erwerbstätig","2013","indirekter Migrationshintergrund","1411","0.642830174309084","0.622978206697709","0.66268214192046"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","kein Migrationshintergrund","292","0.0129310699594403","0.0114597898199243","0.0144023500989564"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","direkter Migrationshintergrund","60","0.0126845136621952","0.00994898504153586","0.0154200422828546"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","kein Migrationshintergrund","1438","0.0663191279637675","0.0629268925644978","0.0697113633630373"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","direkter Migrationshintergrund","571","0.1049714837205","0.096625962018529","0.113317005422471"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","indirekter Migrationshintergrund","148","0.0677235912764977","0.0565221346577422","0.0789250478952533"
"NE: 65 Jahre und älter","2014","kein Migrationshintergrund","4134","0.250604566008115","0.244696880625563","0.256512251390667"
"NE: 65 Jahre und älter","2014","direkter Migrationshintergrund","410","0.140715073241789","0.131247508272866","0.150182638210712"
"NE: 65 Jahre und älter","2014","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2014","kein Migrationshintergrund","801","0.0311206110058917","0.0287534583633428","0.0334877636484406"
"NE: derzeit in Ausbildung","2014","direkter Migrationshintergrund","181","0.0317253372760372","0.0269533223387483","0.0364973522133261"
"NE: derzeit in Ausbildung","2014","indirekter Migrationshintergrund","261","0.13651422522233","0.121208683274219","0.15181976717044"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","kein Migrationshintergrund","346","0.0114787928192218","0.0100266529423436","0.0129309326961001"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","direkter Migrationshintergrund","168","0.0271819291784608","0.0227544621091775","0.0316093962477441"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","indirekter Migrationshintergrund","66","0.0240138869901756","0.0171891610774712","0.0308386129028799"
"NE: im Militär-/Zivildienst","2014","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2014","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2014","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2014","kein Migrationshintergrund","805","0.0360525968520565","0.0335112596591326","0.0385939340449804"
"NE: arbeitslos registriert","2014","direkter Migrationshintergrund","506","0.0803701263760084","0.0729680553568278","0.087772197395189"
"NE: arbeitslos registriert","2014","indirekter Migrationshintergrund","130","0.0797418436937999","0.0676656481144848","0.0918180392731151"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","kein Migrationshintergrund","246","0.0115344005603103","0.010078788510914","0.0129900126097066"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","direkter Migrationshintergrund","30","0.00727237367225685","0.00495896407149075","0.00958578327302295"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","kein Migrationshintergrund","142","0.006552228183036","0.00545237586549717","0.00765208050057483"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","direkter Migrationshintergrund","36","0.00671317155365481","0.0044898586028142","0.00893648450449542"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","kein Migrationshintergrund","188","0.00879609071780033","0.0075231924352246","0.0100689890003761"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2014","kein Migrationshintergrund","12301","0.565209039861984","0.55845113380682","0.571966945917148"
"Erwerbstätig","2014","direkter Migrationshintergrund","3207","0.586914638383101","0.573508405477736","0.600320871288466"
"Erwerbstätig","2014","indirekter Migrationshintergrund","1220","0.641127554011318","0.619744268119803","0.662510839902833"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","kein Migrationshintergrund","257","0.0119824698982216","0.0104991909055348","0.0134657488909084"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","direkter Migrationshintergrund","47","0.00844986181967703","0.00595766963429843","0.0109420540050556"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","kein Migrationshintergrund","1333","0.0653751307701399","0.0619239891244243","0.0688262724158554"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","direkter Migrationshintergrund","637","0.100188427199558","0.0925892664183903","0.107787587980725"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","indirekter Migrationshintergrund","124","0.0535320509982063","0.0431565571960098","0.0639075448004028"
"NE: 65 Jahre und älter","2015","kein Migrationshintergrund","4121","0.254675130689902","0.248592325499122","0.260757935880683"
"NE: 65 Jahre und älter","2015","direkter Migrationshintergrund","403","0.136586251231819","0.127894765144464","0.145277737319174"
"NE: 65 Jahre und älter","2015","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2015","kein Migrationshintergrund","726","0.0297295537238999","0.0273582977972582","0.0321008096505415"
"NE: derzeit in Ausbildung","2015","direkter Migrationshintergrund","188","0.02313060013594","0.0193261423469829","0.0269350579248971"
"NE: derzeit in Ausbildung","2015","indirekter Migrationshintergrund","267","0.134059971828055","0.118354812467348","0.149765131188762"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","kein Migrationshintergrund","280","0.00926229138341833","0.0079248449438339","0.0105997378230028"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","direkter Migrationshintergrund","228","0.0267000232877716","0.0226200225354398","0.0307800240401034"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","indirekter Migrationshintergrund","80","0.0313293077947754","0.0232993667318382","0.0393592488577126"
"NE: im Militär-/Zivildienst","2015","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2015","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2015","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2015","kein Migrationshintergrund","765","0.0348458610182964","0.0322854377131966","0.0374062843233961"
"NE: arbeitslos registriert","2015","direkter Migrationshintergrund","666","0.0873206472231004","0.0801757061311871","0.0944655883150136"
"NE: arbeitslos registriert","2015","indirekter Migrationshintergrund","107","0.0668047800534574","0.0552957453403128","0.078313814766602"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","kein Migrationshintergrund","226","0.0103660525337305","0.00895194698067813","0.0117801580867829"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","direkter Migrationshintergrund","31","0.00437961826921732","0.00270835031724236","0.00605088622119227"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","kein Migrationshintergrund","162","0.00855097250359047","0.00726544674485991","0.00983649826232102"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","direkter Migrationshintergrund","30","0.0042901924811104","0.00263600074174936","0.00594438422047143"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","kein Migrationshintergrund","193","0.00859968943779359","0.00731053858002351","0.00988884029556366"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2015","kein Migrationshintergrund","11649","0.566737387774966","0.559819008424555","0.573655767125378"
"Erwerbstätig","2015","direkter Migrationshintergrund","3736","0.601808126558015","0.589418555044668","0.614197698071361"
"Erwerbstätig","2015","indirekter Migrationshintergrund","1124","0.657854874451275","0.635986368913271","0.679723379989279"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","kein Migrationshintergrund","245","0.0116580931148037","0.0101594259306864","0.013156760298921"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","direkter Migrationshintergrund","46","0.0102549672633983","0.00770514522079743","0.0128047893059992"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","indirekter Migrationshintergrund","36","0.015270895051571","0.00961840884387247","0.0209233812592695"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","kein Migrationshintergrund","1237","0.0634055397617327","0.0598789714376421","0.0669321080858233"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","direkter Migrationshintergrund","4287","0.135378016896815","0.12852739684206","0.142228636951569"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","indirekter Migrationshintergrund","96","0.0471241154943541","0.0370212513602595","0.0572269796284487"
"NE: 65 Jahre und älter","2016","kein Migrationshintergrund","3948","0.24862899053408","0.242374153361011","0.254883827707148"
"NE: 65 Jahre und älter","2016","direkter Migrationshintergrund","399","0.132230277570996","0.125447456319206","0.139013098822786"
"NE: 65 Jahre und älter","2016","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2016","kein Migrationshintergrund","699","0.0313675539733791","0.0288450448761325","0.0338900630706257"
"NE: derzeit in Ausbildung","2016","direkter Migrationshintergrund","487","0.0227836958106228","0.0197959055317886","0.0257714860894569"
"NE: derzeit in Ausbildung","2016","indirekter Migrationshintergrund","250","0.146575986471804","0.129713617773813","0.163438355169796"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","kein Migrationshintergrund","246","0.0109723088717052","0.00946477823819773","0.0124798395052127"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","direkter Migrationshintergrund","165","0.0205928185657616","0.017749128835531","0.0234365082959923"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","indirekter Migrationshintergrund","55","0.0282344529685604","0.0203372158810991","0.0361316900560216"
"NE: im Militär-/Zivildienst","2016","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2016","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2016","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2016","kein Migrationshintergrund","649","0.0339532223243458","0.0313323100501835","0.0365741345985081"
"NE: arbeitslos registriert","2016","direkter Migrationshintergrund","499","0.076582391024886","0.0712575553769296","0.0819072266728425"
"NE: arbeitslos registriert","2016","indirekter Migrationshintergrund","119","0.0810791422201801","0.0680655148798038","0.0940927695605564"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","kein Migrationshintergrund","177","0.00963266358077268","0.00821920118587282","0.0110461259756725"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","direkter Migrationshintergrund","35","0.00716499950047539","0.0054761564438983","0.00885384255705248"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","kein Migrationshintergrund","147","0.00933284484726431","0.00794134291655821","0.0107243467779704"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","kein Migrationshintergrund","181","0.00959174958093115","0.00818126303277801","0.0110022361290843"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","direkter Migrationshintergrund","30","0.00782104426171227","0.00605716014939993","0.00958492837402461"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2016","kein Migrationshintergrund","10850","0.574192539377642","0.56703690216573","0.581348176589555"
"Erwerbstätig","2016","direkter Migrationshintergrund","3621","0.588171430209147","0.578316515512586","0.598026344905707"
"Erwerbstätig","2016","indirekter Migrationshintergrund","1084","0.644406341782897","0.6215839243212","0.667228759244595"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","kein Migrationshintergrund","200","0.00861975614336955","0.00728198899166186","0.00995752329507725"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","kein Migrationshintergrund","1346","0.0617925904268981","0.0585123813211526","0.0650727995326435"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","direkter Migrationshintergrund","3726","0.128687542918373","0.122283917048403","0.135091168788342"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","indirekter Migrationshintergrund","114","0.0577696494992392","0.0471064965815344","0.068432802416944"
"NE: 65 Jahre und älter","2017","kein Migrationshintergrund","4108","0.248932091807803","0.243041431940366","0.25482275167524"
"NE: 65 Jahre und älter","2017","direkter Migrationshintergrund","433","0.129096691826321","0.12268440026255","0.135508983390091"
"NE: 65 Jahre und älter","2017","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2017","kein Migrationshintergrund","838","0.0317303678741362","0.029342448775959","0.0341182869723133"
"NE: derzeit in Ausbildung","2017","direkter Migrationshintergrund","574","0.0236803704832276","0.0207725941903894","0.0265881467760658"
"NE: derzeit in Ausbildung","2017","indirekter Migrationshintergrund","273","0.141472049753919","0.125543737213546","0.157400362294292"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","kein Migrationshintergrund","269","0.0113077436607146","0.00986727954614493","0.0127482077752842"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","direkter Migrationshintergrund","314","0.0207170964311385","0.0179932083173767","0.0234409845449002"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","indirekter Migrationshintergrund","53","0.0244673595651994","0.0174062706370874","0.0315284484933114"
"NE: im Militär-/Zivildienst","2017","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2017","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2017","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2017","kein Migrationshintergrund","662","0.0305651865025004","0.028220111536188","0.0329102614688127"
"NE: arbeitslos registriert","2017","direkter Migrationshintergrund","1460","0.0962017974929104","0.0905628498207329","0.101840745165088"
"NE: arbeitslos registriert","2017","indirekter Migrationshintergrund","105","0.0623292828007871","0.0512801430151727","0.0733784225864015"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","kein Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","direkter Migrationshintergrund","","","",""
