"pglfs","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1305","0.168727908057967","0.16024868016465","0.177207135951283"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","570","0.215575667027254","0.200465044614437","0.230686289440072"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","968","0.188574842384045","0.179718439644249","0.197431245123841"
"NE: 65 Jahre und älter","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","54","0.0697375782850245","0.0603782835152328","0.0790968730548162"
"NE: 65 Jahre und älter","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","391","0.0408575764974692","0.0363756049194854","0.0453395480754529"
"NE: derzeit in Ausbildung","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","119","0.0369628735068608","0.0300300310112077","0.0438957160025139"
"NE: derzeit in Ausbildung","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","45","0.107603410599506","0.0619520813892944","0.153254739809718"
"NE: derzeit in Ausbildung","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","48","0.00617577089771856","0.00440202409673705","0.00794951769870007"
"NE: im Militär-/Zivildienst","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","246","0.0318712541316929","0.0278942377397147","0.0358482705236711"
"NE: arbeitslos registriert","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","200","0.0589186863591773","0.0502660777701545","0.0675712949482"
"NE: arbeitslos registriert","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","101","0.012743693879322","0.0102041608236228","0.0152832269350211"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","103","0.0132582904319193","0.0106686661781819","0.0158479146856567"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","4332","0.537790663719867","0.526502657691714","0.549078669748019"
"Erwerbstätig","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1874","0.604309805426966","0.586341198003204","0.622278412850727"
"Erwerbstätig","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","92","0.514873408226128","0.441246048095319","0.588500768356938"
"Erwerbstätig","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1255","0.168503895178391","0.159802699895335","0.177205090461448"
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","578","0.221537799799246","0.205841569083228","0.237234030515265"
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1988","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","941","0.190796666356317","0.181662728411951","0.199930604300683"
"NE: 65 Jahre und älter","1988","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1988","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","62","0.0812967324278711","0.0709672903290878","0.0916261745266545"
"NE: 65 Jahre und älter","1988","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1988","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","1988","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1988","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","350","0.0426471041897082","0.0379500601179058","0.0473441482615106"
"NE: derzeit in Ausbildung","1988","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1988","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","87","0.035148500217977","0.0281880660978526","0.0421089343381014"
"NE: derzeit in Ausbildung","1988","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1988","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","59","0.161806999628917","0.113579499686399","0.210034499571435"
"NE: derzeit in Ausbildung","1988","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1988","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","49","0.00647731493465203","0.00461252363388656","0.00834210623541751"
"NE: im Militär-/Zivildienst","1988","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1988","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1988","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1988","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
