"pglfs","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"NE: im Militär-/Zivildienst","1987","kein Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1987","direkter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","1987","direkter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1987","indirekter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","1987","indirekter Migrationshintergrund","weiblich","","","",""
"NE: arbeitslos registriert","1987","kein Migrationshintergrund","maennlich","128","0.0357541942865995","0.0296905514289776","0.0418178371442213"
"NE: arbeitslos registriert","1987","kein Migrationshintergrund","weiblich","118","0.028453054992184","0.0232295980139937","0.0336765119703742"
"NE: arbeitslos registriert","1987","direkter Migrationshintergrund","maennlich","110","0.0568376904272882","0.0452095687095368","0.0684658121450396"
"NE: arbeitslos registriert","1987","direkter Migrationshintergrund","weiblich","90","0.0611499125208018","0.0482339014372242","0.0740659236043793"
"NE: arbeitslos registriert","1987","indirekter Migrationshintergrund","maennlich","","","",""
"NE: arbeitslos registriert","1987","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","kein Migrationshintergrund","maennlich","44","0.0117681812041209","0.00824641657917999","0.0152899458290618"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","kein Migrationshintergrund","weiblich","57","0.0136024494753202","0.00996333071695485","0.0172415682336855"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","kein Migrationshintergrund","maennlich","41","0.0108302102489217","0.00745010593976552","0.0142103145580779"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","kein Migrationshintergrund","weiblich","62","0.0153957587577428","0.0115276998897564","0.0192638176257293"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","indirekter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig","1987","kein Migrationshintergrund","maennlich","2569","0.682407252694411","0.66720411104851","0.697610394340311"
"Erwerbstätig","1987","kein Migrationshintergrund","weiblich","1763","0.410482932910039","0.395028345365635","0.425937520454443"
"Erwerbstätig","1987","direkter Migrationshintergrund","maennlich","1221","0.744384633945054","0.722477260180935","0.766292007709173"
"Erwerbstätig","1987","direkter Migrationshintergrund","weiblich","653","0.45412276412366","0.427283754154453","0.480961774092868"
"Erwerbstätig","1987","indirekter Migrationshintergrund","maennlich","50","0.609948176203191","0.505014069483611","0.714882282922771"
"Erwerbstätig","1987","indirekter Migrationshintergrund","weiblich","42","0.451571930892833","0.350969732575822","0.552174129209844"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","kein Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","kein Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","direkter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","direkter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","indirekter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","indirekter Migrationshintergrund","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","kein Migrationshintergrund","maennlich","198","0.0641848769760292","0.0559770311668586","0.0723927227851998"
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","kein Migrationshintergrund","weiblich","1057","0.261417063694217","0.247227962655371","0.275606164733063"
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","direkter Migrationshintergrund","maennlich","100","0.0881642466031373","0.0734222736218071","0.102906219584468"
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","direkter Migrationshintergrund","weiblich","478","0.361105941398713","0.334668452278107","0.387543430519318"
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","indirekter Migrationshintergrund","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","indirekter Migrationshintergrund","weiblich","","","",""
"NE: 65 Jahre und älter","1988","kein Migrationshintergrund","maennlich","361","0.139464634663239","0.127862598589936","0.151066670736542"
"NE: 65 Jahre und älter","1988","kein Migrationshintergrund","weiblich","580","0.236516246478388","0.222794206847213","0.250238286109564"
"NE: 65 Jahre und älter","1988","direkter Migrationshintergrund","maennlich","","","",""
"NE: 65 Jahre und älter","1988","direkter Migrationshintergrund","weiblich","35","0.0920962757217209","0.0761804418591278","0.108012109584314"
"NE: 65 Jahre und älter","1988","indirekter Migrationshintergrund","maennlich","","","",""
"NE: 65 Jahre und älter","1988","indirekter Migrationshintergrund","weiblich","","","",""
"NE: derzeit in Ausbildung","1988","kein Migrationshintergrund","maennlich","192","0.0502027314697345","0.0428897085447483","0.0575157543947207"
"NE: derzeit in Ausbildung","1988","kein Migrationshintergrund","weiblich","158","0.0359175808217827","0.0299086265268613","0.0419265351167041"
"NE: derzeit in Ausbildung","1988","direkter Migrationshintergrund","maennlich","48","0.0481050332856303","0.0369789879045436","0.0592310786667169"
"NE: derzeit in Ausbildung","1988","direkter Migrationshintergrund","weiblich","39","0.0215901957528819","0.0135904321747702","0.0295899593309935"
"NE: derzeit in Ausbildung","1988","indirekter Migrationshintergrund","maennlich","","","",""
"NE: derzeit in Ausbildung","1988","indirekter Migrationshintergrund","weiblich","31","0.130029930025645","0.06882408241719","0.1912357776341"
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","kein Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","kein Migrationshintergrund","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","direkter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","direkter Migrationshintergrund","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","indirekter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","indirekter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1988","kein Migrationshintergrund","maennlich","49","0.0137497731379831","0.00984982234433158","0.0176497239316346"
"NE: im Militär-/Zivildienst","1988","kein Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1988","direkter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","1988","direkter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1988","indirekter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","1988","indirekter Migrationshintergrund","weiblich","","","",""
"NE: arbeitslos registriert","1988","kein Migrationshintergrund","maennlich","121","0.0353515740250758","0.0291670438783942","0.0415361041717574"
"NE: arbeitslos registriert","1988","kein Migrationshintergrund","weiblich","113","0.030079727128597","0.0245641210088895","0.0355953332483044"
"NE: arbeitslos registriert","1988","direkter Migrationshintergrund","maennlich","105","0.064637561791898","0.0518530691391032","0.0774220544446929"
"NE: arbeitslos registriert","1988","direkter Migrationshintergrund","weiblich","85","0.055674755685585","0.0430542015504338","0.0682953098207362"
"NE: arbeitslos registriert","1988","indirekter Migrationshintergrund","maennlich","","","",""
"NE: arbeitslos registriert","1988","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1988","kein Migrationshintergrund","maennlich","34","0.00954800290979451","0.00629120515136429","0.0128048006682247"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1988","kein Migrationshintergrund","weiblich","38","0.00951436326293784","0.00637961813691622","0.0126491083889594"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1988","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1988","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1988","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1988","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1988","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1988","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1988","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1988","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1988","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1988","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1988","kein Migrationshintergrund","maennlich","35","0.00913085123567018","0.0059453220386344","0.012316380432706"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1988","kein Migrationshintergrund","weiblich","54","0.0129616124763622","0.00930915794333816","0.0166140670093862"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1988","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1988","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1988","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1988","indirekter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig","1988","kein Migrationshintergrund","maennlich","2435","0.678367555582474","0.662724187538654","0.694010923626294"
"Erwerbstätig","1988","kein Migrationshintergrund","weiblich","1684","0.413593406137715","0.397690572859332","0.429496239416097"
"Erwerbstätig","1988","direkter Migrationshintergrund","maennlich","1126","0.715460642876446","0.692001340167444","0.738919945585448"
"Erwerbstätig","1988","direkter Migrationshintergrund","weiblich","621","0.457240178343387","0.429820364465537","0.484659992221236"
"Erwerbstätig","1988","indirekter Migrationshintergrund","maennlich","68","0.597246289345517","0.504748209250364","0.689744369440669"
"Erwerbstätig","1988","indirekter Migrationshintergrund","weiblich","53","0.459540744467239","0.368850079246958","0.550231409687521"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1988","kein Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1988","kein Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1988","direkter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1988","direkter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1988","indirekter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1988","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1988","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1988","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1988","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1988","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1988","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1988","indirekter Migrationshintergrund","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1989","kein Migrationshintergrund","maennlich","207","0.0725043742218504","0.063658039494396","0.0813507089493049"
"Nicht erwerbstätig (NE): keine weitere Angabe","1989","kein Migrationshintergrund","weiblich","982","0.257962390163571","0.243554016340875","0.272370763986267"
