"pglfs","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"NE: derzeit in Ausbildung","1986","16-34 Jahre alt","indirekter Migrationshintergrund","38","0.226027597411442","0.154129087976131","0.297926106846752"
"NE: derzeit in Ausbildung","1986","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1986","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1986","66 und älter","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1986","66 und älter","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","66 und älter","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","66 und älter","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1986","16-34 Jahre alt","kein Migrationshintergrund","42","0.0152362775626164","0.010748630077083","0.0197239250481499"
"NE: im Militär-/Zivildienst","1986","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1986","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1986","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1986","66 und älter","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1986","66 und älter","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1986","16-34 Jahre alt","kein Migrationshintergrund","122","0.0429784096452171","0.0355482299927802","0.050408589297654"
"NE: arbeitslos registriert","1986","16-34 Jahre alt","direkter Migrationshintergrund","82","0.0653751887574041","0.0508270495242239","0.0799233279905842"
"NE: arbeitslos registriert","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1986","35-65 Jahre alt","kein Migrationshintergrund","122","0.0348511231090751","0.0290029171612124","0.0406993290569379"
"NE: arbeitslos registriert","1986","35-65 Jahre alt","direkter Migrationshintergrund","106","0.0616086666959032","0.0501721926905714","0.073045140701235"
"NE: arbeitslos registriert","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1986","66 und älter","kein Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1986","66 und älter","direkter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","16-34 Jahre alt","kein Migrationshintergrund","96","0.0331479049299062","0.0265891509623381","0.0397066588974744"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","16-34 Jahre alt","kein Migrationshintergrund","46","0.0168473898877944","0.0121322991164819","0.0215624806591069"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","35-65 Jahre alt","kein Migrationshintergrund","43","0.0112857474031083","0.00791739381694864","0.0146541009892679"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","1986","16-34 Jahre alt","kein Migrationshintergrund","1906","0.680935662161309","0.66385890318125","0.698012421141368"
"Erwerbstätig","1986","16-34 Jahre alt","direkter Migrationshintergrund","695","0.639151109920355","0.610886253832561","0.66741596600815"
"Erwerbstätig","1986","16-34 Jahre alt","indirekter Migrationshintergrund","77","0.63541570761684","0.552677832143645","0.718153583090035"
"Erwerbstätig","1986","35-65 Jahre alt","kein Migrationshintergrund","2394","0.617359162539403","0.601860946072906","0.6328573790059"
"Erwerbstätig","1986","35-65 Jahre alt","direkter Migrationshintergrund","1190","0.644516341267942","0.621749329328616","0.667283353207269"
"Erwerbstätig","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","1986","66 und älter","kein Migrationshintergrund","30","0.0265634000320153","0.0165618080446206","0.03656499201941"
"Erwerbstätig","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Erwerbstätig","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","66 und älter","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","16-34 Jahre alt","kein Migrationshintergrund","261","0.0876868703258667","0.0772440731256034","0.0981296675261301"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","16-34 Jahre alt","direkter Migrationshintergrund","185","0.162062642464387","0.1400950492234","0.184030235705374"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","35-65 Jahre alt","kein Migrationshintergrund","1044","0.296360327855873","0.281547861851684","0.311172793860062"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","35-65 Jahre alt","direkter Migrationshintergrund","385","0.268921454609727","0.247887250888503","0.289955658330951"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","66 und älter","kein Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1987","66 und älter","kein Migrationshintergrund","962","0.94896352219148","0.935490926870695","0.962436117512265"
"NE: 65 Jahre und älter","1987","66 und älter","direkter Migrationshintergrund","53","0.959011802581513","0.907084535880588","1.01093906928244"
"NE: 65 Jahre und älter","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1987","16-34 Jahre alt","kein Migrationshintergrund","379","0.117769348988123","0.105868312001332","0.129670385974914"
"NE: derzeit in Ausbildung","1987","16-34 Jahre alt","direkter Migrationshintergrund","116","0.103236999462237","0.0850989003159976","0.121375098608476"
"NE: derzeit in Ausbildung","1987","16-34 Jahre alt","indirekter Migrationshintergrund","45","0.17999094734034","0.11788630307661","0.24209559160407"
"NE: derzeit in Ausbildung","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1987","66 und älter","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1987","66 und älter","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","66 und älter","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","66 und älter","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1987","16-34 Jahre alt","kein Migrationshintergrund","48","0.0186687343557877","0.0136713488532347","0.0236661198583407"
"NE: im Militär-/Zivildienst","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1987","66 und älter","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1987","66 und älter","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1987","16-34 Jahre alt","kein Migrationshintergrund","115","0.0415361465637931","0.0341693518509718","0.0489029412766144"
"NE: arbeitslos registriert","1987","16-34 Jahre alt","direkter Migrationshintergrund","72","0.0544286925304173","0.0409049673192423","0.0679524177415923"
