"pglfs","year","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2018","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2018","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2018","Westdeutschland, alte Bundeslaender","191","0.0071338796261872","0.00608049436715602","0.00818726488521839"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2018","Ostdeutschland, neue Bundeslaender","42","0.0106135486203443","0.00807364543357393","0.0131534518071146"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2018","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2018","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2018","Westdeutschland, alte Bundeslaender","13885","0.596945618860022","0.590806186626276","0.603085051093767"
"Erwerbstätig","2018","Ostdeutschland, neue Bundeslaender","3376","0.568330522890428","0.556053868275561","0.580607177505294"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2018","Westdeutschland, alte Bundeslaender","312","0.0106296748357031","0.00934610816324795","0.0119132415081583"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2018","Ostdeutschland, neue Bundeslaender","63","0.0108139545934881","0.00825044387250637","0.0133774653144698"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2018","Westdeutschland, alte Bundeslaender","331","0.0140860686385093","0.012611063938374","0.0155610733386445"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2018","Ostdeutschland, neue Bundeslaender","82","0.0150987667797675","0.0120762344438758","0.0181212991156592"
"Nicht erwerbstätig (NE): keine weitere Angabe","2019","Westdeutschland, alte Bundeslaender","2222","0.0667530837918929","0.0636072488559085","0.0698989187278774"
"Nicht erwerbstätig (NE): keine weitere Angabe","2019","Ostdeutschland, neue Bundeslaender","493","0.0682556638674011","0.0619804298725708","0.0745308978622315"
"NE: 65 Jahre und älter","2019","Westdeutschland, alte Bundeslaender","3315","0.214326858544415","0.209154826163345","0.219498890925486"
"NE: 65 Jahre und älter","2019","Ostdeutschland, neue Bundeslaender","1160","0.230367422387356","0.21988975882331","0.240845085951401"
"NE: derzeit in Ausbildung","2019","Westdeutschland, alte Bundeslaender","1165","0.0320849032911422","0.0298637886150757","0.0343060179672086"
"NE: derzeit in Ausbildung","2019","Ostdeutschland, neue Bundeslaender","229","0.0311887623674569","0.0268633168008951","0.0355142079340188"
"NE: Mutterschutz/Elternzeit (seit 1991)","2019","Westdeutschland, alte Bundeslaender","552","0.0145578002291987","0.0130481878849958","0.0160674125734017"
"NE: Mutterschutz/Elternzeit (seit 1991)","2019","Ostdeutschland, neue Bundeslaender","130","0.0145134503356081","0.0115375191629672","0.017489381508249"
"NE: im Militär-/Zivildienst","2019","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2019","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2019","Westdeutschland, alte Bundeslaender","1694","0.0368198297587961","0.034446289310355","0.0391933702072372"
"NE: arbeitslos registriert","2019","Ostdeutschland, neue Bundeslaender","442","0.0494128886487255","0.0440199152407109","0.0548058620567401"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2019","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2019","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2019","Westdeutschland, alte Bundeslaender","203","0.00689598526727138","0.00585295355261314","0.00793901698192962"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2019","Ostdeutschland, neue Bundeslaender","52","0.00908507700737272","0.00672408407348343","0.011446069941262"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2019","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2019","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2019","Westdeutschland, alte Bundeslaender","14385","0.604035212002691","0.597871229541146","0.610199194464235"
"Erwerbstätig","2019","Ostdeutschland, neue Bundeslaender","3554","0.576419161123209","0.564123565999614","0.588714756246803"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2019","Westdeutschland, alte Bundeslaender","373","0.0110374529942697","0.00972063322329124","0.0123542727652482"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2019","Ostdeutschland, neue Bundeslaender","66","0.00529060912003751","0.00348545975222974","0.00709575848784527"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2019","Westdeutschland, alte Bundeslaender","259","0.0128639359525881","0.0114436446534201","0.014284227251756"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2019","Ostdeutschland, neue Bundeslaender","76","0.0152723434085121","0.0122207750390862","0.0183239117779381"
