"pglfs","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1440","0.292839815468016","0.28068440782481","0.304995223111222"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1987","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","1987","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1987","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","1987","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1987","66 und älter","Westdeutschland, alte Bundeslaender","1019","0.949601940813318","0.936584940214633","0.962618941412003"
"NE: 65 Jahre und älter","1987","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1987","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","540","0.117046382437321","0.10714072979538","0.126952035079262"
"NE: derzeit in Ausbildung","1987","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1987","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1987","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1987","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1987","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1987","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","51","0.0169963575950013","0.0130135379071647","0.0209791772828379"
"NE: im Militär-/Zivildienst","1987","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1987","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1987","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1987","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1987","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1987","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","196","0.0434717359314347","0.0371884395325998","0.0497550323302696"
"NE: arbeitslos registriert","1987","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1987","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","258","0.0421959604353327","0.0368260216397326","0.0475658992309329"
"NE: arbeitslos registriert","1987","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1987","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","1987","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","65","0.0188379598223003","0.0146488431735446","0.023027076471056"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","41","0.00963440828535871","0.0070252173537034","0.012243599217014"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","51","0.0142744838628373","0.0106194335617161","0.0179295341639586"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","47","0.0102411110189001","0.00755184472960459","0.0129303773081957"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1987","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2684","0.693376362527747","0.679168704880798","0.707584020174695"
"Erwerbstätig","1987","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1987","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3578","0.639865422177352","0.627042934300607","0.652687910054096"
"Erwerbstätig","1987","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1987","66 und älter","Westdeutschland, alte Bundeslaender","36","0.0263823049638962","0.0168459190135596","0.0359186909142328"
"Erwerbstätig","1987","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","481","0.104579705896302","0.0949185428725608","0.114240868920043"
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1379","0.287292618376925","0.274889580875021","0.29969565587883"
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1988","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","1988","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1988","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","1988","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1988","66 und älter","Westdeutschland, alte Bundeslaender","1000","0.955113458660691","0.942619288539417","0.967607628781965"
"NE: 65 Jahre und älter","1988","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1988","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","483","0.123250159102375","0.112871916274167","0.133628401930583"
"NE: derzeit in Ausbildung","1988","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1988","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1988","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1988","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1988","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1988","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","53","0.0180202425084325","0.0138204888300712","0.0222199961867937"
"NE: im Militär-/Zivildienst","1988","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1988","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1988","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1988","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1988","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1988","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","177","0.0405516492172898","0.0343242415516621","0.0467790568829176"
"NE: arbeitslos registriert","1988","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1988","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","253","0.0452370021581703","0.0395405442496583","0.0509334600666823"
"NE: arbeitslos registriert","1988","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1988","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","1988","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1988","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","57","0.0166656191998558","0.0126240169102533","0.0207072214894582"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1988","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1988","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1988","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1988","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1988","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1988","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1988","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1988","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1988","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1988","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1988","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1988","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","44","0.0130243824116474","0.00944486880689314","0.0166038960164016"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1988","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1988","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","41","0.00869758487517032","0.00615243937779377","0.0112427303725469"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1988","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1988","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1988","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1988","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2559","0.683908241664097","0.669229198730306","0.698587284597889"
"Erwerbstätig","1988","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1988","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3393","0.645897545651014","0.632788940556097","0.65900615074593"
"Erwerbstätig","1988","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1988","66 und älter","Westdeutschland, alte Bundeslaender","35","0.0277872175387276","0.0178691958166755","0.0377052392607797"
"Erwerbstätig","1988","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1988","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1988","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1988","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1988","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1988","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1988","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1988","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1988","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1988","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
