year,bula_h,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,North Rhine-Westphalia,West,Not employed: Pensioner,0.21429,353,2598,0.19851,0.23007
1989,North Rhine-Westphalia,West,Not employed: registered unemployed,0.03653,94,2598,0.02931,0.04374
1989,North Rhine-Westphalia,West,Not employed: no further information,0.14314,458,2598,0.12967,0.15661
1989,Hesse,West,Self-employed,0.03950,41,983,0.02732,0.05168
1989,Hesse,West,Blue-collar worker,0.18802,278,983,0.16359,0.21246
1989,Hesse,West,Civil servant,0.04473,35,983,0.03180,0.05766
1989,Hesse,West,White-collar worker,0.23137,210,983,0.20499,0.25774
1989,Hesse,West,Apprentice/ Trainee/ Intern,0.07050,82,983,0.05449,0.08651
1989,Hesse,West,Not employed: Pensioner,0.27412,161,983,0.24622,0.30202
1989,Hesse,West,Not employed: registered unemployed,0.02231,32,983,0.01308,0.03155
1989,Hesse,West,Not employed: no further information,0.11856,144,983,0.09834,0.13878
1989,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.22017,184,640,0.18805,0.25230
1989,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.19780,134,640,0.16691,0.22868
1989,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.07755,59,640,0.05681,0.09828
1989,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.23779,118,640,0.20478,0.27080
1989,"Rhineland-Palatinate, Saarland",West,Not employed: registered unemployed,0.03742,31,640,0.02270,0.05213
1989,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.14395,114,640,0.11673,0.17117
1989,Baden-Wuerttemberg,West,Self-employed,0.05352,87,1804,0.04313,0.06391
1989,Baden-Wuerttemberg,West,Blue-collar worker,0.23865,639,1804,0.21897,0.25832
1989,Baden-Wuerttemberg,West,Civil servant,0.04218,60,1804,0.03290,0.05145
1989,Baden-Wuerttemberg,West,White-collar worker,0.22537,327,1804,0.20608,0.24465
1989,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.08340,160,1804,0.07064,0.09616
1989,Baden-Wuerttemberg,West,Not employed: Pensioner,0.22514,244,1804,0.20586,0.24442
1989,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.01526,38,1804,0.00960,0.02092
1989,Baden-Wuerttemberg,West,Not employed: no further information,0.11209,249,1804,0.09753,0.12665
1989,Bavaria,West,Self-employed,0.06698,104,1603,0.05474,0.07922
1989,Bavaria,West,Blue-collar worker,0.20727,444,1603,0.18742,0.22712
1989,Bavaria,West,Civil servant,0.05136,70,1603,0.04055,0.06217
1989,Bavaria,West,White-collar worker,0.22457,353,1603,0.20414,0.24501
1989,Bavaria,West,Apprentice/ Trainee/ Intern,0.07932,149,1603,0.06609,0.09255
1989,Bavaria,West,Not employed: Pensioner,0.22944,230,1603,0.20885,0.25003
1989,Bavaria,West,Not employed: registered unemployed,0.01975,40,1603,0.01293,0.02656
1989,Bavaria,West,Not employed: no further information,0.11979,213,1603,0.10388,0.13569
1989,Berlin,West,Blue-collar worker,0.17463,93,263,0.12866,0.22060
1989,Berlin,West,White-collar worker,0.32753,88,263,0.27070,0.38436
1989,Berlin,West,Not employed: Pensioner,0.26683,50,263,0.21327,0.32038
1989,Berlin,West,Not employed: no further information,0.06284,32,263,0.03346,0.09223
1990,Schleswig-Holstein,West,Blue-collar worker,0.18267,62,216,0.13102,0.23432
1990,Schleswig-Holstein,West,White-collar worker,0.26095,68,216,0.20225,0.31965
1990,Schleswig-Holstein,West,Not employed: Pensioner,0.21370,48,216,0.15891,0.26850
1990,Schleswig-Holstein,West,Not employed: no further information,0.12337,38,216,0.07941,0.16733
1990,Hamburg,West,Blue-collar worker,0.16247,34,122,0.09674,0.22820
1990,Hamburg,West,White-collar worker,0.33587,49,122,0.25171,0.42002
1990,Hamburg,West,Not employed: Pensioner,0.31375,39,122,0.23107,0.39643
1990,Lower Saxony,West,Self-employed,0.06151,58,969,0.04637,0.07664
1990,Lower Saxony,West,Blue-collar worker,0.16557,200,969,0.14216,0.18899
1990,Lower Saxony,West,Civil servant,0.06066,55,969,0.04562,0.07570
1990,Lower Saxony,West,White-collar worker,0.21577,210,969,0.18986,0.24169
1990,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.06976,83,969,0.05371,0.08580
1990,Lower Saxony,West,Not employed: Pensioner,0.24093,170,969,0.21399,0.26787
1990,Lower Saxony,West,Not employed: registered unemployed,0.04710,51,969,0.03376,0.06045
1990,Lower Saxony,West,Not employed: no further information,0.13054,142,969,0.10932,0.15177
1990,Bremen,West,Not employed: Pensioner,0.42433,34,34,0.25570,0.59296
1990,North Rhine-Westphalia,West,Self-employed,0.04383,108,2544,0.03587,0.05178
1990,North Rhine-Westphalia,West,Blue-collar worker,0.18186,623,2544,0.16687,0.19686
1990,North Rhine-Westphalia,West,Civil servant,0.04656,107,2544,0.03837,0.05475
1990,North Rhine-Westphalia,West,White-collar worker,0.24941,545,2544,0.23260,0.26623
1990,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.09906,288,2544,0.08745,0.11067
1990,North Rhine-Westphalia,West,Not employed: Pensioner,0.20188,349,2544,0.18628,0.21748
1990,North Rhine-Westphalia,West,Not employed: registered unemployed,0.03129,97,2544,0.02453,0.03806
1990,North Rhine-Westphalia,West,Not employed: no further information,0.14249,427,2544,0.12890,0.15608
1990,Hesse,West,Self-employed,0.04046,46,947,0.02790,0.05301
1990,Hesse,West,Blue-collar worker,0.18034,268,947,0.15584,0.20484
1990,Hesse,West,Civil servant,0.04997,38,947,0.03608,0.06385
1990,Hesse,West,White-collar worker,0.23410,214,947,0.20712,0.26109
1990,Hesse,West,Apprentice/ Trainee/ Intern,0.08521,88,947,0.06741,0.10300
1990,Hesse,West,Not employed: Pensioner,0.27581,167,947,0.24733,0.30429
1990,Hesse,West,Not employed: no further information,0.10525,126,947,0.08570,0.12481
1990,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.21753,175,593,0.18429,0.25076
1990,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.18599,122,593,0.15464,0.21733
1990,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.07269,54,593,0.05178,0.09361
1990,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.24173,126,593,0.20724,0.27622
1990,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.15672,116,593,0.12744,0.18601
1990,Baden-Wuerttemberg,West,Self-employed,0.05542,81,1772,0.04476,0.06608
1990,Baden-Wuerttemberg,West,Blue-collar worker,0.25408,645,1772,0.23380,0.27435
1990,Baden-Wuerttemberg,West,Civil servant,0.04505,59,1772,0.03539,0.05471
1990,Baden-Wuerttemberg,West,White-collar worker,0.23323,329,1772,0.21354,0.25293
1990,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.07965,149,1772,0.06704,0.09226
1990,Baden-Wuerttemberg,West,Not employed: Pensioner,0.20830,245,1772,0.18939,0.22721
1990,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.00756,32,1772,0.00353,0.01160
1990,Baden-Wuerttemberg,West,Not employed: no further information,0.10981,232,1772,0.09525,0.12437
1990,Bavaria,West,Self-employed,0.06714,102,1579,0.05479,0.07949
1990,Bavaria,West,Blue-collar worker,0.20761,443,1579,0.18759,0.22762
1990,Bavaria,West,Civil servant,0.04765,63,1579,0.03714,0.05816
1990,Bavaria,West,White-collar worker,0.23159,356,1579,0.21077,0.25240
1990,Bavaria,West,Apprentice/ Trainee/ Intern,0.07367,132,1579,0.06078,0.08656
1990,Bavaria,West,Not employed: Pensioner,0.23366,249,1579,0.21278,0.25454
1990,Bavaria,West,Not employed: registered unemployed,0.01968,32,1579,0.01283,0.02653
1990,Bavaria,West,Not employed: no further information,0.11187,202,1579,0.09632,0.12742
1990,Berlin,West,Blue-collar worker,0.17193,76,247,0.12478,0.21908
1990,Berlin,West,White-collar worker,0.32652,87,247,0.26792,0.38512
1990,Berlin,West,Not employed: Pensioner,0.26935,52,247,0.21391,0.32479
1990,Berlin,West,Not employed: no further information,0.05156,32,247,0.02393,0.07920
1990,Berlin,East,Blue-collar worker,0.19342,57,252,0.14455,0.24228
1990,Berlin,East,White-collar worker,0.46849,155,252,0.40675,0.53022
1990,Berlin,East,Not employed: Pensioner,0.20365,40,252,0.15383,0.25347
1990,Brandenburg,East,Blue-collar worker,0.31747,238,665,0.28206,0.35287
1990,Brandenburg,East,White-collar worker,0.35114,278,665,0.31483,0.38745
1990,Brandenburg,East,Apprentice/ Trainee/ Intern,0.05991,50,665,0.04186,0.07796
1990,Brandenburg,East,Not employed: Pensioner,0.19442,99,665,0.16432,0.22452
1990,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.35048,187,488,0.30810,0.39286
1990,Mecklenburg-Western Pomerania,East,White-collar worker,0.32549,175,488,0.28387,0.36710
1990,Mecklenburg-Western Pomerania,East,Apprentice/ Trainee/ Intern,0.06212,38,488,0.04068,0.08355
1990,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.15933,55,488,0.12683,0.19184
1990,Mecklenburg-Western Pomerania,East,Not employed: no further information,0.07013,33,488,0.04745,0.09281
1990,Saxony,East,Self-employed,0.02390,32,1325,0.01567,0.03213
1990,Saxony,East,Blue-collar worker,0.33636,477,1325,0.31091,0.36181
1990,Saxony,East,White-collar worker,0.32648,485,1325,0.30122,0.35174
1990,Saxony,East,Apprentice/ Trainee/ Intern,0.04087,66,1325,0.03020,0.05153
1990,Saxony,East,Not employed: Pensioner,0.22372,203,1325,0.20127,0.24617
1990,Saxony,East,Not employed: no further information,0.04388,62,1325,0.03284,0.05491
1990,Saxony-Anhalt,East,Blue-collar worker,0.35191,309,761,0.31795,0.38586
1990,Saxony-Anhalt,East,White-collar worker,0.29989,270,761,0.26731,0.33247
1990,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.06544,55,761,0.04786,0.08302
1990,Saxony-Anhalt,East,Not employed: Pensioner,0.23149,127,761,0.20150,0.26147
1990,Thuringa,East,Blue-collar worker,0.35808,284,715,0.32292,0.39325
1990,Thuringa,East,White-collar worker,0.29225,240,715,0.25889,0.32561
1990,Thuringa,East,Apprentice/ Trainee/ Intern,0.04918,40,715,0.03332,0.06505
1990,Thuringa,East,Not employed: Pensioner,0.21565,111,715,0.18548,0.24581
1990,Thuringa,East,Not employed: no further information,0.05170,40,715,0.03546,0.06795
1991,Schleswig-Holstein,West,Blue-collar worker,0.16612,64,214,0.11614,0.21610
1991,Schleswig-Holstein,West,White-collar worker,0.26583,68,214,0.20650,0.32516
1991,Schleswig-Holstein,West,Not employed: Pensioner,0.21531,50,214,0.16010,0.27051
1991,Schleswig-Holstein,West,Not employed: no further information,0.09162,32,214,0.05288,0.13037
1991,Hamburg,West,Blue-collar worker,0.13941,34,126,0.07868,0.20013
1991,Hamburg,West,White-collar worker,0.34366,50,126,0.26040,0.42692
1991,Hamburg,West,Not employed: Pensioner,0.33556,42,126,0.25279,0.41834
1991,Lower Saxony,West,Self-employed,0.06108,56,969,0.04599,0.07616
1991,Lower Saxony,West,Blue-collar worker,0.17290,206,969,0.14908,0.19672
1991,Lower Saxony,West,Civil servant,0.05768,51,969,0.04300,0.07237
1991,Lower Saxony,West,White-collar worker,0.21726,216,969,0.19128,0.24323
1991,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.08496,101,969,0.06740,0.10253
1991,Lower Saxony,West,Not employed: Pensioner,0.24529,171,969,0.21819,0.27240
1991,Lower Saxony,West,Not employed: registered unemployed,0.03009,34,969,0.01933,0.04086
1991,Lower Saxony,West,Not employed: no further information,0.12833,134,969,0.10726,0.14940
1991,Bremen,West,Not employed: Pensioner,0.48956,35,35,0.32153,0.65759
1991,North Rhine-Westphalia,West,Self-employed,0.04406,110,2528,0.03606,0.05206
1991,North Rhine-Westphalia,West,Blue-collar worker,0.18091,625,2528,0.16590,0.19591
1991,North Rhine-Westphalia,West,Civil servant,0.04421,106,2528,0.03620,0.05223
1991,North Rhine-Westphalia,West,White-collar worker,0.25560,561,2528,0.23860,0.27261
1991,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.09604,285,2528,0.08455,0.10753
1991,North Rhine-Westphalia,West,Not employed: Pensioner,0.21467,358,2528,0.19866,0.23068
1991,North Rhine-Westphalia,West,Not employed: registered unemployed,0.02643,83,2528,0.02017,0.03268
1991,North Rhine-Westphalia,West,Not employed: no further information,0.13336,400,2528,0.12010,0.14661
1991,Hesse,West,Self-employed,0.03822,45,934,0.02592,0.05053
1991,Hesse,West,Blue-collar worker,0.18123,263,934,0.15651,0.20594
1991,Hesse,West,Civil servant,0.04808,37,934,0.03435,0.06181
1991,Hesse,West,White-collar worker,0.24016,234,934,0.21275,0.26757
1991,Hesse,West,Apprentice/ Trainee/ Intern,0.07638,75,934,0.05934,0.09343
1991,Hesse,West,Not employed: Pensioner,0.28778,170,934,0.25873,0.31683
1991,Hesse,West,Not employed: no further information,0.10429,110,934,0.08467,0.12390
1991,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.22596,179,602,0.19253,0.25940
1991,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.21354,136,602,0.18078,0.24631
1991,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.06333,56,602,0.04386,0.08281
1991,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.24415,123,602,0.20980,0.27849
1991,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.14901,108,602,0.12054,0.17748
1991,Baden-Wuerttemberg,West,Self-employed,0.05664,88,1789,0.04593,0.06736
1991,Baden-Wuerttemberg,West,Blue-collar worker,0.25230,638,1789,0.23217,0.27244
1991,Baden-Wuerttemberg,West,Civil servant,0.04319,56,1789,0.03377,0.05262
1991,Baden-Wuerttemberg,West,White-collar worker,0.24176,340,1789,0.22191,0.26160
1991,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.07930,161,1789,0.06678,0.09183
1991,Baden-Wuerttemberg,West,Not employed: Pensioner,0.21025,242,1789,0.19136,0.22914
1991,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.01007,35,1789,0.00544,0.01470
1991,Baden-Wuerttemberg,West,Not employed: no further information,0.10232,229,1789,0.08827,0.11637
1991,Bavaria,West,Self-employed,0.06857,104,1591,0.05615,0.08099
1991,Bavaria,West,Blue-collar worker,0.20516,434,1591,0.18531,0.22501
1991,Bavaria,West,Civil servant,0.05170,68,1591,0.04082,0.06259
1991,Bavaria,West,White-collar worker,0.23251,366,1591,0.21175,0.25327
1991,Bavaria,West,Apprentice/ Trainee/ Intern,0.06489,123,1591,0.05278,0.07700
1991,Bavaria,West,Not employed: Pensioner,0.24155,251,1591,0.22051,0.26259
1991,Bavaria,West,Not employed: registered unemployed,0.01924,35,1591,0.01249,0.02599
1991,Bavaria,West,Not employed: no further information,0.11199,210,1591,0.09649,0.12749
1991,Berlin,West,Blue-collar worker,0.17390,77,288,0.13005,0.21775
1991,Berlin,West,White-collar worker,0.31594,88,288,0.26215,0.36972
1991,Berlin,West,Apprentice/ Trainee/ Intern,0.07767,39,288,0.04670,0.10863
1991,Berlin,West,Not employed: Pensioner,0.24703,47,288,0.19713,0.29693
1991,Berlin,West,Not employed: no further information,0.07119,37,288,0.04144,0.10094
1991,Berlin,East,Blue-collar worker,0.17679,46,210,0.12507,0.22851
1991,Berlin,East,White-collar worker,0.42537,127,210,0.35834,0.49240
1991,Berlin,East,Not employed: Pensioner,0.18677,37,210,0.13393,0.23960
1991,Brandenburg,East,Self-employed,0.04197,32,637,0.02639,0.05756
1991,Brandenburg,East,Blue-collar worker,0.26464,195,637,0.23036,0.29893
1991,Brandenburg,East,White-collar worker,0.25935,196,637,0.22528,0.29341
1991,Brandenburg,East,Apprentice/ Trainee/ Intern,0.05969,49,637,0.04128,0.07810
1991,Brandenburg,East,Not employed: Pensioner,0.22705,111,637,0.19449,0.25961
1991,Brandenburg,East,Not employed: registered unemployed,0.08436,54,637,0.06276,0.10596
1991,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.29923,150,398,0.25419,0.34428
1991,Mecklenburg-Western Pomerania,East,White-collar worker,0.26183,131,398,0.21858,0.30507
1991,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.20014,66,398,0.16078,0.23950
1991,Mecklenburg-Western Pomerania,East,Not employed: registered unemployed,0.10564,51,398,0.07540,0.13588
1991,Saxony,East,Self-employed,0.02926,38,1212,0.01977,0.03875
1991,Saxony,East,Blue-collar worker,0.29086,376,1212,0.26528,0.31644
1991,Saxony,East,White-collar worker,0.26550,374,1212,0.24063,0.29037
1991,Saxony,East,Apprentice/ Trainee/ Intern,0.04834,77,1212,0.03626,0.06042
1991,Saxony,East,Not employed: Pensioner,0.24657,215,1212,0.22229,0.27084
1991,Saxony,East,Not employed: registered unemployed,0.07139,89,1212,0.05689,0.08590
1991,Saxony,East,Not employed: no further information,0.03624,43,1212,0.02571,0.04676
1991,Saxony-Anhalt,East,Blue-collar worker,0.30488,260,734,0.27155,0.33820
1991,Saxony-Anhalt,East,White-collar worker,0.26181,239,734,0.22998,0.29363
1991,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.04314,42,734,0.02843,0.05785
1991,Saxony-Anhalt,East,Not employed: Pensioner,0.25671,134,734,0.22508,0.28833
1991,Saxony-Anhalt,East,Not employed: registered unemployed,0.06489,59,734,0.04705,0.08272
1991,Thuringa,East,Blue-collar worker,0.31752,234,638,0.28137,0.35367
1991,Thuringa,East,White-collar worker,0.23932,192,638,0.20619,0.27246
1991,Thuringa,East,Apprentice/ Trainee/ Intern,0.03817,35,638,0.02329,0.05305
1991,Thuringa,East,Not employed: Pensioner,0.23903,116,638,0.20591,0.27215
1991,Thuringa,East,Not employed: registered unemployed,0.08519,61,638,0.06351,0.10687
1992,Schleswig-Holstein,West,Blue-collar worker,0.17851,59,215,0.12720,0.22982
1992,Schleswig-Holstein,West,White-collar worker,0.27097,69,215,0.21142,0.33051
1992,Schleswig-Holstein,West,Not employed: Pensioner,0.23334,52,215,0.17667,0.29000
1992,Schleswig-Holstein,West,Not employed: no further information,0.12366,35,215,0.07955,0.16777
1992,Hamburg,West,White-collar worker,0.34583,49,91,0.24756,0.44409
1992,Hamburg,West,Not employed: Pensioner,0.34517,42,91,0.24695,0.44339
1992,Lower Saxony,West,Self-employed,0.05237,50,969,0.03834,0.06641
1992,Lower Saxony,West,Blue-collar worker,0.17262,202,969,0.14881,0.19643
1992,Lower Saxony,West,Civil servant,0.05876,53,969,0.04395,0.07358
1992,Lower Saxony,West,White-collar worker,0.22070,213,969,0.19457,0.24683
1992,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.08142,94,969,0.06419,0.09864
1992,Lower Saxony,West,Not employed: Pensioner,0.25297,181,969,0.22558,0.28036
1992,Lower Saxony,West,Not employed: registered unemployed,0.02593,35,969,0.01592,0.03594
1992,Lower Saxony,West,Not employed: no further information,0.13451,141,969,0.11302,0.15601
1992,Bremen,West,Not employed: Pensioner,0.49551,36,36,0.32986,0.66115
1992,North Rhine-Westphalia,West,Self-employed,0.05099,120,2503,0.04237,0.05961
1992,North Rhine-Westphalia,West,Blue-collar worker,0.16979,598,2503,0.15508,0.18450
1992,North Rhine-Westphalia,West,Civil servant,0.04142,103,2503,0.03361,0.04922
1992,North Rhine-Westphalia,West,White-collar worker,0.26645,577,2503,0.24912,0.28377
1992,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.08772,266,2503,0.07664,0.09881
1992,North Rhine-Westphalia,West,Not employed: Pensioner,0.22073,366,2503,0.20448,0.23698
1992,North Rhine-Westphalia,West,Not employed: registered unemployed,0.03542,95,2503,0.02817,0.04266
1992,North Rhine-Westphalia,West,Not employed: no further information,0.12139,378,2503,0.10860,0.13419
1992,Hesse,West,Self-employed,0.04061,40,944,0.02801,0.05321
1992,Hesse,West,Blue-collar worker,0.16680,239,944,0.14300,0.19059
1992,Hesse,West,Civil servant,0.04383,35,944,0.03077,0.05690
1992,Hesse,West,White-collar worker,0.24887,231,944,0.22127,0.27646
1992,Hesse,West,Apprentice/ Trainee/ Intern,0.07500,82,944,0.05819,0.09181
1992,Hesse,West,Not employed: Pensioner,0.27967,165,944,0.25102,0.30831
