year,pgisced97,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.14911,84,668,0.12208,0.17614
1991,Second Stage of Tertiary Education,West,Not employed: no further information,0.05319,44,668,0.03616,0.07022
1991,Second Stage of Tertiary Education,East,Self-employed,0.05112,44,866,0.03644,0.06580
1991,Second Stage of Tertiary Education,East,White-collar worker,0.64112,655,866,0.60916,0.67309
1991,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.14039,98,866,0.11724,0.16354
1991,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.07607,69,866,0.05840,0.09374
1992,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.90985,133,133,0.86099,0.95870
1992,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.98408,44,44,0.94668,1.02149
1992,Primary Level,West,Blue-collar worker,0.41838,273,564,0.37763,0.45913
1992,Primary Level,West,Not employed: Pensioner,0.13224,71,564,0.10425,0.16022
1992,Primary Level,West,Not employed: registered unemployed,0.10392,66,564,0.07871,0.12912
1992,Primary Level,West,Not employed: no further information,0.26533,154,564,0.22886,0.30180
1992,Lower Secondary Level,West,Self-employed,0.02356,64,2315,0.01738,0.02974
1992,Lower Secondary Level,West,Blue-collar worker,0.21219,712,2315,0.19553,0.22885
1992,Lower Secondary Level,West,White-collar worker,0.09136,205,2315,0.07962,0.10310
1992,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.11928,344,2315,0.10607,0.13248
1992,Lower Secondary Level,West,Not employed: Pensioner,0.35384,495,2315,0.33436,0.37333
1992,Lower Secondary Level,West,Not employed: registered unemployed,0.03659,100,2315,0.02894,0.04424
1992,Lower Secondary Level,West,Not employed: no further information,0.15708,395,2315,0.14225,0.17190
1992,Lower Secondary Level,East,Blue-collar worker,0.09527,49,420,0.06715,0.12338
1992,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.21409,143,420,0.17481,0.25337
1992,Lower Secondary Level,East,Not employed: Pensioner,0.54539,181,420,0.49771,0.59307
1992,Lower Secondary Level,East,Not employed: registered unemployed,0.08766,47,420,0.06058,0.11474
1992,Upper Secondary Level,West,Self-employed,0.04667,215,4500,0.04051,0.05283
1992,Upper Secondary Level,West,Blue-collar worker,0.21561,1218,4500,0.20360,0.22763
1992,Upper Secondary Level,West,Civil servant,0.03543,160,4500,0.03003,0.04083
1992,Upper Secondary Level,West,White-collar worker,0.27389,1209,4500,0.26086,0.28692
1992,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.04993,251,4500,0.04356,0.05629
1992,Upper Secondary Level,West,Not employed: Pensioner,0.23509,745,4500,0.22270,0.24748
1992,Upper Secondary Level,West,Not employed: Military/Community Service,0.00698,32,4500,0.00455,0.00941
1992,Upper Secondary Level,West,Not employed: registered unemployed,0.02729,127,4500,0.02253,0.03206
1992,Upper Secondary Level,West,Not employed: no further information,0.10900,543,4500,0.09990,0.11811
1992,Upper Secondary Level,East,Self-employed,0.02123,55,2194,0.01519,0.02726
1992,Upper Secondary Level,East,Blue-collar worker,0.32459,816,2194,0.30499,0.34418
1992,Upper Secondary Level,East,White-collar worker,0.17419,428,2194,0.15831,0.19006
1992,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.03499,84,2194,0.02730,0.04268
1992,Upper Secondary Level,East,Not employed: Pensioner,0.25749,414,2194,0.23918,0.27579
1992,Upper Secondary Level,East,Not employed: registered unemployed,0.15699,345,2194,0.14176,0.17221
1992,Upper Secondary Level,East,Not employed: no further information,0.02029,52,2194,0.01439,0.02619
1992,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.12182,56,259,0.08191,0.16173
1992,Post-secondary Non-tertiary Level,West,White-collar worker,0.45857,128,259,0.39777,0.51937
1992,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.10250,38,259,0.06549,0.13952
1992,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.10177,37,259,0.06487,0.13866
1992,First Stage of Tertiary Education,West,Self-employed,0.11066,61,515,0.08354,0.13778
1992,First Stage of Tertiary Education,West,Blue-collar worker,0.07830,48,515,0.05508,0.10153
1992,First Stage of Tertiary Education,West,Civil servant,0.08160,45,515,0.05793,0.10527
1992,First Stage of Tertiary Education,West,White-collar worker,0.39017,219,515,0.34800,0.43234
1992,First Stage of Tertiary Education,West,Not employed: Pensioner,0.21628,83,515,0.18069,0.25188
1992,First Stage of Tertiary Education,West,Not employed: no further information,0.09682,59,515,0.07126,0.12239
1992,First Stage of Tertiary Education,East,Self-employed,0.15084,38,213,0.10266,0.19901
1992,First Stage of Tertiary Education,East,Blue-collar worker,0.32814,83,213,0.26494,0.39135
1992,First Stage of Tertiary Education,East,White-collar worker,0.21274,52,213,0.15765,0.26783
1992,First Stage of Tertiary Education,East,Not employed: Pensioner,0.23570,40,213,0.17856,0.29283
1992,Second Stage of Tertiary Education,West,Self-employed,0.11991,83,677,0.09542,0.14440
1992,Second Stage of Tertiary Education,West,Civil servant,0.19630,139,677,0.16636,0.22624
1992,Second Stage of Tertiary Education,West,White-collar worker,0.42047,325,677,0.38326,0.45768
1992,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.13888,80,677,0.11281,0.16495
1992,Second Stage of Tertiary Education,West,Not employed: no further information,0.06492,50,677,0.04634,0.08349
1992,Second Stage of Tertiary Education,East,Self-employed,0.06163,53,846,0.04542,0.07785
1992,Second Stage of Tertiary Education,East,White-collar worker,0.58851,578,846,0.55533,0.62169
1992,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.16681,115,846,0.14167,0.19194
1992,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.10834,100,846,0.08738,0.12929
1993,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.97245,123,123,0.94340,1.00149
1993,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.94115,58,58,0.88006,1.00225
1993,Primary Level,West,Blue-collar worker,0.42887,268,554,0.38762,0.47012
1993,Primary Level,West,Not employed: Pensioner,0.14323,79,554,0.11403,0.17243
1993,Primary Level,West,Not employed: registered unemployed,0.07920,48,554,0.05669,0.10170
1993,Primary Level,West,Not employed: no further information,0.26837,159,554,0.23143,0.30530
1993,Lower Secondary Level,West,Self-employed,0.02366,63,2240,0.01736,0.02996
1993,Lower Secondary Level,West,Blue-collar worker,0.22641,695,2240,0.20908,0.24375
1993,Lower Secondary Level,West,White-collar worker,0.08819,198,2240,0.07645,0.09994
1993,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.10982,301,2240,0.09687,0.12277
1993,Lower Secondary Level,West,Not employed: Pensioner,0.35728,495,2240,0.33743,0.37713
1993,Lower Secondary Level,West,Not employed: registered unemployed,0.03466,107,2240,0.02708,0.04223
1993,Lower Secondary Level,West,Not employed: no further information,0.15308,381,2240,0.13816,0.16799
1993,Lower Secondary Level,East,Blue-collar worker,0.07607,40,399,0.05002,0.10211
1993,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.23497,133,399,0.19331,0.27662
1993,Lower Secondary Level,East,Not employed: Pensioner,0.54102,175,399,0.49206,0.58998
1993,Lower Secondary Level,East,Not employed: registered unemployed,0.10655,51,399,0.07624,0.13686
1993,Upper Secondary Level,West,Self-employed,0.04409,208,4514,0.03810,0.05008
1993,Upper Secondary Level,West,Blue-collar worker,0.21117,1183,4514,0.19927,0.22308
1993,Upper Secondary Level,West,Civil servant,0.03839,166,4514,0.03279,0.04400
1993,Upper Secondary Level,West,White-collar worker,0.27353,1217,4514,0.26053,0.28654
1993,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.04585,250,4514,0.03974,0.05195
1993,Upper Secondary Level,West,Not employed: Pensioner,0.23502,748,4514,0.22265,0.24740
1993,Upper Secondary Level,West,Not employed: Military/Community Service,0.00674,32,4514,0.00435,0.00913
1993,Upper Secondary Level,West,Not employed: registered unemployed,0.03695,172,4514,0.03144,0.04245
1993,Upper Secondary Level,West,Not employed: no further information,0.10640,538,4514,0.09740,0.11539
1993,Upper Secondary Level,East,Self-employed,0.02444,60,2115,0.01785,0.03102
1993,Upper Secondary Level,East,Blue-collar worker,0.30538,730,2115,0.28575,0.32502
1993,Upper Secondary Level,East,White-collar worker,0.16350,391,2115,0.14774,0.17927
1993,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.04105,104,2115,0.03259,0.04950
1993,Upper Secondary Level,East,Not employed: Pensioner,0.26527,428,2115,0.24645,0.28409
1993,Upper Secondary Level,East,Not employed: registered unemployed,0.16256,350,2115,0.14683,0.17829
1993,Upper Secondary Level,East,Not employed: no further information,0.02294,52,2115,0.01656,0.02932
1993,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.11400,48,223,0.07219,0.15581
1993,Post-secondary Non-tertiary Level,West,White-collar worker,0.47105,132,223,0.40538,0.53671
1993,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.11776,43,223,0.07536,0.16016
1993,First Stage of Tertiary Education,West,Self-employed,0.12734,64,497,0.09800,0.15668
1993,First Stage of Tertiary Education,West,Blue-collar worker,0.09433,57,497,0.06861,0.12005
1993,First Stage of Tertiary Education,West,Civil servant,0.08003,45,497,0.05615,0.10391
1993,First Stage of Tertiary Education,West,White-collar worker,0.36036,194,497,0.31811,0.40262
1993,First Stage of Tertiary Education,West,Not employed: Pensioner,0.21472,87,497,0.17858,0.25086
1993,First Stage of Tertiary Education,West,Not employed: no further information,0.08720,50,497,0.06237,0.11203
1993,First Stage of Tertiary Education,East,Self-employed,0.15204,37,194,0.10138,0.20269
1993,First Stage of Tertiary Education,East,Blue-collar worker,0.23864,68,194,0.17851,0.29878
1993,First Stage of Tertiary Education,East,White-collar worker,0.17683,45,194,0.12300,0.23066
1993,First Stage of Tertiary Education,East,Not employed: Pensioner,0.28053,44,194,0.21715,0.34391
1993,Second Stage of Tertiary Education,West,Self-employed,0.12406,86,692,0.09948,0.14864
1993,Second Stage of Tertiary Education,West,Civil servant,0.20301,150,692,0.17302,0.23301
1993,Second Stage of Tertiary Education,West,White-collar worker,0.39132,323,692,0.35494,0.42771
1993,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.14499,88,692,0.11873,0.17124
1993,Second Stage of Tertiary Education,West,Not employed: no further information,0.05593,45,692,0.03880,0.07306
1993,Second Stage of Tertiary Education,East,Self-employed,0.06741,61,824,0.05028,0.08454
1993,Second Stage of Tertiary Education,East,Blue-collar worker,0.03893,33,824,0.02571,0.05214
1993,Second Stage of Tertiary Education,East,White-collar worker,0.55525,527,824,0.52130,0.58920
1993,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.18397,124,824,0.15750,0.21045
1993,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.10040,79,824,0.07987,0.12094
1994,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.95779,149,149,0.92540,0.99019
1994,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.96688,82,82,0.92791,1.00585
1994,Primary Level,West,Blue-collar worker,0.38484,226,501,0.34219,0.42749
1994,Primary Level,West,Not employed: Pensioner,0.15674,77,501,0.12488,0.18861
1994,Primary Level,West,Not employed: registered unemployed,0.10594,61,501,0.07897,0.13292
1994,Primary Level,West,Not employed: no further information,0.26002,137,501,0.22157,0.29847
1994,Lower Secondary Level,West,Self-employed,0.02376,60,2072,0.01720,0.03032
1994,Lower Secondary Level,West,Blue-collar worker,0.20445,598,2072,0.18708,0.22182
1994,Lower Secondary Level,West,White-collar worker,0.07814,171,2072,0.06658,0.08970
1994,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.09110,221,2072,0.07871,0.10349
1994,Lower Secondary Level,West,Not employed: Pensioner,0.37370,499,2072,0.35286,0.39453
1994,Lower Secondary Level,West,Not employed: registered unemployed,0.05229,143,2072,0.04271,0.06188
1994,Lower Secondary Level,West,Not employed: no further information,0.16606,380,2072,0.15004,0.18209
1994,Lower Secondary Level,East,Blue-collar worker,0.06917,33,379,0.04359,0.09475
1994,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.23624,133,379,0.19342,0.27907
1994,Lower Secondary Level,East,Not employed: Pensioner,0.54740,164,379,0.49723,0.59758
1994,Lower Secondary Level,East,Not employed: registered unemployed,0.10958,49,379,0.07809,0.14107
1994,Upper Secondary Level,West,Self-employed,0.04325,208,4447,0.03727,0.04923
1994,Upper Secondary Level,West,Blue-collar worker,0.19580,1095,4447,0.18413,0.20746
1994,Upper Secondary Level,West,Civil servant,0.03815,167,4447,0.03252,0.04378
1994,Upper Secondary Level,West,White-collar worker,0.27841,1213,4447,0.26524,0.29159
1994,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.04256,239,4447,0.03663,0.04849
1994,Upper Secondary Level,West,Not employed: Pensioner,0.24041,748,4447,0.22785,0.25297
1994,Upper Secondary Level,West,Not employed: registered unemployed,0.04847,237,4447,0.04215,0.05478
1994,Upper Secondary Level,West,Not employed: no further information,0.10557,540,4447,0.09653,0.11460
1994,Upper Secondary Level,East,Self-employed,0.02255,57,2049,0.01612,0.02898
1994,Upper Secondary Level,East,Blue-collar worker,0.30035,693,2049,0.28050,0.32020
1994,Upper Secondary Level,East,White-collar worker,0.16120,385,2049,0.14527,0.17712
1994,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.02700,76,2049,0.01998,0.03402
1994,Upper Secondary Level,East,Not employed: Pensioner,0.27288,427,2049,0.25359,0.29218
1994,Upper Secondary Level,East,Not employed: registered unemployed,0.17188,356,2049,0.15554,0.18822
1994,Upper Secondary Level,East,Not employed: no further information,0.02578,55,2049,0.01892,0.03265
1994,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.13151,46,255,0.08994,0.17307
1994,Post-secondary Non-tertiary Level,West,White-collar worker,0.44535,135,255,0.38423,0.50647
1994,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.11821,43,255,0.07851,0.15792
1994,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.07607,31,255,0.04346,0.10867
1994,First Stage of Tertiary Education,West,Self-employed,0.12443,62,488,0.09511,0.15374
1994,First Stage of Tertiary Education,West,Blue-collar worker,0.08790,50,488,0.06275,0.11304
1994,First Stage of Tertiary Education,West,Civil servant,0.09603,48,488,0.06986,0.12220
1994,First Stage of Tertiary Education,West,White-collar worker,0.34416,199,488,0.30196,0.38635
1994,First Stage of Tertiary Education,West,Not employed: Pensioner,0.22660,85,488,0.18942,0.26378
1994,First Stage of Tertiary Education,West,Not employed: no further information,0.07444,44,488,0.05112,0.09775
1994,First Stage of Tertiary Education,East,Self-employed,0.12566,34,198,0.07937,0.17195
1994,First Stage of Tertiary Education,East,Blue-collar worker,0.23963,65,198,0.18002,0.29924
1994,First Stage of Tertiary Education,East,White-collar worker,0.20940,55,198,0.15258,0.26622
1994,First Stage of Tertiary Education,East,Not employed: Pensioner,0.27008,44,198,0.20808,0.33208
1994,Second Stage of Tertiary Education,West,Self-employed,0.11910,89,728,0.09555,0.14265
1994,Second Stage of Tertiary Education,West,Civil servant,0.19713,150,728,0.16821,0.22605
1994,Second Stage of Tertiary Education,West,White-collar worker,0.40455,352,728,0.36887,0.44023
1994,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.13964,87,728,0.11444,0.16483
1994,Second Stage of Tertiary Education,West,Not employed: no further information,0.06030,50,728,0.04300,0.07761
1994,Second Stage of Tertiary Education,East,Self-employed,0.08265,67,780,0.06331,0.10199
1994,Second Stage of Tertiary Education,East,White-collar worker,0.54975,516,780,0.51481,0.58469
1994,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.18257,122,780,0.15544,0.20970
1994,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.09718,75,780,0.07638,0.11798
1995,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.94308,182,182,0.90933,0.97684
1995,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.95312,93,93,0.90992,0.99631
1995,Primary Level,West,Blue-collar worker,0.38928,204,489,0.34601,0.43254
1995,Primary Level,West,Not employed: Pensioner,0.16901,88,489,0.13576,0.20226
1995,Primary Level,West,Not employed: registered unemployed,0.10425,61,489,0.07714,0.13136
1995,Primary Level,West,Not employed: no further information,0.27219,136,489,0.23270,0.31168
