year,quintil_oecd,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,2nd Quintile,East,White-collar worker,0.29634,383,1178,0.27026,0.32243
1992,2nd Quintile,East,Apprentice/ Trainee/ Intern,0.07299,105,1178,0.05813,0.08785
1992,2nd Quintile,East,Not employed: Pensioner,0.17005,158,1178,0.14859,0.19151
1992,2nd Quintile,East,Not employed: registered unemployed,0.10970,131,1178,0.09185,0.12756
1992,3rd Quintile,West,Self-employed,0.03147,58,1945,0.02371,0.03923
1992,3rd Quintile,West,Blue-collar worker,0.21782,585,1945,0.19947,0.23617
1992,3rd Quintile,West,Civil servant,0.02877,54,1945,0.02134,0.03620
1992,3rd Quintile,West,White-collar worker,0.21984,373,1945,0.20143,0.23825
1992,3rd Quintile,West,Apprentice/ Trainee/ Intern,0.08975,215,1945,0.07705,0.10246
1992,3rd Quintile,West,Not employed: Pensioner,0.24937,307,1945,0.23013,0.26860
1992,3rd Quintile,West,Not employed: registered unemployed,0.02696,69,1945,0.01976,0.03416
1992,3rd Quintile,West,Not employed: no further information,0.13059,284,1945,0.11561,0.14557
1992,3rd Quintile,East,Self-employed,0.07463,46,697,0.05510,0.09415
1992,3rd Quintile,East,Blue-collar worker,0.22478,163,697,0.19377,0.25580
1992,3rd Quintile,East,White-collar worker,0.39629,290,697,0.35995,0.43263
1992,3rd Quintile,East,Apprentice/ Trainee/ Intern,0.07852,69,697,0.05853,0.09850
1992,3rd Quintile,East,Not employed: Pensioner,0.09557,52,697,0.07373,0.11742
1992,3rd Quintile,East,Not employed: registered unemployed,0.11395,77,697,0.09035,0.13756
1992,4th Quintile,West,Self-employed,0.04571,96,2278,0.03713,0.05429
1992,4th Quintile,West,Blue-collar worker,0.22979,695,2278,0.21251,0.24707
1992,4th Quintile,West,Civil servant,0.05581,106,2278,0.04638,0.06524
1992,4th Quintile,West,White-collar worker,0.27404,579,2278,0.25572,0.29236
1992,4th Quintile,West,Apprentice/ Trainee/ Intern,0.07170,186,2278,0.06111,0.08230
1992,4th Quintile,West,Not employed: Pensioner,0.19629,329,2278,0.17998,0.21261
1992,4th Quintile,West,Not employed: registered unemployed,0.01790,49,2278,0.01246,0.02335
1992,4th Quintile,West,Not employed: no further information,0.10477,238,2278,0.09219,0.11735
1992,4th Quintile,East,Blue-collar worker,0.23773,74,243,0.18410,0.29137
1992,4th Quintile,East,White-collar worker,0.41277,134,243,0.35074,0.47480
1992,4th Quintile,East,Not employed: registered unemployed,0.13282,35,243,0.09006,0.17558
1992,5th Quintile,West,Self-employed,0.10425,237,2253,0.09163,0.11688
1992,5th Quintile,West,Blue-collar worker,0.13320,377,2253,0.11916,0.14723
1992,5th Quintile,West,Civil servant,0.08243,173,2253,0.07107,0.09379
1992,5th Quintile,West,White-collar worker,0.39925,889,2253,0.37902,0.41948
1992,5th Quintile,West,Apprentice/ Trainee/ Intern,0.05118,127,2253,0.04207,0.06028
1992,5th Quintile,West,Not employed: Pensioner,0.14443,262,2253,0.12991,0.15895
1992,5th Quintile,West,Not employed: registered unemployed,0.01521,37,2253,0.01016,0.02027
1992,5th Quintile,West,Not employed: no further information,0.06629,151,2253,0.05602,0.07657
1992,5th Quintile,East,White-collar worker,0.47190,62,62,0.34662,0.59718
1993,1st Quintile,West,Self-employed,0.02343,35,1411,0.01553,0.03132
1993,1st Quintile,West,Blue-collar worker,0.16912,314,1411,0.14955,0.18869
1993,1st Quintile,West,White-collar worker,0.07517,91,1411,0.06141,0.08894
1993,1st Quintile,West,Apprentice/ Trainee/ Intern,0.09689,171,1411,0.08145,0.11233
1993,1st Quintile,West,Not employed: Pensioner,0.36873,334,1411,0.34355,0.39392
1993,1st Quintile,West,Not employed: registered unemployed,0.08359,137,1411,0.06915,0.09804
1993,1st Quintile,West,Not employed: no further information,0.17429,329,1411,0.15449,0.19409
1993,1st Quintile,East,Self-employed,0.02629,34,1163,0.01709,0.03549
1993,1st Quintile,East,Blue-collar worker,0.15468,236,1163,0.13389,0.17547
1993,1st Quintile,East,White-collar worker,0.07493,115,1163,0.05979,0.09007
1993,1st Quintile,East,Apprentice/ Trainee/ Intern,0.07713,113,1163,0.06179,0.09247
1993,1st Quintile,East,Not employed: Pensioner,0.44573,394,1163,0.41715,0.47431
1993,1st Quintile,East,Not employed: registered unemployed,0.18676,227,1163,0.16435,0.20917
1993,1st Quintile,East,Not employed: no further information,0.02800,44,1163,0.01851,0.03749
1993,2nd Quintile,West,Self-employed,0.02475,31,1604,0.01714,0.03236
1993,2nd Quintile,West,Blue-collar worker,0.21092,479,1604,0.19095,0.23089
1993,2nd Quintile,West,White-collar worker,0.14249,219,1604,0.12538,0.15960
1993,2nd Quintile,West,Apprentice/ Trainee/ Intern,0.09075,176,1604,0.07668,0.10481
1993,2nd Quintile,West,Not employed: Pensioner,0.33011,327,1604,0.30709,0.35314
1993,2nd Quintile,West,Not employed: registered unemployed,0.03153,72,1604,0.02297,0.04008
1993,2nd Quintile,West,Not employed: no further information,0.15130,300,1604,0.13376,0.16884
1993,2nd Quintile,East,Blue-collar worker,0.24664,315,1138,0.22158,0.27169
1993,2nd Quintile,East,White-collar worker,0.23616,309,1138,0.21147,0.26084
1993,2nd Quintile,East,Apprentice/ Trainee/ Intern,0.07653,109,1138,0.06107,0.09198
1993,2nd Quintile,East,Not employed: Pensioner,0.26518,255,1138,0.23952,0.29084
1993,2nd Quintile,East,Not employed: registered unemployed,0.12460,150,1138,0.10540,0.14379
1993,3rd Quintile,West,Self-employed,0.03066,55,1852,0.02281,0.03852
1993,3rd Quintile,West,Blue-collar worker,0.22309,563,1852,0.20413,0.24206
1993,3rd Quintile,West,Civil servant,0.03092,63,1852,0.02304,0.03881
1993,3rd Quintile,West,White-collar worker,0.20564,355,1852,0.18723,0.22406
1993,3rd Quintile,West,Apprentice/ Trainee/ Intern,0.08330,187,1852,0.07071,0.09588
1993,3rd Quintile,West,Not employed: Pensioner,0.26088,315,1852,0.24088,0.28089
1993,3rd Quintile,West,Not employed: registered unemployed,0.03489,71,1852,0.02653,0.04324
1993,3rd Quintile,West,Not employed: no further information,0.12772,243,1852,0.11252,0.14293
1993,3rd Quintile,East,Self-employed,0.04509,33,792,0.03063,0.05955
1993,3rd Quintile,East,Blue-collar worker,0.27296,222,792,0.24192,0.30401
1993,3rd Quintile,East,White-collar worker,0.35038,301,792,0.31713,0.38362
1993,3rd Quintile,East,Apprentice/ Trainee/ Intern,0.07041,74,792,0.05258,0.08824
1993,3rd Quintile,East,Not employed: Pensioner,0.13015,78,792,0.10670,0.15360
1993,3rd Quintile,East,Not employed: registered unemployed,0.10230,84,792,0.08118,0.12341
1993,4th Quintile,West,Self-employed,0.05017,110,2116,0.04087,0.05947
1993,4th Quintile,West,Blue-collar worker,0.21768,596,2116,0.20010,0.23527
1993,4th Quintile,West,Civil servant,0.05300,96,2116,0.04345,0.06255
1993,4th Quintile,West,White-collar worker,0.29049,577,2116,0.27114,0.30984
1993,4th Quintile,West,Apprentice/ Trainee/ Intern,0.06867,159,2116,0.05789,0.07945
1993,4th Quintile,West,Not employed: Pensioner,0.19386,304,2116,0.17701,0.21070
1993,4th Quintile,West,Not employed: registered unemployed,0.02793,64,2116,0.02091,0.03495
1993,4th Quintile,West,Not employed: no further information,0.09166,210,2116,0.07936,0.10396
1993,4th Quintile,East,Self-employed,0.07072,35,461,0.04730,0.09415
1993,4th Quintile,East,Blue-collar worker,0.19883,99,461,0.16235,0.23530
1993,4th Quintile,East,White-collar worker,0.41358,207,461,0.36857,0.45858
1993,4th Quintile,East,Apprentice/ Trainee/ Intern,0.07991,38,461,0.05513,0.10469
1993,4th Quintile,East,Not employed: Pensioner,0.11738,43,461,0.08796,0.14679
1993,4th Quintile,East,Not employed: registered unemployed,0.09329,39,461,0.06671,0.11987
1993,5th Quintile,West,Self-employed,0.10509,228,2213,0.09231,0.11787
1993,5th Quintile,West,Blue-collar worker,0.13150,366,2213,0.11742,0.14559
1993,5th Quintile,West,Civil servant,0.09847,190,2213,0.08605,0.11088
1993,5th Quintile,West,White-collar worker,0.39207,863,2213,0.37173,0.41242
1993,5th Quintile,West,Apprentice/ Trainee/ Intern,0.04888,120,2213,0.03989,0.05786
1993,5th Quintile,West,Not employed: Pensioner,0.14034,248,2213,0.12586,0.15481
1993,5th Quintile,West,Not employed: registered unemployed,0.01969,53,2213,0.01390,0.02548
1993,5th Quintile,West,Not employed: no further information,0.06125,145,2213,0.05126,0.07125
1993,5th Quintile,East,Self-employed,0.18904,34,103,0.11305,0.26503
1993,5th Quintile,East,White-collar worker,0.44555,69,103,0.34909,0.54201
1994,1st Quintile,West,Self-employed,0.02420,34,1544,0.01654,0.03187
1994,1st Quintile,West,Blue-collar worker,0.15814,337,1544,0.13993,0.17634
1994,1st Quintile,West,White-collar worker,0.08183,116,1544,0.06816,0.09551
1994,1st Quintile,West,Apprentice/ Trainee/ Intern,0.07950,155,1544,0.06600,0.09300
1994,1st Quintile,West,Not employed: Pensioner,0.36379,360,1544,0.33978,0.38779
1994,1st Quintile,West,Not employed: registered unemployed,0.09821,165,1544,0.08336,0.11305
1994,1st Quintile,West,Not employed: no further information,0.19042,377,1544,0.17083,0.21001
1994,1st Quintile,East,Blue-collar worker,0.15090,180,936,0.12796,0.17385
1994,1st Quintile,East,White-collar worker,0.06452,84,936,0.04877,0.08027
1994,1st Quintile,East,Apprentice/ Trainee/ Intern,0.09258,107,936,0.07400,0.11116
1994,1st Quintile,East,Not employed: Pensioner,0.41129,302,936,0.37975,0.44283
1994,1st Quintile,East,Not employed: registered unemployed,0.21564,223,936,0.18928,0.24200
1994,1st Quintile,East,Not employed: no further information,0.03697,40,936,0.02488,0.04907
1994,2nd Quintile,West,Self-employed,0.02965,44,1557,0.02123,0.03808
1994,2nd Quintile,West,Blue-collar worker,0.20327,445,1557,0.18328,0.22327
1994,2nd Quintile,West,White-collar worker,0.13688,214,1557,0.11980,0.15396
1994,2nd Quintile,West,Apprentice/ Trainee/ Intern,0.09391,160,1557,0.07941,0.10840
1994,2nd Quintile,West,Not employed: Pensioner,0.30298,306,1557,0.28015,0.32581
1994,2nd Quintile,West,Not employed: registered unemployed,0.04510,90,1557,0.03479,0.05542
1994,2nd Quintile,West,Not employed: no further information,0.15867,298,1557,0.14051,0.17682
1994,2nd Quintile,East,Blue-collar worker,0.23958,283,1009,0.21323,0.26593
1994,2nd Quintile,East,White-collar worker,0.18648,233,1009,0.16243,0.21052
1994,2nd Quintile,East,Apprentice/ Trainee/ Intern,0.05444,85,1009,0.04043,0.06844
1994,2nd Quintile,East,Not employed: Pensioner,0.33588,271,1009,0.30672,0.36504
1994,2nd Quintile,East,Not employed: registered unemployed,0.12054,137,1009,0.10044,0.14064
1994,3rd Quintile,West,Self-employed,0.03526,71,1811,0.02676,0.04376
1994,3rd Quintile,West,Blue-collar worker,0.22449,521,1811,0.20527,0.24371
1994,3rd Quintile,West,Civil servant,0.03107,61,1811,0.02308,0.03907
1994,3rd Quintile,West,White-collar worker,0.20579,365,1811,0.18717,0.22442
1994,3rd Quintile,West,Apprentice/ Trainee/ Intern,0.07516,166,1811,0.06302,0.08731
1994,3rd Quintile,West,Not employed: Pensioner,0.26947,308,1811,0.24903,0.28991
1994,3rd Quintile,West,Not employed: registered unemployed,0.04888,104,1811,0.03894,0.05881
1994,3rd Quintile,West,Not employed: no further information,0.10610,215,1811,0.09191,0.12029
1994,3rd Quintile,East,Self-employed,0.03861,37,859,0.02572,0.05150
1994,3rd Quintile,East,Blue-collar worker,0.23144,209,859,0.20322,0.25966
1994,3rd Quintile,East,White-collar worker,0.32185,318,859,0.29059,0.35311
1994,3rd Quintile,East,Apprentice/ Trainee/ Intern,0.07947,90,859,0.06137,0.09757
1994,3rd Quintile,East,Not employed: Pensioner,0.19666,123,859,0.17007,0.22326
1994,3rd Quintile,East,Not employed: registered unemployed,0.09698,82,859,0.07718,0.11678
1994,4th Quintile,West,Self-employed,0.04741,87,1982,0.03805,0.05677
1994,4th Quintile,West,Blue-collar worker,0.19135,491,1982,0.17402,0.20867
1994,4th Quintile,West,Civil servant,0.05650,106,1982,0.04634,0.06667
1994,4th Quintile,West,White-collar worker,0.31633,590,1982,0.29585,0.33681
1994,4th Quintile,West,Apprentice/ Trainee/ Intern,0.06953,156,1982,0.05832,0.08073
1994,4th Quintile,West,Not employed: Pensioner,0.19729,293,1982,0.17977,0.21482
1994,4th Quintile,West,Not employed: registered unemployed,0.02889,68,1982,0.02151,0.03626
1994,4th Quintile,West,Not employed: no further information,0.08751,191,1982,0.07507,0.09996
1994,4th Quintile,East,Blue-collar worker,0.23652,129,508,0.19953,0.27351
1994,4th Quintile,East,White-collar worker,0.39785,225,508,0.35524,0.44045
1994,4th Quintile,East,Apprentice/ Trainee/ Intern,0.05228,42,508,0.03290,0.07165
1994,4th Quintile,East,Not employed: Pensioner,0.11716,57,508,0.08917,0.14516
1994,4th Quintile,East,Not employed: registered unemployed,0.11033,55,508,0.08306,0.13760
1994,5th Quintile,West,Self-employed,0.10151,222,2126,0.08867,0.11435
1994,5th Quintile,West,Blue-collar worker,0.11124,307,2126,0.09787,0.12461
1994,5th Quintile,West,Civil servant,0.10086,183,2126,0.08805,0.11366
1994,5th Quintile,West,White-collar worker,0.39027,829,2126,0.36953,0.41101
1994,5th Quintile,West,Apprentice/ Trainee/ Intern,0.03694,96,2126,0.02892,0.04496
1994,5th Quintile,West,Not employed: Pensioner,0.15530,262,2126,0.13990,0.17070
1994,5th Quintile,West,Not employed: registered unemployed,0.03141,87,2126,0.02400,0.03883
1994,5th Quintile,West,Not employed: no further information,0.06758,140,2126,0.05691,0.07826
1994,5th Quintile,East,Self-employed,0.15859,47,220,0.11021,0.20697
1994,5th Quintile,East,Blue-collar worker,0.11546,38,220,0.07313,0.15778
1994,5th Quintile,East,White-collar worker,0.49072,135,220,0.42451,0.55693
1995,1st Quintile,West,Self-employed,0.02863,42,1734,0.02078,0.03648
1995,1st Quintile,West,Blue-collar worker,0.16308,390,1734,0.14569,0.18048
1995,1st Quintile,West,White-collar worker,0.09793,146,1734,0.08394,0.11193
1995,1st Quintile,West,Apprentice/ Trainee/ Intern,0.10336,192,1734,0.08902,0.11769
1995,1st Quintile,West,Not employed: Pensioner,0.28499,320,1734,0.26373,0.30624
1995,1st Quintile,West,Not employed: registered unemployed,0.11576,224,1734,0.10069,0.13082
1995,1st Quintile,West,Not employed: no further information,0.19338,420,1734,0.17479,0.21198
1995,1st Quintile,East,Blue-collar worker,0.20353,187,761,0.17490,0.23215
1995,1st Quintile,East,White-collar worker,0.06278,67,761,0.04554,0.08003
1995,1st Quintile,East,Apprentice/ Trainee/ Intern,0.10240,99,761,0.08085,0.12396
1995,1st Quintile,East,Not employed: Pensioner,0.37045,199,761,0.33611,0.40478
1995,1st Quintile,East,Not employed: registered unemployed,0.18097,160,761,0.15360,0.20834
1995,1st Quintile,East,Not employed: no further information,0.05113,49,761,0.03547,0.06679
1995,2nd Quintile,West,Self-employed,0.03064,53,1798,0.02267,0.03861
1995,2nd Quintile,West,Blue-collar worker,0.19036,505,1798,0.17221,0.20852
1995,2nd Quintile,West,White-collar worker,0.15354,282,1798,0.13687,0.17021
1995,2nd Quintile,West,Apprentice/ Trainee/ Intern,0.08808,192,1798,0.07498,0.10118
1995,2nd Quintile,West,Not employed: Pensioner,0.32270,344,1798,0.30108,0.34431
1995,2nd Quintile,West,Not employed: registered unemployed,0.05711,109,1798,0.04638,0.06783
1995,2nd Quintile,West,Not employed: no further information,0.13605,313,1798,0.12019,0.15190
1995,2nd Quintile,East,Blue-collar worker,0.22673,266,986,0.20058,0.25288
1995,2nd Quintile,East,White-collar worker,0.15306,200,986,0.13057,0.17554
1995,2nd Quintile,East,Apprentice/ Trainee/ Intern,0.04929,81,986,0.03577,0.06281
1995,2nd Quintile,East,Not employed: Pensioner,0.40541,316,986,0.37475,0.43608
1995,2nd Quintile,East,Not employed: registered unemployed,0.11356,123,986,0.09374,0.13337
1995,3rd Quintile,West,Self-employed,0.03600,73,1855,0.02752,0.04448
1995,3rd Quintile,West,Blue-collar worker,0.23032,551,1855,0.21115,0.24948
1995,3rd Quintile,West,Civil servant,0.02352,48,1855,0.01662,0.03042
1995,3rd Quintile,West,White-collar worker,0.22070,414,1855,0.20182,0.23958
1995,3rd Quintile,West,Apprentice/ Trainee/ Intern,0.06955,165,1855,0.05797,0.08112
1995,3rd Quintile,West,Not employed: Pensioner,0.27050,313,1855,0.25028,0.29073
1995,3rd Quintile,West,Not employed: registered unemployed,0.04266,85,1855,0.03346,0.05186
1995,3rd Quintile,West,Not employed: no further information,0.10248,206,1855,0.08867,0.11628
1995,3rd Quintile,East,Self-employed,0.04841,41,829,0.03379,0.06303
1995,3rd Quintile,East,Blue-collar worker,0.23500,219,829,0.20612,0.26388
1995,3rd Quintile,East,White-collar worker,0.27298,261,829,0.24263,0.30332
1995,3rd Quintile,East,Apprentice/ Trainee/ Intern,0.06800,79,829,0.05085,0.08515
1995,3rd Quintile,East,Not employed: Pensioner,0.25855,160,829,0.22873,0.28838
1995,3rd Quintile,East,Not employed: registered unemployed,0.09005,69,829,0.07056,0.10955
1995,4th Quintile,West,Self-employed,0.04379,82,1983,0.03478,0.05279
1995,4th Quintile,West,Blue-collar worker,0.19717,520,1983,0.17966,0.21469
1995,4th Quintile,West,Civil servant,0.05762,98,1983,0.04736,0.06788
1995,4th Quintile,West,White-collar worker,0.29970,594,1983,0.27953,0.31987
1995,4th Quintile,West,Apprentice/ Trainee/ Intern,0.06457,146,1983,0.05375,0.07539
1995,4th Quintile,West,Not employed: Pensioner,0.22277,308,1983,0.20445,0.24109
1995,4th Quintile,West,Not employed: registered unemployed,0.03192,72,1983,0.02418,0.03966
1995,4th Quintile,West,Not employed: no further information,0.07984,163,1983,0.06791,0.09178
1995,4th Quintile,East,Self-employed,0.05382,31,643,0.03636,0.07127
1995,4th Quintile,East,Blue-collar worker,0.22984,148,643,0.19730,0.26239
1995,4th Quintile,East,White-collar worker,0.40238,286,643,0.36445,0.44031
1995,4th Quintile,East,Apprentice/ Trainee/ Intern,0.06507,60,643,0.04599,0.08415
1995,4th Quintile,East,Not employed: Pensioner,0.13300,69,643,0.10674,0.15927
1995,4th Quintile,East,Not employed: registered unemployed,0.07413,49,643,0.05386,0.09439
1995,5th Quintile,West,Self-employed,0.09074,199,2126,0.07853,0.10295
1995,5th Quintile,West,Blue-collar worker,0.09032,257,2126,0.07813,0.10251
1995,5th Quintile,West,Civil servant,0.10332,191,2126,0.09038,0.11627
1995,5th Quintile,West,White-collar worker,0.39497,850,2126,0.37419,0.41576
1995,5th Quintile,West,Apprentice/ Trainee/ Intern,0.05118,127,2126,0.04181,0.06055
1995,5th Quintile,West,Not employed: Pensioner,0.16810,282,2126,0.15220,0.18400
1995,5th Quintile,West,Not employed: registered unemployed,0.02933,77,2126,0.02216,0.03650
1995,5th Quintile,West,Not employed: no further information,0.06851,143,2126,0.05777,0.07925
1995,5th Quintile,East,Self-employed,0.14049,50,244,0.09680,0.18418
1995,5th Quintile,East,Blue-collar worker,0.10044,39,244,0.06265,0.13823
1995,5th Quintile,East,White-collar worker,0.47704,155,244,0.41424,0.53984
1996,1st Quintile,West,Self-employed,0.02235,31,1781,0.01548,0.02922
1996,1st Quintile,West,Blue-collar worker,0.17920,431,1781,0.16138,0.19702
1996,1st Quintile,West,White-collar worker,0.09385,151,1781,0.08030,0.10740
1996,1st Quintile,West,Apprentice/ Trainee/ Intern,0.10142,200,1781,0.08740,0.11545
1996,1st Quintile,West,Not employed: Pensioner,0.30526,346,1781,0.28387,0.32666
