year,pgisced97,regtyp,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Upper Secondary Level,Rural regions,White-collar worker,0.23715,660,2668,0.22100,0.25329
1990,Upper Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.03241,82,2668,0.02569,0.03913
1990,Upper Secondary Level,Rural regions,Not employed: Pensioner,0.20222,373,2668,0.18697,0.21746
1990,Upper Secondary Level,Rural regions,Not employed: registered unemployed,0.02241,39,2668,0.01679,0.02802
1990,Upper Secondary Level,Rural regions,Not employed: no further information,0.07769,192,2668,0.06753,0.08785
1990,Post-secondary Non-tertiary Level,Urban regions,Blue-collar worker,0.10944,57,203,0.06639,0.15250
1990,Post-secondary Non-tertiary Level,Urban regions,White-collar worker,0.45277,114,203,0.38413,0.52141
1990,Post-secondary Non-tertiary Level,Urban regions,Not employed: no further information,0.09207,32,203,0.05220,0.13194
1990,Post-secondary Non-tertiary Level,Rural regions,White-collar worker,0.37102,31,31,0.19815,0.54388
1990,First Stage of Tertiary Education,Urban regions,Self-employed,0.08811,44,439,0.06156,0.11465
1990,First Stage of Tertiary Education,Urban regions,Blue-collar worker,0.09837,63,439,0.07048,0.12626
1990,First Stage of Tertiary Education,Urban regions,White-collar worker,0.40400,204,439,0.35804,0.44995
1990,First Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.23091,82,439,0.19144,0.27037
1990,First Stage of Tertiary Education,Urban regions,Not employed: no further information,0.08827,46,439,0.06170,0.11484
1990,First Stage of Tertiary Education,Rural regions,Self-employed,0.14680,41,258,0.10353,0.19007
1990,First Stage of Tertiary Education,Rural regions,Blue-collar worker,0.16618,75,258,0.12067,0.21169
1990,First Stage of Tertiary Education,Rural regions,White-collar worker,0.31617,98,258,0.25932,0.37302
1990,First Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.23174,44,258,0.18015,0.28332
1990,Second Stage of Tertiary Education,Urban regions,Self-employed,0.09217,75,922,0.07349,0.11086
1990,Second Stage of Tertiary Education,Urban regions,Civil servant,0.15830,119,922,0.13472,0.18187
1990,Second Stage of Tertiary Education,Urban regions,White-collar worker,0.50873,582,922,0.47644,0.54101
1990,Second Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.12133,88,922,0.10024,0.14241
1990,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.05467,58,922,0.03999,0.06935
1990,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.63193,495,598,0.59324,0.67062
1990,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.14992,68,598,0.12128,0.17856
1990,Second Stage of Tertiary Education,Rural regions,Not employed: no further information,0.03893,35,598,0.02342,0.05445
1991,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.93646,115,115,0.89168,0.98124
1991,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.88889,36,36,0.78477,0.99301
1991,Primary Level,Urban regions,Blue-collar worker,0.47313,267,476,0.42823,0.51803
1991,Primary Level,Urban regions,Not employed: Pensioner,0.14100,68,476,0.10971,0.17230
1991,Primary Level,Urban regions,Not employed: no further information,0.24755,141,476,0.20874,0.28637
1991,Primary Level,Rural regions,Blue-collar worker,0.37342,48,48,0.23513,0.51171
1991,Lower Secondary Level,Urban regions,Self-employed,0.02007,47,1980,0.01389,0.02625
1991,Lower Secondary Level,Urban regions,Blue-collar worker,0.23316,665,1980,0.21453,0.25179
1991,Lower Secondary Level,Urban regions,White-collar worker,0.08129,157,1980,0.06925,0.09333
1991,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.12269,311,1980,0.10824,0.13715
1991,Lower Secondary Level,Urban regions,Not employed: Pensioner,0.35487,409,1980,0.33379,0.37595
1991,Lower Secondary Level,Urban regions,Not employed: registered unemployed,0.02691,74,1980,0.01978,0.03404
1991,Lower Secondary Level,Urban regions,Not employed: no further information,0.15282,317,1980,0.13697,0.16867
1991,Lower Secondary Level,Rural regions,Blue-collar worker,0.17904,184,813,0.15267,0.20541
1991,Lower Secondary Level,Rural regions,White-collar worker,0.06289,53,813,0.04619,0.07958
1991,Lower Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.12312,151,813,0.10052,0.14572
1991,Lower Secondary Level,Rural regions,Not employed: Pensioner,0.40725,261,813,0.37345,0.44104
1991,Lower Secondary Level,Rural regions,Not employed: registered unemployed,0.03599,45,813,0.02318,0.04880
1991,Lower Secondary Level,Rural regions,Not employed: no further information,0.14054,119,813,0.11663,0.16444
1991,Upper Secondary Level,Urban regions,Self-employed,0.04005,171,4191,0.03411,0.04599
1991,Upper Secondary Level,Urban regions,Blue-collar worker,0.23764,1274,4191,0.22475,0.25053
1991,Upper Secondary Level,Urban regions,Civil servant,0.03457,132,4191,0.02904,0.04010
1991,Upper Secondary Level,Urban regions,White-collar worker,0.27156,1088,4191,0.25809,0.28503
1991,Upper Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04592,219,4191,0.03959,0.05226
1991,Upper Secondary Level,Urban regions,Not employed: Pensioner,0.22864,679,4191,0.21593,0.24136
1991,Upper Secondary Level,Urban regions,Not employed: registered unemployed,0.03031,163,4191,0.02511,0.03550
1991,Upper Secondary Level,Urban regions,Not employed: no further information,0.10393,465,4191,0.09469,0.11317
1991,Upper Secondary Level,Rural regions,Self-employed,0.04030,97,2600,0.03274,0.04786
1991,Upper Secondary Level,Rural regions,Blue-collar worker,0.31960,1022,2600,0.30167,0.33753
1991,Upper Secondary Level,Rural regions,Civil servant,0.02854,57,2600,0.02214,0.03495
1991,Upper Secondary Level,Rural regions,White-collar worker,0.22073,575,2600,0.20478,0.23667
1991,Upper Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.03965,109,2600,0.03215,0.04716
1991,Upper Secondary Level,Rural regions,Not employed: Pensioner,0.21204,392,2600,0.19633,0.22776
1991,Upper Secondary Level,Rural regions,Not employed: registered unemployed,0.05363,181,2600,0.04497,0.06229
1991,Upper Secondary Level,Rural regions,Not employed: no further information,0.07418,167,2600,0.06411,0.08426
1991,Post-secondary Non-tertiary Level,Urban regions,Blue-collar worker,0.12723,56,184,0.07895,0.17551
1991,Post-secondary Non-tertiary Level,Urban regions,White-collar worker,0.47463,128,184,0.40228,0.54698
1991,First Stage of Tertiary Education,Urban regions,Self-employed,0.09116,47,422,0.06366,0.11865
1991,First Stage of Tertiary Education,Urban regions,Blue-collar worker,0.10055,58,422,0.07182,0.12927
1991,First Stage of Tertiary Education,Urban regions,White-collar worker,0.40765,197,422,0.36071,0.45459
1991,First Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.22738,75,422,0.18734,0.26742
1991,First Stage of Tertiary Education,Urban regions,Not employed: no further information,0.08811,45,422,0.06104,0.11519
1991,First Stage of Tertiary Education,Rural regions,Self-employed,0.16588,47,248,0.11949,0.21226
1991,First Stage of Tertiary Education,Rural regions,Blue-collar worker,0.18117,75,248,0.13314,0.22921
1991,First Stage of Tertiary Education,Rural regions,White-collar worker,0.29272,83,248,0.23598,0.34947
1991,First Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.20691,43,248,0.15639,0.25743
1991,Second Stage of Tertiary Education,Urban regions,Self-employed,0.09689,83,902,0.07758,0.11621
1991,Second Stage of Tertiary Education,Urban regions,Civil servant,0.15612,126,902,0.13242,0.17982
1991,Second Stage of Tertiary Education,Urban regions,White-collar worker,0.49266,552,902,0.46002,0.52531
1991,Second Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.12488,91,902,0.10330,0.14647
1991,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.05174,50,902,0.03727,0.06620
1991,Second Stage of Tertiary Education,Rural regions,Self-employed,0.06982,41,621,0.04976,0.08988
1991,Second Stage of Tertiary Education,Rural regions,Civil servant,0.10409,41,621,0.08005,0.12813
1991,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.48841,400,621,0.44907,0.52776
1991,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.19303,90,621,0.16197,0.22410
1991,Second Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.06683,49,621,0.04717,0.08648
1992,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.95011,126,126,0.91194,0.98827
1992,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.84985,51,51,0.75084,0.94887
1992,Primary Level,Urban regions,Blue-collar worker,0.40936,232,488,0.36568,0.45303
1992,Primary Level,Urban regions,Not employed: Pensioner,0.14694,67,488,0.11549,0.17838
1992,Primary Level,Urban regions,Not employed: registered unemployed,0.09709,55,488,0.07079,0.12339
1992,Primary Level,Urban regions,Not employed: no further information,0.25700,134,488,0.21819,0.29581
1992,Primary Level,Rural regions,Blue-collar worker,0.39098,45,45,0.24679,0.53516
1992,Lower Secondary Level,Urban regions,Self-employed,0.01769,43,1926,0.01180,0.02357
1992,Lower Secondary Level,Urban regions,Blue-collar worker,0.21997,605,1926,0.20147,0.23848
1992,Lower Secondary Level,Urban regions,White-collar worker,0.09391,173,1926,0.08088,0.10694
1992,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.12342,306,1926,0.10873,0.13811
1992,Lower Secondary Level,Urban regions,Not employed: Pensioner,0.35076,404,1926,0.32944,0.37208
1992,Lower Secondary Level,Urban regions,Not employed: registered unemployed,0.04210,94,1926,0.03313,0.05107
1992,Lower Secondary Level,Urban regions,Not employed: no further information,0.14763,301,1926,0.13178,0.16347
1992,Lower Secondary Level,Rural regions,Blue-collar worker,0.15232,156,800,0.12740,0.17723
1992,Lower Secondary Level,Rural regions,White-collar worker,0.06049,47,800,0.04396,0.07702
1992,Lower Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.14519,173,800,0.12076,0.16962
1992,Lower Secondary Level,Rural regions,Not employed: Pensioner,0.43199,267,800,0.39764,0.46634
1992,Lower Secondary Level,Rural regions,Not employed: registered unemployed,0.04426,52,800,0.03000,0.05853
1992,Lower Secondary Level,Rural regions,Not employed: no further information,0.12635,105,800,0.10331,0.14939
1992,Upper Secondary Level,Urban regions,Self-employed,0.04151,177,4140,0.03543,0.04759
1992,Upper Secondary Level,Urban regions,Blue-collar worker,0.21674,1153,4140,0.20418,0.22929
1992,Upper Secondary Level,Urban regions,Civil servant,0.03016,118,4140,0.02495,0.03537
1992,Upper Secondary Level,Urban regions,White-collar worker,0.27422,1112,4140,0.26063,0.28781
1992,Upper Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04813,221,4140,0.04161,0.05465
1992,Upper Secondary Level,Urban regions,Not employed: Pensioner,0.24187,721,4140,0.22883,0.25492
1992,Upper Secondary Level,Urban regions,Not employed: registered unemployed,0.04050,198,4140,0.03449,0.04650
1992,Upper Secondary Level,Urban regions,Not employed: no further information,0.10057,440,4140,0.09141,0.10973
1992,Upper Secondary Level,Rural regions,Self-employed,0.04102,90,2468,0.03320,0.04885
1992,Upper Secondary Level,Rural regions,Blue-collar worker,0.28230,856,2468,0.26454,0.30006
1992,Upper Secondary Level,Rural regions,Civil servant,0.02737,56,2468,0.02093,0.03381
1992,Upper Secondary Level,Rural regions,White-collar worker,0.20876,512,2468,0.19272,0.22480
1992,Upper Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.04364,111,2468,0.03558,0.05170
1992,Upper Secondary Level,Rural regions,Not employed: Pensioner,0.23669,428,2468,0.21991,0.25346
1992,Upper Secondary Level,Rural regions,Not employed: registered unemployed,0.08395,265,2468,0.07300,0.09489
1992,Upper Secondary Level,Rural regions,Not employed: no further information,0.06914,150,2468,0.05913,0.07915
1992,Post-secondary Non-tertiary Level,Urban regions,Blue-collar worker,0.12308,52,241,0.08152,0.16464
1992,Post-secondary Non-tertiary Level,Urban regions,White-collar worker,0.46419,121,241,0.40110,0.52729
1992,Post-secondary Non-tertiary Level,Urban regions,Apprentice/ Trainee/ Intern,0.09843,36,241,0.06074,0.13612
1992,Post-secondary Non-tertiary Level,Urban regions,Not employed: no further information,0.09442,32,241,0.05742,0.13141
1992,First Stage of Tertiary Education,Urban regions,Self-employed,0.09417,49,448,0.06709,0.12125
1992,First Stage of Tertiary Education,Urban regions,Blue-collar worker,0.11175,64,448,0.08254,0.14095
1992,First Stage of Tertiary Education,Urban regions,Civil servant,0.06710,33,448,0.04391,0.09029
1992,First Stage of Tertiary Education,Urban regions,White-collar worker,0.39244,187,448,0.34717,0.43770
1992,First Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.22034,74,448,0.18192,0.25877
1992,First Stage of Tertiary Education,Urban regions,Not employed: no further information,0.07734,41,448,0.05257,0.10210
1992,First Stage of Tertiary Education,Rural regions,Self-employed,0.16590,49,247,0.11942,0.21239
1992,First Stage of Tertiary Education,Rural regions,Blue-collar worker,0.14656,65,247,0.10237,0.19076
1992,First Stage of Tertiary Education,Rural regions,White-collar worker,0.28776,84,247,0.23119,0.34434
1992,First Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.22123,49,247,0.16936,0.27310
1992,Second Stage of Tertiary Education,Urban regions,Self-employed,0.11003,90,939,0.09000,0.13005
1992,Second Stage of Tertiary Education,Urban regions,Civil servant,0.14259,115,939,0.12021,0.16497
1992,Second Stage of Tertiary Education,Urban regions,White-collar worker,0.46905,521,939,0.43712,0.50099
1992,Second Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.13063,102,939,0.10907,0.15220
1992,Second Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.04337,64,939,0.03034,0.05641
1992,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.05829,47,939,0.04329,0.07328
1992,Second Stage of Tertiary Education,Rural regions,Self-employed,0.07452,45,579,0.05311,0.09592
1992,Second Stage of Tertiary Education,Rural regions,Civil servant,0.10079,36,579,0.07625,0.12533
1992,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.49843,358,579,0.45767,0.53920
1992,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.19766,92,579,0.16519,0.23012
1992,Second Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.06219,48,579,0.04250,0.08188
1993,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.97108,125,125,0.94158,1.00057
1993,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.95554,56,56,0.90107,1.01001
1993,Primary Level,Urban regions,Blue-collar worker,0.42356,229,475,0.37908,0.46805
1993,Primary Level,Urban regions,Not employed: Pensioner,0.15345,75,475,0.12100,0.18590
1993,Primary Level,Urban regions,Not employed: registered unemployed,0.07793,40,475,0.05380,0.10207
1993,Primary Level,Urban regions,Not employed: no further information,0.25763,131,475,0.21826,0.29700
1993,Primary Level,Rural regions,Blue-collar worker,0.38845,42,42,0.23926,0.53765
1993,Lower Secondary Level,Urban regions,Self-employed,0.01741,42,1849,0.01145,0.02337
1993,Lower Secondary Level,Urban regions,Blue-collar worker,0.22778,575,1849,0.20866,0.24690
1993,Lower Secondary Level,Urban regions,White-collar worker,0.09029,162,1849,0.07722,0.10335
1993,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.12088,278,1849,0.10602,0.13574
1993,Lower Secondary Level,Urban regions,Not employed: Pensioner,0.34895,396,1849,0.32722,0.37068
1993,Lower Secondary Level,Urban regions,Not employed: registered unemployed,0.04217,101,1849,0.03301,0.05133
1993,Lower Secondary Level,Urban regions,Not employed: no further information,0.14566,295,1849,0.12958,0.16175
1993,Lower Secondary Level,Rural regions,Blue-collar worker,0.16779,160,790,0.14172,0.19387
1993,Lower Secondary Level,Rural regions,White-collar worker,0.05846,48,790,0.04209,0.07483
1993,Lower Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.13274,156,790,0.10907,0.15642
1993,Lower Secondary Level,Rural regions,Not employed: Pensioner,0.44304,274,790,0.40838,0.47771
1993,Lower Secondary Level,Rural regions,Not employed: registered unemployed,0.04537,57,790,0.03084,0.05989
1993,Lower Secondary Level,Rural regions,Not employed: no further information,0.11746,95,790,0.09499,0.13993
