year,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,5th Quintile,Civil servant,0.07355,409,4852,0.06621,0.08090
2019,5th Quintile,White-collar worker,0.44577,2350,4852,0.43178,0.45976
2019,5th Quintile,Apprentice/ Trainee/ Intern,0.02600,174,4852,0.02152,0.03047
2019,5th Quintile,Not employed: Pensioner,0.17416,917,4852,0.16348,0.18483
2019,5th Quintile,Not employed: registered unemployed,0.00812,42,4852,0.00559,0.01065
2019,5th Quintile,Not employed: no further information,0.02848,200,4852,0.02380,0.03317
2020,1st Quintile,Self-employed,0.02482,144,6666,0.02109,0.02856
2020,1st Quintile,Blue-collar worker,0.08829,869,6666,0.08148,0.09510
2020,1st Quintile,White-collar worker,0.16651,1302,6666,0.15756,0.17545
2020,1st Quintile,Apprentice/ Trainee/ Intern,0.07371,639,6666,0.06744,0.07998
2020,1st Quintile,Not employed: Pensioner,0.24067,994,6666,0.23041,0.25093
2020,1st Quintile,Not employed: registered unemployed,0.11508,1379,6666,0.10741,0.12274
2020,1st Quintile,Not employed: no further information,0.08503,1339,6666,0.07834,0.09173
2020,2nd Quintile,Self-employed,0.01888,152,4921,0.01508,0.02268
2020,2nd Quintile,Blue-collar worker,0.12003,741,4921,0.11095,0.12912
2020,2nd Quintile,Civil servant,0.00750,55,4921,0.00509,0.00991
2020,2nd Quintile,White-collar worker,0.26389,1698,4921,0.25158,0.27621
2020,2nd Quintile,Apprentice/ Trainee/ Intern,0.04907,351,4921,0.04304,0.05511
2020,2nd Quintile,Not employed: Pensioner,0.28715,1317,4921,0.27451,0.29979
2020,2nd Quintile,Not employed: registered unemployed,0.02521,209,4921,0.02083,0.02959
2020,2nd Quintile,Not employed: no further information,0.05024,398,4921,0.04414,0.05634
2020,3rd Quintile,Self-employed,0.02733,180,4284,0.02245,0.03222
2020,3rd Quintile,Blue-collar worker,0.10600,492,4284,0.09678,0.11522
2020,3rd Quintile,Civil servant,0.02542,149,4284,0.02071,0.03013
2020,3rd Quintile,White-collar worker,0.34192,1871,4284,0.32771,0.35612
2020,3rd Quintile,Apprentice/ Trainee/ Intern,0.05261,273,4284,0.04593,0.05930
2020,3rd Quintile,Not employed: Pensioner,0.23556,1018,4284,0.22285,0.24827
2020,3rd Quintile,Not employed: registered unemployed,0.01752,80,4284,0.01359,0.02145
2020,3rd Quintile,Not employed: no further information,0.03483,221,4284,0.02934,0.04032
2020,4th Quintile,Self-employed,0.03688,297,4579,0.03142,0.04234
2020,4th Quintile,Blue-collar worker,0.10695,438,4579,0.09800,0.11590
2020,4th Quintile,Civil servant,0.04352,279,4579,0.03761,0.04943
2020,4th Quintile,White-collar worker,0.39606,2177,4579,0.38189,0.41023
2020,4th Quintile,Apprentice/ Trainee/ Intern,0.03508,228,4579,0.02975,0.04041
2020,4th Quintile,Not employed: Pensioner,0.19631,894,4579,0.18480,0.20782
2020,4th Quintile,Not employed: registered unemployed,0.00905,46,4579,0.00630,0.01179
2020,4th Quintile,Not employed: no further information,0.03462,220,4579,0.02932,0.03991
2020,5th Quintile,Self-employed,0.11160,1254,6003,0.10364,0.11957
2020,5th Quintile,Blue-collar worker,0.04171,170,6003,0.03665,0.04677
2020,5th Quintile,Civil servant,0.07573,437,6003,0.06904,0.08242
2020,5th Quintile,White-collar worker,0.42004,2639,6003,0.40756,0.43253
2020,5th Quintile,Apprentice/ Trainee/ Intern,0.02777,216,6003,0.02362,0.03193
2020,5th Quintile,Not employed: Pensioner,0.16082,987,6003,0.15152,0.17011
2020,5th Quintile,Not employed: registered unemployed,0.01252,48,6003,0.00970,0.01533
2020,5th Quintile,Not employed: no further information,0.03718,252,6003,0.03239,0.04197
2021,1st Quintile,Self-employed,0.02440,107,4786,0.02003,0.02878
2021,1st Quintile,Blue-collar worker,0.08020,608,4786,0.07251,0.08790
2021,1st Quintile,White-collar worker,0.20264,1160,4786,0.19125,0.21403
2021,1st Quintile,Apprentice/ Trainee/ Intern,0.06210,453,4786,0.05526,0.06894
2021,1st Quintile,Not employed: Pensioner,0.23627,752,4786,0.22423,0.24830
2021,1st Quintile,Not employed: registered unemployed,0.10704,782,4786,0.09828,0.11580
2021,1st Quintile,Not employed: no further information,0.06787,890,4786,0.06074,0.07499
2021,1st Quintile,100.0,0.00247,34,4786,0.00106,0.00388
2021,2nd Quintile,Self-employed,0.01613,100,3583,0.01200,0.02025
2021,2nd Quintile,Blue-collar worker,0.09574,391,3583,0.08610,0.10537
2021,2nd Quintile,Civil servant,0.00947,52,3583,0.00630,0.01264
2021,2nd Quintile,White-collar worker,0.29190,1395,3583,0.27701,0.30678
2021,2nd Quintile,Apprentice/ Trainee/ Intern,0.05136,244,3583,0.04413,0.05859
2021,2nd Quintile,Not employed: Pensioner,0.26002,893,3583,0.24565,0.27438
2021,2nd Quintile,Not employed: registered unemployed,0.02666,171,3583,0.02139,0.03194
2021,2nd Quintile,Not employed: no further information,0.06374,337,3583,0.05574,0.07174
2021,3rd Quintile,Self-employed,0.02879,136,3175,0.02297,0.03461
2021,3rd Quintile,Blue-collar worker,0.09490,306,3175,0.08470,0.10510
2021,3rd Quintile,Civil servant,0.02581,119,3175,0.02029,0.03132
2021,3rd Quintile,White-collar worker,0.35335,1508,3175,0.33672,0.36998
2021,3rd Quintile,Apprentice/ Trainee/ Intern,0.03887,178,3175,0.03214,0.04559
2021,3rd Quintile,Not employed: Pensioner,0.21719,659,3175,0.20285,0.23154
2021,3rd Quintile,Not employed: registered unemployed,0.01847,70,3175,0.01379,0.02316
2021,3rd Quintile,Not employed: no further information,0.04308,199,3175,0.03602,0.05014
2021,4th Quintile,Self-employed,0.02666,178,3213,0.02109,0.03223
2021,4th Quintile,Blue-collar worker,0.08930,230,3213,0.07944,0.09917
2021,4th Quintile,Civil servant,0.05254,219,3213,0.04483,0.06026
2021,4th Quintile,White-collar worker,0.40787,1580,3213,0.39087,0.42486
2021,4th Quintile,Apprentice/ Trainee/ Intern,0.03432,142,3213,0.02802,0.04062
2021,4th Quintile,Not employed: Pensioner,0.19782,672,3213,0.18404,0.21159
2021,4th Quintile,Not employed: registered unemployed,0.01021,38,3213,0.00673,0.01368
2021,4th Quintile,Not employed: no further information,0.03504,154,3213,0.02868,0.04140
2021,5th Quintile,Self-employed,0.09669,792,4299,0.08785,0.10553
2021,5th Quintile,Blue-collar worker,0.04093,102,4299,0.03501,0.04685
2021,5th Quintile,Civil servant,0.07119,322,4299,0.06350,0.07887
2021,5th Quintile,White-collar worker,0.44041,1951,4299,0.42556,0.45525
2021,5th Quintile,Apprentice/ Trainee/ Intern,0.02144,134,4299,0.01711,0.02577
2021,5th Quintile,Not employed: Pensioner,0.17106,776,4299,0.15980,0.18231
2021,5th Quintile,Not employed: registered unemployed,0.00957,44,4299,0.00666,0.01248
2021,5th Quintile,Not employed: no further information,0.02687,178,4299,0.02203,0.03170
2022,1st Quintile,Self-employed,0.02025,88,4218,0.01600,0.02450
2022,1st Quintile,Blue-collar worker,0.07100,500,4218,0.06325,0.07875
2022,1st Quintile,Civil servant,0.00562,32,4218,0.00337,0.00788
2022,1st Quintile,White-collar worker,0.19481,1100,4218,0.18285,0.20676
2022,1st Quintile,Apprentice/ Trainee/ Intern,0.05739,408,4218,0.05037,0.06441
2022,1st Quintile,Not employed: Pensioner,0.27210,658,4218,0.25867,0.28554
2022,1st Quintile,Not employed: registered unemployed,0.08679,697,4218,0.07829,0.09529
2022,1st Quintile,Not employed: no further information,0.08056,735,4218,0.07235,0.08878
2022,2nd Quintile,Self-employed,0.01903,103,3207,0.01430,0.02376
2022,2nd Quintile,Blue-collar worker,0.09536,390,3207,0.08519,0.10553
2022,2nd Quintile,Civil servant,0.01146,50,3207,0.00778,0.01515
2022,2nd Quintile,White-collar worker,0.27466,1266,3207,0.25921,0.29011
2022,2nd Quintile,Apprentice/ Trainee/ Intern,0.03854,189,3207,0.03187,0.04520
2022,2nd Quintile,Not employed: Pensioner,0.32292,836,3207,0.30674,0.33911
2022,2nd Quintile,Not employed: registered unemployed,0.02388,116,3207,0.01860,0.02917
2022,2nd Quintile,Not employed: no further information,0.04228,257,3207,0.03531,0.04924
2022,3rd Quintile,Self-employed,0.02552,115,2971,0.01985,0.03120
2022,3rd Quintile,Blue-collar worker,0.07030,262,2971,0.06111,0.07950
2022,3rd Quintile,Civil servant,0.02354,104,2971,0.01808,0.02899
2022,3rd Quintile,White-collar worker,0.33706,1434,2971,0.32006,0.35406
2022,3rd Quintile,Apprentice/ Trainee/ Intern,0.02787,139,2971,0.02195,0.03378
2022,3rd Quintile,Not employed: Pensioner,0.31826,737,2971,0.30151,0.33501
2022,3rd Quintile,Not employed: registered unemployed,0.00743,35,2971,0.00434,0.01051
2022,3rd Quintile,Not employed: no further information,0.03080,145,2971,0.02459,0.03702
2022,4th Quintile,Self-employed,0.03261,172,3118,0.02638,0.03885
2022,4th Quintile,Blue-collar worker,0.06746,195,3118,0.05865,0.07626
2022,4th Quintile,Civil servant,0.04752,205,3118,0.04005,0.05499
2022,4th Quintile,White-collar worker,0.41125,1618,3118,0.39397,0.42852
2022,4th Quintile,Apprentice/ Trainee/ Intern,0.02119,104,3118,0.01614,0.02625
2022,4th Quintile,Not employed: Pensioner,0.22745,645,3118,0.21274,0.24217
2022,4th Quintile,Not employed: registered unemployed,0.00892,36,3118,0.00562,0.01222
2022,4th Quintile,Not employed: no further information,0.02930,143,3118,0.02338,0.03522
2022,5th Quintile,Self-employed,0.10910,779,3997,0.09944,0.11877
2022,5th Quintile,Blue-collar worker,0.03354,87,3997,0.02796,0.03912
2022,5th Quintile,Civil servant,0.06415,296,3997,0.05655,0.07175
2022,5th Quintile,White-collar worker,0.39717,1808,3997,0.38200,0.41235
2022,5th Quintile,Apprentice/ Trainee/ Intern,0.02324,116,3997,0.01857,0.02791
2022,5th Quintile,Not employed: Pensioner,0.20137,700,3997,0.18893,0.21380
2022,5th Quintile,Not employed: registered unemployed,0.01013,36,3997,0.00703,0.01324
2022,5th Quintile,Not employed: no further information,0.03473,175,3997,0.02905,0.04040
