year,pgisced97,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.13937,51,428,0.10652,0.17223
1989,Second Stage of Tertiary Education,female,Civil servant,0.20532,47,168,0.14405,0.26658
1989,Second Stage of Tertiary Education,female,White-collar worker,0.34074,84,168,0.26885,0.41262
1989,Second Stage of Tertiary Education,female,Not employed: no further information,0.15852,37,168,0.10312,0.21391
1990,No answer / don't know,male,Blue-collar worker,0.34673,31,31,0.17642,0.51704
1990,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.93662,106,106,0.89002,0.98323
1990,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.97692,79,79,0.94359,1.01024
1990,Primary Level,male,Blue-collar worker,0.62254,178,178,0.55113,0.69396
1990,Primary Level,female,Blue-collar worker,0.32414,142,341,0.27439,0.37389
1990,Primary Level,female,Not employed: Pensioner,0.17762,39,341,0.13700,0.21825
1990,Primary Level,female,Not employed: no further information,0.36725,160,341,0.31601,0.41849
1990,Lower Secondary Level,male,Self-employed,0.04887,43,963,0.03525,0.06250
1990,Lower Secondary Level,male,Blue-collar worker,0.38535,476,963,0.35460,0.41611
1990,Lower Secondary Level,male,White-collar worker,0.04377,38,963,0.03084,0.05670
1990,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.26131,259,963,0.23354,0.28907
1990,Lower Secondary Level,male,Not employed: Pensioner,0.15981,95,963,0.13665,0.18296
1990,Lower Secondary Level,male,Not employed: registered unemployed,0.05844,52,963,0.04362,0.07327
1990,Lower Secondary Level,female,Self-employed,0.01808,40,1979,0.01221,0.02395
1990,Lower Secondary Level,female,Blue-collar worker,0.15474,426,1979,0.13880,0.17068
1990,Lower Secondary Level,female,White-collar worker,0.09098,180,1979,0.07831,0.10366
1990,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.08649,243,1979,0.07410,0.09887
1990,Lower Secondary Level,female,Not employed: Pensioner,0.41912,591,1979,0.39738,0.44087
1990,Lower Secondary Level,female,Not employed: registered unemployed,0.01917,46,1979,0.01312,0.02521
1990,Lower Secondary Level,female,Not employed: no further information,0.21025,453,1979,0.19229,0.22820
1990,Upper Secondary Level,male,Self-employed,0.04870,158,3662,0.04173,0.05567
1990,Upper Secondary Level,male,Blue-collar worker,0.41402,1905,3662,0.39807,0.42998
1990,Upper Secondary Level,male,Civil servant,0.05420,155,3662,0.04687,0.06154
1990,Upper Secondary Level,male,White-collar worker,0.18686,576,3662,0.17423,0.19949
1990,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.05422,181,3662,0.04688,0.06155
1990,Upper Secondary Level,male,Not employed: Pensioner,0.19409,504,3662,0.18128,0.20690
1990,Upper Secondary Level,male,Not employed: Military/Community Service,0.01389,55,3662,0.01010,0.01768
1990,Upper Secondary Level,male,Not employed: registered unemployed,0.02006,72,3662,0.01552,0.02460
1990,Upper Secondary Level,male,Not employed: no further information,0.01396,56,3662,0.01016,0.01776
1990,Upper Secondary Level,female,Self-employed,0.03065,102,3348,0.02481,0.03649
1990,Upper Secondary Level,female,Blue-collar worker,0.13769,658,3348,0.12602,0.14936
1990,Upper Secondary Level,female,White-collar worker,0.34223,1228,3348,0.32616,0.35831
1990,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.03307,125,3348,0.02701,0.03913
1990,Upper Secondary Level,female,Not employed: Pensioner,0.23229,541,3348,0.21798,0.24659
1990,Upper Secondary Level,female,Not employed: registered unemployed,0.02093,62,3348,0.01608,0.02578
1990,Upper Secondary Level,female,Not employed: no further information,0.19205,632,3348,0.17871,0.20540
1990,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.18609,63,125,0.11759,0.25459
1990,Post-secondary Non-tertiary Level,male,White-collar worker,0.32778,62,125,0.24516,0.41041
1990,Post-secondary Non-tertiary Level,female,White-collar worker,0.57559,83,83,0.46861,0.68257
1990,First Stage of Tertiary Education,male,Self-employed,0.14666,71,460,0.11429,0.17902
1990,First Stage of Tertiary Education,male,Blue-collar worker,0.16168,116,460,0.12799,0.19536
1990,First Stage of Tertiary Education,male,White-collar worker,0.35962,184,460,0.31572,0.40352
1990,First Stage of Tertiary Education,male,Not employed: Pensioner,0.23753,89,460,0.19859,0.27646
1990,First Stage of Tertiary Education,female,White-collar worker,0.40883,120,212,0.34249,0.47516
1990,First Stage of Tertiary Education,female,Not employed: Pensioner,0.22288,37,212,0.16673,0.27904
1990,First Stage of Tertiary Education,female,Not employed: no further information,0.19014,55,212,0.13719,0.24308
1990,Second Stage of Tertiary Education,male,Self-employed,0.09229,70,886,0.07322,0.11136
1990,Second Stage of Tertiary Education,male,Blue-collar worker,0.02609,34,886,0.01559,0.03659
1990,Second Stage of Tertiary Education,male,Civil servant,0.15293,97,886,0.12921,0.17664
1990,Second Stage of Tertiary Education,male,White-collar worker,0.55087,589,886,0.51810,0.58364
1990,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.13245,96,886,0.11011,0.15478
1990,Second Stage of Tertiary Education,female,Self-employed,0.05680,33,730,0.04000,0.07360
1990,Second Stage of Tertiary Education,female,Civil servant,0.10804,47,730,0.08550,0.13057
1990,Second Stage of Tertiary Education,female,White-collar worker,0.54744,503,730,0.51131,0.58357
1990,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.12648,61,730,0.10236,0.15061
1990,Second Stage of Tertiary Education,female,Not employed: no further information,0.11646,86,730,0.09317,0.13975
1991,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.88358,82,82,0.81374,0.95343
1991,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.96772,69,69,0.92571,1.00973
1991,Primary Level,male,Blue-collar worker,0.61678,172,206,0.55023,0.68333
1991,Primary Level,male,Not employed: Pensioner,0.09691,34,206,0.05642,0.13741
1991,Primary Level,female,Blue-collar worker,0.32195,143,335,0.27184,0.37205
1991,Primary Level,female,Not employed: Pensioner,0.16267,43,335,0.12308,0.20225
1991,Primary Level,female,Not employed: no further information,0.33990,149,335,0.28910,0.39070
1991,Lower Secondary Level,male,Self-employed,0.04367,39,937,0.03057,0.05676
1991,Lower Secondary Level,male,Blue-collar worker,0.39076,463,937,0.35951,0.42202
1991,Lower Secondary Level,male,White-collar worker,0.04907,46,937,0.03524,0.06291
1991,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.22729,232,937,0.20044,0.25414
1991,Lower Secondary Level,male,Not employed: Pensioner,0.18321,101,937,0.15843,0.20799
1991,Lower Secondary Level,male,Not employed: registered unemployed,0.05135,56,937,0.03721,0.06549
1991,Lower Secondary Level,female,Self-employed,0.01891,38,1872,0.01274,0.02508
1991,Lower Secondary Level,female,Blue-collar worker,0.15254,387,1872,0.13625,0.16883
1991,Lower Secondary Level,female,White-collar worker,0.08492,164,1872,0.07229,0.09755
1991,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.08527,233,1872,0.07262,0.09793
1991,Lower Secondary Level,female,Not employed: Pensioner,0.44177,574,1872,0.41927,0.46427
1991,Lower Secondary Level,female,Not employed: registered unemployed,0.02191,63,1872,0.01528,0.02854
1991,Lower Secondary Level,female,Not employed: no further information,0.19335,413,1872,0.17545,0.21124
1991,Upper Secondary Level,male,Self-employed,0.04850,167,3545,0.04143,0.05557
1991,Upper Secondary Level,male,Blue-collar worker,0.39548,1733,3545,0.37938,0.41157
1991,Upper Secondary Level,male,Civil servant,0.05413,160,3545,0.04668,0.06158
1991,Upper Secondary Level,male,White-collar worker,0.18500,551,3545,0.17222,0.19779
1991,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.05272,200,3545,0.04536,0.06008
1991,Upper Secondary Level,male,Not employed: Pensioner,0.20727,521,3545,0.19393,0.22062
1991,Upper Secondary Level,male,Not employed: Military/Community Service,0.01131,43,3545,0.00783,0.01479
1991,Upper Secondary Level,male,Not employed: registered unemployed,0.03906,170,3545,0.03268,0.04544
1991,Upper Secondary Level,female,Self-employed,0.03139,104,3292,0.02544,0.03735
1991,Upper Secondary Level,female,Blue-collar worker,0.13027,589,3292,0.11877,0.14177
1991,Upper Secondary Level,female,White-collar worker,0.32945,1124,3292,0.31339,0.34551
1991,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.03444,129,3292,0.02821,0.04067
1991,Upper Secondary Level,female,Not employed: Pensioner,0.24101,559,3292,0.22640,0.25563
1991,Upper Secondary Level,female,Not employed: registered unemployed,0.03739,177,3292,0.03091,0.04387
1991,Upper Secondary Level,female,Not employed: no further information,0.18644,610,3292,0.17314,0.19975
1991,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.19904,61,134,0.13118,0.26689
1991,Post-secondary Non-tertiary Level,male,White-collar worker,0.37110,73,134,0.28899,0.45320
1991,Post-secondary Non-tertiary Level,female,White-collar worker,0.56047,84,84,0.45369,0.66725
1991,First Stage of Tertiary Education,male,Self-employed,0.15703,79,443,0.12311,0.19095
1991,First Stage of Tertiary Education,male,Blue-collar worker,0.16962,114,443,0.13463,0.20461
1991,First Stage of Tertiary Education,male,White-collar worker,0.35260,167,443,0.30805,0.39714
1991,First Stage of Tertiary Education,male,Not employed: Pensioner,0.22114,83,443,0.18245,0.25983
1991,First Stage of Tertiary Education,female,White-collar worker,0.40181,113,203,0.33420,0.46942
1991,First Stage of Tertiary Education,female,Not employed: Pensioner,0.22160,35,203,0.16433,0.27888
1991,First Stage of Tertiary Education,female,Not employed: no further information,0.20613,55,203,0.15035,0.26192
1991,Second Stage of Tertiary Education,male,Self-employed,0.11347,91,896,0.09269,0.13425
1991,Second Stage of Tertiary Education,male,Blue-collar worker,0.02327,32,896,0.01339,0.03315
1991,Second Stage of Tertiary Education,male,Civil servant,0.15540,114,896,0.13166,0.17913
1991,Second Stage of Tertiary Education,male,White-collar worker,0.49212,510,896,0.45937,0.52487
1991,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.14749,111,896,0.12426,0.17072
1991,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.03337,38,896,0.02160,0.04513
1991,Second Stage of Tertiary Education,female,Self-employed,0.04967,33,725,0.03384,0.06549
1991,Second Stage of Tertiary Education,female,Civil servant,0.11408,53,725,0.09092,0.13723
1991,Second Stage of Tertiary Education,female,White-collar worker,0.49603,457,725,0.45961,0.53245
1991,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.14398,71,725,0.11841,0.16955
1991,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.05256,42,725,0.03631,0.06882
1991,Second Stage of Tertiary Education,female,Not employed: no further information,0.10434,69,725,0.08207,0.12661
1992,No answer / don't know,male,Blue-collar worker,0.34781,38,38,0.19434,0.50128
1992,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.92987,88,88,0.87621,0.98353
1992,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.92482,89,89,0.86973,0.97992
1992,Primary Level,male,Blue-collar worker,0.57995,154,188,0.50921,0.65069
1992,Primary Level,male,Not employed: Pensioner,0.10202,34,188,0.05864,0.14541
1992,Primary Level,female,Blue-collar worker,0.27896,123,350,0.23190,0.32601
1992,Primary Level,female,Not employed: Pensioner,0.18120,44,350,0.14079,0.22161
1992,Primary Level,female,Not employed: registered unemployed,0.09442,41,350,0.06374,0.12510
1992,Primary Level,female,Not employed: no further information,0.35346,142,350,0.30331,0.40362
1992,Lower Secondary Level,male,Self-employed,0.03570,33,939,0.02383,0.04758
1992,Lower Secondary Level,male,Blue-collar worker,0.35689,428,939,0.32624,0.38755
1992,Lower Secondary Level,male,White-collar worker,0.05253,46,939,0.03825,0.06681
1992,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.25384,250,939,0.22599,0.28169
1992,Lower Secondary Level,male,Not employed: Pensioner,0.20541,114,939,0.17955,0.23126
1992,Lower Secondary Level,male,Not employed: registered unemployed,0.07073,68,939,0.05432,0.08714
1992,Lower Secondary Level,female,Self-employed,0.01535,32,1809,0.00968,0.02102
1992,Lower Secondary Level,female,Blue-collar worker,0.13791,333,1809,0.12201,0.15380
1992,Lower Secondary Level,female,White-collar worker,0.09519,174,1809,0.08167,0.10872
1992,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.08394,237,1809,0.07116,0.09672
1992,Lower Secondary Level,female,Not employed: Pensioner,0.44401,562,1809,0.42111,0.46692
1992,Lower Secondary Level,female,Not employed: registered unemployed,0.03216,79,1809,0.02402,0.04029
1992,Lower Secondary Level,female,Not employed: no further information,0.19144,392,1809,0.17331,0.20958
1992,Upper Secondary Level,male,Self-employed,0.05323,171,3406,0.04569,0.06077
1992,Upper Secondary Level,male,Blue-collar worker,0.37305,1579,3406,0.35681,0.38929
1992,Upper Secondary Level,male,Civil servant,0.04839,147,3406,0.04118,0.05559
1992,Upper Secondary Level,male,White-collar worker,0.18549,547,3406,0.17243,0.19855
1992,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.04616,170,3406,0.03911,0.05321
1992,Upper Secondary Level,male,Not employed: Pensioner,0.22432,558,3406,0.21031,0.23833
1992,Upper Secondary Level,male,Not employed: Military/Community Service,0.01204,41,3406,0.00838,0.01571
1992,Upper Secondary Level,male,Not employed: registered unemployed,0.05011,193,3406,0.04278,0.05744
1992,Upper Secondary Level,female,Self-employed,0.02868,99,3258,0.02295,0.03441
1992,Upper Secondary Level,female,Blue-collar worker,0.09872,455,3258,0.08847,0.10896
1992,Upper Secondary Level,female,White-collar worker,0.32293,1090,3258,0.30687,0.33899
1992,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.04736,165,3258,0.04007,0.05466
1992,Upper Secondary Level,female,Not employed: Pensioner,0.25637,601,3258,0.24137,0.27136
1992,Upper Secondary Level,female,Not employed: registered unemployed,0.06032,279,3258,0.05214,0.06850
1992,Upper Secondary Level,female,Not employed: no further information,0.17677,569,3258,0.16366,0.18987
1992,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.18147,57,164,0.12231,0.24064
1992,Post-secondary Non-tertiary Level,male,White-collar worker,0.39233,72,164,0.31737,0.46729
1992,Post-secondary Non-tertiary Level,male,Apprentice/ Trainee/ Intern,0.13751,35,164,0.08464,0.19039
1992,Post-secondary Non-tertiary Level,female,White-collar worker,0.51604,78,111,0.42265,0.60943
1992,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.17061,33,111,0.10031,0.24091
1992,First Stage of Tertiary Education,male,Self-employed,0.15740,80,472,0.12451,0.19029
1992,First Stage of Tertiary Education,male,Blue-collar worker,0.17040,111,472,0.13644,0.20435
1992,First Stage of Tertiary Education,male,Civil servant,0.07081,32,472,0.04764,0.09397
1992,First Stage of Tertiary Education,male,White-collar worker,0.35446,164,472,0.31126,0.39766
1992,First Stage of Tertiary Education,male,Not employed: Pensioner,0.21530,85,472,0.17818,0.25242
1992,First Stage of Tertiary Education,female,White-collar worker,0.36366,107,202,0.29716,0.43017
1992,First Stage of Tertiary Education,female,Not employed: Pensioner,0.22900,38,202,0.17091,0.28709
1992,First Stage of Tertiary Education,female,Not employed: no further information,0.19745,57,202,0.14242,0.25249
1992,Second Stage of Tertiary Education,male,Self-employed,0.12577,97,881,0.10386,0.14768
1992,Second Stage of Tertiary Education,male,Blue-collar worker,0.02146,36,881,0.01189,0.03104
1992,Second Stage of Tertiary Education,male,Civil servant,0.14449,105,881,0.12126,0.16772
1992,Second Stage of Tertiary Education,male,White-collar worker,0.48019,475,881,0.44718,0.51320
1992,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.16041,124,881,0.13616,0.18465
1992,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.03404,44,881,0.02206,0.04602
1992,Second Stage of Tertiary Education,female,Self-employed,0.05872,39,708,0.04139,0.07604
1992,Second Stage of Tertiary Education,female,Civil servant,0.10563,46,708,0.08297,0.12829
1992,Second Stage of Tertiary Education,female,White-collar worker,0.48701,428,708,0.45017,0.52386
1992,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.13297,71,708,0.10794,0.15800
1992,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.07080,69,708,0.05190,0.08971
1992,Second Stage of Tertiary Education,female,Not employed: no further information,0.10709,55,708,0.08429,0.12988
