year,bula_h,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,Schleswig-Holstein,Upper Secondary Level,White-collar worker,0.27219,49,92,0.18074,0.36364
1987,Hamburg,Upper Secondary Level,White-collar worker,0.28128,33,66,0.17197,0.39059
1987,Hamburg,Upper Secondary Level,Not employed: Pensioner,0.35244,33,66,0.23630,0.46859
1987,Lower Saxony,Lower Secondary Level,Blue-collar worker,0.17249,63,254,0.12593,0.21904
1987,Lower Saxony,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.16358,67,254,0.11800,0.20916
1987,Lower Saxony,Lower Secondary Level,Not employed: Pensioner,0.34604,71,254,0.28742,0.40465
1987,Lower Saxony,Lower Secondary Level,Not employed: no further information,0.18215,53,254,0.13459,0.22971
1987,Lower Saxony,Upper Secondary Level,Self-employed,0.05526,34,495,0.03511,0.07541
1987,Lower Saxony,Upper Secondary Level,Blue-collar worker,0.20939,135,495,0.17351,0.24527
1987,Lower Saxony,Upper Secondary Level,White-collar worker,0.24132,134,495,0.20359,0.27905
1987,Lower Saxony,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.06900,41,495,0.04665,0.09135
1987,Lower Saxony,Upper Secondary Level,Not employed: Pensioner,0.20268,80,495,0.16723,0.23813
1987,Lower Saxony,Upper Secondary Level,Not employed: no further information,0.11836,71,495,0.08988,0.14685
1987,Lower Saxony,First Stage of Tertiary Education,White-collar worker,0.40531,31,31,0.22963,0.58100
1987,North Rhine-Westphalia,Pre-primary Level,Apprentice/ Trainee/ Intern,0.97169,78,78,0.93464,1.00874
1987,North Rhine-Westphalia,Primary Level,Blue-collar worker,0.45668,105,179,0.38351,0.52986
1987,North Rhine-Westphalia,Primary Level,Not employed: no further information,0.29318,74,179,0.22630,0.36005
1987,North Rhine-Westphalia,Lower Secondary Level,Blue-collar worker,0.22727,211,641,0.19480,0.25974
1987,North Rhine-Westphalia,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12820,120,641,0.10230,0.15410
1987,North Rhine-Westphalia,Lower Secondary Level,Not employed: Pensioner,0.30627,119,641,0.27056,0.34198
1987,North Rhine-Westphalia,Lower Secondary Level,Not employed: registered unemployed,0.04899,40,641,0.03227,0.06572
1987,North Rhine-Westphalia,Lower Secondary Level,Not employed: no further information,0.21153,151,641,0.17989,0.24317
1987,North Rhine-Westphalia,Upper Secondary Level,Self-employed,0.03887,56,1321,0.02844,0.04930
1987,North Rhine-Westphalia,Upper Secondary Level,Blue-collar worker,0.20193,329,1321,0.18027,0.22359
1987,North Rhine-Westphalia,Upper Secondary Level,Civil servant,0.03756,53,1321,0.02730,0.04782
1987,North Rhine-Westphalia,Upper Secondary Level,White-collar worker,0.24460,319,1321,0.22141,0.26779
1987,North Rhine-Westphalia,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.06265,94,1321,0.04958,0.07572
1987,North Rhine-Westphalia,Upper Secondary Level,Not employed: Pensioner,0.21630,192,1321,0.19409,0.23852
1987,North Rhine-Westphalia,Upper Secondary Level,Not employed: registered unemployed,0.04112,61,1321,0.03041,0.05184
1987,North Rhine-Westphalia,Upper Secondary Level,Not employed: no further information,0.14797,217,1321,0.12881,0.16712
1987,North Rhine-Westphalia,First Stage of Tertiary Education,White-collar worker,0.44112,64,64,0.31852,0.56373
1987,North Rhine-Westphalia,Second Stage of Tertiary Education,Civil servant,0.28530,68,148,0.21230,0.35829
1987,North Rhine-Westphalia,Second Stage of Tertiary Education,White-collar worker,0.36201,80,148,0.28432,0.43969
1987,Hesse,Primary Level,Blue-collar worker,0.36502,44,44,0.22112,0.50892
1987,Hesse,Lower Secondary Level,Blue-collar worker,0.24679,102,250,0.19324,0.30035
1987,Hesse,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.14011,45,250,0.09700,0.18323
1987,Hesse,Lower Secondary Level,Not employed: Pensioner,0.32128,48,250,0.26328,0.37928
1987,Hesse,Lower Secondary Level,Not employed: no further information,0.18195,55,250,0.13403,0.22988
1987,Hesse,Upper Secondary Level,Blue-collar worker,0.22586,149,398,0.18473,0.26699
1987,Hesse,Upper Secondary Level,White-collar worker,0.25153,114,398,0.20885,0.29421
1987,Hesse,Upper Secondary Level,Not employed: Pensioner,0.25295,76,398,0.21019,0.29571
1987,Hesse,Upper Secondary Level,Not employed: no further information,0.11128,59,398,0.08034,0.14221
1987,Hesse,Second Stage of Tertiary Education,White-collar worker,0.32671,32,32,0.16160,0.49181
1987,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Blue-collar worker,0.15443,51,219,0.10646,0.20240
1987,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Apprentice/ Trainee/ Intern,0.11262,38,219,0.07065,0.15458
1987,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: Pensioner,0.34006,59,219,0.27717,0.40294
1987,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: no further information,0.25458,71,219,0.19675,0.31241
1987,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Blue-collar worker,0.26144,110,301,0.21172,0.31117
1987,"Rhineland-Palatinate, Saarland",Upper Secondary Level,White-collar worker,0.19574,73,301,0.15084,0.24064
1987,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: Pensioner,0.23432,64,301,0.18639,0.28225
1987,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: no further information,0.13628,54,301,0.09746,0.17510
1987,Baden-Wuerttemberg,Primary Level,Blue-collar worker,0.47382,113,170,0.39854,0.54910
1987,Baden-Wuerttemberg,Primary Level,Not employed: no further information,0.23545,57,170,0.17148,0.29942
1987,Baden-Wuerttemberg,Lower Secondary Level,Blue-collar worker,0.28356,234,552,0.24592,0.32119
1987,Baden-Wuerttemberg,Lower Secondary Level,White-collar worker,0.08264,38,552,0.05965,0.10563
1987,Baden-Wuerttemberg,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.13538,102,552,0.10681,0.16395
1987,Baden-Wuerttemberg,Lower Secondary Level,Not employed: Pensioner,0.29416,91,552,0.25611,0.33221
1987,Baden-Wuerttemberg,Lower Secondary Level,Not employed: no further information,0.13266,87,552,0.10433,0.16098
1987,Baden-Wuerttemberg,Upper Secondary Level,Self-employed,0.05753,43,797,0.04136,0.07371
1987,Baden-Wuerttemberg,Upper Secondary Level,Blue-collar worker,0.29410,320,797,0.26245,0.32575
1987,Baden-Wuerttemberg,Upper Secondary Level,Civil servant,0.04555,33,797,0.03107,0.06004
1987,Baden-Wuerttemberg,Upper Secondary Level,White-collar worker,0.23308,176,797,0.20370,0.26245
1987,Baden-Wuerttemberg,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04918,42,797,0.03416,0.06420
1987,Baden-Wuerttemberg,Upper Secondary Level,Not employed: Pensioner,0.17874,93,797,0.15212,0.20535
1987,Baden-Wuerttemberg,Upper Secondary Level,Not employed: no further information,0.10646,90,797,0.08504,0.12789
1987,Baden-Wuerttemberg,First Stage of Tertiary Education,White-collar worker,0.39150,44,44,0.24562,0.53739
1987,Baden-Wuerttemberg,Second Stage of Tertiary Education,Civil servant,0.26232,32,74,0.16141,0.36324
1987,Baden-Wuerttemberg,Second Stage of Tertiary Education,White-collar worker,0.39680,42,74,0.28457,0.50903
1987,Bavaria,Primary Level,Blue-collar worker,0.61059,39,39,0.45555,0.76563
1987,Bavaria,Lower Secondary Level,Blue-collar worker,0.19624,136,415,0.15799,0.23450
1987,Bavaria,Lower Secondary Level,White-collar worker,0.11307,48,415,0.08257,0.14358
1987,Bavaria,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.09419,68,415,0.06605,0.12232
1987,Bavaria,Lower Secondary Level,Not employed: Pensioner,0.28927,77,415,0.24560,0.33295
1987,Bavaria,Lower Secondary Level,Not employed: no further information,0.19666,86,415,0.15837,0.23494
1987,Bavaria,Upper Secondary Level,Self-employed,0.06347,52,842,0.04699,0.07995
1987,Bavaria,Upper Secondary Level,Blue-collar worker,0.25471,255,842,0.22526,0.28416
1987,Bavaria,Upper Secondary Level,Civil servant,0.04671,41,842,0.03245,0.06097
1987,Bavaria,Upper Secondary Level,White-collar worker,0.24875,226,842,0.21954,0.27797
1987,Bavaria,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04437,48,842,0.03045,0.05829
1987,Bavaria,Upper Secondary Level,Not employed: Pensioner,0.20549,123,842,0.17818,0.23280
1987,Bavaria,Upper Secondary Level,Not employed: no further information,0.10563,97,842,0.08485,0.12640
1987,Bavaria,First Stage of Tertiary Education,White-collar worker,0.34903,39,39,0.19747,0.50058
1987,Bavaria,Second Stage of Tertiary Education,White-collar worker,0.38929,61,61,0.26592,0.51267
1987,Berlin,Upper Secondary Level,Blue-collar worker,0.20330,51,100,0.12402,0.28257
1987,Berlin,Upper Secondary Level,White-collar worker,0.31554,49,100,0.22399,0.40709
1988,Schleswig-Holstein,Upper Secondary Level,Blue-collar worker,0.18414,38,118,0.11391,0.25437
1988,Schleswig-Holstein,Upper Secondary Level,White-collar worker,0.25541,49,118,0.17639,0.33443
1988,Schleswig-Holstein,Upper Secondary Level,Not employed: Pensioner,0.22686,31,118,0.15097,0.30275
1988,Hamburg,Upper Secondary Level,White-collar worker,0.32463,33,33,0.16239,0.48686
1988,Lower Saxony,Lower Secondary Level,Blue-collar worker,0.18464,65,228,0.13416,0.23511
1988,Lower Saxony,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12991,51,228,0.08618,0.17365
1988,Lower Saxony,Lower Secondary Level,Not employed: Pensioner,0.35116,65,228,0.28906,0.41325
1988,Lower Saxony,Lower Secondary Level,Not employed: no further information,0.17660,47,228,0.12699,0.22621
1988,Lower Saxony,Upper Secondary Level,Self-employed,0.06130,35,468,0.03954,0.08306
1988,Lower Saxony,Upper Secondary Level,Blue-collar worker,0.23121,136,468,0.19297,0.26945
1988,Lower Saxony,Upper Secondary Level,White-collar worker,0.21345,115,468,0.17629,0.25061
1988,Lower Saxony,Upper Secondary Level,Not employed: Pensioner,0.21137,81,468,0.17434,0.24840
1988,Lower Saxony,Upper Secondary Level,Not employed: registered unemployed,0.06780,37,468,0.04500,0.09060
1988,Lower Saxony,Upper Secondary Level,Not employed: no further information,0.11065,64,468,0.08219,0.13910
1988,North Rhine-Westphalia,Pre-primary Level,Apprentice/ Trainee/ Intern,0.99780,66,66,0.98640,1.00920
1988,North Rhine-Westphalia,Primary Level,Blue-collar worker,0.43767,95,161,0.36080,0.51454
1988,North Rhine-Westphalia,Primary Level,Not employed: no further information,0.32788,66,161,0.25514,0.40062
1988,North Rhine-Westphalia,Lower Secondary Level,Blue-collar worker,0.20705,197,644,0.17573,0.23836
1988,North Rhine-Westphalia,Lower Secondary Level,White-collar worker,0.05374,34,644,0.03631,0.07117
1988,North Rhine-Westphalia,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.13737,115,644,0.11076,0.16398
1988,North Rhine-Westphalia,Lower Secondary Level,Not employed: Pensioner,0.32207,116,644,0.28595,0.35818
1988,North Rhine-Westphalia,Lower Secondary Level,Not employed: registered unemployed,0.05095,38,644,0.03395,0.06795
1988,North Rhine-Westphalia,Lower Secondary Level,Not employed: no further information,0.20227,144,644,0.17122,0.23331
1988,North Rhine-Westphalia,Upper Secondary Level,Self-employed,0.03122,46,1266,0.02164,0.04080
1988,North Rhine-Westphalia,Upper Secondary Level,Blue-collar worker,0.19777,302,1266,0.17582,0.21972
1988,North Rhine-Westphalia,Upper Secondary Level,Civil servant,0.04035,51,1266,0.02951,0.05119
1988,North Rhine-Westphalia,Upper Secondary Level,White-collar worker,0.25883,320,1266,0.23469,0.28297
1988,North Rhine-Westphalia,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.06683,93,1266,0.05307,0.08060
1988,North Rhine-Westphalia,Upper Secondary Level,Not employed: Pensioner,0.20468,180,1266,0.18244,0.22691
1988,North Rhine-Westphalia,Upper Secondary Level,Not employed: registered unemployed,0.04954,59,1266,0.03758,0.06150
1988,North Rhine-Westphalia,Upper Secondary Level,Not employed: no further information,0.14652,215,1266,0.12703,0.16600
1988,North Rhine-Westphalia,First Stage of Tertiary Education,White-collar worker,0.41544,58,58,0.28751,0.54338
1988,North Rhine-Westphalia,Second Stage of Tertiary Education,Civil servant,0.25723,57,149,0.18681,0.32766
1988,North Rhine-Westphalia,Second Stage of Tertiary Education,White-collar worker,0.45698,92,149,0.37672,0.53723
1988,Hesse,Primary Level,Blue-collar worker,0.30858,35,35,0.15331,0.46384
1988,Hesse,Lower Secondary Level,Blue-collar worker,0.23053,98,244,0.17758,0.28349
1988,Hesse,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.10775,38,244,0.06877,0.14674
1988,Hesse,Lower Secondary Level,Not employed: Pensioner,0.32526,48,244,0.26635,0.38416
1988,Hesse,Lower Secondary Level,Not employed: no further information,0.21582,60,244,0.16410,0.26755
1988,Hesse,Upper Secondary Level,Blue-collar worker,0.21593,133,376,0.17429,0.25758
1988,Hesse,Upper Secondary Level,White-collar worker,0.23685,106,376,0.19382,0.27988
1988,Hesse,Upper Secondary Level,Not employed: Pensioner,0.25574,75,376,0.21158,0.29990
1988,Hesse,Upper Secondary Level,Not employed: no further information,0.12561,62,376,0.09207,0.15915
1988,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Blue-collar worker,0.15395,49,199,0.10368,0.20422
1988,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Apprentice/ Trainee/ Intern,0.10070,31,199,0.05878,0.14262
1988,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: Pensioner,0.34233,54,199,0.27623,0.40842
1988,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: no further information,0.25560,65,199,0.19484,0.31636
1988,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Blue-collar worker,0.23649,99,286,0.18715,0.28582
1988,"Rhineland-Palatinate, Saarland",Upper Secondary Level,White-collar worker,0.21300,75,286,0.16547,0.26054
1988,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: Pensioner,0.24042,66,286,0.19080,0.29003
1988,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: no further information,0.10569,46,286,0.07000,0.14139
1988,Baden-Wuerttemberg,Primary Level,Blue-collar worker,0.44634,105,166,0.37049,0.52220
1988,Baden-Wuerttemberg,Primary Level,Not employed: no further information,0.30595,61,166,0.23564,0.37626
1988,Baden-Wuerttemberg,Lower Secondary Level,Blue-collar worker,0.25676,215,532,0.21961,0.29392
1988,Baden-Wuerttemberg,Lower Secondary Level,White-collar worker,0.09089,42,532,0.06644,0.11535
1988,Baden-Wuerttemberg,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.15138,106,532,0.12090,0.18187
1988,Baden-Wuerttemberg,Lower Secondary Level,Not employed: Pensioner,0.29484,85,532,0.25606,0.33363
1988,Baden-Wuerttemberg,Lower Secondary Level,Not employed: no further information,0.13993,84,532,0.11042,0.16943
1988,Baden-Wuerttemberg,Upper Secondary Level,Self-employed,0.05527,45,778,0.03920,0.07134
1988,Baden-Wuerttemberg,Upper Secondary Level,Blue-collar worker,0.26208,288,778,0.23116,0.29300
1988,Baden-Wuerttemberg,Upper Secondary Level,Civil servant,0.04748,31,778,0.03253,0.06244
1988,Baden-Wuerttemberg,Upper Secondary Level,White-collar worker,0.26754,185,778,0.23641,0.29867
1988,Baden-Wuerttemberg,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04200,40,778,0.02789,0.05610
1988,Baden-Wuerttemberg,Upper Secondary Level,Not employed: Pensioner,0.18857,101,778,0.16107,0.21608
1988,Baden-Wuerttemberg,Upper Secondary Level,Not employed: no further information,0.10280,88,778,0.08145,0.12415
1988,Baden-Wuerttemberg,First Stage of Tertiary Education,White-collar worker,0.39261,43,43,0.24492,0.54029
1988,Baden-Wuerttemberg,Second Stage of Tertiary Education,White-collar worker,0.40629,41,41,0.25408,0.55849
1988,Bavaria,Primary Level,Blue-collar worker,0.52214,36,36,0.35665,0.68763
1988,Bavaria,Lower Secondary Level,Blue-collar worker,0.20332,135,393,0.16348,0.24316
1988,Bavaria,Lower Secondary Level,White-collar worker,0.11319,44,393,0.08183,0.14455
1988,Bavaria,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.11704,69,393,0.08522,0.14886
1988,Bavaria,Lower Secondary Level,Not employed: Pensioner,0.28448,72,393,0.23982,0.32915
1988,Bavaria,Lower Secondary Level,Not employed: no further information,0.16958,73,393,0.13244,0.20673
1988,Bavaria,Upper Secondary Level,Self-employed,0.06632,52,801,0.04908,0.08357
1988,Bavaria,Upper Secondary Level,Blue-collar worker,0.24926,238,801,0.21928,0.27923
1988,Bavaria,Upper Secondary Level,Civil servant,0.04153,35,801,0.02770,0.05535
1988,Bavaria,Upper Secondary Level,White-collar worker,0.23911,205,801,0.20955,0.26866
1988,Bavaria,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04296,46,801,0.02891,0.05701
1988,Bavaria,Upper Secondary Level,Not employed: Pensioner,0.22002,124,801,0.19131,0.24873
1988,Bavaria,Upper Secondary Level,Not employed: no further information,0.10688,101,801,0.08547,0.12829
1988,Bavaria,First Stage of Tertiary Education,White-collar worker,0.37690,36,36,0.21635,0.53745
1988,Bavaria,Second Stage of Tertiary Education,White-collar worker,0.38942,55,55,0.25936,0.51948
1988,Berlin,Lower Secondary Level,Blue-collar worker,0.29873,31,31,0.13495,0.46252
1988,Berlin,Upper Secondary Level,Blue-collar worker,0.19448,46,92,0.11316,0.27581
1988,Berlin,Upper Secondary Level,White-collar worker,0.34478,46,92,0.24712,0.44244
1989,Schleswig-Holstein,Upper Secondary Level,Blue-collar worker,0.19756,36,93,0.11620,0.27893
1989,Schleswig-Holstein,Upper Secondary Level,White-collar worker,0.33243,57,93,0.23616,0.42869
1989,Lower Saxony,Lower Secondary Level,Blue-collar worker,0.16159,56,220,0.11284,0.21034
1989,Lower Saxony,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12918,48,220,0.08476,0.17360
1989,Lower Saxony,Lower Secondary Level,Not employed: Pensioner,0.37747,66,220,0.31326,0.44167
1989,Lower Saxony,Lower Secondary Level,Not employed: no further information,0.19231,50,220,0.14011,0.24451
1989,Lower Saxony,Upper Secondary Level,Self-employed,0.05973,32,421,0.03706,0.08239
1989,Lower Saxony,Upper Secondary Level,Blue-collar worker,0.20570,122,421,0.16704,0.24436
1989,Lower Saxony,Upper Secondary Level,White-collar worker,0.24802,123,421,0.20671,0.28932
1989,Lower Saxony,Upper Secondary Level,Not employed: Pensioner,0.21632,79,421,0.17694,0.25570
1989,Lower Saxony,Upper Secondary Level,Not employed: no further information,0.11691,65,421,0.08618,0.14764
1989,North Rhine-Westphalia,Pre-primary Level,Apprentice/ Trainee/ Intern,0.97790,71,71,0.94347,1.01234
1989,North Rhine-Westphalia,Primary Level,Blue-collar worker,0.40098,83,151,0.32255,0.47941
1989,North Rhine-Westphalia,Primary Level,Not employed: no further information,0.32623,68,151,0.25120,0.40126
1989,North Rhine-Westphalia,Lower Secondary Level,Blue-collar worker,0.21047,193,592,0.17761,0.24334
