year,pgisced97,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,Lower Secondary Level,4th Quintile,Blue-collar worker,0.27825,185,434,0.23604,0.32046
1987,Lower Secondary Level,4th Quintile,White-collar worker,0.12009,46,434,0.08947,0.15071
1987,Lower Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.12779,74,434,0.09635,0.15924
1987,Lower Secondary Level,4th Quintile,Not employed: Pensioner,0.21796,66,434,0.17907,0.25685
1987,Lower Secondary Level,4th Quintile,Not employed: no further information,0.15876,63,434,0.12434,0.19319
1987,Lower Secondary Level,5th Quintile,Blue-collar worker,0.28078,108,304,0.23018,0.33138
1987,Lower Secondary Level,5th Quintile,White-collar worker,0.14331,46,304,0.10385,0.18276
1987,Lower Secondary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.17406,61,304,0.13136,0.21675
1987,Lower Secondary Level,5th Quintile,Not employed: Pensioner,0.16567,43,304,0.12380,0.20753
1987,Lower Secondary Level,5th Quintile,Not employed: no further information,0.14882,46,304,0.10875,0.18890
1987,Upper Secondary Level,1st Quintile,Blue-collar worker,0.18938,213,751,0.16134,0.21742
1987,Upper Secondary Level,1st Quintile,White-collar worker,0.07336,64,751,0.05470,0.09202
1987,Upper Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.08161,67,751,0.06201,0.10120
1987,Upper Secondary Level,1st Quintile,Not employed: Pensioner,0.37888,190,751,0.34416,0.41360
1987,Upper Secondary Level,1st Quintile,Not employed: registered unemployed,0.08703,80,751,0.06686,0.10721
1987,Upper Secondary Level,1st Quintile,Not employed: no further information,0.14614,137,751,0.12086,0.17142
1987,Upper Secondary Level,2nd Quintile,Blue-collar worker,0.24422,309,921,0.21645,0.27198
1987,Upper Secondary Level,2nd Quintile,Civil servant,0.03443,31,921,0.02265,0.04621
1987,Upper Secondary Level,2nd Quintile,White-collar worker,0.18324,160,921,0.15824,0.20824
1987,Upper Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.04785,55,921,0.03406,0.06164
1987,Upper Secondary Level,2nd Quintile,Not employed: Pensioner,0.26531,163,921,0.23678,0.29384
1987,Upper Secondary Level,2nd Quintile,Not employed: registered unemployed,0.02789,33,921,0.01725,0.03853
1987,Upper Secondary Level,2nd Quintile,Not employed: no further information,0.15865,170,921,0.13504,0.18226
1987,Upper Secondary Level,3rd Quintile,Self-employed,0.03906,47,1056,0.02737,0.05075
1987,Upper Secondary Level,3rd Quintile,Blue-collar worker,0.25049,332,1056,0.22434,0.27663
1987,Upper Secondary Level,3rd Quintile,Civil servant,0.04850,47,1056,0.03554,0.06147
1987,Upper Secondary Level,3rd Quintile,White-collar worker,0.23063,242,1056,0.20521,0.25605
1987,Upper Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.05048,60,1056,0.03726,0.06369
1987,Upper Secondary Level,3rd Quintile,Not employed: Pensioner,0.22228,162,1056,0.19719,0.24737
1987,Upper Secondary Level,3rd Quintile,Not employed: registered unemployed,0.02953,37,1056,0.01932,0.03975
1987,Upper Secondary Level,3rd Quintile,Not employed: no further information,0.11717,129,1056,0.09776,0.13657
1987,Upper Secondary Level,4th Quintile,Self-employed,0.04105,48,1085,0.02923,0.05286
1987,Upper Secondary Level,4th Quintile,Blue-collar worker,0.27578,351,1085,0.24917,0.30238
1987,Upper Secondary Level,4th Quintile,Civil servant,0.05352,62,1085,0.04012,0.06692
1987,Upper Secondary Level,4th Quintile,White-collar worker,0.30341,331,1085,0.27604,0.33078
1987,Upper Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.04426,59,1085,0.03202,0.05650
1987,Upper Secondary Level,4th Quintile,Not employed: Pensioner,0.14556,119,1085,0.12457,0.16656
1987,Upper Secondary Level,4th Quintile,Not employed: no further information,0.10065,115,1085,0.08274,0.11856
1987,Upper Secondary Level,5th Quintile,Self-employed,0.09958,99,1003,0.08104,0.11812
1987,Upper Secondary Level,5th Quintile,Blue-collar worker,0.18162,222,1003,0.15774,0.20549
1987,Upper Secondary Level,5th Quintile,Civil servant,0.05806,60,1003,0.04358,0.07254
1987,Upper Secondary Level,5th Quintile,White-collar worker,0.37493,383,1003,0.34495,0.40490
1987,Upper Secondary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.04233,49,1003,0.02987,0.05480
1987,Upper Secondary Level,5th Quintile,Not employed: Pensioner,0.13686,101,1003,0.11558,0.15814
1987,Upper Secondary Level,5th Quintile,Not employed: no further information,0.08400,89,1003,0.06682,0.10117
1987,Post-secondary Non-tertiary Level,5th Quintile,White-collar worker,0.50004,33,33,0.32679,0.67328
1987,First Stage of Tertiary Education,3rd Quintile,White-collar worker,0.39945,51,51,0.26369,0.53521
1987,First Stage of Tertiary Education,4th Quintile,White-collar worker,0.36968,54,54,0.23972,0.49964
1987,First Stage of Tertiary Education,5th Quintile,White-collar worker,0.47131,87,87,0.36581,0.57681
1987,Second Stage of Tertiary Education,3rd Quintile,White-collar worker,0.39166,35,35,0.22758,0.55574
1987,Second Stage of Tertiary Education,4th Quintile,Civil servant,0.20937,41,120,0.13627,0.28247
1987,Second Stage of Tertiary Education,4th Quintile,White-collar worker,0.40483,79,120,0.31663,0.49302
1987,Second Stage of Tertiary Education,5th Quintile,Self-employed,0.12896,54,342,0.09339,0.16454
1987,Second Stage of Tertiary Education,5th Quintile,Civil servant,0.28771,111,342,0.23966,0.33576
1987,Second Stage of Tertiary Education,5th Quintile,White-collar worker,0.35512,139,342,0.30433,0.40591
1987,Second Stage of Tertiary Education,5th Quintile,Not employed: Pensioner,0.13804,38,342,0.10143,0.17465
1988,Pre-primary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.99398,39,39,0.96940,1.01857
1988,Pre-primary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.95206,34,34,0.87917,1.02495
1988,Pre-primary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.95938,38,38,0.89577,1.02299
1988,Primary Level,1st Quintile,Blue-collar worker,0.25690,71,199,0.19604,0.31776
1988,Primary Level,1st Quintile,Not employed: registered unemployed,0.16149,35,199,0.11023,0.21275
1988,Primary Level,1st Quintile,Not employed: no further information,0.31574,93,199,0.25099,0.38048
1988,Primary Level,2nd Quintile,Blue-collar worker,0.41535,79,137,0.33253,0.49817
1988,Primary Level,2nd Quintile,Not employed: no further information,0.40994,58,137,0.32728,0.49260
1988,Primary Level,3rd Quintile,Blue-collar worker,0.44434,79,79,0.33406,0.55461
1988,Primary Level,4th Quintile,Blue-collar worker,0.69839,77,77,0.59520,0.80157
1988,Lower Secondary Level,1st Quintile,Blue-collar worker,0.13433,176,721,0.10942,0.15924
1988,Lower Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.09875,119,721,0.07695,0.12054
1988,Lower Secondary Level,1st Quintile,Not employed: Pensioner,0.42645,171,721,0.39033,0.46258
1988,Lower Secondary Level,1st Quintile,Not employed: registered unemployed,0.07167,65,721,0.05283,0.09051
1988,Lower Secondary Level,1st Quintile,Not employed: no further information,0.22291,190,721,0.19251,0.25331
1988,Lower Secondary Level,2nd Quintile,Blue-collar worker,0.16461,182,602,0.13496,0.19426
1988,Lower Secondary Level,2nd Quintile,White-collar worker,0.07417,43,602,0.05322,0.09513
1988,Lower Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.11196,104,602,0.08675,0.13716
1988,Lower Secondary Level,2nd Quintile,Not employed: Pensioner,0.39579,132,602,0.35669,0.43489
1988,Lower Secondary Level,2nd Quintile,Not employed: no further information,0.20370,141,602,0.17150,0.23590
1988,Lower Secondary Level,3rd Quintile,Blue-collar worker,0.27468,210,511,0.23594,0.31341
1988,Lower Secondary Level,3rd Quintile,White-collar worker,0.06766,33,511,0.04586,0.08946
1988,Lower Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.16274,109,511,0.13070,0.19477
1988,Lower Secondary Level,3rd Quintile,Not employed: Pensioner,0.24603,82,511,0.20865,0.28341
1988,Lower Secondary Level,3rd Quintile,Not employed: no further information,0.14865,77,511,0.11778,0.17953
1988,Lower Secondary Level,4th Quintile,Blue-collar worker,0.31855,177,419,0.27389,0.36322
1988,Lower Secondary Level,4th Quintile,White-collar worker,0.10573,44,419,0.07625,0.13521
1988,Lower Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.11887,69,419,0.08785,0.14990
1988,Lower Secondary Level,4th Quintile,Not employed: Pensioner,0.21985,68,419,0.18015,0.25956
1988,Lower Secondary Level,4th Quintile,Not employed: no further information,0.15180,61,419,0.11740,0.18620
1988,Lower Secondary Level,5th Quintile,Blue-collar worker,0.23079,86,262,0.17967,0.28190
1988,Lower Secondary Level,5th Quintile,White-collar worker,0.19678,51,262,0.14855,0.24501
1988,Lower Secondary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.16411,50,262,0.11918,0.20905
1988,Lower Secondary Level,5th Quintile,Not employed: Pensioner,0.16533,36,262,0.12026,0.21039
1988,Lower Secondary Level,5th Quintile,Not employed: no further information,0.14359,39,262,0.10104,0.18613
1988,Upper Secondary Level,1st Quintile,Blue-collar worker,0.21656,204,702,0.18607,0.24706
1988,Upper Secondary Level,1st Quintile,White-collar worker,0.07460,64,702,0.05515,0.09405
1988,Upper Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.08422,61,702,0.06366,0.10478
1988,Upper Secondary Level,1st Quintile,Not employed: Pensioner,0.32542,158,702,0.29074,0.36011
1988,Upper Secondary Level,1st Quintile,Not employed: registered unemployed,0.09029,67,702,0.06907,0.11151
1988,Upper Secondary Level,1st Quintile,Not employed: no further information,0.16344,148,702,0.13606,0.19081
1988,Upper Secondary Level,2nd Quintile,Self-employed,0.03493,36,899,0.02292,0.04694
1988,Upper Secondary Level,2nd Quintile,Blue-collar worker,0.21044,263,899,0.18378,0.23710
1988,Upper Secondary Level,2nd Quintile,Civil servant,0.03446,32,899,0.02253,0.04640
1988,Upper Secondary Level,2nd Quintile,White-collar worker,0.17960,172,899,0.15449,0.20470
1988,Upper Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.03899,50,899,0.02633,0.05165
1988,Upper Secondary Level,2nd Quintile,Not employed: Pensioner,0.31973,195,899,0.28923,0.35024
1988,Upper Secondary Level,2nd Quintile,Not employed: no further information,0.14127,151,899,0.11849,0.16405
1988,Upper Secondary Level,3rd Quintile,Self-employed,0.03500,37,987,0.02353,0.04647
1988,Upper Secondary Level,3rd Quintile,Blue-collar worker,0.25657,315,987,0.22931,0.28383
1988,Upper Secondary Level,3rd Quintile,Civil servant,0.04314,38,987,0.03046,0.05582
1988,Upper Secondary Level,3rd Quintile,White-collar worker,0.23072,217,987,0.20442,0.25701
1988,Upper Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.05732,68,987,0.04281,0.07183
1988,Upper Secondary Level,3rd Quintile,Not employed: Pensioner,0.20290,140,987,0.17780,0.22800
1988,Upper Secondary Level,3rd Quintile,Not employed: registered unemployed,0.04319,49,987,0.03050,0.05587
1988,Upper Secondary Level,3rd Quintile,Not employed: no further information,0.11928,123,987,0.09905,0.13951
1988,Upper Secondary Level,4th Quintile,Self-employed,0.03148,35,1093,0.02112,0.04184
1988,Upper Secondary Level,4th Quintile,Blue-collar worker,0.26457,346,1093,0.23841,0.29074
1988,Upper Secondary Level,4th Quintile,Civil servant,0.05253,55,1093,0.03930,0.06577
1988,Upper Secondary Level,4th Quintile,White-collar worker,0.30428,321,1093,0.27699,0.33157
1988,Upper Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.04415,56,1093,0.03197,0.05634
1988,Upper Secondary Level,4th Quintile,Not employed: Pensioner,0.16599,130,1093,0.14392,0.18806
1988,Upper Secondary Level,4th Quintile,Not employed: registered unemployed,0.03432,40,1093,0.02352,0.04511
1988,Upper Secondary Level,4th Quintile,Not employed: no further information,0.09345,110,1093,0.07619,0.11072
1988,Upper Secondary Level,5th Quintile,Self-employed,0.09825,102,908,0.07888,0.11763
1988,Upper Secondary Level,5th Quintile,Blue-collar worker,0.15881,183,908,0.13503,0.18260
1988,Upper Secondary Level,5th Quintile,Civil servant,0.06356,61,908,0.04769,0.07944
1988,Upper Secondary Level,5th Quintile,White-collar worker,0.39260,369,908,0.36082,0.42438
1988,Upper Secondary Level,5th Quintile,Not employed: Pensioner,0.14511,105,908,0.12218,0.16803
1988,Upper Secondary Level,5th Quintile,Not employed: no further information,0.08146,88,908,0.06366,0.09927
1988,First Stage of Tertiary Education,3rd Quintile,White-collar worker,0.37112,39,39,0.21751,0.52472
1988,First Stage of Tertiary Education,4th Quintile,White-collar worker,0.42053,59,59,0.29349,0.54758
1988,First Stage of Tertiary Education,5th Quintile,White-collar worker,0.47081,77,77,0.35859,0.58303
1988,Second Stage of Tertiary Education,3rd Quintile,White-collar worker,0.46922,43,43,0.31829,0.62015
1988,Second Stage of Tertiary Education,4th Quintile,Civil servant,0.23278,36,104,0.15117,0.31440
1988,Second Stage of Tertiary Education,4th Quintile,White-collar worker,0.44773,68,104,0.35170,0.54376
1988,Second Stage of Tertiary Education,5th Quintile,Self-employed,0.13441,52,338,0.09799,0.17083
1988,Second Stage of Tertiary Education,5th Quintile,Civil servant,0.27650,103,338,0.22874,0.32425
1988,Second Stage of Tertiary Education,5th Quintile,White-collar worker,0.39725,148,338,0.34501,0.44950
1988,Second Stage of Tertiary Education,5th Quintile,Not employed: Pensioner,0.13756,35,338,0.10079,0.17434
1989,Pre-primary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.93975,44,44,0.86863,1.01087
1989,Pre-primary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.89260,38,38,0.79283,0.99237
1989,Pre-primary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.99556,34,34,0.97289,1.01824
1989,Primary Level,1st Quintile,Blue-collar worker,0.27734,71,176,0.21101,0.34366
1989,Primary Level,1st Quintile,Not employed: no further information,0.36991,105,176,0.29838,0.44144
1989,Primary Level,2nd Quintile,Blue-collar worker,0.41316,73,138,0.33071,0.49562
1989,Primary Level,2nd Quintile,Not employed: no further information,0.36902,65,138,0.28822,0.44982
1989,Primary Level,3rd Quintile,Blue-collar worker,0.57332,79,79,0.46356,0.68309
1989,Primary Level,4th Quintile,Blue-collar worker,0.64092,63,63,0.52151,0.76034
1989,Lower Secondary Level,1st Quintile,Blue-collar worker,0.13845,175,705,0.11294,0.16397
1989,Lower Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.12087,121,705,0.09679,0.14495
1989,Lower Secondary Level,1st Quintile,Not employed: Pensioner,0.46386,177,705,0.42702,0.50070
1989,Lower Secondary Level,1st Quintile,Not employed: registered unemployed,0.04977,49,705,0.03371,0.06583
1989,Lower Secondary Level,1st Quintile,Not employed: no further information,0.18888,183,705,0.15997,0.21780
1989,Lower Secondary Level,2nd Quintile,Blue-collar worker,0.20595,211,600,0.17357,0.23834
1989,Lower Secondary Level,2nd Quintile,White-collar worker,0.07409,43,600,0.05311,0.09506
1989,Lower Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.10698,88,600,0.08223,0.13174
1989,Lower Secondary Level,2nd Quintile,Not employed: Pensioner,0.36242,123,600,0.32392,0.40091
1989,Lower Secondary Level,2nd Quintile,Not employed: no further information,0.19504,135,600,0.16331,0.22678
1989,Lower Secondary Level,3rd Quintile,Blue-collar worker,0.25050,177,459,0.21082,0.29018
1989,Lower Secondary Level,3rd Quintile,White-collar worker,0.08464,36,459,0.05915,0.11013
1989,Lower Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.13892,83,459,0.10725,0.17060
1989,Lower Secondary Level,3rd Quintile,Not employed: Pensioner,0.30773,90,459,0.26546,0.35000
1989,Lower Secondary Level,3rd Quintile,Not employed: no further information,0.17368,73,459,0.13898,0.20837
1989,Lower Secondary Level,4th Quintile,Blue-collar worker,0.24343,153,401,0.20137,0.28549
1989,Lower Secondary Level,4th Quintile,White-collar worker,0.14274,59,401,0.10846,0.17702
1989,Lower Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.15002,70,401,0.11503,0.18502
1989,Lower Secondary Level,4th Quintile,Not employed: Pensioner,0.22717,61,401,0.18611,0.26824
1989,Lower Secondary Level,4th Quintile,Not employed: no further information,0.14815,58,401,0.11333,0.18296
1989,Lower Secondary Level,5th Quintile,Blue-collar worker,0.28793,91,240,0.23053,0.34534
1989,Lower Secondary Level,5th Quintile,White-collar worker,0.18696,47,240,0.13753,0.23639
1989,Lower Secondary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.10664,31,240,0.06751,0.14577
1989,Lower Secondary Level,5th Quintile,Not employed: Pensioner,0.17055,38,240,0.12286,0.21823
1989,Lower Secondary Level,5th Quintile,Not employed: no further information,0.14957,33,240,0.10436,0.19479
1989,Upper Secondary Level,1st Quintile,Blue-collar worker,0.16600,188,676,0.13793,0.19407
1989,Upper Secondary Level,1st Quintile,White-collar worker,0.10726,78,676,0.08392,0.13061
1989,Upper Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.07393,51,676,0.05419,0.09367
1989,Upper Secondary Level,1st Quintile,Not employed: Pensioner,0.38604,173,676,0.34931,0.42276
1989,Upper Secondary Level,1st Quintile,Not employed: registered unemployed,0.07235,51,676,0.05281,0.09190
1989,Upper Secondary Level,1st Quintile,Not employed: no further information,0.15235,135,676,0.12524,0.17946
1989,Upper Secondary Level,2nd Quintile,Blue-collar worker,0.25246,295,879,0.22373,0.28120
1989,Upper Secondary Level,2nd Quintile,Civil servant,0.03934,32,879,0.02648,0.05220
1989,Upper Secondary Level,2nd Quintile,White-collar worker,0.19323,169,879,0.16711,0.21935
1989,Upper Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.04619,54,879,0.03230,0.06007
1989,Upper Secondary Level,2nd Quintile,Not employed: Pensioner,0.24587,145,879,0.21739,0.27436
1989,Upper Secondary Level,2nd Quintile,Not employed: registered unemployed,0.03878,37,879,0.02601,0.05155
1989,Upper Secondary Level,2nd Quintile,Not employed: no further information,0.14330,147,879,0.12013,0.16648
1989,Upper Secondary Level,3rd Quintile,Self-employed,0.03035,33,950,0.01944,0.04127
1989,Upper Secondary Level,3rd Quintile,Blue-collar worker,0.28304,316,950,0.25438,0.31170
1989,Upper Secondary Level,3rd Quintile,Civil servant,0.04954,46,950,0.03574,0.06335
