year,age_gr,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,30-45 y.,Upper Secondary Level,Blue-collar worker,0.28777,490,1483,0.26472,0.31082
1988,30-45 y.,Upper Secondary Level,Civil servant,0.06737,86,1483,0.05461,0.08013
1988,30-45 y.,Upper Secondary Level,White-collar worker,0.35270,476,1483,0.32837,0.37703
1988,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.04486,57,1483,0.03432,0.05540
1988,30-45 y.,Upper Secondary Level,Not employed: no further information,0.16907,275,1483,0.14998,0.18815
1988,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.17767,32,67,0.08546,0.26989
1988,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.56410,35,67,0.44446,0.68373
1988,30-45 y.,First Stage of Tertiary Education,Self-employed,0.15782,32,168,0.10252,0.21311
1988,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.49293,101,168,0.41711,0.56876
1988,30-45 y.,First Stage of Tertiary Education,Not employed: no further information,0.14987,35,168,0.09573,0.20400
1988,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.10080,36,288,0.06597,0.13564
1988,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.27901,89,288,0.22712,0.33090
1988,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.47400,163,288,0.41623,0.53177
1988,46-65 y.,Primary Level,Blue-collar worker,0.45936,150,267,0.39947,0.51925
1988,46-65 y.,Primary Level,Not employed: registered unemployed,0.13137,37,267,0.09078,0.17197
1988,46-65 y.,Primary Level,Not employed: no further information,0.24872,80,267,0.19678,0.30067
1988,46-65 y.,Lower Secondary Level,Self-employed,0.05756,51,886,0.04222,0.07291
1988,46-65 y.,Lower Secondary Level,Blue-collar worker,0.28768,320,886,0.25785,0.31750
1988,46-65 y.,Lower Secondary Level,White-collar worker,0.09985,75,886,0.08010,0.11960
1988,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.20708,144,886,0.18038,0.23378
1988,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.05455,57,886,0.03959,0.06951
1988,46-65 y.,Lower Secondary Level,Not employed: no further information,0.28980,239,886,0.25991,0.31969
1988,46-65 y.,Upper Secondary Level,Self-employed,0.07263,98,1421,0.05914,0.08613
1988,46-65 y.,Upper Secondary Level,Blue-collar worker,0.21881,383,1421,0.19731,0.24032
1988,46-65 y.,Upper Secondary Level,Civil servant,0.04188,57,1421,0.03146,0.05229
1988,46-65 y.,Upper Secondary Level,White-collar worker,0.26641,351,1421,0.24342,0.28941
1988,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.19979,247,1421,0.17899,0.22059
1988,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.05034,74,1421,0.03897,0.06171
1988,46-65 y.,Upper Secondary Level,Not employed: no further information,0.14513,211,1421,0.12681,0.16345
1988,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.41296,78,78,0.30299,0.52294
1988,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.29205,69,155,0.22024,0.36387
1988,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.38216,86,155,0.30541,0.45890
1988,66 and older,Lower Secondary Level,Not employed: Pensioner,0.90376,337,368,0.87359,0.93394
1988,66 and older,Lower Secondary Level,Not employed: no further information,0.07364,31,368,0.04691,0.10036
1988,66 and older,Upper Secondary Level,Not employed: Pensioner,0.94712,468,468,0.92682,0.96742
1988,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.95624,65,65,0.90612,1.00636
1988,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.84702,45,45,0.74066,0.95339
1989,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.50333,35,35,0.33526,0.67139
1989,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.95379,164,164,0.92157,0.98602
1989,17-29 y.,Primary Level,Blue-collar worker,0.35345,39,78,0.24667,0.46022
1989,17-29 y.,Primary Level,Not employed: no further information,0.23317,39,78,0.13872,0.32762
1989,17-29 y.,Lower Secondary Level,Blue-collar worker,0.20030,230,836,0.17316,0.22745
1989,17-29 y.,Lower Secondary Level,White-collar worker,0.12051,76,836,0.09843,0.14259
1989,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.52600,392,836,0.49213,0.55987
1989,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.04278,40,836,0.02905,0.05651
1989,17-29 y.,Lower Secondary Level,Not employed: no further information,0.07988,98,836,0.06149,0.09827
1989,17-29 y.,Upper Secondary Level,Blue-collar worker,0.32170,460,1279,0.29609,0.34731
1989,17-29 y.,Upper Secondary Level,Civil servant,0.03861,45,1279,0.02805,0.04917
1989,17-29 y.,Upper Secondary Level,White-collar worker,0.30044,340,1279,0.27531,0.32558
1989,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.18922,238,1279,0.16775,0.21070
1989,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.02646,34,1279,0.01766,0.03525
1989,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.03364,46,1279,0.02376,0.04353
1989,17-29 y.,Upper Secondary Level,Not employed: no further information,0.06962,116,1279,0.05567,0.08357
1989,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.53015,59,59,0.40170,0.65860
1989,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.41671,34,34,0.24850,0.58493
1989,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.57810,43,43,0.42874,0.72746
1989,30-45 y.,Primary Level,Blue-collar worker,0.52077,126,199,0.45118,0.59035
1989,30-45 y.,Primary Level,Not employed: no further information,0.34656,73,199,0.28027,0.41284
1989,30-45 y.,Lower Secondary Level,Blue-collar worker,0.47391,273,452,0.42782,0.51999
1989,30-45 y.,Lower Secondary Level,White-collar worker,0.15192,55,452,0.11879,0.18504
1989,30-45 y.,Lower Secondary Level,Not employed: no further information,0.26838,124,452,0.22749,0.30928
1989,30-45 y.,Upper Secondary Level,Self-employed,0.06800,101,1439,0.05499,0.08101
1989,30-45 y.,Upper Secondary Level,Blue-collar worker,0.28902,486,1439,0.26559,0.31245
1989,30-45 y.,Upper Secondary Level,Civil servant,0.06950,83,1439,0.05635,0.08264
1989,30-45 y.,Upper Secondary Level,White-collar worker,0.35380,463,1439,0.32909,0.37851
1989,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.02616,33,1439,0.01791,0.03441
1989,30-45 y.,Upper Secondary Level,Not employed: no further information,0.17941,273,1439,0.15958,0.19924
1989,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.60028,40,40,0.44654,0.75402
1989,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.52243,97,129,0.43590,0.60896
1989,30-45 y.,First Stage of Tertiary Education,Not employed: no further information,0.14394,32,129,0.08313,0.20476
1989,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.10420,39,291,0.06904,0.13937
1989,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.25485,79,291,0.20469,0.30501
1989,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.50853,173,291,0.45099,0.56607
1989,46-65 y.,Primary Level,Blue-collar worker,0.46065,145,275,0.40163,0.51968
1989,46-65 y.,Primary Level,Not employed: Pensioner,0.16492,42,275,0.12097,0.20886
1989,46-65 y.,Primary Level,Not employed: no further information,0.28502,88,275,0.23157,0.33848
1989,46-65 y.,Lower Secondary Level,Self-employed,0.05514,50,834,0.03964,0.07064
1989,46-65 y.,Lower Secondary Level,Blue-collar worker,0.27812,300,834,0.24769,0.30855
1989,46-65 y.,Lower Secondary Level,White-collar worker,0.09873,69,834,0.07847,0.11898
1989,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.22178,136,834,0.19356,0.24999
1989,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.04478,43,834,0.03073,0.05882
1989,46-65 y.,Lower Secondary Level,Not employed: no further information,0.30146,236,834,0.27029,0.33262
1989,46-65 y.,Upper Secondary Level,Self-employed,0.06177,84,1370,0.04901,0.07452
1989,46-65 y.,Upper Secondary Level,Blue-collar worker,0.21341,359,1370,0.19171,0.23511
1989,46-65 y.,Upper Secondary Level,Civil servant,0.04124,56,1370,0.03071,0.05178
1989,46-65 y.,Upper Secondary Level,White-collar worker,0.28480,360,1370,0.26089,0.30871
1989,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.19600,232,1370,0.17498,0.21703
1989,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.04741,70,1370,0.03615,0.05867
1989,46-65 y.,Upper Secondary Level,Not employed: no further information,0.15224,209,1370,0.13321,0.17127
1989,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.41305,74,74,0.30010,0.52600
1989,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.28839,67,150,0.21565,0.36113
1989,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.36902,83,150,0.29154,0.44650
1989,66 and older,Lower Secondary Level,Not employed: Pensioner,0.92308,344,344,0.89487,0.95128
1989,66 and older,Upper Secondary Level,Not employed: Pensioner,0.96733,453,453,0.95095,0.98372
1989,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.92813,62,62,0.86331,0.99294
1989,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.86955,45,45,0.77003,0.96907
1990,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.48102,35,35,0.31308,0.64897
1990,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.95342,185,185,0.92297,0.98387
1990,17-29 y.,Primary Level,Blue-collar worker,0.40693,43,78,0.29720,0.51666
1990,17-29 y.,Primary Level,Not employed: no further information,0.24153,35,78,0.14593,0.33713
1990,17-29 y.,Lower Secondary Level,Blue-collar worker,0.18695,233,946,0.16210,0.21181
1990,17-29 y.,Lower Secondary Level,White-collar worker,0.09632,70,946,0.07751,0.11513
1990,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.54899,501,946,0.51726,0.58071
1990,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.03586,34,946,0.02401,0.04772
1990,17-29 y.,Lower Secondary Level,Not employed: no further information,0.09524,108,946,0.07652,0.11395
1990,17-29 y.,Upper Secondary Level,Blue-collar worker,0.37526,847,1933,0.35367,0.39686
1990,17-29 y.,Upper Secondary Level,Civil servant,0.02988,46,1933,0.02228,0.03747
1990,17-29 y.,Upper Secondary Level,White-collar worker,0.27764,485,1933,0.25767,0.29761
1990,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.16477,276,1933,0.14823,0.18131
1990,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.03051,55,1933,0.02284,0.03818
1990,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.02321,45,1933,0.01649,0.02992
1990,17-29 y.,Upper Secondary Level,Not employed: no further information,0.08106,179,1933,0.06889,0.09323
1990,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.45424,67,104,0.35808,0.55040
1990,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.24360,37,104,0.16070,0.32650
1990,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.45748,44,44,0.30858,0.60639
1990,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.63222,153,153,0.55556,0.70888
1990,30-45 y.,Primary Level,Blue-collar worker,0.57490,124,187,0.50386,0.64595
1990,30-45 y.,Primary Level,Not employed: no further information,0.33387,63,187,0.26610,0.40164
1990,30-45 y.,Lower Secondary Level,Blue-collar worker,0.49341,310,483,0.44878,0.53805
1990,30-45 y.,Lower Secondary Level,White-collar worker,0.16283,65,483,0.12987,0.19579
1990,30-45 y.,Lower Secondary Level,Not employed: no further information,0.23603,108,483,0.19812,0.27394
1990,30-45 y.,Upper Secondary Level,Self-employed,0.05901,118,2238,0.04925,0.06878
1990,30-45 y.,Upper Secondary Level,Blue-collar worker,0.36419,1005,2238,0.34425,0.38413
1990,30-45 y.,Upper Secondary Level,Civil servant,0.05451,80,2238,0.04511,0.06392
1990,30-45 y.,Upper Secondary Level,White-collar worker,0.35226,734,2238,0.33247,0.37206
1990,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.02170,37,2238,0.01566,0.02774
1990,30-45 y.,Upper Secondary Level,Not employed: no further information,0.13242,264,2238,0.11837,0.14647
1990,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.17477,38,97,0.09880,0.25073
1990,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.57035,59,97,0.47132,0.66938
1990,30-45 y.,First Stage of Tertiary Education,Self-employed,0.14234,38,250,0.09895,0.18574
1990,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.16823,78,250,0.12177,0.21469
1990,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.47888,134,250,0.41683,0.54093
1990,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.08460,54,776,0.06501,0.10419
1990,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.15423,72,776,0.12880,0.17965
1990,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.65170,598,776,0.61815,0.68524
1990,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06326,52,776,0.04612,0.08040
1990,46-65 y.,Primary Level,Blue-collar worker,0.47836,153,274,0.41911,0.53762
1990,46-65 y.,Primary Level,Not employed: Pensioner,0.18596,43,274,0.13981,0.23212
1990,46-65 y.,Primary Level,Not employed: no further information,0.24696,78,274,0.19581,0.29812
1990,46-65 y.,Lower Secondary Level,Self-employed,0.04949,49,957,0.03574,0.06324
1990,46-65 y.,Lower Secondary Level,Blue-collar worker,0.30187,356,957,0.27277,0.33098
1990,46-65 y.,Lower Secondary Level,White-collar worker,0.09860,83,957,0.07970,0.11750
1990,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.22116,180,957,0.19485,0.24747
1990,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.04815,48,957,0.03458,0.06172
1990,46-65 y.,Lower Secondary Level,Not employed: no further information,0.28074,241,957,0.25225,0.30922
1990,46-65 y.,Upper Secondary Level,Self-employed,0.05483,106,2098,0.04508,0.06457
1990,46-65 y.,Upper Secondary Level,Blue-collar worker,0.27256,706,2098,0.25351,0.29162
1990,46-65 y.,Upper Secondary Level,Civil servant,0.03366,56,2098,0.02594,0.04138
1990,46-65 y.,Upper Secondary Level,White-collar worker,0.29001,577,2098,0.27059,0.30943
1990,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.19189,366,2098,0.17503,0.20874
1990,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.02725,52,2098,0.02028,0.03422
1990,46-65 y.,Upper Secondary Level,Not employed: no further information,0.12357,235,2098,0.10949,0.13766
1990,46-65 y.,First Stage of Tertiary Education,Self-employed,0.12358,34,228,0.08077,0.16639
1990,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.10501,36,228,0.06513,0.14489
1990,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.44391,125,228,0.37928,0.50854
1990,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.17069,33,228,0.12174,0.21963
1990,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.08758,34,499,0.06275,0.11241
1990,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.17680,65,499,0.14329,0.21030
1990,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.53760,338,499,0.49381,0.58139
1990,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.12490,62,499,0.09586,0.15393
1990,66 and older,Lower Secondary Level,Not employed: Pensioner,0.96494,494,494,0.94870,0.98117
1990,66 and older,Upper Secondary Level,Not employed: Pensioner,0.96153,661,661,0.94686,0.97620
1990,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.93883,92,92,0.88960,0.98807
1990,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.90662,95,95,0.84780,0.96544
1991,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.58199,48,48,0.44098,0.72300
1991,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.92285,151,151,0.88015,0.96555
1991,17-29 y.,Primary Level,Blue-collar worker,0.31418,43,127,0.23313,0.39524
1991,17-29 y.,Primary Level,Apprentice/ Trainee/ Intern,0.30229,48,127,0.22210,0.38248
1991,17-29 y.,Primary Level,Not employed: no further information,0.22592,36,127,0.15290,0.29894
1991,17-29 y.,Lower Secondary Level,Blue-collar worker,0.21847,233,903,0.19150,0.24544
1991,17-29 y.,Lower Secondary Level,White-collar worker,0.07986,63,903,0.06217,0.09755
1991,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.53204,465,903,0.49947,0.56460
1991,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.03045,32,903,0.01924,0.04166
1991,17-29 y.,Lower Secondary Level,Not employed: no further information,0.10303,110,903,0.08319,0.12287
1991,17-29 y.,Upper Secondary Level,Self-employed,0.01868,36,1864,0.01253,0.02483
1991,17-29 y.,Upper Secondary Level,Blue-collar worker,0.34321,714,1864,0.32165,0.36477
1991,17-29 y.,Upper Secondary Level,Civil servant,0.03148,52,1864,0.02355,0.03941
1991,17-29 y.,Upper Secondary Level,White-collar worker,0.27493,452,1864,0.25466,0.29521
1991,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.16938,296,1864,0.15235,0.18641
1991,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.02536,43,1864,0.01822,0.03250
1991,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.04836,106,1864,0.03862,0.05810
1991,17-29 y.,Upper Secondary Level,Not employed: no further information,0.08777,165,1864,0.07492,0.10061
1991,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.53088,80,120,0.44121,0.62054
1991,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.20621,40,120,0.13352,0.27890
1991,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.45001,42,42,0.29773,0.60229
1991,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.56998,121,121,0.48140,0.65856
1991,30-45 y.,Primary Level,Blue-collar worker,0.61357,130,181,0.54243,0.68470
1991,30-45 y.,Primary Level,Not employed: no further information,0.26733,51,181,0.20268,0.33199
1991,30-45 y.,Lower Secondary Level,Blue-collar worker,0.46751,287,456,0.42167,0.51336
1991,30-45 y.,Lower Secondary Level,White-collar worker,0.16493,69,456,0.13083,0.19903
1991,30-45 y.,Lower Secondary Level,Not employed: no further information,0.23461,100,456,0.19567,0.27355
