year,bula_h,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,Baden-Wuerttemberg,female,Not employed: no further information,0.21465,257,932,0.18827,0.24102
1987,Bavaria,male,Self-employed,0.09867,71,815,0.07818,0.11916
1987,Bavaria,male,Blue-collar worker,0.28716,286,815,0.25608,0.31824
1987,Bavaria,male,Civil servant,0.08379,63,815,0.06475,0.10282
1987,Bavaria,male,White-collar worker,0.20768,164,815,0.17981,0.23554
1987,Bavaria,male,Apprentice/ Trainee/ Intern,0.07363,86,815,0.05569,0.09157
1987,Bavaria,male,Not employed: Pensioner,0.20219,113,815,0.17460,0.22978
1987,Bavaria,male,Not employed: registered unemployed,0.03676,32,815,0.02384,0.04969
1987,Bavaria,female,Self-employed,0.04956,45,879,0.03521,0.06392
1987,Bavaria,female,Blue-collar worker,0.13734,165,879,0.11457,0.16011
1987,Bavaria,female,White-collar worker,0.24151,222,879,0.21320,0.26982
1987,Bavaria,female,Apprentice/ Trainee/ Intern,0.06395,75,879,0.04777,0.08013
1987,Bavaria,female,Not employed: Pensioner,0.22990,127,879,0.20206,0.25773
1987,Bavaria,female,Not employed: registered unemployed,0.03194,32,879,0.02031,0.04357
1987,Bavaria,female,Not employed: no further information,0.22616,213,879,0.19849,0.25384
1987,Berlin,male,Blue-collar worker,0.25468,61,99,0.16842,0.34094
1987,Berlin,male,White-collar worker,0.27979,38,99,0.19091,0.36866
1987,Berlin,female,Blue-collar worker,0.11902,35,155,0.06787,0.17016
1987,Berlin,female,White-collar worker,0.27658,49,155,0.20593,0.34723
1987,Berlin,female,Not employed: Pensioner,0.38162,37,155,0.30490,0.45835
1987,Berlin,female,Not employed: no further information,0.12041,34,155,0.06901,0.17181
1988,Schleswig-Holstein,male,Blue-collar worker,0.25155,46,83,0.15763,0.34546
1988,Schleswig-Holstein,male,White-collar worker,0.23439,37,83,0.14270,0.32608
1988,Schleswig-Holstein,female,White-collar worker,0.23022,36,111,0.15155,0.30889
1988,Schleswig-Holstein,female,Not employed: Pensioner,0.27944,33,111,0.19558,0.36330
1988,Schleswig-Holstein,female,Not employed: no further information,0.24579,42,111,0.16533,0.32626
1988,Hamburg,male,Blue-collar worker,0.26839,32,32,0.11240,0.42437
1988,Lower Saxony,male,Self-employed,0.07862,40,501,0.05503,0.10221
1988,Lower Saxony,male,Blue-collar worker,0.27242,159,501,0.23339,0.31144
1988,Lower Saxony,male,Civil servant,0.09528,46,501,0.06954,0.12101
1988,Lower Saxony,male,White-collar worker,0.18845,96,501,0.15417,0.22273
1988,Lower Saxony,male,Apprentice/ Trainee/ Intern,0.07616,50,501,0.05291,0.09941
1988,Lower Saxony,male,Not employed: Pensioner,0.20182,76,501,0.16664,0.23700
1988,Lower Saxony,male,Not employed: registered unemployed,0.06883,34,501,0.04664,0.09102
1988,Lower Saxony,female,Blue-collar worker,0.11067,75,500,0.08315,0.13820
1988,Lower Saxony,female,White-collar worker,0.19107,102,500,0.15657,0.22556
1988,Lower Saxony,female,Apprentice/ Trainee/ Intern,0.09547,62,500,0.06968,0.12125
1988,Lower Saxony,female,Not employed: Pensioner,0.27063,95,500,0.23165,0.30961
1988,Lower Saxony,female,Not employed: registered unemployed,0.05331,33,500,0.03360,0.07302
1988,Lower Saxony,female,Not employed: no further information,0.21566,133,500,0.17957,0.25174
1988,North Rhine-Westphalia,male,Self-employed,0.05549,73,1308,0.04308,0.06790
1988,North Rhine-Westphalia,male,Blue-collar worker,0.28808,486,1308,0.26353,0.31263
1988,North Rhine-Westphalia,male,Civil servant,0.07509,91,1308,0.06081,0.08938
1988,North Rhine-Westphalia,male,White-collar worker,0.21878,241,1308,0.19637,0.24120
1988,North Rhine-Westphalia,male,Apprentice/ Trainee/ Intern,0.12897,187,1308,0.11080,0.14714
1988,North Rhine-Westphalia,male,Not employed: Pensioner,0.16915,154,1308,0.14883,0.18948
1988,North Rhine-Westphalia,male,Not employed: registered unemployed,0.04687,76,1308,0.03541,0.05832
1988,North Rhine-Westphalia,female,Self-employed,0.02487,37,1344,0.01654,0.03320
1988,North Rhine-Westphalia,female,Blue-collar worker,0.07680,158,1344,0.06256,0.09104
1988,North Rhine-Westphalia,female,Civil servant,0.02694,32,1344,0.01828,0.03560
1988,North Rhine-Westphalia,female,White-collar worker,0.23625,295,1344,0.21353,0.25897
1988,North Rhine-Westphalia,female,Apprentice/ Trainee/ Intern,0.07958,128,1344,0.06510,0.09405
1988,North Rhine-Westphalia,female,Not employed: Pensioner,0.24666,197,1344,0.22360,0.26971
1988,North Rhine-Westphalia,female,Not employed: registered unemployed,0.04052,51,1344,0.02998,0.05107
1988,North Rhine-Westphalia,female,Not employed: no further information,0.26838,446,1344,0.24468,0.29208
1988,Hesse,male,Blue-collar worker,0.26869,195,398,0.22508,0.31229
1988,Hesse,male,White-collar worker,0.24411,98,398,0.20186,0.28637
1988,Hesse,male,Apprentice/ Trainee/ Intern,0.07637,42,398,0.05024,0.10249
1988,Hesse,male,Not employed: Pensioner,0.21538,63,398,0.17494,0.25582
1988,Hesse,female,Blue-collar worker,0.11407,92,458,0.08493,0.14322
1988,Hesse,female,White-collar worker,0.18902,92,458,0.15313,0.22492
1988,Hesse,female,Apprentice/ Trainee/ Intern,0.05525,40,458,0.03431,0.07620
1988,Hesse,female,Not employed: Pensioner,0.31389,90,458,0.27134,0.35644
1988,Hesse,female,Not employed: no further information,0.24630,144,458,0.20679,0.28580
1988,"Rhineland-Palatinate, Saarland",male,Blue-collar worker,0.30861,136,289,0.25526,0.36195
1988,"Rhineland-Palatinate, Saarland",male,White-collar worker,0.15725,56,289,0.11521,0.19929
1988,"Rhineland-Palatinate, Saarland",male,Apprentice/ Trainee/ Intern,0.08684,33,289,0.05432,0.11936
1988,"Rhineland-Palatinate, Saarland",male,Not employed: Pensioner,0.24674,64,289,0.19695,0.29653
1988,"Rhineland-Palatinate, Saarland",female,Blue-collar worker,0.10093,47,341,0.06891,0.13296
1988,"Rhineland-Palatinate, Saarland",female,White-collar worker,0.17058,62,341,0.13060,0.21056
1988,"Rhineland-Palatinate, Saarland",female,Apprentice/ Trainee/ Intern,0.07445,34,341,0.04655,0.10236
1988,"Rhineland-Palatinate, Saarland",female,Not employed: Pensioner,0.26664,69,341,0.21964,0.31365
1988,"Rhineland-Palatinate, Saarland",female,Not employed: no further information,0.29474,129,341,0.24627,0.34320
1988,Baden-Wuerttemberg,male,Self-employed,0.06974,57,896,0.05305,0.08643
1988,Baden-Wuerttemberg,male,Blue-collar worker,0.32510,430,896,0.29441,0.35579
1988,Baden-Wuerttemberg,male,Civil servant,0.07789,53,896,0.06033,0.09545
1988,Baden-Wuerttemberg,male,White-collar worker,0.20369,143,896,0.17730,0.23008
1988,Baden-Wuerttemberg,male,Apprentice/ Trainee/ Intern,0.11270,110,896,0.09198,0.13342
1988,Baden-Wuerttemberg,male,Not employed: Pensioner,0.15874,103,896,0.13480,0.18268
1988,Baden-Wuerttemberg,female,Self-employed,0.04372,37,892,0.03030,0.05715
1988,Baden-Wuerttemberg,female,Blue-collar worker,0.14366,217,892,0.12062,0.16669
1988,Baden-Wuerttemberg,female,White-collar worker,0.24690,183,892,0.21858,0.27521
1988,Baden-Wuerttemberg,female,Apprentice/ Trainee/ Intern,0.06021,72,892,0.04459,0.07583
1988,Baden-Wuerttemberg,female,Not employed: Pensioner,0.25380,131,892,0.22522,0.28238
1988,Baden-Wuerttemberg,female,Not employed: no further information,0.21229,252,892,0.18544,0.23915
1988,Bavaria,male,Self-employed,0.10319,71,780,0.08182,0.12455
1988,Bavaria,male,Blue-collar worker,0.27735,274,780,0.24591,0.30878
1988,Bavaria,male,Civil servant,0.07728,56,780,0.05853,0.09604
1988,Bavaria,male,White-collar worker,0.20776,154,780,0.17927,0.23625
1988,Bavaria,male,Apprentice/ Trainee/ Intern,0.08554,86,780,0.06590,0.10518
1988,Bavaria,male,Not employed: Pensioner,0.20266,108,780,0.17443,0.23089
1988,Bavaria,male,Not employed: registered unemployed,0.03009,31,780,0.01809,0.04209
1988,Bavaria,female,Self-employed,0.05001,42,807,0.03496,0.06505
1988,Bavaria,female,Blue-collar worker,0.13940,160,807,0.11549,0.16331
1988,Bavaria,female,White-collar worker,0.23805,199,807,0.20865,0.26745
1988,Bavaria,female,Apprentice/ Trainee/ Intern,0.06451,73,807,0.04755,0.08147
1988,Bavaria,female,Not employed: Pensioner,0.25501,132,807,0.22492,0.28510
1988,Bavaria,female,Not employed: no further information,0.21110,201,807,0.18292,0.23927
1988,Berlin,male,Blue-collar worker,0.25364,57,95,0.16568,0.34160
1988,Berlin,male,White-collar worker,0.29775,38,95,0.20531,0.39019
1988,Berlin,female,Blue-collar worker,0.12837,39,83,0.05597,0.20077
1988,Berlin,female,White-collar worker,0.30404,44,83,0.20447,0.40360
1989,Schleswig-Holstein,male,Blue-collar worker,0.24400,41,80,0.14929,0.33871
1989,Schleswig-Holstein,male,White-collar worker,0.27219,39,80,0.17404,0.37034
1989,Schleswig-Holstein,female,White-collar worker,0.26177,38,85,0.16776,0.35578
1989,Schleswig-Holstein,female,Not employed: no further information,0.27712,47,85,0.18141,0.37284
1989,Lower Saxony,male,Self-employed,0.07978,36,446,0.05461,0.10496
1989,Lower Saxony,male,Blue-collar worker,0.25667,144,446,0.21609,0.29726
1989,Lower Saxony,male,Civil servant,0.09359,44,446,0.06652,0.12065
1989,Lower Saxony,male,White-collar worker,0.20448,95,446,0.16700,0.24195
1989,Lower Saxony,male,Apprentice/ Trainee/ Intern,0.09555,55,446,0.06824,0.12287
1989,Lower Saxony,male,Not employed: Pensioner,0.20233,72,446,0.16501,0.23966
1989,Lower Saxony,female,Blue-collar worker,0.08751,65,456,0.06155,0.11348
1989,Lower Saxony,female,White-collar worker,0.20947,105,456,0.17208,0.24686
1989,Lower Saxony,female,Apprentice/ Trainee/ Intern,0.06968,46,456,0.04628,0.09307
1989,Lower Saxony,female,Not employed: Pensioner,0.29295,99,456,0.25113,0.33477
1989,Lower Saxony,female,Not employed: no further information,0.23567,141,456,0.19667,0.27467
1989,North Rhine-Westphalia,male,Self-employed,0.05691,69,1284,0.04424,0.06959
1989,North Rhine-Westphalia,male,Blue-collar worker,0.28223,472,1284,0.25760,0.30686
1989,North Rhine-Westphalia,male,Civil servant,0.06764,82,1284,0.05390,0.08138
1989,North Rhine-Westphalia,male,White-collar worker,0.23440,250,1284,0.21122,0.25758
1989,North Rhine-Westphalia,male,Apprentice/ Trainee/ Intern,0.12788,178,1284,0.10960,0.14615
1989,North Rhine-Westphalia,male,Not employed: Pensioner,0.17455,153,1284,0.15378,0.19532
1989,North Rhine-Westphalia,male,Not employed: registered unemployed,0.03479,47,1284,0.02477,0.04482
1989,North Rhine-Westphalia,male,Not employed: no further information,0.01389,33,1284,0.00749,0.02030
1989,North Rhine-Westphalia,female,Self-employed,0.02432,32,1286,0.01590,0.03275
1989,North Rhine-Westphalia,female,Blue-collar worker,0.07250,152,1286,0.05833,0.08668
1989,North Rhine-Westphalia,female,White-collar worker,0.24931,306,1286,0.22565,0.27296
1989,North Rhine-Westphalia,female,Apprentice/ Trainee/ Intern,0.08207,124,1286,0.06706,0.09707
1989,North Rhine-Westphalia,female,Not employed: Pensioner,0.24977,200,1286,0.22610,0.27344
1989,North Rhine-Westphalia,female,Not employed: registered unemployed,0.03808,47,1286,0.02761,0.04854
1989,North Rhine-Westphalia,female,Not employed: no further information,0.25853,425,1286,0.23459,0.28247
1989,Hesse,male,Blue-collar worker,0.25259,187,404,0.21016,0.29501
1989,Hesse,male,White-collar worker,0.25536,105,404,0.21279,0.29794
1989,Hesse,male,Apprentice/ Trainee/ Intern,0.08498,46,404,0.05776,0.11221
1989,Hesse,male,Not employed: Pensioner,0.21757,66,404,0.17729,0.25786
1989,Hesse,female,Blue-collar worker,0.12473,91,462,0.09457,0.15489
1989,Hesse,female,White-collar worker,0.20785,105,462,0.17080,0.24489
1989,Hesse,female,Apprentice/ Trainee/ Intern,0.05630,36,462,0.03526,0.07734
1989,Hesse,female,Not employed: Pensioner,0.32955,95,462,0.28664,0.37246
1989,Hesse,female,Not employed: no further information,0.21989,135,462,0.18208,0.25770
1989,"Rhineland-Palatinate, Saarland",male,Blue-collar worker,0.32527,133,284,0.27069,0.37986
1989,"Rhineland-Palatinate, Saarland",male,White-collar worker,0.19615,65,284,0.14989,0.24241
1989,"Rhineland-Palatinate, Saarland",male,Apprentice/ Trainee/ Intern,0.10418,34,284,0.06859,0.13977
1989,"Rhineland-Palatinate, Saarland",male,Not employed: Pensioner,0.20949,52,284,0.16207,0.25690
1989,"Rhineland-Palatinate, Saarland",female,Blue-collar worker,0.12559,51,299,0.08797,0.16322
1989,"Rhineland-Palatinate, Saarland",female,White-collar worker,0.19928,69,299,0.15393,0.24463
1989,"Rhineland-Palatinate, Saarland",female,Not employed: Pensioner,0.26326,66,299,0.21325,0.31326
1989,"Rhineland-Palatinate, Saarland",female,Not employed: no further information,0.27176,113,299,0.22125,0.32227
1989,Baden-Wuerttemberg,male,Self-employed,0.06897,52,855,0.05198,0.08597
1989,Baden-Wuerttemberg,male,Blue-collar worker,0.33658,423,855,0.30489,0.36828
1989,Baden-Wuerttemberg,male,Civil servant,0.07000,48,855,0.05289,0.08712
1989,Baden-Wuerttemberg,male,White-collar worker,0.20312,137,855,0.17613,0.23010
1989,Baden-Wuerttemberg,male,Apprentice/ Trainee/ Intern,0.10573,88,855,0.08511,0.12635
1989,Baden-Wuerttemberg,male,Not employed: Pensioner,0.17447,107,855,0.14902,0.19992
1989,Baden-Wuerttemberg,female,Self-employed,0.03943,35,875,0.02653,0.05234
1989,Baden-Wuerttemberg,female,Blue-collar worker,0.14939,216,875,0.12576,0.17303
1989,Baden-Wuerttemberg,female,White-collar worker,0.24564,190,875,0.21710,0.27418
1989,Baden-Wuerttemberg,female,Apprentice/ Trainee/ Intern,0.06305,72,875,0.04693,0.07916
1989,Baden-Wuerttemberg,female,Not employed: Pensioner,0.27131,137,875,0.24183,0.30079
1989,Baden-Wuerttemberg,female,Not employed: no further information,0.20009,225,875,0.17356,0.22661
1989,Bavaria,male,Self-employed,0.08909,64,740,0.06855,0.10963
1989,Bavaria,male,Blue-collar worker,0.29194,287,740,0.25916,0.32472
1989,Bavaria,male,Civil servant,0.08151,54,740,0.06178,0.10123
1989,Bavaria,male,White-collar worker,0.19599,153,740,0.16737,0.22461
1989,Bavaria,male,Apprentice/ Trainee/ Intern,0.09711,80,740,0.07576,0.11846
1989,Bavaria,male,Not employed: Pensioner,0.19953,102,740,0.17071,0.22834
1989,Bavaria,female,Self-employed,0.04717,40,794,0.03241,0.06193
1989,Bavaria,female,Blue-collar worker,0.13142,157,794,0.10790,0.15493
1989,Bavaria,female,White-collar worker,0.25018,200,794,0.22003,0.28032
1989,Bavaria,female,Apprentice/ Trainee/ Intern,0.06339,69,794,0.04643,0.08034
1989,Bavaria,female,Not employed: Pensioner,0.25624,128,794,0.22586,0.28663
1989,Bavaria,female,Not employed: no further information,0.21260,200,794,0.18413,0.24108
1989,Berlin,male,Blue-collar worker,0.22632,54,96,0.14217,0.31046
1989,Berlin,male,White-collar worker,0.34517,42,96,0.24957,0.44078
1989,Berlin,female,Blue-collar worker,0.12780,39,118,0.06730,0.18829
1989,Berlin,female,White-collar worker,0.31154,46,118,0.22762,0.39546
1989,Berlin,female,Not employed: Pensioner,0.34743,33,118,0.26115,0.43371
1990,Schleswig-Holstein,male,Blue-collar worker,0.28077,44,44,0.14645,0.41509
1990,Schleswig-Holstein,female,White-collar worker,0.28944,40,104,0.20186,0.37702
1990,Schleswig-Holstein,female,Not employed: Pensioner,0.28047,31,104,0.19372,0.36723
1990,Schleswig-Holstein,female,Not employed: no further information,0.20869,33,104,0.13021,0.28717
1990,Lower Saxony,male,Self-employed,0.08159,36,436,0.05586,0.10731
1990,Lower Saxony,male,Blue-collar worker,0.23613,138,436,0.19622,0.27604
1990,Lower Saxony,male,Civil servant,0.10029,45,436,0.07206,0.12852
1990,Lower Saxony,male,White-collar worker,0.20188,94,436,0.16416,0.23960
1990,Lower Saxony,male,Apprentice/ Trainee/ Intern,0.08243,46,436,0.05659,0.10828
1990,Lower Saxony,male,Not employed: Pensioner,0.20695,77,436,0.16887,0.24502
1990,Lower Saxony,female,Blue-collar worker,0.09699,62,438,0.06924,0.12474
1990,Lower Saxony,female,White-collar worker,0.22927,116,438,0.18986,0.26869
1990,Lower Saxony,female,Apprentice/ Trainee/ Intern,0.05744,37,438,0.03562,0.07925
1990,Lower Saxony,female,Not employed: Pensioner,0.27396,93,438,0.23215,0.31578
1990,Lower Saxony,female,Not employed: no further information,0.23665,130,438,0.19680,0.27650
1990,North Rhine-Westphalia,male,Self-employed,0.06281,69,1227,0.04923,0.07639
1990,North Rhine-Westphalia,male,Blue-collar worker,0.29833,464,1227,0.27272,0.32394
1990,North Rhine-Westphalia,male,Civil servant,0.07124,80,1227,0.05684,0.08564
1990,North Rhine-Westphalia,male,White-collar worker,0.23498,243,1227,0.21124,0.25871
1990,North Rhine-Westphalia,male,Apprentice/ Trainee/ Intern,0.11400,164,1227,0.09621,0.13179
1990,North Rhine-Westphalia,male,Not employed: Pensioner,0.16131,151,1227,0.14072,0.18190
1990,North Rhine-Westphalia,male,Not employed: registered unemployed,0.03646,56,1227,0.02596,0.04695
1990,North Rhine-Westphalia,female,Self-employed,0.02705,39,1266,0.01811,0.03600
1990,North Rhine-Westphalia,female,Blue-collar worker,0.07895,159,1266,0.06409,0.09381
1990,North Rhine-Westphalia,female,White-collar worker,0.26217,302,1266,0.23793,0.28641
1990,North Rhine-Westphalia,female,Apprentice/ Trainee/ Intern,0.08586,124,1266,0.07042,0.10129
1990,North Rhine-Westphalia,female,Not employed: Pensioner,0.23772,198,1266,0.21427,0.26118
1990,North Rhine-Westphalia,female,Not employed: registered unemployed,0.02673,41,1266,0.01784,0.03562
1990,North Rhine-Westphalia,female,Not employed: no further information,0.25676,403,1266,0.23268,0.28083
1990,Hesse,male,Blue-collar worker,0.23472,180,399,0.19308,0.27635
1990,Hesse,male,White-collar worker,0.26370,102,399,0.22041,0.30699
1990,Hesse,male,Apprentice/ Trainee/ Intern,0.10020,49,399,0.07070,0.12970
1990,Hesse,male,Not employed: Pensioner,0.22004,68,399,0.17934,0.26074
1990,Hesse,female,Blue-collar worker,0.12650,88,452,0.09582,0.15718
1990,Hesse,female,White-collar worker,0.20480,112,452,0.16756,0.24205
1990,Hesse,female,Apprentice/ Trainee/ Intern,0.07036,39,452,0.04675,0.09396
1990,Hesse,female,Not employed: Pensioner,0.33103,99,452,0.28760,0.37446
1990,Hesse,female,Not employed: no further information,0.19419,114,452,0.15768,0.23070
1990,"Rhineland-Palatinate, Saarland",male,Blue-collar worker,0.33720,128,268,0.28050,0.39391
1990,"Rhineland-Palatinate, Saarland",male,White-collar worker,0.17495,56,268,0.12938,0.22052
1990,"Rhineland-Palatinate, Saarland",male,Apprentice/ Trainee/ Intern,0.09929,31,268,0.06342,0.13516
1990,"Rhineland-Palatinate, Saarland",male,Not employed: Pensioner,0.20646,53,268,0.15791,0.25502
1990,"Rhineland-Palatinate, Saarland",female,Blue-collar worker,0.11337,47,298,0.07731,0.14943
1990,"Rhineland-Palatinate, Saarland",female,White-collar worker,0.19559,66,298,0.15048,0.24071
1990,"Rhineland-Palatinate, Saarland",female,Not employed: Pensioner,0.27243,73,298,0.22179,0.32306
1990,"Rhineland-Palatinate, Saarland",female,Not employed: no further information,0.28189,112,298,0.23072,0.33306
1990,Baden-Wuerttemberg,male,Self-employed,0.06872,50,847,0.05168,0.08577
1990,Baden-Wuerttemberg,male,Blue-collar worker,0.35180,422,847,0.31962,0.38398
1990,Baden-Wuerttemberg,male,Civil servant,0.07449,45,847,0.05680,0.09219
1990,Baden-Wuerttemberg,male,White-collar worker,0.20168,139,847,0.17464,0.22872
1990,Baden-Wuerttemberg,male,Apprentice/ Trainee/ Intern,0.09824,80,847,0.07819,0.11830
1990,Baden-Wuerttemberg,male,Not employed: Pensioner,0.16620,111,847,0.14111,0.19128
1990,Baden-Wuerttemberg,female,Self-employed,0.04320,31,862,0.02962,0.05678
