year,bula_h,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.03240,31,640,0.01867,0.04613
1989,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.12465,114,640,0.09904,0.15026
1989,Baden-Wuerttemberg,Self-employed,0.04392,87,1804,0.03446,0.05338
1989,Baden-Wuerttemberg,Blue-collar worker,0.19584,639,1804,0.17752,0.21416
1989,Baden-Wuerttemberg,Civil servant,0.03461,60,1804,0.02617,0.04305
1989,Baden-Wuerttemberg,White-collar worker,0.18494,327,1804,0.16702,0.20286
1989,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.06844,160,1804,0.05678,0.08009
1989,Baden-Wuerttemberg,Not employed: Pensioner,0.18475,244,1804,0.16684,0.20267
1989,Baden-Wuerttemberg,Not employed: registered unemployed,0.01252,38,1804,0.00739,0.01766
1989,Baden-Wuerttemberg,Not employed: no further information,0.09198,249,1804,0.07864,0.10532
1989,Bavaria,Self-employed,0.05546,104,1603,0.04425,0.06667
1989,Bavaria,Blue-collar worker,0.17162,444,1603,0.15315,0.19008
1989,Bavaria,Civil servant,0.04253,70,1603,0.03265,0.05241
1989,Bavaria,White-collar worker,0.18594,353,1603,0.16689,0.20499
1989,Bavaria,Apprentice/ Trainee/ Intern,0.06568,149,1603,0.05355,0.07781
1989,Bavaria,Not employed: Pensioner,0.18997,230,1603,0.17076,0.20918
1989,Bavaria,Not employed: registered unemployed,0.01635,40,1603,0.01014,0.02256
1989,Bavaria,Not employed: no further information,0.09918,213,1603,0.08454,0.11382
1989,Berlin,Blue-collar worker,0.15068,93,263,0.10736,0.19400
1989,Berlin,White-collar worker,0.28261,88,263,0.22809,0.33714
1989,Berlin,Not employed: Pensioner,0.23023,50,263,0.17926,0.28121
1989,Berlin,Not employed: no further information,0.05422,32,263,0.02680,0.08165
1990,Schleswig-Holstein,Blue-collar worker,0.14772,62,216,0.10029,0.19514
1990,Schleswig-Holstein,White-collar worker,0.21102,68,216,0.15648,0.26556
1990,Schleswig-Holstein,Not employed: Pensioner,0.17281,48,216,0.12227,0.22335
1990,Schleswig-Holstein,Not employed: no further information,0.09976,38,216,0.05970,0.13982
1990,Hamburg,Blue-collar worker,0.14498,34,122,0.08225,0.20771
1990,Hamburg,White-collar worker,0.29971,49,122,0.21808,0.38134
1990,Hamburg,Not employed: Pensioner,0.27997,39,122,0.19997,0.35997
1990,Lower Saxony,Self-employed,0.05250,58,969,0.03845,0.06655
1990,Lower Saxony,Blue-collar worker,0.14133,200,969,0.11938,0.16327
1990,Lower Saxony,Civil servant,0.05178,55,969,0.03782,0.06574
1990,Lower Saxony,White-collar worker,0.18418,210,969,0.15976,0.20860
1990,Lower Saxony,Apprentice/ Trainee/ Intern,0.05954,83,969,0.04464,0.07445
1990,Lower Saxony,Not employed: Pensioner,0.20565,170,969,0.18019,0.23111
1990,Lower Saxony,Not employed: registered unemployed,0.04021,51,969,0.02783,0.05258
1990,Lower Saxony,Not employed: no further information,0.11143,142,969,0.09161,0.13125
1990,Bremen,Not employed: Pensioner,0.35919,34,34,0.19550,0.52288
1990,North Rhine-Westphalia,Self-employed,0.03597,108,2544,0.02873,0.04321
1990,North Rhine-Westphalia,Blue-collar worker,0.14927,623,2544,0.13542,0.16312
1990,North Rhine-Westphalia,Civil servant,0.03822,107,2544,0.03077,0.04567
1990,North Rhine-Westphalia,White-collar worker,0.20471,545,2544,0.18903,0.22039
1990,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.08130,288,2544,0.07068,0.09193
1990,North Rhine-Westphalia,Not employed: Pensioner,0.16570,349,2544,0.15124,0.18015
1990,North Rhine-Westphalia,Not employed: registered unemployed,0.02568,97,2544,0.01954,0.03183
1990,North Rhine-Westphalia,Not employed: no further information,0.11695,427,2544,0.10446,0.12944
1990,Hesse,Self-employed,0.03410,46,947,0.02254,0.04567
1990,Hesse,Blue-collar worker,0.15202,268,947,0.12914,0.17490
1990,Hesse,Civil servant,0.04212,38,947,0.02932,0.05492
1990,Hesse,White-collar worker,0.19734,214,947,0.17198,0.22271
1990,Hesse,Apprentice/ Trainee/ Intern,0.07183,88,947,0.05537,0.08828
1990,Hesse,Not employed: Pensioner,0.23251,167,947,0.20559,0.25942
1990,Hesse,Not employed: no further information,0.08872,126,947,0.07060,0.10684
1990,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.18612,175,593,0.15477,0.21747
1990,"Rhineland-Palatinate, Saarland",White-collar worker,0.15914,122,593,0.12967,0.18860
1990,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.06220,54,593,0.04274,0.08166
1990,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.20683,126,593,0.17421,0.23946
1990,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.13410,116,593,0.10665,0.16155
1990,Baden-Wuerttemberg,Self-employed,0.04479,81,1772,0.03515,0.05442
1990,Baden-Wuerttemberg,Blue-collar worker,0.20533,645,1772,0.18652,0.22414
1990,Baden-Wuerttemberg,Civil servant,0.03641,59,1772,0.02768,0.04513
1990,Baden-Wuerttemberg,White-collar worker,0.18848,329,1772,0.17027,0.20670
1990,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.06437,149,1772,0.05294,0.07580
1990,Baden-Wuerttemberg,Not employed: Pensioner,0.16834,245,1772,0.15091,0.18576
1990,Baden-Wuerttemberg,Not employed: registered unemployed,0.00611,32,1772,0.00248,0.00974
1990,Baden-Wuerttemberg,Not employed: no further information,0.08874,232,1772,0.07550,0.10199
1990,Bavaria,Self-employed,0.05585,102,1579,0.04452,0.06718
1990,Bavaria,Blue-collar worker,0.17268,443,1579,0.15403,0.19133
1990,Bavaria,Civil servant,0.03964,63,1579,0.03001,0.04926
1990,Bavaria,White-collar worker,0.19263,356,1579,0.17317,0.21209
1990,Bavaria,Apprentice/ Trainee/ Intern,0.06128,132,1579,0.04944,0.07311
1990,Bavaria,Not employed: Pensioner,0.19436,249,1579,0.17483,0.21388
1990,Bavaria,Not employed: registered unemployed,0.01637,32,1579,0.01011,0.02263
1990,Bavaria,Not employed: no further information,0.09305,202,1579,0.07872,0.10739
1990,Berlin,Blue-collar worker,0.14598,133,562,0.11676,0.17520
1990,Berlin,White-collar worker,0.30615,242,562,0.26801,0.34429
1990,Berlin,Apprentice/ Trainee/ Intern,0.05335,49,562,0.03475,0.07195
1990,Berlin,Not employed: Pensioner,0.20031,92,562,0.16719,0.23343
1990,Berlin,Not employed: no further information,0.03892,46,562,0.02292,0.05492
1990,Brandenburg,Blue-collar worker,0.24439,238,665,0.21170,0.27707
1990,Brandenburg,White-collar worker,0.27031,278,665,0.23653,0.30409
1990,Brandenburg,Apprentice/ Trainee/ Intern,0.04612,50,665,0.03016,0.06207
1990,Brandenburg,Not employed: Pensioner,0.14966,99,665,0.12253,0.17680
1990,Mecklenburg-Western Pomerania,Blue-collar worker,0.27373,187,488,0.23413,0.31334
1990,Mecklenburg-Western Pomerania,White-collar worker,0.25422,175,488,0.21554,0.29289
1990,Mecklenburg-Western Pomerania,Apprentice/ Trainee/ Intern,0.04851,38,488,0.02943,0.06760
1990,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.12444,55,488,0.09513,0.15376
1990,Mecklenburg-Western Pomerania,Not employed: no further information,0.05477,33,488,0.03456,0.07498
1990,Saxony,Self-employed,0.01869,32,1325,0.01140,0.02599
1990,Saxony,Blue-collar worker,0.26310,477,1325,0.23938,0.28681
1990,Saxony,White-collar worker,0.25537,485,1325,0.23188,0.27886
1990,Saxony,Apprentice/ Trainee/ Intern,0.03197,66,1325,0.02249,0.04144
1990,Saxony,Not employed: Pensioner,0.17499,203,1325,0.15452,0.19546
1990,Saxony,Not employed: no further information,0.03432,62,1325,0.02451,0.04413
1990,Saxony-Anhalt,Blue-collar worker,0.27943,309,761,0.24753,0.31133
1990,Saxony-Anhalt,White-collar worker,0.23812,270,761,0.20784,0.26841
1990,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.05196,55,761,0.03618,0.06774
1990,Saxony-Anhalt,Not employed: Pensioner,0.18381,127,761,0.15627,0.21135
1990,Thuringa,Blue-collar worker,0.27467,284,715,0.24193,0.30741
1990,Thuringa,White-collar worker,0.22417,240,715,0.19358,0.25476
1990,Thuringa,Apprentice/ Trainee/ Intern,0.03773,40,715,0.02375,0.05170
1990,Thuringa,Not employed: Pensioner,0.16541,111,715,0.13816,0.19266
1990,Thuringa,Not employed: no further information,0.03966,40,715,0.02534,0.05397
1991,Schleswig-Holstein,Blue-collar worker,0.12949,64,214,0.08440,0.17458
1991,Schleswig-Holstein,White-collar worker,0.20721,68,214,0.15278,0.26165
1991,Schleswig-Holstein,Not employed: Pensioner,0.16783,50,214,0.11764,0.21802
1991,Schleswig-Holstein,Not employed: no further information,0.07142,32,214,0.03683,0.10600
1991,Hamburg,Blue-collar worker,0.12393,34,126,0.06617,0.18169
1991,Hamburg,White-collar worker,0.30551,50,126,0.22476,0.38626
1991,Hamburg,Not employed: Pensioner,0.29831,42,126,0.21810,0.37852
1991,Lower Saxony,Self-employed,0.05160,56,969,0.03767,0.06554
1991,Lower Saxony,Blue-collar worker,0.14608,206,969,0.12383,0.16833
1991,Lower Saxony,Civil servant,0.04874,51,969,0.03517,0.06230
1991,Lower Saxony,White-collar worker,0.18356,216,969,0.15917,0.20794
1991,Lower Saxony,Apprentice/ Trainee/ Intern,0.07178,101,969,0.05552,0.08805
1991,Lower Saxony,Not employed: Pensioner,0.20725,171,969,0.18171,0.23278
1991,Lower Saxony,Not employed: registered unemployed,0.02543,34,969,0.01551,0.03534
1991,Lower Saxony,Not employed: no further information,0.10843,134,969,0.08884,0.12802
1991,Bremen,Not employed: Pensioner,0.42384,35,35,0.25773,0.58995
1991,North Rhine-Westphalia,Self-employed,0.03610,110,2528,0.02883,0.04337
1991,North Rhine-Westphalia,Blue-collar worker,0.14822,625,2528,0.13437,0.16207
1991,North Rhine-Westphalia,Civil servant,0.03622,106,2528,0.02894,0.04351
1991,North Rhine-Westphalia,White-collar worker,0.20942,561,2528,0.19356,0.22529
1991,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.07869,285,2528,0.06819,0.08919
1991,North Rhine-Westphalia,Not employed: Pensioner,0.17588,358,2528,0.16104,0.19073
1991,North Rhine-Westphalia,Not employed: registered unemployed,0.02165,83,2528,0.01598,0.02733
1991,North Rhine-Westphalia,Not employed: no further information,0.10926,400,2528,0.09710,0.12143
1991,Hesse,Self-employed,0.03203,45,934,0.02073,0.04333
1991,Hesse,Blue-collar worker,0.15188,263,934,0.12885,0.17491
1991,Hesse,Civil servant,0.04030,37,934,0.02768,0.05291
1991,Hesse,White-collar worker,0.20126,234,934,0.17554,0.22699
1991,Hesse,Apprentice/ Trainee/ Intern,0.06401,75,934,0.04831,0.07972
1991,Hesse,Not employed: Pensioner,0.24118,170,934,0.21373,0.26863
1991,Hesse,Not employed: no further information,0.08740,110,934,0.06927,0.10552
1991,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.18919,179,602,0.15788,0.22050
1991,"Rhineland-Palatinate, Saarland",White-collar worker,0.17879,136,602,0.14816,0.20943
1991,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.05303,56,602,0.03511,0.07094
1991,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.20442,123,602,0.17217,0.23666
1991,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.12476,108,602,0.09834,0.15118
1991,Baden-Wuerttemberg,Self-employed,0.04587,88,1789,0.03617,0.05557
1991,Baden-Wuerttemberg,Blue-collar worker,0.20432,638,1789,0.18563,0.22301
1991,Baden-Wuerttemberg,Civil servant,0.03498,56,1789,0.02646,0.04349
1991,Baden-Wuerttemberg,White-collar worker,0.19578,340,1789,0.17739,0.21418
1991,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.06422,161,1789,0.05286,0.07559
1991,Baden-Wuerttemberg,Not employed: Pensioner,0.17026,242,1789,0.15284,0.18769
1991,Baden-Wuerttemberg,Not employed: registered unemployed,0.00816,35,1789,0.00399,0.01232
1991,Baden-Wuerttemberg,Not employed: no further information,0.08286,229,1789,0.07008,0.09564
1991,Bavaria,Self-employed,0.05652,104,1591,0.04517,0.06787
1991,Bavaria,Blue-collar worker,0.16910,434,1591,0.15067,0.18752
1991,Bavaria,Civil servant,0.04261,68,1591,0.03269,0.05254
1991,Bavaria,White-collar worker,0.19164,366,1591,0.17229,0.21098
1991,Bavaria,Apprentice/ Trainee/ Intern,0.05348,123,1591,0.04242,0.06454
1991,Bavaria,Not employed: Pensioner,0.19909,251,1591,0.17946,0.21872
1991,Bavaria,Not employed: registered unemployed,0.01586,35,1591,0.00972,0.02200
1991,Bavaria,Not employed: no further information,0.09230,210,1591,0.07808,0.10653
1991,Berlin,Blue-collar worker,0.14693,123,567,0.11776,0.17609
1991,Berlin,White-collar worker,0.29747,215,567,0.25981,0.33513
1991,Berlin,Apprentice/ Trainee/ Intern,0.06349,59,567,0.04340,0.08358
1991,Berlin,Not employed: Pensioner,0.18985,84,567,0.15754,0.22216
1991,Berlin,Not employed: registered unemployed,0.04017,44,567,0.02400,0.05635
1991,Berlin,Not employed: no further information,0.04378,42,567,0.02692,0.06063
1991,Brandenburg,Self-employed,0.03386,32,637,0.01980,0.04792
1991,Brandenburg,Blue-collar worker,0.21349,195,637,0.18164,0.24533
1991,Brandenburg,White-collar worker,0.20921,196,637,0.17760,0.24083
1991,Brandenburg,Apprentice/ Trainee/ Intern,0.04815,49,637,0.03151,0.06479
1991,Brandenburg,Not employed: Pensioner,0.18316,111,637,0.15310,0.21322
1991,Brandenburg,Not employed: registered unemployed,0.06805,54,637,0.04848,0.08763
1991,Mecklenburg-Western Pomerania,Blue-collar worker,0.23679,150,398,0.19497,0.27861
1991,Mecklenburg-Western Pomerania,White-collar worker,0.20719,131,398,0.16732,0.24706
1991,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.15838,66,398,0.12246,0.19429
1991,Mecklenburg-Western Pomerania,Not employed: registered unemployed,0.08360,51,398,0.05637,0.11082
1991,Saxony,Self-employed,0.02382,38,1212,0.01523,0.03241
1991,Saxony,Blue-collar worker,0.23681,376,1212,0.21286,0.26075
1991,Saxony,White-collar worker,0.21616,374,1212,0.19297,0.23934
1991,Saxony,Apprentice/ Trainee/ Intern,0.03935,77,1212,0.02840,0.05030
1991,Saxony,Not employed: Pensioner,0.20074,215,1212,0.17818,0.22330
1991,Saxony,Not employed: registered unemployed,0.05812,89,1212,0.04495,0.07130
1991,Saxony,Not employed: no further information,0.02950,43,1212,0.01997,0.03903
1991,Saxony-Anhalt,Blue-collar worker,0.25091,260,734,0.21953,0.28230
1991,Saxony-Anhalt,White-collar worker,0.21546,239,734,0.18570,0.24523
1991,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.03551,42,734,0.02211,0.04890
1991,Saxony-Anhalt,Not employed: Pensioner,0.21127,134,734,0.18172,0.24082
1991,Saxony-Anhalt,Not employed: registered unemployed,0.05340,59,734,0.03712,0.06968
1991,Thuringa,Blue-collar worker,0.25083,234,638,0.21717,0.28450
1991,Thuringa,White-collar worker,0.18906,192,638,0.15865,0.21947
1991,Thuringa,Apprentice/ Trainee/ Intern,0.03016,35,638,0.01688,0.04344
1991,Thuringa,Not employed: Pensioner,0.18882,116,638,0.15843,0.21922
1991,Thuringa,Not employed: registered unemployed,0.06730,61,638,0.04784,0.08675
1992,Schleswig-Holstein,Blue-collar worker,0.13932,59,215,0.09293,0.18572
1992,Schleswig-Holstein,White-collar worker,0.21149,69,215,0.15677,0.26620
1992,Schleswig-Holstein,Not employed: Pensioner,0.18212,52,215,0.13041,0.23382
1992,Schleswig-Holstein,Not employed: no further information,0.09652,35,215,0.05695,0.13608
1992,Hamburg,White-collar worker,0.30337,49,91,0.20840,0.39835
1992,Hamburg,Not employed: Pensioner,0.30280,42,91,0.20787,0.39773
1992,Lower Saxony,Self-employed,0.04372,50,969,0.03084,0.05660
1992,Lower Saxony,Blue-collar worker,0.14409,202,969,0.12197,0.16621
1992,Lower Saxony,Civil servant,0.04905,53,969,0.03544,0.06265
1992,Lower Saxony,White-collar worker,0.18422,213,969,0.15980,0.20865
1992,Lower Saxony,Apprentice/ Trainee/ Intern,0.06796,94,969,0.05210,0.08381
1992,Lower Saxony,Not employed: Pensioner,0.21116,181,969,0.18545,0.23687
1992,Lower Saxony,Not employed: registered unemployed,0.02164,35,969,0.01248,0.03081
1992,Lower Saxony,Not employed: no further information,0.11228,141,969,0.09239,0.13217
1992,Bremen,Not employed: Pensioner,0.43972,36,36,0.27528,0.60417
1992,North Rhine-Westphalia,Self-employed,0.04174,120,2503,0.03391,0.04958
1992,North Rhine-Westphalia,Blue-collar worker,0.13901,598,2503,0.12545,0.15257
1992,North Rhine-Westphalia,Civil servant,0.03391,103,2503,0.02682,0.04100
1992,North Rhine-Westphalia,White-collar worker,0.21815,577,2503,0.20196,0.23433
1992,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.07182,266,2503,0.06170,0.08194
1992,North Rhine-Westphalia,Not employed: Pensioner,0.18072,366,2503,0.16564,0.19580
1992,North Rhine-Westphalia,Not employed: registered unemployed,0.02900,95,2503,0.02242,0.03557
1992,North Rhine-Westphalia,Not employed: no further information,0.09939,378,2503,0.08766,0.11111
1992,Hesse,Self-employed,0.03450,40,944,0.02285,0.04615
1992,Hesse,Blue-collar worker,0.14168,239,944,0.11942,0.16394
1992,Hesse,Civil servant,0.03723,35,944,0.02515,0.04932
1992,Hesse,White-collar worker,0.21139,231,944,0.18533,0.23745
1992,Hesse,Apprentice/ Trainee/ Intern,0.06371,82,944,0.04812,0.07929
1992,Hesse,Not employed: Pensioner,0.23755,165,944,0.21039,0.26472
1992,Hesse,Not employed: registered unemployed,0.02422,34,944,0.01441,0.03404
1992,Hesse,Not employed: no further information,0.09430,118,944,0.07565,0.11295
1992,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.19825,176,593,0.16614,0.23037
1992,"Rhineland-Palatinate, Saarland",White-collar worker,0.16514,125,593,0.13523,0.19505
1992,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.05812,59,593,0.03927,0.07696
1992,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.21292,127,593,0.17994,0.24589
1992,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.11824,106,593,0.09223,0.14425
1992,Baden-Wuerttemberg,Self-employed,0.04495,87,1750,0.03524,0.05466
1992,Baden-Wuerttemberg,Blue-collar worker,0.18466,581,1750,0.16648,0.20285
1992,Baden-Wuerttemberg,Civil servant,0.03125,50,1750,0.02310,0.03941
1992,Baden-Wuerttemberg,White-collar worker,0.20067,359,1750,0.18190,0.21944
1992,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.06451,158,1750,0.05300,0.07603
1992,Baden-Wuerttemberg,Not employed: Pensioner,0.16944,236,1750,0.15186,0.18702
1992,Baden-Wuerttemberg,Not employed: registered unemployed,0.01590,58,1750,0.01004,0.02176
1992,Baden-Wuerttemberg,Not employed: no further information,0.09087,221,1750,0.07740,0.10434
1992,Bavaria,Self-employed,0.05601,107,1630,0.04485,0.06718
1992,Bavaria,Blue-collar worker,0.15539,413,1630,0.13780,0.17298
1992,Bavaria,Civil servant,0.04019,64,1630,0.03065,0.04973
1992,Bavaria,White-collar worker,0.19760,401,1630,0.17826,0.21693
1992,Bavaria,Apprentice/ Trainee/ Intern,0.05683,129,1630,0.04559,0.06807
1992,Bavaria,Not employed: Pensioner,0.19481,255,1630,0.17558,0.21405
1992,Bavaria,Not employed: registered unemployed,0.01791,45,1630,0.01147,0.02435
1992,Bavaria,Not employed: no further information,0.10009,216,1630,0.08552,0.11467
1992,Berlin,Blue-collar worker,0.14760,126,563,0.11827,0.17692
1992,Berlin,White-collar worker,0.27453,197,563,0.23763,0.31143
1992,Berlin,Apprentice/ Trainee/ Intern,0.07339,63,563,0.05183,0.09495
1992,Berlin,Not employed: Pensioner,0.18715,89,563,0.15491,0.21940
1992,Berlin,Not employed: registered unemployed,0.07257,56,563,0.05112,0.09402
1992,Berlin,Not employed: no further information,0.03006,32,563,0.01594,0.04417
1992,Brandenburg,Blue-collar worker,0.18545,166,610,0.15458,0.21631
1992,Brandenburg,White-collar worker,0.20920,177,610,0.17690,0.24151
1992,Brandenburg,Apprentice/ Trainee/ Intern,0.06155,61,610,0.04246,0.08064
1992,Brandenburg,Not employed: Pensioner,0.21153,128,610,0.17909,0.24396
1992,Brandenburg,Not employed: registered unemployed,0.09181,78,610,0.06887,0.11474
1992,Mecklenburg-Western Pomerania,Blue-collar worker,0.17033,97,355,0.13117,0.20950
1992,Mecklenburg-Western Pomerania,White-collar worker,0.19088,115,355,0.14994,0.23182
1992,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.21179,77,355,0.16923,0.25435
1992,Mecklenburg-Western Pomerania,Not employed: registered unemployed,0.13517,66,355,0.09955,0.17079
