year,bula_h,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,North Rhine-Westphalia,5th Quintile,Blue-collar worker,0.10333,71,524,0.07725,0.12942
1986,North Rhine-Westphalia,5th Quintile,Civil servant,0.11509,58,524,0.08774,0.14244
1986,North Rhine-Westphalia,5th Quintile,White-collar worker,0.33682,176,524,0.29632,0.37733
1986,North Rhine-Westphalia,5th Quintile,Apprentice/ Trainee/ Intern,0.07429,44,524,0.05181,0.09676
1986,North Rhine-Westphalia,5th Quintile,Not employed: Pensioner,0.14033,53,524,0.11056,0.17010
1986,North Rhine-Westphalia,5th Quintile,Not employed: no further information,0.08478,50,524,0.06091,0.10866
1986,Hesse,1st Quintile,Blue-collar worker,0.14617,60,151,0.08963,0.20270
1986,Hesse,1st Quintile,Not employed: Pensioner,0.37676,46,151,0.29922,0.45431
1986,Hesse,1st Quintile,Not employed: no further information,0.12261,45,151,0.07012,0.17510
1986,Hesse,2nd Quintile,Blue-collar worker,0.17173,52,124,0.10507,0.23838
1986,Hesse,2nd Quintile,Not employed: Pensioner,0.31799,31,124,0.23569,0.40030
1986,Hesse,2nd Quintile,Not employed: no further information,0.16478,41,124,0.09922,0.23034
1986,Hesse,3rd Quintile,Blue-collar worker,0.26024,46,84,0.16584,0.35463
1986,Hesse,3rd Quintile,White-collar worker,0.29807,38,84,0.19966,0.39647
1986,Hesse,4th Quintile,Blue-collar worker,0.22669,85,140,0.15708,0.29629
1986,Hesse,4th Quintile,White-collar worker,0.24872,55,140,0.17686,0.32058
1986,Hesse,5th Quintile,Blue-collar worker,0.13949,44,151,0.08405,0.19494
1986,Hesse,5th Quintile,White-collar worker,0.34627,75,151,0.27013,0.42241
1986,Hesse,5th Quintile,Not employed: Pensioner,0.19790,32,151,0.13414,0.26166
1986,"Rhineland-Palatinate, Saarland",1st Quintile,Blue-collar worker,0.20377,39,115,0.12982,0.27771
1986,"Rhineland-Palatinate, Saarland",1st Quintile,Not employed: Pensioner,0.30694,31,115,0.22227,0.39160
1986,"Rhineland-Palatinate, Saarland",1st Quintile,Not employed: no further information,0.26326,45,115,0.18242,0.34411
1986,"Rhineland-Palatinate, Saarland",2nd Quintile,Blue-collar worker,0.15425,33,123,0.09016,0.21835
1986,"Rhineland-Palatinate, Saarland",2nd Quintile,Not employed: Pensioner,0.38344,48,123,0.29716,0.46972
1986,"Rhineland-Palatinate, Saarland",2nd Quintile,Not employed: no further information,0.22236,42,123,0.14857,0.29615
1986,"Rhineland-Palatinate, Saarland",3rd Quintile,Blue-collar worker,0.24185,51,51,0.12316,0.36054
1986,"Rhineland-Palatinate, Saarland",4th Quintile,Blue-collar worker,0.32288,55,87,0.22405,0.42170
1986,"Rhineland-Palatinate, Saarland",4th Quintile,White-collar worker,0.19613,32,87,0.11221,0.28005
1986,"Rhineland-Palatinate, Saarland",5th Quintile,White-collar worker,0.25394,33,33,0.10313,0.40475
1986,Baden-Wuerttemberg,1st Quintile,Blue-collar worker,0.16842,90,270,0.12370,0.21314
1986,Baden-Wuerttemberg,1st Quintile,Apprentice/ Trainee/ Intern,0.12583,49,270,0.08620,0.16547
1986,Baden-Wuerttemberg,1st Quintile,Not employed: Pensioner,0.36420,54,270,0.30670,0.42171
1986,Baden-Wuerttemberg,1st Quintile,Not employed: no further information,0.16377,77,270,0.11955,0.20800
1986,Baden-Wuerttemberg,2nd Quintile,Blue-collar worker,0.30896,176,390,0.26305,0.35488
1986,Baden-Wuerttemberg,2nd Quintile,White-collar worker,0.11444,37,390,0.08280,0.14607
1986,Baden-Wuerttemberg,2nd Quintile,Apprentice/ Trainee/ Intern,0.09634,42,390,0.06702,0.12566
1986,Baden-Wuerttemberg,2nd Quintile,Not employed: Pensioner,0.20716,46,390,0.16688,0.24743
1986,Baden-Wuerttemberg,2nd Quintile,Not employed: no further information,0.16898,89,390,0.13174,0.20622
1986,Baden-Wuerttemberg,3rd Quintile,Blue-collar worker,0.28529,178,384,0.24007,0.33052
1986,Baden-Wuerttemberg,3rd Quintile,White-collar worker,0.18705,61,384,0.14799,0.22610
1986,Baden-Wuerttemberg,3rd Quintile,Apprentice/ Trainee/ Intern,0.11193,50,384,0.08035,0.14350
1986,Baden-Wuerttemberg,3rd Quintile,Not employed: Pensioner,0.20814,52,384,0.16748,0.24880
1986,Baden-Wuerttemberg,3rd Quintile,Not employed: no further information,0.10106,43,384,0.07087,0.13125
1986,Baden-Wuerttemberg,4th Quintile,Blue-collar worker,0.25060,169,381,0.20703,0.29417
1986,Baden-Wuerttemberg,4th Quintile,White-collar worker,0.25697,89,381,0.21304,0.30091
1986,Baden-Wuerttemberg,4th Quintile,Apprentice/ Trainee/ Intern,0.07986,31,381,0.05260,0.10712
1986,Baden-Wuerttemberg,4th Quintile,Not employed: Pensioner,0.22122,55,381,0.17948,0.26295
1986,Baden-Wuerttemberg,4th Quintile,Not employed: no further information,0.09223,37,381,0.06314,0.12133
1986,Baden-Wuerttemberg,5th Quintile,Self-employed,0.11551,43,303,0.07946,0.15156
1986,Baden-Wuerttemberg,5th Quintile,Blue-collar worker,0.21227,107,303,0.16615,0.25839
1986,Baden-Wuerttemberg,5th Quintile,White-collar worker,0.35766,121,303,0.30360,0.41172
1986,Baden-Wuerttemberg,5th Quintile,Not employed: no further information,0.08393,32,303,0.05266,0.11520
1986,Bavaria,1st Quintile,Blue-collar worker,0.18981,80,203,0.13573,0.24389
1986,Bavaria,1st Quintile,Not employed: Pensioner,0.35251,59,203,0.28663,0.41840
1986,Bavaria,1st Quintile,Not employed: no further information,0.19349,64,203,0.13901,0.24797
1986,Bavaria,2nd Quintile,Blue-collar worker,0.18399,86,280,0.13853,0.22946
1986,Bavaria,2nd Quintile,White-collar worker,0.11875,41,280,0.08079,0.15671
1986,Bavaria,2nd Quintile,Apprentice/ Trainee/ Intern,0.08125,31,280,0.04919,0.11331
1986,Bavaria,2nd Quintile,Not employed: Pensioner,0.32023,62,280,0.26548,0.37498
1986,Bavaria,2nd Quintile,Not employed: no further information,0.16077,60,280,0.11766,0.20387
1986,Bavaria,3rd Quintile,Blue-collar worker,0.20555,118,351,0.16321,0.24788
1986,Bavaria,3rd Quintile,White-collar worker,0.24106,87,351,0.19624,0.28587
1986,Bavaria,3rd Quintile,Apprentice/ Trainee/ Intern,0.10142,43,351,0.06979,0.13305
1986,Bavaria,3rd Quintile,Not employed: Pensioner,0.21540,54,351,0.17233,0.25847
1986,Bavaria,3rd Quintile,Not employed: no further information,0.12314,49,351,0.08872,0.15757
1986,Bavaria,4th Quintile,Blue-collar worker,0.24422,107,327,0.19759,0.29086
1986,Bavaria,4th Quintile,White-collar worker,0.29666,114,327,0.24707,0.34624
1986,Bavaria,4th Quintile,Apprentice/ Trainee/ Intern,0.07460,31,327,0.04608,0.10312
1986,Bavaria,4th Quintile,Not employed: Pensioner,0.14399,38,327,0.10588,0.18210
1986,Bavaria,4th Quintile,Not employed: no further information,0.10202,37,327,0.06916,0.13488
1986,Bavaria,5th Quintile,Self-employed,0.13579,51,347,0.09969,0.17188
1986,Bavaria,5th Quintile,Blue-collar worker,0.10880,51,347,0.07598,0.14161
1986,Bavaria,5th Quintile,Civil servant,0.09685,37,347,0.06568,0.12801
1986,Bavaria,5th Quintile,White-collar worker,0.32514,129,347,0.27578,0.37450
1986,Bavaria,5th Quintile,Not employed: Pensioner,0.14558,43,347,0.10842,0.18274
1986,Bavaria,5th Quintile,Not employed: no further information,0.09763,36,347,0.06635,0.12890
1987,Lower Saxony,1st Quintile,Blue-collar worker,0.11197,43,191,0.06713,0.15680
1987,Lower Saxony,1st Quintile,Apprentice/ Trainee/ Intern,0.14503,42,191,0.09496,0.19510
1987,Lower Saxony,1st Quintile,Not employed: Pensioner,0.36966,59,191,0.30102,0.43830
1987,Lower Saxony,1st Quintile,Not employed: no further information,0.16459,47,191,0.11186,0.21732
1987,Lower Saxony,2nd Quintile,Blue-collar worker,0.16668,43,116,0.09856,0.23479
1987,Lower Saxony,2nd Quintile,White-collar worker,0.17896,33,116,0.10890,0.24902
1987,Lower Saxony,2nd Quintile,Not employed: Pensioner,0.31301,40,116,0.22826,0.39777
1987,Lower Saxony,3rd Quintile,Blue-collar worker,0.21306,52,166,0.15058,0.27554
1987,Lower Saxony,3rd Quintile,White-collar worker,0.18955,46,166,0.12974,0.24936
1987,Lower Saxony,3rd Quintile,Not employed: Pensioner,0.21136,34,166,0.14906,0.27365
1987,Lower Saxony,3rd Quintile,Not employed: no further information,0.15656,34,166,0.10111,0.21201
1987,Lower Saxony,4th Quintile,Blue-collar worker,0.20308,53,111,0.12790,0.27825
1987,Lower Saxony,4th Quintile,White-collar worker,0.26978,58,111,0.18683,0.35272
1987,Lower Saxony,5th Quintile,Blue-collar worker,0.13824,35,99,0.06990,0.20657
1987,Lower Saxony,5th Quintile,White-collar worker,0.29309,64,99,0.20297,0.38322
1987,North Rhine-Westphalia,1st Quintile,Blue-collar worker,0.16543,154,611,0.13594,0.19492
1987,North Rhine-Westphalia,1st Quintile,White-collar worker,0.05930,32,611,0.04056,0.07805
1987,North Rhine-Westphalia,1st Quintile,Apprentice/ Trainee/ Intern,0.12619,91,611,0.09984,0.15254
1987,North Rhine-Westphalia,1st Quintile,Not employed: Pensioner,0.33742,111,611,0.29990,0.37494
1987,North Rhine-Westphalia,1st Quintile,Not employed: registered unemployed,0.09980,64,611,0.07601,0.12358
1987,North Rhine-Westphalia,1st Quintile,Not employed: no further information,0.19465,159,611,0.16323,0.22607
1987,North Rhine-Westphalia,2nd Quintile,Blue-collar worker,0.22494,178,563,0.19041,0.25946
1987,North Rhine-Westphalia,2nd Quintile,White-collar worker,0.14409,71,563,0.11505,0.17312
1987,North Rhine-Westphalia,2nd Quintile,Apprentice/ Trainee/ Intern,0.09196,75,563,0.06807,0.11585
1987,North Rhine-Westphalia,2nd Quintile,Not employed: Pensioner,0.24366,80,563,0.20817,0.27916
1987,North Rhine-Westphalia,2nd Quintile,Not employed: registered unemployed,0.03774,31,563,0.02198,0.05349
1987,North Rhine-Westphalia,2nd Quintile,Not employed: no further information,0.20428,128,563,0.17095,0.23761
1987,North Rhine-Westphalia,3rd Quintile,Self-employed,0.04587,31,490,0.02733,0.06441
1987,North Rhine-Westphalia,3rd Quintile,Blue-collar worker,0.18658,127,490,0.15205,0.22110
1987,North Rhine-Westphalia,3rd Quintile,White-collar worker,0.18833,96,490,0.15368,0.22299
1987,North Rhine-Westphalia,3rd Quintile,Apprentice/ Trainee/ Intern,0.12618,80,490,0.09675,0.15562
1987,North Rhine-Westphalia,3rd Quintile,Not employed: Pensioner,0.21738,73,490,0.18082,0.25394
1987,North Rhine-Westphalia,3rd Quintile,Not employed: no further information,0.14309,83,490,0.11205,0.17413
1987,North Rhine-Westphalia,4th Quintile,Blue-collar worker,0.25824,153,465,0.21842,0.29807
1987,North Rhine-Westphalia,4th Quintile,Civil servant,0.06013,31,465,0.03850,0.08176
1987,North Rhine-Westphalia,4th Quintile,White-collar worker,0.28601,131,465,0.24489,0.32713
1987,North Rhine-Westphalia,4th Quintile,Apprentice/ Trainee/ Intern,0.06436,40,465,0.04203,0.08669
1987,North Rhine-Westphalia,4th Quintile,Not employed: Pensioner,0.15121,52,465,0.11861,0.18381
1987,North Rhine-Westphalia,4th Quintile,Not employed: no further information,0.11381,58,465,0.08492,0.14271
1987,North Rhine-Westphalia,5th Quintile,Self-employed,0.11004,59,546,0.08376,0.13631
1987,North Rhine-Westphalia,5th Quintile,Blue-collar worker,0.10932,86,546,0.08312,0.13551
1987,North Rhine-Westphalia,5th Quintile,Civil servant,0.10344,56,546,0.07787,0.12901
1987,North Rhine-Westphalia,5th Quintile,White-collar worker,0.37098,196,546,0.33042,0.41154
1987,North Rhine-Westphalia,5th Quintile,Apprentice/ Trainee/ Intern,0.06564,43,546,0.04485,0.08643
1987,North Rhine-Westphalia,5th Quintile,Not employed: Pensioner,0.12411,50,546,0.09643,0.15179
1987,North Rhine-Westphalia,5th Quintile,Not employed: no further information,0.09116,56,546,0.06699,0.11532
1987,Hesse,1st Quintile,Blue-collar worker,0.16277,60,181,0.10884,0.21670
1987,Hesse,1st Quintile,Apprentice/ Trainee/ Intern,0.13377,32,181,0.08404,0.18350
1987,Hesse,1st Quintile,Not employed: Pensioner,0.43627,45,181,0.36382,0.50872
1987,Hesse,1st Quintile,Not employed: no further information,0.12356,44,181,0.07548,0.17163
1987,Hesse,2nd Quintile,Blue-collar worker,0.21486,66,101,0.13435,0.29536
1987,Hesse,2nd Quintile,Not employed: no further information,0.14630,35,101,0.07703,0.21556
1987,Hesse,3rd Quintile,Blue-collar worker,0.26588,68,107,0.18178,0.34999
1987,Hesse,3rd Quintile,White-collar worker,0.24575,39,107,0.16379,0.32771
1987,Hesse,4th Quintile,Blue-collar worker,0.22956,84,170,0.16615,0.29297
1987,Hesse,4th Quintile,White-collar worker,0.23650,51,170,0.17244,0.30057
1987,Hesse,4th Quintile,Not employed: no further information,0.15667,35,170,0.10187,0.21147
1987,Hesse,5th Quintile,Blue-collar worker,0.17061,44,112,0.10063,0.24059
1987,Hesse,5th Quintile,White-collar worker,0.33186,68,112,0.24426,0.41947
1987,"Rhineland-Palatinate, Saarland",1st Quintile,Blue-collar worker,0.17555,32,120,0.10720,0.24391
1987,"Rhineland-Palatinate, Saarland",1st Quintile,Not employed: Pensioner,0.41704,46,120,0.32845,0.50563
1987,"Rhineland-Palatinate, Saarland",1st Quintile,Not employed: no further information,0.21543,42,120,0.14156,0.28930
1987,"Rhineland-Palatinate, Saarland",2nd Quintile,Blue-collar worker,0.21557,42,83,0.12656,0.30457
1987,"Rhineland-Palatinate, Saarland",2nd Quintile,Not employed: no further information,0.24792,41,83,0.15446,0.34138
1987,"Rhineland-Palatinate, Saarland",3rd Quintile,Blue-collar worker,0.23234,51,82,0.14037,0.32431
1987,"Rhineland-Palatinate, Saarland",3rd Quintile,Not employed: Pensioner,0.25981,31,82,0.16430,0.35531
1987,"Rhineland-Palatinate, Saarland",4th Quintile,Blue-collar worker,0.26041,46,78,0.16238,0.35843
1987,"Rhineland-Palatinate, Saarland",4th Quintile,White-collar worker,0.21725,32,78,0.12514,0.30936
1987,"Rhineland-Palatinate, Saarland",5th Quintile,White-collar worker,0.28193,40,40,0.14072,0.42315
1987,Baden-Wuerttemberg,1st Quintile,Blue-collar worker,0.19000,85,248,0.14108,0.23892
1987,Baden-Wuerttemberg,1st Quintile,Apprentice/ Trainee/ Intern,0.12591,44,248,0.08453,0.16728
1987,Baden-Wuerttemberg,1st Quintile,Not employed: Pensioner,0.39191,53,248,0.33102,0.45279
1987,Baden-Wuerttemberg,1st Quintile,Not employed: no further information,0.15532,66,248,0.11015,0.20049
1987,Baden-Wuerttemberg,2nd Quintile,Blue-collar worker,0.27808,162,378,0.23285,0.32331
1987,Baden-Wuerttemberg,2nd Quintile,White-collar worker,0.11385,37,378,0.08179,0.14591
1987,Baden-Wuerttemberg,2nd Quintile,Apprentice/ Trainee/ Intern,0.09608,45,378,0.06633,0.12582
1987,Baden-Wuerttemberg,2nd Quintile,Not employed: Pensioner,0.21889,46,378,0.17715,0.26063
1987,Baden-Wuerttemberg,2nd Quintile,Not employed: no further information,0.17755,88,378,0.13898,0.21612
1987,Baden-Wuerttemberg,3rd Quintile,Blue-collar worker,0.29810,175,383,0.25223,0.34397
1987,Baden-Wuerttemberg,3rd Quintile,White-collar worker,0.20610,64,383,0.16554,0.24666
1987,Baden-Wuerttemberg,3rd Quintile,Apprentice/ Trainee/ Intern,0.07727,42,383,0.05050,0.10405
1987,Baden-Wuerttemberg,3rd Quintile,Not employed: Pensioner,0.23316,56,383,0.19076,0.27556
1987,Baden-Wuerttemberg,3rd Quintile,Not employed: no further information,0.11121,46,383,0.07968,0.14274
1987,Baden-Wuerttemberg,4th Quintile,Blue-collar worker,0.29033,186,396,0.24557,0.33510
1987,Baden-Wuerttemberg,4th Quintile,White-collar worker,0.22759,88,396,0.18624,0.26894
1987,Baden-Wuerttemberg,4th Quintile,Apprentice/ Trainee/ Intern,0.08664,40,396,0.05890,0.11439
1987,Baden-Wuerttemberg,4th Quintile,Not employed: Pensioner,0.13546,42,396,0.10171,0.16920
1987,Baden-Wuerttemberg,4th Quintile,Not employed: no further information,0.08784,40,396,0.05993,0.11576
1987,Baden-Wuerttemberg,5th Quintile,Self-employed,0.10681,42,314,0.07259,0.14103
1987,Baden-Wuerttemberg,5th Quintile,Blue-collar worker,0.19402,94,314,0.15021,0.23783
1987,Baden-Wuerttemberg,5th Quintile,Civil servant,0.09072,31,314,0.05890,0.12254
1987,Baden-Wuerttemberg,5th Quintile,White-collar worker,0.35795,115,314,0.30484,0.41106
1987,Baden-Wuerttemberg,5th Quintile,Not employed: Pensioner,0.11401,32,314,0.07880,0.14922
1987,Bavaria,1st Quintile,Blue-collar worker,0.19716,77,208,0.14296,0.25136
1987,Bavaria,1st Quintile,Not employed: Pensioner,0.35878,63,208,0.29344,0.42412
1987,Bavaria,1st Quintile,Not employed: no further information,0.19197,68,208,0.13832,0.24562
1987,Bavaria,2nd Quintile,Blue-collar worker,0.23972,107,306,0.19181,0.28764
1987,Bavaria,2nd Quintile,White-collar worker,0.14244,49,306,0.10322,0.18166
1987,Bavaria,2nd Quintile,Apprentice/ Trainee/ Intern,0.06289,32,306,0.03564,0.09013
1987,Bavaria,2nd Quintile,Not employed: Pensioner,0.31187,66,306,0.25988,0.36386
1987,Bavaria,2nd Quintile,Not employed: no further information,0.14642,52,306,0.10674,0.18610
1987,Bavaria,3rd Quintile,Blue-collar worker,0.23137,109,307,0.18412,0.27862
1987,Bavaria,3rd Quintile,White-collar worker,0.23253,77,307,0.18519,0.27986
1987,Bavaria,3rd Quintile,Apprentice/ Trainee/ Intern,0.08337,40,307,0.05239,0.11434
1987,Bavaria,3rd Quintile,Not employed: Pensioner,0.17265,40,307,0.13030,0.21500
1987,Bavaria,3rd Quintile,Not employed: no further information,0.12269,41,307,0.08593,0.15945
1987,Bavaria,4th Quintile,Blue-collar worker,0.22201,89,273,0.17262,0.27140
1987,Bavaria,4th Quintile,White-collar worker,0.32561,116,273,0.26992,0.38129
1987,Bavaria,4th Quintile,Apprentice/ Trainee/ Intern,0.07287,34,273,0.04198,0.10377
1987,Bavaria,4th Quintile,Not employed: Pensioner,0.14669,34,273,0.10464,0.18873
1987,Bavaria,5th Quintile,Self-employed,0.12172,41,305,0.08496,0.15847
1987,Bavaria,5th Quintile,Blue-collar worker,0.15136,69,305,0.11107,0.19165
1987,Bavaria,5th Quintile,Civil servant,0.09352,31,305,0.06079,0.12624
1987,Bavaria,5th Quintile,White-collar worker,0.33040,127,305,0.27752,0.38327
1987,Bavaria,5th Quintile,Not employed: Pensioner,0.13009,37,305,0.09228,0.16791
1987,Berlin,3rd Quintile,Blue-collar worker,0.27004,35,35,0.12080,0.41928
1988,Lower Saxony,1st Quintile,Blue-collar worker,0.16494,48,138,0.10279,0.22708
1988,Lower Saxony,1st Quintile,Not employed: Pensioner,0.36857,45,138,0.28779,0.44936
1988,Lower Saxony,1st Quintile,Not employed: no further information,0.16636,45,138,0.10400,0.22872
1988,Lower Saxony,2nd Quintile,Blue-collar worker,0.15361,44,128,0.09090,0.21632
1988,Lower Saxony,2nd Quintile,Not employed: Pensioner,0.34800,49,128,0.26515,0.43084
1988,Lower Saxony,2nd Quintile,Not employed: no further information,0.16865,35,128,0.10352,0.23377
1988,Lower Saxony,3rd Quintile,Blue-collar worker,0.21369,41,78,0.12213,0.30525
1988,Lower Saxony,3rd Quintile,White-collar worker,0.19498,37,78,0.10649,0.28348
1988,Lower Saxony,4th Quintile,Blue-collar worker,0.24854,67,143,0.17746,0.31962
1988,Lower Saxony,4th Quintile,White-collar worker,0.18749,44,143,0.12329,0.25169
1988,Lower Saxony,4th Quintile,Not employed: Pensioner,0.16969,32,143,0.10795,0.23142
1988,Lower Saxony,5th Quintile,Blue-collar worker,0.14340,34,109,0.07730,0.20950
1988,Lower Saxony,5th Quintile,White-collar worker,0.35603,75,109,0.26572,0.44634
1988,North Rhine-Westphalia,1st Quintile,Blue-collar worker,0.16068,156,625,0.13187,0.18949
1988,North Rhine-Westphalia,1st Quintile,White-collar worker,0.05955,36,625,0.04098,0.07812
1988,North Rhine-Westphalia,1st Quintile,Apprentice/ Trainee/ Intern,0.14810,100,625,0.12023,0.17597
1988,North Rhine-Westphalia,1st Quintile,Not employed: Pensioner,0.31364,110,625,0.27723,0.35004
1988,North Rhine-Westphalia,1st Quintile,Not employed: registered unemployed,0.08720,56,625,0.06507,0.10934
1988,North Rhine-Westphalia,1st Quintile,Not employed: no further information,0.21785,167,625,0.18546,0.25023
1988,North Rhine-Westphalia,2nd Quintile,Blue-collar worker,0.19562,152,501,0.16085,0.23039
1988,North Rhine-Westphalia,2nd Quintile,White-collar worker,0.15565,77,501,0.12387,0.18743
1988,North Rhine-Westphalia,2nd Quintile,Apprentice/ Trainee/ Intern,0.10657,70,501,0.07952,0.13361
1988,North Rhine-Westphalia,2nd Quintile,Not employed: Pensioner,0.28119,87,501,0.24178,0.32060
1988,North Rhine-Westphalia,2nd Quintile,Not employed: no further information,0.17312,115,501,0.13996,0.20629
1988,North Rhine-Westphalia,3rd Quintile,Blue-collar worker,0.18810,117,421,0.15073,0.22548
