year,bula_h,migback,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,Bavaria,No migration background,Civil servant,0.04320,72,1321,0.03223,0.05417
1987,Bavaria,No migration background,White-collar worker,0.19682,341,1321,0.17538,0.21827
1987,Bavaria,No migration background,Apprentice/ Trainee/ Intern,0.05777,123,1321,0.04519,0.07036
1987,Bavaria,No migration background,Not employed: Pensioner,0.19155,221,1321,0.17032,0.21278
1987,Bavaria,No migration background,Not employed: registered unemployed,0.02690,44,1321,0.01817,0.03563
1987,Bavaria,No migration background,Not employed: no further information,0.10149,167,1321,0.08520,0.11778
1987,Bavaria,Direct migration background,Blue-collar worker,0.35505,187,271,0.29797,0.41213
1987,Bavaria,Direct migration background,White-collar worker,0.13526,35,271,0.09447,0.17606
1987,Bavaria,Direct migration background,Not employed: no further information,0.14312,49,271,0.10135,0.18489
1987,Berlin,No migration background,Blue-collar worker,0.13061,42,177,0.08083,0.18040
1987,Berlin,No migration background,White-collar worker,0.27501,81,177,0.20904,0.34097
1987,Berlin,No migration background,Not employed: Pensioner,0.28622,54,177,0.21944,0.35300
1987,Berlin,Direct migration background,Blue-collar worker,0.41038,52,52,0.27537,0.54538
1988,Schleswig-Holstein,No migration background,Blue-collar worker,0.12477,45,202,0.07908,0.17045
1988,Schleswig-Holstein,No migration background,White-collar worker,0.18437,66,202,0.13076,0.23798
1988,Schleswig-Holstein,No migration background,Not employed: Pensioner,0.18707,51,202,0.13316,0.24098
1988,Schleswig-Holstein,No migration background,Not employed: no further information,0.11469,40,202,0.07064,0.15875
1988,Hamburg,No migration background,White-collar worker,0.30502,53,93,0.21094,0.39911
1988,Hamburg,No migration background,Not employed: Pensioner,0.30818,40,93,0.21383,0.40253
1988,Lower Saxony,No migration background,Self-employed,0.05099,59,863,0.03630,0.06567
1988,Lower Saxony,No migration background,Blue-collar worker,0.15153,159,863,0.12760,0.17547
1988,Lower Saxony,No migration background,Civil servant,0.05113,55,863,0.03643,0.06584
1988,Lower Saxony,No migration background,White-collar worker,0.16728,183,863,0.14236,0.19219
1988,Lower Saxony,No migration background,Apprentice/ Trainee/ Intern,0.07428,90,863,0.05678,0.09179
1988,Lower Saxony,No migration background,Not employed: Pensioner,0.21038,159,863,0.18318,0.23759
1988,Lower Saxony,No migration background,Not employed: registered unemployed,0.05050,50,863,0.03588,0.06511
1988,Lower Saxony,No migration background,Not employed: no further information,0.10034,108,863,0.08028,0.12039
1988,Lower Saxony,Direct migration background,Blue-collar worker,0.32240,72,105,0.23257,0.41223
1988,Lower Saxony,Direct migration background,Not employed: no further information,0.16622,33,105,0.09467,0.23777
1988,North Rhine-Westphalia,No migration background,Self-employed,0.03394,86,1919,0.02584,0.04204
1988,North Rhine-Westphalia,No migration background,Blue-collar worker,0.13274,315,1919,0.11755,0.14792
1988,North Rhine-Westphalia,No migration background,Civil servant,0.04596,120,1919,0.03659,0.05533
1988,North Rhine-Westphalia,No migration background,White-collar worker,0.20212,477,1919,0.18415,0.22010
1988,North Rhine-Westphalia,No migration background,Apprentice/ Trainee/ Intern,0.08864,234,1919,0.07592,0.10136
1988,North Rhine-Westphalia,No migration background,Not employed: Pensioner,0.18406,309,1919,0.16672,0.20141
1988,North Rhine-Westphalia,No migration background,Not employed: registered unemployed,0.03505,75,1919,0.02682,0.04328
1988,North Rhine-Westphalia,No migration background,Not employed: no further information,0.11787,303,1919,0.10344,0.13230
1988,North Rhine-Westphalia,Direct migration background,Blue-collar worker,0.32828,317,669,0.29267,0.36389
1988,North Rhine-Westphalia,Direct migration background,White-collar worker,0.12615,55,669,0.10097,0.15132
1988,North Rhine-Westphalia,Direct migration background,Apprentice/ Trainee/ Intern,0.07003,52,669,0.05068,0.08939
1988,North Rhine-Westphalia,Direct migration background,Not employed: Pensioner,0.13590,41,669,0.10992,0.16189
1988,North Rhine-Westphalia,Direct migration background,Not employed: registered unemployed,0.05980,52,669,0.04182,0.07778
1988,North Rhine-Westphalia,Direct migration background,Not employed: no further information,0.17844,152,669,0.14941,0.20748
1988,Hesse,No migration background,Blue-collar worker,0.14142,110,549,0.11224,0.17059
1988,Hesse,No migration background,Civil servant,0.04273,34,549,0.02579,0.05966
1988,Hesse,No migration background,White-collar worker,0.19834,144,549,0.16496,0.23173
1988,Hesse,No migration background,Apprentice/ Trainee/ Intern,0.05630,54,549,0.03700,0.07560
1988,Hesse,No migration background,Not employed: Pensioner,0.23105,125,549,0.19575,0.26634
1988,Hesse,No migration background,Not employed: no further information,0.11113,82,549,0.08481,0.13744
1988,Hesse,Direct migration background,Blue-collar worker,0.30806,174,318,0.25723,0.35888
1988,Hesse,Direct migration background,White-collar worker,0.09697,43,318,0.06440,0.12955
1988,Hesse,Direct migration background,Not employed: registered unemployed,0.04146,31,318,0.01952,0.06341
1988,Hesse,Direct migration background,Not employed: no further information,0.15311,70,318,0.11347,0.19275
1988,"Rhineland-Palatinate, Saarland",No migration background,Self-employed,0.04783,31,543,0.02987,0.06580
1988,"Rhineland-Palatinate, Saarland",No migration background,Blue-collar worker,0.15501,113,543,0.12454,0.18548
1988,"Rhineland-Palatinate, Saarland",No migration background,White-collar worker,0.14999,109,543,0.11993,0.18006
1988,"Rhineland-Palatinate, Saarland",No migration background,Apprentice/ Trainee/ Intern,0.07018,54,543,0.04867,0.09169
1988,"Rhineland-Palatinate, Saarland",No migration background,Not employed: Pensioner,0.23764,128,543,0.20181,0.27347
1988,"Rhineland-Palatinate, Saarland",No migration background,Not employed: no further information,0.13715,108,543,0.10819,0.16611
1988,"Rhineland-Palatinate, Saarland",Direct migration background,Blue-collar worker,0.49635,67,67,0.37573,0.61698
1988,Baden-Wuerttemberg,No migration background,Self-employed,0.04938,70,1073,0.03641,0.06235
1988,Baden-Wuerttemberg,No migration background,Blue-collar worker,0.15960,225,1073,0.13767,0.18152
1988,Baden-Wuerttemberg,No migration background,Civil servant,0.04453,63,1073,0.03218,0.05688
1988,Baden-Wuerttemberg,No migration background,White-collar worker,0.20804,275,1073,0.18375,0.23234
1988,Baden-Wuerttemberg,No migration background,Apprentice/ Trainee/ Intern,0.07459,116,1073,0.05887,0.09032
1988,Baden-Wuerttemberg,No migration background,Not employed: Pensioner,0.18880,186,1073,0.16537,0.21222
1988,Baden-Wuerttemberg,No migration background,Not employed: no further information,0.09223,138,1073,0.07491,0.10956
1988,Baden-Wuerttemberg,Direct migration background,Blue-collar worker,0.42712,405,697,0.39037,0.46387
1988,Baden-Wuerttemberg,Direct migration background,White-collar worker,0.11026,47,697,0.08699,0.13354
1988,Baden-Wuerttemberg,Direct migration background,Apprentice/ Trainee/ Intern,0.04137,39,697,0.02657,0.05617
1988,Baden-Wuerttemberg,Direct migration background,Not employed: Pensioner,0.12488,48,697,0.10032,0.14944
1988,Baden-Wuerttemberg,Direct migration background,Not employed: registered unemployed,0.03204,32,697,0.01896,0.04513
1988,Baden-Wuerttemberg,Direct migration background,Not employed: no further information,0.15470,126,697,0.12783,0.18157
1988,Bavaria,No migration background,Self-employed,0.06430,95,1235,0.05061,0.07798
1988,Bavaria,No migration background,Blue-collar worker,0.15736,240,1235,0.13704,0.17768
1988,Bavaria,No migration background,Civil servant,0.04117,65,1235,0.03009,0.05226
1988,Bavaria,No migration background,White-collar worker,0.19449,312,1235,0.17240,0.21657
1988,Bavaria,No migration background,Apprentice/ Trainee/ Intern,0.06295,119,1235,0.04940,0.07650
1988,Bavaria,No migration background,Not employed: Pensioner,0.20346,220,1235,0.18100,0.22593
1988,Bavaria,No migration background,Not employed: registered unemployed,0.02024,31,1235,0.01238,0.02810
1988,Bavaria,No migration background,Not employed: no further information,0.09267,153,1235,0.07649,0.10884
1988,Bavaria,Direct migration background,Blue-collar worker,0.34150,182,267,0.28452,0.39849
1988,Bavaria,Direct migration background,White-collar worker,0.15269,34,267,0.10946,0.19591
1988,Bavaria,Direct migration background,Not employed: no further information,0.15170,51,267,0.10859,0.19481
1988,Berlin,No migration background,Blue-collar worker,0.13469,38,161,0.08179,0.18759
1988,Berlin,No migration background,White-collar worker,0.29500,78,161,0.22434,0.36567
1988,Berlin,No migration background,Not employed: Pensioner,0.25566,45,161,0.18806,0.32325
1988,Berlin,Direct migration background,Blue-collar worker,0.41293,55,55,0.28160,0.54425
1989,Schleswig-Holstein,No migration background,Blue-collar worker,0.11938,39,200,0.07433,0.16443
1989,Schleswig-Holstein,No migration background,White-collar worker,0.21214,71,200,0.15534,0.26894
1989,Schleswig-Holstein,No migration background,Not employed: Pensioner,0.16976,45,200,0.11759,0.22192
1989,Schleswig-Holstein,No migration background,Not employed: no further information,0.12899,45,200,0.08242,0.17557
1989,Hamburg,No migration background,White-collar worker,0.31594,51,87,0.21769,0.41420
1989,Hamburg,No migration background,Not employed: Pensioner,0.28935,36,87,0.19351,0.38519
1989,Lower Saxony,No migration background,Self-employed,0.05159,56,815,0.03639,0.06678
1989,Lower Saxony,No migration background,Blue-collar worker,0.13307,135,815,0.10973,0.15640
1989,Lower Saxony,No migration background,Civil servant,0.05312,55,815,0.03772,0.06853
1989,Lower Saxony,No migration background,White-collar worker,0.18785,189,815,0.16102,0.21468
1989,Lower Saxony,No migration background,Apprentice/ Trainee/ Intern,0.07157,81,815,0.05386,0.08928
1989,Lower Saxony,No migration background,Not employed: Pensioner,0.22237,157,815,0.19380,0.25094
1989,Lower Saxony,No migration background,Not employed: registered unemployed,0.03525,35,815,0.02258,0.04792
1989,Lower Saxony,No migration background,Not employed: no further information,0.10506,107,815,0.08400,0.12613
1989,Lower Saxony,Direct migration background,Blue-collar worker,0.33024,71,110,0.24195,0.41853
1989,Lower Saxony,Direct migration background,Not employed: no further information,0.23674,39,110,0.15694,0.31655
1989,North Rhine-Westphalia,No migration background,Self-employed,0.03586,86,1849,0.02738,0.04434
1989,North Rhine-Westphalia,No migration background,Blue-collar worker,0.12493,292,1849,0.10986,0.14001
1989,North Rhine-Westphalia,No migration background,Civil servant,0.04181,106,1849,0.03269,0.05094
1989,North Rhine-Westphalia,No migration background,White-collar worker,0.21642,492,1849,0.19764,0.23519
1989,North Rhine-Westphalia,No migration background,Apprentice/ Trainee/ Intern,0.09062,223,1849,0.07753,0.10371
1989,North Rhine-Westphalia,No migration background,Not employed: Pensioner,0.18877,307,1849,0.17092,0.20661
1989,North Rhine-Westphalia,No migration background,Not employed: registered unemployed,0.03005,63,1849,0.02226,0.03783
1989,North Rhine-Westphalia,No migration background,Not employed: no further information,0.11462,280,1849,0.10010,0.12915
1989,North Rhine-Westphalia,Direct migration background,Blue-collar worker,0.35038,318,630,0.31310,0.38767
1989,North Rhine-Westphalia,Direct migration background,White-collar worker,0.13186,53,630,0.10542,0.15830
1989,North Rhine-Westphalia,Direct migration background,Apprentice/ Trainee/ Intern,0.04983,45,630,0.03283,0.06684
1989,North Rhine-Westphalia,Direct migration background,Not employed: Pensioner,0.14345,45,630,0.11605,0.17084
1989,North Rhine-Westphalia,Direct migration background,Not employed: no further information,0.19957,169,630,0.16833,0.23080
1989,North Rhine-Westphalia,Indirect migration background,Apprentice/ Trainee/ Intern,0.07023,34,34,-0.01695,0.15742
1989,Hesse,No migration background,Blue-collar worker,0.13390,104,556,0.10557,0.16224
1989,Hesse,No migration background,Civil servant,0.04587,35,556,0.02847,0.06328
1989,Hesse,No migration background,White-collar worker,0.21696,164,556,0.18267,0.25126
1989,Hesse,No migration background,Apprentice/ Trainee/ Intern,0.06486,55,556,0.04437,0.08535
1989,Hesse,No migration background,Not employed: Pensioner,0.23610,127,556,0.20077,0.27143
1989,Hesse,No migration background,Not employed: no further information,0.09790,71,556,0.07317,0.12262
1989,Hesse,Direct migration background,Blue-collar worker,0.33587,170,318,0.28388,0.38786
1989,Hesse,Direct migration background,White-collar worker,0.10608,44,318,0.07218,0.13998
1989,Hesse,Direct migration background,Not employed: Pensioner,0.26084,34,318,0.21250,0.30917
1989,Hesse,Direct migration background,Not employed: no further information,0.13373,70,318,0.09626,0.17120
1989,"Rhineland-Palatinate, Saarland",No migration background,Blue-collar worker,0.17889,121,494,0.14506,0.21273
1989,"Rhineland-Palatinate, Saarland",No migration background,White-collar worker,0.18166,122,494,0.14763,0.21570
1989,"Rhineland-Palatinate, Saarland",No migration background,Apprentice/ Trainee/ Intern,0.06804,47,494,0.04581,0.09027
1989,"Rhineland-Palatinate, Saarland",No migration background,Not employed: Pensioner,0.22051,112,494,0.18391,0.25711
1989,"Rhineland-Palatinate, Saarland",No migration background,Not employed: no further information,0.12519,92,494,0.09598,0.15440
1989,"Rhineland-Palatinate, Saarland",Direct migration background,Blue-collar worker,0.44611,62,62,0.32137,0.57086
1989,Baden-Wuerttemberg,No migration background,Self-employed,0.04832,68,1026,0.03519,0.06145
1989,Baden-Wuerttemberg,No migration background,Blue-collar worker,0.16541,217,1026,0.14266,0.18816
1989,Baden-Wuerttemberg,No migration background,Civil servant,0.04217,59,1026,0.02986,0.05447
1989,Baden-Wuerttemberg,No migration background,White-collar worker,0.20814,271,1026,0.18329,0.23300
1989,Baden-Wuerttemberg,No migration background,Apprentice/ Trainee/ Intern,0.07053,97,1026,0.05486,0.08621
1989,Baden-Wuerttemberg,No migration background,Not employed: Pensioner,0.20427,192,1026,0.17959,0.22895
1989,Baden-Wuerttemberg,No migration background,Not employed: no further information,0.08693,122,1026,0.06969,0.10418
1989,Baden-Wuerttemberg,Direct migration background,Blue-collar worker,0.42665,402,662,0.38895,0.46436
1989,Baden-Wuerttemberg,Direct migration background,White-collar worker,0.12078,50,662,0.09594,0.14563
1989,Baden-Wuerttemberg,Direct migration background,Apprentice/ Trainee/ Intern,0.04673,36,662,0.03064,0.06282
1989,Baden-Wuerttemberg,Direct migration background,Not employed: Pensioner,0.14468,52,662,0.11786,0.17150
1989,Baden-Wuerttemberg,Direct migration background,Not employed: no further information,0.15496,122,662,0.12737,0.18254
1989,Bavaria,No migration background,Self-employed,0.05753,89,1168,0.04417,0.07089
