year,bula_h,regtyp,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Baden-Wuerttemberg,Urban regions,Reasonable,0.19492,341,734,0.16624,0.22360
2014,Baden-Wuerttemberg,Urban regions,Slightly Expensive,0.06254,119,734,0.04502,0.08007
2014,Baden-Wuerttemberg,Rural regions,Reasonable,0.14186,31,31,0.01701,0.26671
2014,Bavaria,Urban regions,Very Inexpensive,0.06146,91,652,0.04301,0.07991
2014,Bavaria,Urban regions,Inexpensive,0.12384,165,652,0.09854,0.14915
2014,Bavaria,Urban regions,Reasonable,0.21143,253,652,0.18006,0.24279
2014,Bavaria,Urban regions,Slightly Expensive,0.08894,112,652,0.06707,0.11081
2014,Bavaria,Urban regions,Too Expensive,0.02003,31,652,0.00927,0.03079
2014,Bavaria,Rural regions,Very Inexpensive,0.05027,57,585,0.03255,0.06799
2014,Bavaria,Rural regions,Inexpensive,0.12107,179,585,0.09461,0.14752
2014,Bavaria,Rural regions,Reasonable,0.20157,266,585,0.16903,0.23411
2014,Bavaria,Rural regions,Slightly Expensive,0.06496,83,585,0.04497,0.08495
2014,Berlin,Urban regions,Very Inexpensive,0.06654,41,524,0.04518,0.08790
2014,Berlin,Urban regions,Inexpensive,0.26432,165,524,0.22652,0.30211
2014,Berlin,Urban regions,Reasonable,0.29908,211,524,0.25984,0.33832
2014,Berlin,Urban regions,Slightly Expensive,0.15501,107,524,0.12399,0.18603
2014,Brandenburg,Rural regions,Inexpensive,0.13594,80,258,0.09404,0.17784
2014,Brandenburg,Rural regions,Reasonable,0.21656,127,258,0.16620,0.26692
2014,Brandenburg,Rural regions,Slightly Expensive,0.10137,51,258,0.06447,0.13827
2014,Mecklenburg-Western Pomerania,Rural regions,Inexpensive,0.17868,53,174,0.12159,0.23576
2014,Mecklenburg-Western Pomerania,Rural regions,Reasonable,0.24094,79,174,0.17721,0.30466
2014,Mecklenburg-Western Pomerania,Rural regions,Slightly Expensive,0.12344,42,174,0.07442,0.17246
2014,Saxony,Urban regions,Very Inexpensive,0.05531,36,363,0.03176,0.07885
2014,Saxony,Urban regions,Inexpensive,0.21792,101,363,0.17539,0.26045
2014,Saxony,Urban regions,Reasonable,0.32745,160,363,0.27911,0.37579
2014,Saxony,Urban regions,Slightly Expensive,0.11099,66,363,0.07863,0.14335
2014,Saxony,Rural regions,Inexpensive,0.17987,60,205,0.12716,0.23257
2014,Saxony,Rural regions,Reasonable,0.19717,105,205,0.14257,0.25177
2014,Saxony,Rural regions,Slightly Expensive,0.08058,40,205,0.04323,0.11794
2014,Saxony-Anhalt,Urban regions,Reasonable,0.31049,44,44,0.17219,0.44878
2014,Saxony-Anhalt,Rural regions,Inexpensive,0.13847,63,198,0.09024,0.18670
2014,Saxony-Anhalt,Rural regions,Reasonable,0.21213,97,198,0.15504,0.26922
2014,Saxony-Anhalt,Rural regions,Slightly Expensive,0.06646,38,198,0.03168,0.10125
2014,Thuringa,Urban regions,Inexpensive,0.24941,42,96,0.16240,0.33642
2014,Thuringa,Urban regions,Reasonable,0.25380,54,96,0.16628,0.34131
2014,Thuringa,Rural regions,Inexpensive,0.11272,38,158,0.06325,0.16219
2014,Thuringa,Rural regions,Reasonable,0.23464,87,158,0.16835,0.30093
2014,Thuringa,Rural regions,Slightly Expensive,0.10063,33,158,0.05357,0.14769
