,Unnamed: 0,year,bula_h,hhtyp,hgreval,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1144,1144,2011,Brandenburg,Single-person household,Reasonable,1.0,49,5869,0.81614,1.16907
1145,1145,2011,Brandenburg,Couple without children,Reasonable,1.0,35,5869,0.85851,1.17303
1146,1146,2011,Brandenburg,Single parent,Reasonable,1.0,38,5869,0.76406,1.2497
1147,1147,2011,Brandenburg,Couple with children,Reasonable,1.0,39,5869,0.61234,1.39887
1148,1148,2011,Mecklenburg-Western Pomerania,Single-person household,Reasonable,1.0,33,5869,0.83237,1.24914
1149,1149,2011,Saxony,Single-person household,Inexpensive,0.3209,40,5869,0.2534,0.39213
1150,1150,2011,Saxony,Single-person household,Reasonable,0.51711,82,5869,0.45407,0.58189
1151,1151,2011,Saxony,Single-person household,Slightly Expensive,0.162,33,5869,0.1312,0.19245
1152,1152,2011,Saxony,Couple without children,Inexpensive,0.21267,35,5869,0.15499,0.27038
1153,1153,2011,Saxony,Couple without children,Reasonable,0.57367,92,5869,0.48366,0.66905
1154,1154,2011,Saxony,Couple without children,Slightly Expensive,0.21367,34,5869,0.15147,0.2807
1155,1155,2011,Saxony,Single parent,Reasonable,1.0,40,5869,0.75885,1.2872
1156,1156,2011,Saxony,Couple with children,Inexpensive,0.24713,50,5869,0.19105,0.31748
1157,1157,2011,Saxony,Couple with children,Reasonable,0.53267,80,5869,0.38722,0.7596
1158,1158,2011,Saxony,Couple with children,Slightly Expensive,0.2202,31,5869,0.13059,0.3453
1159,1159,2011,Saxony-Anhalt,Single-person household,Reasonable,1.0,45,5869,0.8267,1.20678
1160,1160,2011,Saxony-Anhalt,Couple without children,Reasonable,1.0,33,5869,0.77102,1.3112
1161,1161,2011,Saxony-Anhalt,Couple with children,Reasonable,1.0,38,5869,0.70526,1.32717
1162,1162,2011,Thuringa,Single-person household,Inexpensive,0.44928,34,5869,0.35808,0.54537
1163,1163,2011,Thuringa,Single-person household,Reasonable,0.55072,45,5869,0.44784,0.66961
1164,1164,2011,Thuringa,Couple without children,Reasonable,1.0,41,5869,0.79239,1.19815
1165,1165,2011,Thuringa,Couple with children,Reasonable,1.0,33,5869,0.73423,1.25635
1166,1166,2012,Schleswig-Holstein,Single-person household,Reasonable,1.0,56,5623,0.82462,1.18005
1167,1167,2012,Schleswig-Holstein,Couple with children,Reasonable,1.0,38,5623,0.67219,1.51341
1168,1168,2012,Lower Saxony,Single-person household,Inexpensive,0.27404,37,5623,0.21143,0.33614
1169,1169,2012,Lower Saxony,Single-person household,Reasonable,0.72596,87,5623,0.64761,0.79738
1170,1170,2012,Lower Saxony,Couple without children,Reasonable,1.0,67,5623,0.77991,1.20464
1171,1171,2012,Lower Saxony,Single parent,Inexpensive,0.41995,35,5623,0.32836,0.52231
1172,1172,2012,Lower Saxony,Single parent,Reasonable,0.58005,49,5623,0.4239,0.71813
1173,1173,2012,Lower Saxony,Couple with children,Inexpensive,0.40678,52,5623,0.25556,0.5823
1174,1174,2012,Lower Saxony,Couple with children,Reasonable,0.59322,85,5623,0.45607,0.7756
1175,1175,2012,North Rhine-Westphalia,Single-person household,Inexpensive,0.25398,111,5623,0.22157,0.28315
1176,1176,2012,North Rhine-Westphalia,Single-person household,Reasonable,0.59297,228,5623,0.54575,0.64793
1177,1177,2012,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.15305,63,5623,0.12491,0.17679
1178,1178,2012,North Rhine-Westphalia,Couple without children,Inexpensive,0.28509,89,5623,0.23911,0.32703
1179,1179,2012,North Rhine-Westphalia,Couple without children,Reasonable,0.56623,185,5623,0.49561,0.63384
1180,1180,2012,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.14868,42,5623,0.12039,0.1784
1181,1181,2012,North Rhine-Westphalia,Single parent,Inexpensive,0.23813,87,5623,0.20412,0.27183
1182,1182,2012,North Rhine-Westphalia,Single parent,Reasonable,0.55676,161,5623,0.46212,0.68175
1183,1183,2012,North Rhine-Westphalia,Single parent,Slightly Expensive,0.20511,58,5623,0.15148,0.27553
1184,1184,2012,North Rhine-Westphalia,Couple with children,Very Inexpensive,0.05528,41,5623,0.04172,0.06907
1185,1185,2012,North Rhine-Westphalia,Couple with children,Inexpensive,0.19358,120,5623,0.15348,0.25336
1186,1186,2012,North Rhine-Westphalia,Couple with children,Reasonable,0.53357,262,5623,0.46157,0.59591
1187,1187,2012,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.21757,100,5623,0.15896,0.28321
1188,1188,2012,Hesse,Single-person household,Inexpensive,0.45095,44,5623,0.37971,0.52678
1189,1189,2012,Hesse,Single-person household,Reasonable,0.54905,52,5623,0.4712,0.65632
1190,1190,2012,Hesse,Couple without children,Reasonable,1.0,51,5623,0.79155,1.20908
1191,1191,2012,Hesse,Single parent,Reasonable,1.0,50,5623,0.71613,1.32452
1192,1192,2012,Hesse,Couple with children,Inexpensive,0.34342,49,5623,0.25332,0.44615
1193,1193,2012,Hesse,Couple with children,Reasonable,0.65658,78,5623,0.4941,0.81959
1194,1194,2012,"Rhineland-Palatinate, Saarland",Single-person household,Inexpensive,0.46662,47,5623,0.37224,0.56079
1195,1195,2012,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,0.53338,48,5623,0.42571,0.6356
1196,1196,2012,"Rhineland-Palatinate, Saarland",Couple without children,Reasonable,1.0,35,5623,0.75265,1.35193
1197,1197,2012,"Rhineland-Palatinate, Saarland",Couple with children,Inexpensive,0.5002,41,5623,0.37556,0.65897
1198,1198,2012,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,0.4998,37,5623,0.34221,0.65158
1199,1199,2012,Baden-Wuerttemberg,Single-person household,Inexpensive,0.30222,61,5623,0.25698,0.35214
1200,1200,2012,Baden-Wuerttemberg,Single-person household,Reasonable,0.50126,106,5623,0.44308,0.5634
1201,1201,2012,Baden-Wuerttemberg,Single-person household,Slightly Expensive,0.19652,33,5623,0.15939,0.23326
1202,1202,2012,Baden-Wuerttemberg,Couple without children,Inexpensive,0.33514,43,5623,0.26806,0.42581
1203,1203,2012,Baden-Wuerttemberg,Couple without children,Reasonable,0.66486,70,5623,0.53664,0.81553
1204,1204,2012,Baden-Wuerttemberg,Single parent,Inexpensive,0.41531,43,5623,0.25536,0.59687
1205,1205,2012,Baden-Wuerttemberg,Single parent,Reasonable,0.58469,64,5623,0.47753,0.70322
1206,1206,2012,Baden-Wuerttemberg,Couple with children,Inexpensive,0.26405,66,5623,0.18728,0.35698
1207,1207,2012,Baden-Wuerttemberg,Couple with children,Reasonable,0.58376,128,5623,0.46005,0.68659
1208,1208,2012,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.15219,42,5623,0.11045,0.20388
1209,1209,2012,Bavaria,Single-person household,Very Inexpensive,0.12823,31,5623,0.09384,0.16608
1210,1210,2012,Bavaria,Single-person household,Inexpensive,0.23914,72,5623,0.21045,0.27075
1211,1211,2012,Bavaria,Single-person household,Reasonable,0.46222,150,5623,0.41241,0.50423
1212,1212,2012,Bavaria,Single-person household,Slightly Expensive,0.17042,48,5623,0.13921,0.21203
1213,1213,2012,Bavaria,Couple without children,Inexpensive,0.30508,73,5623,0.24268,0.37335
1214,1214,2012,Bavaria,Couple without children,Reasonable,0.47191,93,5623,0.3832,0.56804
1215,1215,2012,Bavaria,Couple without children,Slightly Expensive,0.223,37,5623,0.14867,0.30535
1216,1216,2012,Bavaria,Single parent,Inexpensive,0.34718,73,5623,0.28953,0.41575
1217,1217,2012,Bavaria,Single parent,Reasonable,0.40797,89,5623,0.33002,0.49084
1218,1218,2012,Bavaria,Single parent,Slightly Expensive,0.24485,40,5623,0.1158,0.36583
1219,1219,2012,Bavaria,Couple with children,Very Inexpensive,0.071,36,5623,0.04706,0.09349
1220,1220,2012,Bavaria,Couple with children,Inexpensive,0.21447,72,5623,0.16377,0.29133
1221,1221,2012,Bavaria,Couple with children,Reasonable,0.53629,157,5623,0.44811,0.64123
1222,1222,2012,Bavaria,Couple with children,Slightly Expensive,0.17825,54,5623,0.1219,0.23566
1223,1223,2012,Berlin,Single-person household,Inexpensive,0.3116,59,5623,0.25812,0.37174
1224,1224,2012,Berlin,Single-person household,Reasonable,0.45464,83,5623,0.38344,0.52203
1225,1225,2012,Berlin,Single-person household,Slightly Expensive,0.23377,36,5623,0.1946,0.27527
1226,1226,2012,Berlin,Couple without children,Inexpensive,0.35901,34,5623,0.28396,0.44325
1227,1227,2012,Berlin,Couple without children,Reasonable,0.64099,62,5623,0.49417,0.78481
1228,1228,2012,Berlin,Single parent,Reasonable,1.0,32,5623,0.79328,1.26616
1229,1229,2012,Berlin,Couple with children,Inexpensive,0.4537,42,5623,0.3092,0.65571
1230,1230,2012,Berlin,Couple with children,Reasonable,0.5463,53,5623,0.42373,0.69891
1231,1231,2012,Brandenburg,Single-person household,Reasonable,1.0,45,5623,0.81135,1.18374
1232,1232,2012,Brandenburg,Couple without children,Reasonable,1.0,42,5623,0.77773,1.3321
1233,1233,2012,Brandenburg,Couple with children,Reasonable,1.0,31,5623,0.62697,1.41002
1234,1234,2012,Mecklenburg-Western Pomerania,Single-person household,Reasonable,1.0,34,5623,0.80564,1.20149
1235,1235,2012,Mecklenburg-Western Pomerania,Couple without children,Reasonable,1.0,39,5623,0.78343,1.2321
1236,1236,2012,Saxony,Single-person household,Inexpensive,0.4105,58,5623,0.35085,0.47489
1237,1237,2012,Saxony,Single-person household,Reasonable,0.5895,98,5623,0.51606,0.66698
1238,1238,2012,Saxony,Couple without children,Inexpensive,0.29916,48,5623,0.23821,0.37392
1239,1239,2012,Saxony,Couple without children,Reasonable,0.48074,87,5623,0.40503,0.55913
1240,1240,2012,Saxony,Couple without children,Slightly Expensive,0.2201,31,5623,0.15957,0.28214
1241,1241,2012,Saxony,Single parent,Reasonable,1.0,46,5623,0.77503,1.24318
1242,1242,2012,Saxony,Couple with children,Inexpensive,0.2632,50,5623,0.17922,0.35308
1243,1243,2012,Saxony,Couple with children,Reasonable,0.43408,80,5623,0.34372,0.5349
1244,1244,2012,Saxony,Couple with children,Slightly Expensive,0.30272,32,5623,0.17292,0.47094
1245,1245,2012,Saxony-Anhalt,Single-person household,Reasonable,1.0,53,5623,0.78549,1.19041
1246,1246,2012,Saxony-Anhalt,Couple without children,Reasonable,1.0,32,5623,0.66624,1.39492
1247,1247,2012,Saxony-Anhalt,Single parent,Reasonable,1.0,33,5623,0.79133,1.20837
1248,1248,2012,Thuringa,Single-person household,Reasonable,1.0,50,5623,0.85752,1.14804
1249,1249,2012,Thuringa,Couple without children,Reasonable,1.0,36,5623,0.8124,1.2437
1250,1250,2012,Thuringa,Couple with children,Reasonable,1.0,31,5623,0.66248,1.452
1251,1251,2013,Schleswig-Holstein,Single-person household,Reasonable,1.0,54,6918,0.80792,1.19622
1252,1252,2013,Schleswig-Holstein,Couple with children,Reasonable,1.0,52,6918,0.71766,1.31432
1253,1253,2013,Hamburg,Single-person household,Reasonable,1.0,32,6918,0.7912,1.22087
1254,1254,2013,Hamburg,Couple with children,Reasonable,1.0,38,6918,0.67342,1.44517
1255,1255,2013,Lower Saxony,Single-person household,Inexpensive,0.32587,42,6918,0.26134,0.39088
1256,1256,2013,Lower Saxony,Single-person household,Reasonable,0.67413,85,6918,0.5882,0.7641
1257,1257,2013,Lower Saxony,Couple without children,Inexpensive,0.27163,40,6918,0.2098,0.33915
1258,1258,2013,Lower Saxony,Couple without children,Reasonable,0.72837,78,6918,0.59066,0.88426
1259,1259,2013,Lower Saxony,Single parent,Inexpensive,0.47784,45,6918,0.30462,0.72648
1260,1260,2013,Lower Saxony,Single parent,Reasonable,0.52216,58,6918,0.41144,0.63578
1261,1261,2013,Lower Saxony,Couple with children,Inexpensive,0.27041,65,6918,0.20663,0.34099
1262,1262,2013,Lower Saxony,Couple with children,Reasonable,0.52718,116,6918,0.39123,0.68561
1263,1263,2013,Lower Saxony,Couple with children,Slightly Expensive,0.20242,38,6918,0.12533,0.29463
1264,1264,2013,North Rhine-Westphalia,Single-person household,Very Inexpensive,0.07281,31,6918,0.0546,0.08894
1265,1265,2013,North Rhine-Westphalia,Single-person household,Inexpensive,0.24565,122,6918,0.216,0.2787
1266,1266,2013,North Rhine-Westphalia,Single-person household,Reasonable,0.53514,248,6918,0.48599,0.58279
1267,1267,2013,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.14639,72,6918,0.11718,0.17684
1268,1268,2013,North Rhine-Westphalia,Couple without children,Inexpensive,0.28602,96,6918,0.2427,0.33214
1269,1269,2013,North Rhine-Westphalia,Couple without children,Reasonable,0.54108,200,6918,0.48677,0.60638
1270,1270,2013,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.1729,57,6918,0.1344,0.21709
1271,1271,2013,North Rhine-Westphalia,Single parent,Inexpensive,0.22106,77,6918,0.16867,0.27861
1272,1272,2013,North Rhine-Westphalia,Single parent,Reasonable,0.55928,190,6918,0.48369,0.64324
1273,1273,2013,North Rhine-Westphalia,Single parent,Slightly Expensive,0.21966,68,6918,0.16249,0.32431
1274,1274,2013,North Rhine-Westphalia,Couple with children,Very Inexpensive,0.06665,49,6918,0.05047,0.0859
1275,1275,2013,North Rhine-Westphalia,Couple with children,Inexpensive,0.19249,173,6918,0.1624,0.23251
1276,1276,2013,North Rhine-Westphalia,Couple with children,Reasonable,0.57319,367,6918,0.49036,0.6705
1277,1277,2013,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.16767,150,6918,0.13162,0.2097
1278,1278,2013,Hesse,Single-person household,Inexpensive,0.52053,64,6918,0.43832,0.61864
1279,1279,2013,Hesse,Single-person household,Reasonable,0.47947,59,6918,0.38804,0.58125
1280,1280,2013,Hesse,Couple without children,Inexpensive,0.44957,38,6918,0.33756,0.57855
1281,1281,2013,Hesse,Couple without children,Reasonable,0.55043,53,6918,0.42703,0.70689
1282,1282,2013,Hesse,Single parent,Inexpensive,0.45599,37,6918,0.35593,0.58789
1283,1283,2013,Hesse,Single parent,Reasonable,0.54401,46,6918,0.40967,0.67086
1284,1284,2013,Hesse,Couple with children,Inexpensive,0.29452,64,6918,0.22727,0.39118
1285,1285,2013,Hesse,Couple with children,Reasonable,0.48216,107,6918,0.38317,0.57549
1286,1286,2013,Hesse,Couple with children,Slightly Expensive,0.22332,41,6918,0.13561,0.32546
1287,1287,2013,"Rhineland-Palatinate, Saarland",Single-person household,Inexpensive,0.55404,51,6918,0.44765,0.65391
1288,1288,2013,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,0.44596,48,6918,0.36235,0.53885
1289,1289,2013,"Rhineland-Palatinate, Saarland",Couple without children,Inexpensive,0.36961,32,6918,0.26648,0.50995
1290,1290,2013,"Rhineland-Palatinate, Saarland",Couple without children,Reasonable,0.63039,41,6918,0.49136,0.83919
1291,1291,2013,"Rhineland-Palatinate, Saarland",Couple with children,Inexpensive,0.41522,38,6918,0.32641,0.52085
1292,1292,2013,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,0.58478,54,6918,0.41115,0.83097
1293,1293,2013,Baden-Wuerttemberg,Single-person household,Inexpensive,0.29894,75,6918,0.25403,0.35072
1294,1294,2013,Baden-Wuerttemberg,Single-person household,Reasonable,0.53838,109,6918,0.47032,0.60091
1295,1295,2013,Baden-Wuerttemberg,Single-person household,Slightly Expensive,0.16268,34,6918,0.11616,0.20139
1296,1296,2013,Baden-Wuerttemberg,Couple without children,Inexpensive,0.43524,46,6918,0.32309,0.59713
1297,1297,2013,Baden-Wuerttemberg,Couple without children,Reasonable,0.56476,81,6918,0.4498,0.68226
1298,1298,2013,Baden-Wuerttemberg,Single parent,Inexpensive,0.3514,46,6918,0.26997,0.41583
1299,1299,2013,Baden-Wuerttemberg,Single parent,Reasonable,0.6486,70,6918,0.52622,0.78922
1300,1300,2013,Baden-Wuerttemberg,Couple with children,Very Inexpensive,0.09085,33,6918,0.05844,0.1303
1301,1301,2013,Baden-Wuerttemberg,Couple with children,Inexpensive,0.26267,98,6918,0.20053,0.32783
1302,1302,2013,Baden-Wuerttemberg,Couple with children,Reasonable,0.44184,161,6918,0.37075,0.54411
1303,1303,2013,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.20464,76,6918,0.16147,0.26355
1304,1304,2013,Bavaria,Single-person household,Very Inexpensive,0.07661,32,6918,0.061,0.09503
1305,1305,2013,Bavaria,Single-person household,Inexpensive,0.26134,95,6918,0.22313,0.30391
1306,1306,2013,Bavaria,Single-person household,Reasonable,0.50687,170,6918,0.45348,0.56594
1307,1307,2013,Bavaria,Single-person household,Slightly Expensive,0.15519,54,6918,0.12739,0.18683
1308,1308,2013,Bavaria,Couple without children,Inexpensive,0.32628,90,6918,0.25897,0.40567
1309,1309,2013,Bavaria,Couple without children,Reasonable,0.45271,135,6918,0.38562,0.52601
1310,1310,2013,Bavaria,Couple without children,Slightly Expensive,0.22101,47,6918,0.15202,0.29159
1311,1311,2013,Bavaria,Single parent,Inexpensive,0.21653,61,6918,0.17552,0.25836
1312,1312,2013,Bavaria,Single parent,Reasonable,0.5495,105,6918,0.41136,0.73093
1313,1313,2013,Bavaria,Single parent,Slightly Expensive,0.23397,46,6918,0.14274,0.38866
1314,1314,2013,Bavaria,Couple with children,Very Inexpensive,0.11202,45,6918,0.07517,0.16459
1315,1315,2013,Bavaria,Couple with children,Inexpensive,0.24487,111,6918,0.18957,0.3171
1316,1316,2013,Bavaria,Couple with children,Reasonable,0.43262,200,6918,0.3616,0.53164
1317,1317,2013,Bavaria,Couple with children,Slightly Expensive,0.21049,84,6918,0.1611,0.2667
1318,1318,2013,Berlin,Single-person household,Inexpensive,0.29013,54,6918,0.23502,0.33313
1319,1319,2013,Berlin,Single-person household,Reasonable,0.50042,108,6918,0.43222,0.57902
1320,1320,2013,Berlin,Single-person household,Slightly Expensive,0.20945,35,6918,0.16142,0.2617
1321,1321,2013,Berlin,Couple without children,Inexpensive,0.48877,45,6918,0.39601,0.59305
1322,1322,2013,Berlin,Couple without children,Reasonable,0.51123,56,6918,0.39786,0.63841
1323,1323,2013,Berlin,Single parent,Reasonable,1.0,31,6918,0.71526,1.33243
1324,1324,2013,Berlin,Couple with children,Inexpensive,0.41352,43,6918,0.26585,0.65107
1325,1325,2013,Berlin,Couple with children,Reasonable,0.58648,67,6918,0.41423,0.79924
1326,1326,2013,Brandenburg,Single-person household,Reasonable,1.0,43,6918,0.80562,1.25397
1327,1327,2013,Brandenburg,Couple without children,Reasonable,1.0,49,6918,0.77584,1.31033
1328,1328,2013,Brandenburg,Couple with children,Reasonable,1.0,50,6918,0.72619,1.31827
1329,1329,2013,Mecklenburg-Western Pomerania,Single-person household,Reasonable,1.0,41,6918,0.82512,1.18076
1330,1330,2013,Saxony,Single-person household,Inexpensive,0.34408,46,6918,0.28069,0.41699
1331,1331,2013,Saxony,Single-person household,Reasonable,0.65592,109,6918,0.5768,0.73822
1332,1332,2013,Saxony,Couple without children,Inexpensive,0.42398,53,6918,0.33675,0.52193
1333,1333,2013,Saxony,Couple without children,Reasonable,0.57602,93,6918,0.46929,0.67009
1334,1334,2013,Saxony,Single parent,Reasonable,1.0,45,6918,0.76431,1.26292
1335,1335,2013,Saxony,Couple with children,Inexpensive,0.49521,60,6918,0.32635,0.66533
1336,1336,2013,Saxony,Couple with children,Reasonable,0.50479,74,6918,0.34603,0.68941
1337,1337,2013,Saxony-Anhalt,Single-person household,Reasonable,1.0,59,6918,0.82035,1.19863
1338,1338,2013,Saxony-Anhalt,Couple without children,Reasonable,1.0,45,6918,0.7803,1.26228
1339,1339,2013,Saxony-Anhalt,Couple with children,Reasonable,1.0,40,6918,0.77855,1.1991
1340,1340,2013,Thuringa,Single-person household,Reasonable,1.0,46,6918,0.83821,1.17175
1341,1341,2013,Thuringa,Couple without children,Reasonable,1.0,35,6918,0.83056,1.15448
1342,1342,2013,Thuringa,Single parent,Reasonable,1.0,34,6918,0.673,1.35404
1343,1343,2013,Thuringa,Couple with children,Reasonable,1.0,37,6918,0.7374,1.30454
1344,1344,2014,Schleswig-Holstein,Single-person household,Reasonable,1.0,47,5622,0.80723,1.24542
1345,1345,2014,Schleswig-Holstein,Couple with children,Reasonable,1.0,38,5622,0.69461,1.4336
1346,1346,2014,Lower Saxony,Single-person household,Inexpensive,0.34192,42,5622,0.26691,0.41852
1347,1347,2014,Lower Saxony,Single-person household,Reasonable,0.65808,82,5622,0.5772,0.74615
1348,1348,2014,Lower Saxony,Couple without children,Inexpensive,0.38213,47,5622,0.30714,0.48657
1349,1349,2014,Lower Saxony,Couple without children,Reasonable,0.61787,65,5622,0.4767,0.79604
1350,1350,2014,Lower Saxony,Single parent,Reasonable,1.0,50,5622,0.74879,1.28071
1351,1351,2014,Lower Saxony,Couple with children,Inexpensive,0.34977,49,5622,0.21564,0.4897
1352,1352,2014,Lower Saxony,Couple with children,Reasonable,0.65023,111,5622,0.51873,0.82767
1353,1353,2014,North Rhine-Westphalia,Single-person household,Inexpensive,0.30743,125,5622,0.27037,0.35291
1354,1354,2014,North Rhine-Westphalia,Single-person household,Reasonable,0.5262,210,5622,0.47673,0.58951
1355,1355,2014,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.16637,63,5622,0.13652,0.19108
1356,1356,2014,North Rhine-Westphalia,Couple without children,Very Inexpensive,0.06021,32,5622,0.04396,0.07791
1357,1357,2014,North Rhine-Westphalia,Couple without children,Inexpensive,0.27054,99,5622,0.2246,0.32412
1358,1358,2014,North Rhine-Westphalia,Couple without children,Reasonable,0.49302,183,5622,0.42127,0.57183
1359,1359,2014,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.17623,58,5622,0.13539,0.23073
1360,1360,2014,North Rhine-Westphalia,Single parent,Inexpensive,0.23221,67,5622,0.16593,0.29661
1361,1361,2014,North Rhine-Westphalia,Single parent,Reasonable,0.46409,139,5622,0.37974,0.56137
1362,1362,2014,North Rhine-Westphalia,Single parent,Slightly Expensive,0.3037,77,5622,0.21725,0.41273
1363,1363,2014,North Rhine-Westphalia,Couple with children,Very Inexpensive,0.07986,39,5622,0.05424,0.11059
1364,1364,2014,North Rhine-Westphalia,Couple with children,Inexpensive,0.21299,138,5622,0.16178,0.26281
1365,1365,2014,North Rhine-Westphalia,Couple with children,Reasonable,0.49278,306,5622,0.43005,0.55824
1366,1366,2014,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.21436,128,5622,0.15785,0.26421
1367,1367,2014,Hesse,Single-person household,Inexpensive,0.41023,52,5622,0.32496,0.49101
1368,1368,2014,Hesse,Single-person household,Reasonable,0.58977,63,5622,0.47833,0.69515
1369,1369,2014,Hesse,Couple without children,Inexpensive,0.44461,42,5622,0.33792,0.61559
1370,1370,2014,Hesse,Couple without children,Reasonable,0.55539,51,5622,0.44361,0.69446
1371,1371,2014,Hesse,Single parent,Reasonable,1.0,38,5622,0.77655,1.29867
1372,1372,2014,Hesse,Couple with children,Inexpensive,0.23916,38,5622,0.14483,0.34984
1373,1373,2014,Hesse,Couple with children,Reasonable,0.46465,83,5622,0.35813,0.58118
1374,1374,2014,Hesse,Couple with children,Slightly Expensive,0.29618,42,5622,0.16838,0.46561
1375,1375,2014,"Rhineland-Palatinate, Saarland",Single-person household,Inexpensive,0.36882,44,5622,0.30635,0.43681
1376,1376,2014,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,0.63118,61,5622,0.52861,0.7466
1377,1377,2014,"Rhineland-Palatinate, Saarland",Couple with children,Inexpensive,0.4064,38,5622,0.28493,0.55361
1378,1378,2014,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,0.5936,51,5622,0.44226,0.77821
1379,1379,2014,Baden-Wuerttemberg,Single-person household,Inexpensive,0.42144,65,5622,0.34514,0.49125
1380,1380,2014,Baden-Wuerttemberg,Single-person household,Reasonable,0.57856,101,5622,0.49487,0.6646
1381,1381,2014,Baden-Wuerttemberg,Couple without children,Inexpensive,0.46068,52,5622,0.35004,0.57044
1382,1382,2014,Baden-Wuerttemberg,Couple without children,Reasonable,0.53932,68,5622,0.4145,0.68311
1383,1383,2014,Baden-Wuerttemberg,Single parent,Reasonable,1.0,49,5622,0.69262,1.39638
1384,1384,2014,Baden-Wuerttemberg,Couple with children,Inexpensive,0.24768,73,5622,0.18261,0.31611
1385,1385,2014,Baden-Wuerttemberg,Couple with children,Reasonable,0.54573,141,5622,0.44545,0.66317
1386,1386,2014,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.20659,55,5622,0.15434,0.27137
1387,1387,2014,Bavaria,Single-person household,Very Inexpensive,0.1246,47,5622,0.09398,0.15707
1388,1388,2014,Bavaria,Single-person household,Inexpensive,0.26625,95,5622,0.23209,0.30602
1389,1389,2014,Bavaria,Single-person household,Reasonable,0.45378,151,5622,0.39821,0.51034
1390,1390,2014,Bavaria,Single-person household,Slightly Expensive,0.15537,45,5622,0.1251,0.19073
1391,1391,2014,Bavaria,Couple without children,Inexpensive,0.28428,81,5622,0.23017,0.34226
1392,1392,2014,Bavaria,Couple without children,Reasonable,0.49879,121,5622,0.41631,0.60511
1393,1393,2014,Bavaria,Couple without children,Slightly Expensive,0.21693,41,5622,0.15918,0.27158
1394,1394,2014,Bavaria,Single parent,Inexpensive,0.29966,55,5622,0.21028,0.44699
1395,1395,2014,Bavaria,Single parent,Reasonable,0.49904,68,5622,0.31473,0.67989
1396,1396,2014,Bavaria,Single parent,Slightly Expensive,0.2013,37,5622,0.10868,0.3283
1397,1397,2014,Bavaria,Couple with children,Very Inexpensive,0.12418,43,5622,0.08117,0.17949
1398,1398,2014,Bavaria,Couple with children,Inexpensive,0.28363,106,5622,0.2226,0.35959
1399,1399,2014,Bavaria,Couple with children,Reasonable,0.44059,163,5622,0.36005,0.54526
1400,1400,2014,Bavaria,Couple with children,Slightly Expensive,0.1516,63,5622,0.10411,0.20778
1401,1401,2014,Berlin,Single-person household,Inexpensive,0.341,60,5622,0.291,0.39454
1402,1402,2014,Berlin,Single-person household,Reasonable,0.4354,80,5622,0.37006,0.4963
1403,1403,2014,Berlin,Single-person household,Slightly Expensive,0.2236,39,5622,0.18221,0.27639
1404,1404,2014,Berlin,Couple without children,Inexpensive,0.52678,39,5622,0.39002,0.69691
1405,1405,2014,Berlin,Couple without children,Reasonable,0.47322,54,5622,0.39411,0.56239
1406,1406,2014,Berlin,Couple with children,Inexpensive,0.5131,41,5622,0.33795,0.79661
1407,1407,2014,Berlin,Couple with children,Reasonable,0.4869,46,5622,0.39289,0.59816
1408,1408,2014,Brandenburg,Single-person household,Reasonable,1.0,45,5622,0.77417,1.24023
1409,1409,2014,Brandenburg,Couple without children,Reasonable,1.0,46,5622,0.75017,1.29543
1410,1410,2014,Brandenburg,Couple with children,Reasonable,1.0,33,5622,0.679,1.44284
1411,1411,2014,Mecklenburg-Western Pomerania,Single-person household,Reasonable,1.0,36,5622,0.7902,1.24304
1412,1412,2014,Saxony,Single-person household,Inexpensive,0.41389,50,5622,0.33083,0.50297
1413,1413,2014,Saxony,Single-person household,Reasonable,0.58611,91,5622,0.51173,0.67501
1414,1414,2014,Saxony,Couple without children,Inexpensive,0.41307,57,5622,0.32786,0.49249
1415,1415,2014,Saxony,Couple without children,Reasonable,0.37963,78,5622,0.32136,0.46364
1416,1416,2014,Saxony,Couple without children,Slightly Expensive,0.2073,32,5622,0.14745,0.29529
1417,1417,2014,Saxony,Couple with children,Inexpensive,0.32931,34,5622,0.22822,0.41932
1418,1418,2014,Saxony,Couple with children,Reasonable,0.67069,66,5622,0.46942,0.95745
1419,1419,2014,Saxony-Anhalt,Single-person household,Reasonable,1.0,52,5622,0.82594,1.20656
1420,1420,2014,Saxony-Anhalt,Couple without children,Reasonable,1.0,40,5622,0.77719,1.25974
