"ple0008","year","bildungsniveau","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Zufriedenstellend","2013","AkademikerIn","Ostdeutschland","533","0.36097804652728","0.337091099436411","0.384864993618149"
"Weniger gut","2013","(noch) kein Abschluss","Westdeutschland","154","0.156747547614097","0.135924282552206","0.177570812675988"
"Weniger gut","2013","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Weniger gut","2013","Hauptschule","Westdeutschland","1403","0.193259924104917","0.184632745115577","0.201887103094257"
"Weniger gut","2013","Hauptschule","Ostdeutschland","288","0.221555965038963","0.199597087041017","0.24351484303691"
"Weniger gut","2013","Realschule","Westdeutschland","663","0.138974717522635","0.129773103287012","0.148176331758258"
"Weniger gut","2013","Realschule","Ostdeutschland","334","0.138091976039028","0.124155289060546","0.15202866301751"
"Weniger gut","2013","(Fach-)Abitur","Westdeutschland","411","0.105799697802481","0.0961340067370011","0.115465388867962"
"Weniger gut","2013","(Fach-)Abitur","Ostdeutschland","50","0.0842420599111942","0.0614003422785921","0.107083777543796"
"Weniger gut","2013","AkademikerIn","Westdeutschland","523","0.113224123377603","0.104698210572354","0.121750036182852"
"Weniger gut","2013","AkademikerIn","Ostdeutschland","203","0.155317277257387","0.137302908314014","0.17333164620076"
"Schlecht","2013","(noch) kein Abschluss","Westdeutschland","61","0.0606807031314413","0.0470065144582445","0.0743548918046382"
"Schlecht","2013","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Schlecht","2013","Hauptschule","Westdeutschland","432","0.0655702540685592","0.0601619904683388","0.0709785176687795"
"Schlecht","2013","Hauptschule","Ostdeutschland","106","0.0809229861165537","0.0665029407399151","0.0953430314931923"
"Schlecht","2013","Realschule","Westdeutschland","133","0.0315047170430821","0.0268582301458813","0.0361512039402829"
"Schlecht","2013","Realschule","Ostdeutschland","77","0.0460856319119012","0.0376156529756427","0.0545556108481597"
"Schlecht","2013","(Fach-)Abitur","Westdeutschland","87","0.0200321525163111","0.0156292100268717","0.0244350950057506"
"Schlecht","2013","(Fach-)Abitur","Ostdeutschland","14","","",""
"Schlecht","2013","AkademikerIn","Westdeutschland","107","0.0247627399502064","0.0205813664796912","0.0289441134207217"
"Schlecht","2013","AkademikerIn","Ostdeutschland","42","0.0335835887852916","0.0246235876830555","0.0425435898875278"
"Sehr gut","2014","(noch) kein Abschluss","Westdeutschland","169","0.176325575703882","0.151231761632326","0.201419389775438"
"Sehr gut","2014","(noch) kein Abschluss","Ostdeutschland","21","","",""
"Sehr gut","2014","Hauptschule","Westdeutschland","465","0.0591264203354927","0.0535800882214397","0.0646727524495458"
"Sehr gut","2014","Hauptschule","Ostdeutschland","52","0.050995012503389","0.0388240667473289","0.063165958259449"
"Sehr gut","2014","Realschule","Westdeutschland","444","0.0800339616791743","0.0723311625946562","0.0877367607636924"
"Sehr gut","2014","Realschule","Ostdeutschland","121","0.0631756803930708","0.0527904333995535","0.073560927386588"
"Sehr gut","2014","(Fach-)Abitur","Westdeutschland","512","0.16592536806054","0.153455628250538","0.178395107870542"
"Sehr gut","2014","(Fach-)Abitur","Ostdeutschland","65","0.114258665999345","0.0869420272110162","0.141575304787674"
"Sehr gut","2014","AkademikerIn","Westdeutschland","645","0.143392911041003","0.133458471021591","0.153327351060415"
"Sehr gut","2014","AkademikerIn","Ostdeutschland","126","0.0799355665963253","0.0659285386502456","0.0939425945424051"
"Gut","2014","(noch) kein Abschluss","Westdeutschland","325","0.347670420970605","0.316312400626113","0.379028441315096"
"Gut","2014","(noch) kein Abschluss","Ostdeutschland","47","0.374985560994158","0.28572468036602","0.464246441622296"
"Gut","2014","Hauptschule","Westdeutschland","2250","0.291773126805242","0.281083604760919","0.302462648849564"
"Gut","2014","Hauptschule","Ostdeutschland","334","0.221589106529148","0.198611494944579","0.244566718113717"
"Gut","2014","Realschule","Westdeutschland","2003","0.394662004347188","0.380786871790787","0.408537136903589"
"Gut","2014","Realschule","Ostdeutschland","877","0.386211731486352","0.365427459821822","0.406996003150883"
"Gut","2014","(Fach-)Abitur","Westdeutschland","1530","0.442112108362816","0.425465022747798","0.458759193977833"
"Gut","2014","(Fach-)Abitur","Ostdeutschland","273","0.568459032203182","0.525929575907749","0.610988488498616"
"Gut","2014","AkademikerIn","Westdeutschland","2243","0.440628886321617","0.426556257942688","0.454701514700547"
"Gut","2014","AkademikerIn","Ostdeutschland","648","0.401759706624594","0.376438297839276","0.427081115409912"
"Zufriedenstellend","2014","(noch) kein Abschluss","Westdeutschland","219","0.258499901535516","0.229671734644572","0.28732806842646"
"Zufriedenstellend","2014","(noch) kein Abschluss","Ostdeutschland","26","","",""
"Zufriedenstellend","2014","Hauptschule","Westdeutschland","2545","0.37945350788271","0.368042713226163","0.390864302539258"
"Zufriedenstellend","2014","Hauptschule","Ostdeutschland","489","0.394772573765129","0.367729315563122","0.421815831967136"
"Zufriedenstellend","2014","Realschule","Westdeutschland","1574","0.34896580603283","0.335435150064594","0.362496462001065"
"Zufriedenstellend","2014","Realschule","Ostdeutschland","749","0.368369159970798","0.347777750115061","0.388960569826534"
"Zufriedenstellend","2014","(Fach-)Abitur","Westdeutschland","940","0.263911524520513","0.249137707102659","0.278685341938367"
"Zufriedenstellend","2014","(Fach-)Abitur","Ostdeutschland","133","0.225036474832045","0.189177628054113","0.260895321609978"
"Zufriedenstellend","2014","AkademikerIn","Westdeutschland","1303","0.282088494993902","0.269332425908035","0.294844564079769"
"Zufriedenstellend","2014","AkademikerIn","Ostdeutschland","445","0.337034848027508","0.312620248828504","0.361449447226512"
"Weniger gut","2014","(noch) kein Abschluss","Westdeutschland","124","0.150165178513411","0.126642698430688","0.173687658596134"
"Weniger gut","2014","(noch) kein Abschluss","Ostdeutschland","15","","",""
"Weniger gut","2014","Hauptschule","Westdeutschland","1309","0.210035710300413","0.200457160948134","0.219614259652692"
"Weniger gut","2014","Hauptschule","Ostdeutschland","275","0.247807802000185","0.22392154349101","0.27169406050936"
"Weniger gut","2014","Realschule","Westdeutschland","627","0.148024289664585","0.137943243244449","0.158105336084722"
"Weniger gut","2014","Realschule","Ostdeutschland","301","0.14542446375728","0.130375494625711","0.160473432888848"
"Weniger gut","2014","(Fach-)Abitur","Westdeutschland","362","0.105645794288826","0.0953424212548359","0.115949167322817"
"Weniger gut","2014","(Fach-)Abitur","Ostdeutschland","44","0.0829646999458374","0.0592799431503033","0.106649456741372"
"Weniger gut","2014","AkademikerIn","Westdeutschland","505","0.111450056235044","0.102529954922807","0.12037015754728"
"Weniger gut","2014","AkademikerIn","Ostdeutschland","178","0.146634686271149","0.128364091081727","0.164905281460571"
"Schlecht","2014","(noch) kein Abschluss","Westdeutschland","49","0.067338923276586","0.0508373162588826","0.0838405302942895"
"Schlecht","2014","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Schlecht","2014","Hauptschule","Westdeutschland","378","0.0596112346761425","0.0540436450604789","0.065178824291806"
"Schlecht","2014","Hauptschule","Ostdeutschland","105","0.0848355052021494","0.0694197560544032","0.100251254349896"
"Schlecht","2014","Realschule","Westdeutschland","119","0.0283139382762229","0.0236053724955271","0.0330225040569186"
"Schlecht","2014","Realschule","Ostdeutschland","60","0.0368189643924997","0.0287799550434299","0.0448579737415696"
"Schlecht","2014","(Fach-)Abitur","Westdeutschland","75","0.0224052047673055","0.0174443965277496","0.0273660130068615"
"Schlecht","2014","(Fach-)Abitur","Ostdeutschland","6","","",""
"Schlecht","2014","AkademikerIn","Westdeutschland","85","0.0224396514084337","0.018241398853253","0.0266379039636144"
"Schlecht","2014","AkademikerIn","Ostdeutschland","43","0.0346351924804239","0.0251908575793972","0.0440795273814506"
"Sehr gut","2015","(noch) kein Abschluss","Westdeutschland","155","0.153588031364969","0.129306505717708","0.177869557012231"
"Sehr gut","2015","(noch) kein Abschluss","Ostdeutschland","27","","",""
"Sehr gut","2015","Hauptschule","Westdeutschland","488","0.0546080642375892","0.049127255225217","0.0600888732499614"
"Sehr gut","2015","Hauptschule","Ostdeutschland","58","0.057167138540216","0.0440370646519147","0.0702972124285173"
"Sehr gut","2015","Realschule","Westdeutschland","429","0.0892083667198084","0.0809250849878411","0.0974916484517757"
"Sehr gut","2015","Realschule","Ostdeutschland","104","0.0475571717595064","0.038250688720725","0.0568636547982879"
"Sehr gut","2015","(Fach-)Abitur","Westdeutschland","591","0.157323208903399","0.145478573610479","0.169167844196319"
"Sehr gut","2015","(Fach-)Abitur","Ostdeutschland","78","0.124573535587367","0.0962442533972601","0.152902817777474"
"Sehr gut","2015","AkademikerIn","Westdeutschland","771","0.147798423589567","0.137955369093436","0.157641478085699"
"Sehr gut","2015","AkademikerIn","Ostdeutschland","130","0.0980095364911415","0.0825285615909238","0.113490511391359"
"Gut","2015","(noch) kein Abschluss","Westdeutschland","325","0.360000120167885","0.327674441246036","0.392325799089735"
"Gut","2015","(noch) kein Abschluss","Ostdeutschland","43","0.307559299044639","0.223939160063678","0.391179438025599"
"Gut","2015","Hauptschule","Westdeutschland","2144","0.297344879797387","0.28631904018044","0.308370719414335"
"Gut","2015","Hauptschule","Ostdeutschland","307","0.213213391849836","0.190049458510389","0.236377325189283"
"Gut","2015","Realschule","Westdeutschland","1936","0.40905983030668","0.394772361480924","0.423347299132436"
"Gut","2015","Realschule","Ostdeutschland","820","0.379044142789951","0.357829614398349","0.400258671181554"
"Gut","2015","(Fach-)Abitur","Westdeutschland","1616","0.420185548306651","0.404128716726264","0.436242379887039"
"Gut","2015","(Fach-)Abitur","Ostdeutschland","244","0.511320541215814","0.468438889852341","0.554202192579288"
"Gut","2015","AkademikerIn","Westdeutschland","2333","0.440960349888482","0.427190002451276","0.454730697325687"
"Gut","2015","AkademikerIn","Ostdeutschland","602","0.407798855245725","0.382211771631287","0.433385938860163"
"Zufriedenstellend","2015","(noch) kein Abschluss","Westdeutschland","185","0.243002142526236","0.214118047681454","0.271886237371018"
"Zufriedenstellend","2015","(noch) kein Abschluss","Ostdeutschland","25","","",""
"Zufriedenstellend","2015","Hauptschule","Westdeutschland","2414","0.373792756057392","0.362122380958713","0.38546313115607"
"Zufriedenstellend","2015","Hauptschule","Ostdeutschland","478","0.39909679813339","0.371400739614278","0.426792856652502"
"Zufriedenstellend","2015","Realschule","Westdeutschland","1464","0.32945785881213","0.315799355986448","0.343116361637812"
"Zufriedenstellend","2015","Realschule","Ostdeutschland","728","0.377677153517287","0.356477617677382","0.398876689357192"
"Zufriedenstellend","2015","(Fach-)Abitur","Westdeutschland","988","0.30106242164461","0.286139898907776","0.315984944381444"
"Zufriedenstellend","2015","(Fach-)Abitur","Ostdeutschland","143","0.25839759207537","0.220844765095607","0.295950419055133"
"Zufriedenstellend","2015","AkademikerIn","Westdeutschland","1312","0.281894813694057","0.269416342047417","0.294373285340697"
"Zufriedenstellend","2015","AkademikerIn","Ostdeutschland","476","0.328173987192305","0.303725969540722","0.352622004843888"
"Weniger gut","2015","(noch) kein Abschluss","Westdeutschland","143","0.162104024781064","0.137284221390669","0.18692382817146"
"Weniger gut","2015","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Weniger gut","2015","Hauptschule","Westdeutschland","1214","0.211957308469205","0.202098841132706","0.221815775805704"
"Weniger gut","2015","Hauptschule","Ostdeutschland","268","0.24096764708514","0.216780419020827","0.265154875149453"
"Weniger gut","2015","Realschule","Westdeutschland","612","0.14187941883703","0.131739745073","0.152019092601061"
"Weniger gut","2015","Realschule","Ostdeutschland","286","0.149499126817137","0.133906659852482","0.165091593781792"
"Weniger gut","2015","(Fach-)Abitur","Westdeutschland","365","0.0975255792748197","0.0878745974340285","0.107176561115611"
"Weniger gut","2015","(Fach-)Abitur","Ostdeutschland","45","0.084744721588694","0.0608533936683656","0.108636049509022"
"Weniger gut","2015","AkademikerIn","Westdeutschland","499","0.109697403916794","0.101029964459387","0.118364843374202"
"Weniger gut","2015","AkademikerIn","Ostdeutschland","165","0.125903633986052","0.108630865343897","0.143176402628207"
"Schlecht","2015","(noch) kein Abschluss","Westdeutschland","39","0.0813056811598451","0.0628999808014158","0.0997113815182743"
"Schlecht","2015","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Schlecht","2015","Hauptschule","Westdeutschland","342","0.0622969914384272","0.0564668844787574","0.068127098398097"
"Schlecht","2015","Hauptschule","Ostdeutschland","90","0.0895550243914178","0.0734059209137367","0.105704127869099"
"Schlecht","2015","Realschule","Westdeutschland","108","0.0303945253243517","0.0254058489099944","0.0353832017387089"
"Schlecht","2015","Realschule","Ostdeutschland","71","0.046222405116118","0.0370410253659778","0.0554037848662582"
"Schlecht","2015","(Fach-)Abitur","Westdeutschland","70","0.02390324187052","0.0189342347773608","0.0288722489636792"
"Schlecht","2015","(Fach-)Abitur","Ostdeutschland","12","","",""
"Schlecht","2015","AkademikerIn","Westdeutschland","79","0.0196490089110995","0.0157996806969197","0.0234983371252794"
"Schlecht","2015","AkademikerIn","Ostdeutschland","44","0.040113987084777","0.0298970454429142","0.0503309287266398"
"Sehr gut","2016","(noch) kein Abschluss","Westdeutschland","465","0.192922107375247","0.17357533919442","0.212268875556075"
"Sehr gut","2016","(noch) kein Abschluss","Ostdeutschland","67","0.135841839098447","0.0962719128058232","0.175411765391071"
"Sehr gut","2016","Hauptschule","Westdeutschland","611","0.050956257849295","0.0455878584555911","0.0563246572429989"
"Sehr gut","2016","Hauptschule","Ostdeutschland","100","0.0497597419176212","0.0373105816576208","0.0622089021776216"
"Sehr gut","2016","Realschule","Westdeutschland","378","0.0832966781309365","0.0748772791309895","0.0917160771308834"
"Sehr gut","2016","Realschule","Ostdeutschland","101","0.0502370992426561","0.0403919522526547","0.0600822462326574"
"Sehr gut","2016","(Fach-)Abitur","Westdeutschland","661","0.141298911177807","0.12996746884545","0.152630353510164"
"Sehr gut","2016","(Fach-)Abitur","Ostdeutschland","106","0.157575315328715","0.127872760497584","0.187277870159845"
"Sehr gut","2016","AkademikerIn","Westdeutschland","811","0.124205378322865","0.115103481880276","0.133307274765455"
"Sehr gut","2016","AkademikerIn","Ostdeutschland","145","0.100692857887621","0.0851503820865793","0.116235333688663"
"Gut","2016","(noch) kein Abschluss","Westdeutschland","539","0.359080746154829","0.335559657317263","0.382601834992396"
"Gut","2016","(noch) kein Abschluss","Ostdeutschland","105","0.28365667938499","0.231596104171136","0.335717254598845"
"Gut","2016","Hauptschule","Westdeutschland","2078","0.299163499340496","0.287985460895805","0.310341537785188"
"Gut","2016","Hauptschule","Ostdeutschland","304","0.253120759859912","0.228227982085329","0.278013537634496"
"Gut","2016","Realschule","Westdeutschland","1711","0.402150596072485","0.387210853763864","0.417090338381106"
"Gut","2016","Realschule","Ostdeutschland","772","0.38657814145966","0.36462985613993","0.40852642677939"
"Gut","2016","(Fach-)Abitur","Westdeutschland","1553","0.443812831283552","0.427650455939598","0.459975206627506"
"Gut","2016","(Fach-)Abitur","Ostdeutschland","280","0.49656706848979","0.455806152073332","0.537327984906248"
"Gut","2016","AkademikerIn","Westdeutschland","2259","0.444572501043501","0.43085908857218","0.458285913514821"
"Gut","2016","AkademikerIn","Ostdeutschland","619","0.415845908562841","0.39038952108552","0.441302296040161"
"Zufriedenstellend","2016","(noch) kein Abschluss","Westdeutschland","308","0.226052024422084","0.205544190667842","0.246559858176325"
"Zufriedenstellend","2016","(noch) kein Abschluss","Ostdeutschland","66","0.323664627479404","0.269628960370494","0.377700294588314"
"Zufriedenstellend","2016","Hauptschule","Westdeutschland","2265","0.382351515621476","0.37048822858371","0.394214802659242"
"Zufriedenstellend","2016","Hauptschule","Ostdeutschland","417","0.359218485527938","0.331751018540143","0.386685952515733"
"Zufriedenstellend","2016","Realschule","Westdeutschland","1377","0.336578333660225","0.322180712191099","0.350975955129351"
"Zufriedenstellend","2016","Realschule","Ostdeutschland","681","0.373874916697554","0.352067910727427","0.395681922667682"
"Zufriedenstellend","2016","(Fach-)Abitur","Westdeutschland","932","0.273880805830929","0.259373741546814","0.288387870115044"
"Zufriedenstellend","2016","(Fach-)Abitur","Ostdeutschland","128","0.232412478152685","0.197979241643434","0.266845714661936"
"Zufriedenstellend","2016","AkademikerIn","Westdeutschland","1356","0.29543538477209","0.28284461678165","0.308026152762529"
"Zufriedenstellend","2016","AkademikerIn","Ostdeutschland","437","0.306274816564194","0.282467183551471","0.330082449576918"
"Weniger gut","2016","(noch) kein Abschluss","Westdeutschland","209","0.176171311456963","0.157492649905988","0.194849973007938"
"Weniger gut","2016","(noch) kein Abschluss","Ostdeutschland","37","0.225971582473834","0.177670461118583","0.274272703829085"
"Weniger gut","2016","Hauptschule","Westdeutschland","1149","0.20509827406044","0.19524136696366","0.214955181157221"
"Weniger gut","2016","Hauptschule","Ostdeutschland","271","0.262390269023595","0.237203557595272","0.287576980451917"
"Weniger gut","2016","Realschule","Westdeutschland","550","0.142384991669483","0.13173789637255","0.153032086966416"
"Weniger gut","2016","Realschule","Ostdeutschland","265","0.153178625213033","0.136945680254135","0.169411570171931"
"Weniger gut","2016","(Fach-)Abitur","Westdeutschland","399","0.11422498249917","0.103877444207418","0.124572520790922"
"Weniger gut","2016","(Fach-)Abitur","Ostdeutschland","53","0.0965480808541439","0.0724707402231802","0.120625421485108"
"Weniger gut","2016","AkademikerIn","Westdeutschland","527","0.114826163504093","0.106027934458884","0.123624392549302"
"Weniger gut","2016","AkademikerIn","Ostdeutschland","191","0.139995383657697","0.122073894504043","0.157916872811351"
"Schlecht","2016","(noch) kein Abschluss","Westdeutschland","77","0.0457738105908764","0.0355268774252462","0.0560207437565066"
"Schlecht","2016","(noch) kein Abschluss","Ostdeutschland","13","","",""
"Schlecht","2016","Hauptschule","Westdeutschland","343","0.0624304531282922","0.0565243241034882","0.0683365821530963"
"Schlecht","2016","Hauptschule","Ostdeutschland","80","0.0755107436709338","0.0603842039143438","0.0906372834275238"
"Schlecht","2016","Realschule","Westdeutschland","122","0.0355894004668702","0.0299446574974802","0.0412341434362603"
"Schlecht","2016","Realschule","Ostdeutschland","72","0.0361312173870968","0.0277201215515827","0.0445423132226109"
"Schlecht","2016","(Fach-)Abitur","Westdeutschland","85","0.0267824692085424","0.0215304652188383","0.0320344731982465"
"Schlecht","2016","(Fach-)Abitur","Ostdeutschland","11","","",""
"Schlecht","2016","AkademikerIn","Westdeutschland","91","0.020960572357451","0.0170072501525306","0.0249138945623715"
"Schlecht","2016","AkademikerIn","Ostdeutschland","48","0.0371910333276468","0.0274174002511708","0.0469646664041229"
"Sehr gut","2017","(noch) kein Abschluss","Westdeutschland","581","0.186163660608445","0.169272907987586","0.203054413229304"
"Sehr gut","2017","(noch) kein Abschluss","Ostdeutschland","109","0.134591069408398","0.0989886471684536","0.170193491648343"
"Sehr gut","2017","Hauptschule","Westdeutschland","716","0.055953274340855","0.0504894219982544","0.0614171266834556"
"Sehr gut","2017","Hauptschule","Ostdeutschland","83","0.0317471134452087","0.0219290333932302","0.0415651934971872"
"Sehr gut","2017","Realschule","Westdeutschland","443","0.0853645893992376","0.0774124421690968","0.0933167366293784"
"Sehr gut","2017","Realschule","Ostdeutschland","121","0.0442187421857627","0.0356204070097892","0.0528170773617363"
"Sehr gut","2017","(Fach-)Abitur","Westdeutschland","763","0.139636608468936","0.129059262199924","0.150213954737948"
"Sehr gut","2017","(Fach-)Abitur","Ostdeutschland","118","0.141322357345951","0.115367684560775","0.167277030131126"
"Sehr gut","2017","AkademikerIn","Westdeutschland","982","0.149464170675852","0.140221088036347","0.158707253315356"
"Sehr gut","2017","AkademikerIn","Ostdeutschland","158","0.0842516389145054","0.0703335492653071","0.0981697285637037"
"Gut","2017","(noch) kein Abschluss","Westdeutschland","689","0.334302025473912","0.313830927866306","0.354773123081519"
"Gut","2017","(noch) kein Abschluss","Ostdeutschland","133","0.334209850839917","0.285001473509577","0.383418228170257"
"Gut","2017","Hauptschule","Westdeutschland","2207","0.296691409204292","0.28583178234785","0.307551036060733"
"Gut","2017","Hauptschule","Ostdeutschland","354","0.283422951952101","0.258186459001247","0.308659444902956"
"Gut","2017","Realschule","Westdeutschland","1895","0.379603350312078","0.365792472944586","0.39341422767957"
"Gut","2017","Realschule","Ostdeutschland","913","0.41617706506345","0.395560724932954","0.436793405193946"
"Gut","2017","(Fach-)Abitur","Westdeutschland","1733","0.421256276980371","0.40618838653009","0.436324167430652"
"Gut","2017","(Fach-)Abitur","Ostdeutschland","324","0.49812938079559","0.460876315920347","0.535382445670834"
"Gut","2017","AkademikerIn","Westdeutschland","2614","0.440089601341745","0.427220986545493","0.452958216137997"
"Gut","2017","AkademikerIn","Ostdeutschland","669","0.430040932702121","0.405233655092195","0.454848210312047"
"Zufriedenstellend","2017","(noch) kein Abschluss","Westdeutschland","425","0.275223110476294","0.255842046055075","0.294604174897513"
"Zufriedenstellend","2017","(noch) kein Abschluss","Ostdeutschland","70","0.334696136020419","0.285469958843497","0.383922313197341"
"Zufriedenstellend","2017","Hauptschule","Westdeutschland","2358","0.387533588209048","0.375951542645179","0.399115633772918"
"Zufriedenstellend","2017","Hauptschule","Ostdeutschland","442","0.371963359708656","0.344897450642347","0.399029268774964"
"Zufriedenstellend","2017","Realschule","Westdeutschland","1639","0.34728742801967","0.333737810110709","0.360837045928631"
"Zufriedenstellend","2017","Realschule","Ostdeutschland","791","0.353774902857146","0.333776866962018","0.373772938752274"
"Zufriedenstellend","2017","(Fach-)Abitur","Westdeutschland","1112","0.304123006004029","0.290084302845288","0.318161709162769"
"Zufriedenstellend","2017","(Fach-)Abitur","Ostdeutschland","173","0.23711266636174","0.205424097697496","0.268801235025984"
"Zufriedenstellend","2017","AkademikerIn","Westdeutschland","1487","0.287891695555802","0.276153817997211","0.299629573114393"
"Zufriedenstellend","2017","AkademikerIn","Ostdeutschland","471","0.314862078809488","0.291589122315303","0.338135035303673"
"Weniger gut","2017","(noch) kein Abschluss","Westdeutschland","253","0.157159297421673","0.141365891532319","0.172952703311028"
"Weniger gut","2017","(noch) kein Abschluss","Ostdeutschland","37","0.191460520974063","0.150416398804204","0.232504643143923"
"Weniger gut","2017","Hauptschule","Westdeutschland","1188","0.20342034908805","0.193850584429698","0.212990113746402"
"Weniger gut","2017","Hauptschule","Ostdeutschland","256","0.21640525464042","0.19334523328632","0.239465275994521"
"Weniger gut","2017","Realschule","Westdeutschland","644","0.159717835106996","0.149292001030622","0.17014366918337"
"Weniger gut","2017","Realschule","Ostdeutschland","288","0.142145254641581","0.127540139503652","0.15675036977951"
"Weniger gut","2017","(Fach-)Abitur","Westdeutschland","437","0.115683924624178","0.105923327633016","0.125444521615339"
"Weniger gut","2017","(Fach-)Abitur","Ostdeutschland","62","0.0949944037159485","0.0731485165256728","0.116840290906224"
"Weniger gut","2017","AkademikerIn","Westdeutschland","546","0.103202033000413","0.0953153676187234","0.111088698382103"
"Weniger gut","2017","AkademikerIn","Ostdeutschland","189","0.131483404555192","0.114550677545588","0.148416131564796"
"Schlecht","2017","(noch) kein Abschluss","Westdeutschland","92","0.0471519060196757","0.0379538834997299","0.0563499285396215"
"Schlecht","2017","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Schlecht","2017","Hauptschule","Westdeutschland","328","0.0564013791577547","0.0509169937500012","0.0618857645655083"
"Schlecht","2017","Hauptschule","Ostdeutschland","90","0.0964613202536138","0.0799291441775367","0.112993496329691"
"Schlecht","2017","Realschule","Westdeutschland","122","0.0280267971620186","0.0233296365578099","0.0327239577662273"
"Schlecht","2017","Realschule","Ostdeutschland","83","0.04368403525206","0.0351354548532754","0.0522326156508446"
"Schlecht","2017","(Fach-)Abitur","Westdeutschland","80","0.0193001839224861","0.0151017735594827","0.0234985942854896"
"Schlecht","2017","(Fach-)Abitur","Ostdeutschland","15","","",""
"Schlecht","2017","AkademikerIn","Westdeutschland","87","0.019352499426188","0.0157811941494019","0.0229238047029741"
"Schlecht","2017","AkademikerIn","Ostdeutschland","43","0.0393619450186934","0.0296183203954749","0.0491055696419119"
"Sehr gut","2018","(noch) kein Abschluss","Westdeutschland","616","0.193307456619675","0.175569934760528","0.211044978478821"
"Sehr gut","2018","(noch) kein Abschluss","Ostdeutschland","94","0.137624561224139","0.0993364397041308","0.175912682744146"
"Sehr gut","2018","Hauptschule","Westdeutschland","662","0.0587423521183936","0.0529738162964331","0.0645108879403541"
"Sehr gut","2018","Hauptschule","Ostdeutschland","105","0.0494270446145879","0.0370804471633409","0.061773642065835"
"Sehr gut","2018","Realschule","Westdeutschland","446","0.0950352297145087","0.0864696794432822","0.103600779985735"
"Sehr gut","2018","Realschule","Ostdeutschland","111","0.0451276299751285","0.0363916377003939","0.053863622249863"
"Sehr gut","2018","(Fach-)Abitur","Westdeutschland","748","0.140241399826038","0.129431848910011","0.151050950742064"
"Sehr gut","2018","(Fach-)Abitur","Ostdeutschland","128","0.136318834338419","0.110298401523738","0.1623392671531"
"Sehr gut","2018","AkademikerIn","Westdeutschland","924","0.143928029273896","0.134637783653131","0.153218274894661"
"Sehr gut","2018","AkademikerIn","Ostdeutschland","176","0.113649055045149","0.0975174204031202","0.129780689687177"
"Gut","2018","(noch) kein Abschluss","Westdeutschland","588","0.339225832373146","0.317959842362683","0.360491822383609"
"Gut","2018","(noch) kein Abschluss","Ostdeutschland","106","0.395178251165263","0.340843446038873","0.449513056291654"
"Gut","2018","Hauptschule","Westdeutschland","1971","0.287493815286107","0.276390715543853","0.29859691502836"
"Gut","2018","Hauptschule","Ostdeutschland","331","0.279865159020168","0.254293814162759","0.305436503877577"
"Gut","2018","Realschule","Westdeutschland","1809","0.379889585421043","0.365713369351061","0.394065801491025"
"Gut","2018","Realschule","Ostdeutschland","912","0.437539387493241","0.416662153925201","0.458416621061282"
"Gut","2018","(Fach-)Abitur","Westdeutschland","1678","0.415920297471206","0.400576870070349","0.431263724872063"
"Gut","2018","(Fach-)Abitur","Ostdeutschland","294","0.480668351186608","0.442780059988261","0.518556642384955"
"Gut","2018","AkademikerIn","Westdeutschland","2505","0.445572376267494","0.432417676898721","0.458727075636268"
"Gut","2018","AkademikerIn","Ostdeutschland","647","0.42422374895397","0.399103903139551","0.44934359476839"
"Zufriedenstellend","2018","(noch) kein Abschluss","Westdeutschland","401","0.229379265433273","0.210494480518975","0.24826405034757"
"Zufriedenstellend","2018","(noch) kein Abschluss","Ostdeutschland","71","0.268829712338048","0.219555941704104","0.318103482971992"
"Zufriedenstellend","2018","Hauptschule","Westdeutschland","2292","0.398805380976978","0.386793148851591","0.410817613102365"
"Zufriedenstellend","2018","Hauptschule","Ostdeutschland","437","0.384563101498381","0.356852381434268","0.412273821562493"
"Zufriedenstellend","2018","Realschule","Westdeutschland","1553","0.354869320047129","0.34089421140989","0.368844428684369"
"Zufriedenstellend","2018","Realschule","Ostdeutschland","775","0.34095595498877","0.321006792160326","0.360905117817214"
"Zufriedenstellend","2018","(Fach-)Abitur","Westdeutschland","1011","0.295378711570992","0.281176736561477","0.309580686580507"
"Zufriedenstellend","2018","(Fach-)Abitur","Ostdeutschland","170","0.278257414230619","0.244273421833673","0.312241406627564"
"Zufriedenstellend","2018","AkademikerIn","Westdeutschland","1436","0.286408508426953","0.274443385706909","0.298373631146997"
"Zufriedenstellend","2018","AkademikerIn","Ostdeutschland","456","0.31306828136289","0.289497774248389","0.33663878847739"
"Weniger gut","2018","(noch) kein Abschluss","Westdeutschland","217","0.172598653430834","0.155624370678373","0.189572936183294"
"Weniger gut","2018","(noch) kein Abschluss","Ostdeutschland","29","","",""
"Weniger gut","2018","Hauptschule","Westdeutschland","1134","0.197209641220126","0.187448495092292","0.206970787347959"
"Weniger gut","2018","Hauptschule","Ostdeutschland","231","0.212070027054416","0.188786128608203","0.235353925500629"
"Weniger gut","2018","Realschule","Westdeutschland","570","0.139472518978971","0.129353840138694","0.149591197819249"
