year,bula_h,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1996,Saxony,male,Poor,0.11182,47,12127,0.11136,0.11229
1996,Saxony,female,Very good,0.04936,37,12127,0.04906,0.04967
1996,Saxony,female,Good,0.37635,225,12127,0.37567,0.37703
1996,Saxony,female,Satisfactory,0.41505,227,12127,0.41435,0.41574
1996,Saxony,female,Poor,0.15924,78,12127,0.15873,0.15976
1996,Saxony-Anhalt,male,Good,0.45422,131,12127,0.45323,0.45522
1996,Saxony-Anhalt,male,Satisfactory,0.44676,123,12127,0.44576,0.44775
1996,Saxony-Anhalt,male,Poor,0.09902,31,12127,0.09842,0.09962
1996,Saxony-Anhalt,female,Good,0.35762,136,12127,0.35672,0.35851
1996,Saxony-Anhalt,female,Satisfactory,0.43048,131,12127,0.42956,0.43140
1996,Saxony-Anhalt,female,Poor,0.21190,62,12127,0.21114,0.21266
1996,Thuringa,male,Good,0.49238,137,12127,0.49129,0.49347
1996,Thuringa,male,Satisfactory,0.50762,134,12127,0.50653,0.50871
1996,Thuringa,female,Good,0.38432,132,12127,0.38333,0.38530
1996,Thuringa,female,Satisfactory,0.46207,138,12127,0.46106,0.46309
1996,Thuringa,female,Poor,0.15361,39,12127,0.15288,0.15434
1997,Schleswig-Holstein,male,Good,0.48051,54,11849,0.47954,0.48148
1997,Schleswig-Holstein,male,Satisfactory,0.51949,52,11849,0.51852,0.52046
1997,Schleswig-Holstein,female,Good,0.58680,62,11849,0.58580,0.58780
1997,Schleswig-Holstein,female,Satisfactory,0.41320,43,11849,0.41220,0.41420
1997,Lower Saxony,male,Very good,0.08771,58,11849,0.08737,0.08805
1997,Lower Saxony,male,Good,0.49224,240,11849,0.49163,0.49285
1997,Lower Saxony,male,Satisfactory,0.42005,159,11849,0.41945,0.42065
1997,Lower Saxony,female,Very good,0.09444,48,11849,0.09411,0.09477
1997,Lower Saxony,female,Good,0.34401,194,11849,0.34347,0.34455
1997,Lower Saxony,female,Satisfactory,0.36902,181,11849,0.36847,0.36957
1997,Lower Saxony,female,Poor,0.19253,82,11849,0.19208,0.19297
1997,North Rhine-Westphalia,male,Very good,0.08943,135,11849,0.08922,0.08965
1997,North Rhine-Westphalia,male,Good,0.41079,510,11849,0.41042,0.41116
1997,North Rhine-Westphalia,male,Satisfactory,0.33057,373,11849,0.33022,0.33093
1997,North Rhine-Westphalia,male,Poor,0.13009,146,11849,0.12984,0.13035
1997,North Rhine-Westphalia,male,Bad,0.03911,32,11849,0.03897,0.03926
1997,North Rhine-Westphalia,female,Very good,0.06520,103,11849,0.06502,0.06537
1997,North Rhine-Westphalia,female,Good,0.36820,531,11849,0.36786,0.36854
1997,North Rhine-Westphalia,female,Satisfactory,0.34831,431,11849,0.34797,0.34865
1997,North Rhine-Westphalia,female,Poor,0.16204,181,11849,0.16177,0.16230
1997,North Rhine-Westphalia,female,Bad,0.05626,62,11849,0.05610,0.05642
1997,Hesse,male,Very good,0.13153,58,11849,0.13111,0.13195
1997,Hesse,male,Good,0.46673,198,11849,0.46610,0.46735
1997,Hesse,male,Satisfactory,0.32337,112,11849,0.32278,0.32396
1997,Hesse,male,Poor,0.07838,31,11849,0.07804,0.07871
1997,Hesse,female,Very good,0.10712,39,11849,0.10673,0.10750
1997,Hesse,female,Good,0.34084,168,11849,0.34025,0.34143
1997,Hesse,female,Satisfactory,0.36779,138,11849,0.36719,0.36839
1997,Hesse,female,Poor,0.18426,72,11849,0.18378,0.18474
1997,"Rhineland-Palatinate, Saarland",male,Very good,0.09850,34,11849,0.09809,0.09890
1997,"Rhineland-Palatinate, Saarland",male,Good,0.45248,171,11849,0.45180,0.45316
1997,"Rhineland-Palatinate, Saarland",male,Satisfactory,0.30864,87,11849,0.30801,0.30927
1997,"Rhineland-Palatinate, Saarland",male,Poor,0.14039,40,11849,0.13991,0.14086
1997,"Rhineland-Palatinate, Saarland",female,Good,0.39890,154,11849,0.39821,0.39958
1997,"Rhineland-Palatinate, Saarland",female,Satisfactory,0.38782,117,11849,0.38714,0.38850
1997,"Rhineland-Palatinate, Saarland",female,Poor,0.21328,65,11849,0.21271,0.21385
1997,Baden-Wuerttemberg,male,Very good,0.11101,102,11849,0.11071,0.11132
1997,Baden-Wuerttemberg,male,Good,0.41970,393,11849,0.41922,0.42018
1997,Baden-Wuerttemberg,male,Satisfactory,0.33462,218,11849,0.33416,0.33508
1997,Baden-Wuerttemberg,male,Poor,0.13467,105,11849,0.13433,0.13500
1997,Baden-Wuerttemberg,female,Very good,0.08220,71,11849,0.08195,0.08245
1997,Baden-Wuerttemberg,female,Good,0.34776,361,11849,0.34732,0.34819
1997,Baden-Wuerttemberg,female,Satisfactory,0.36156,270,11849,0.36111,0.36200
1997,Baden-Wuerttemberg,female,Poor,0.17048,123,11849,0.17013,0.17082
1997,Baden-Wuerttemberg,female,Bad,0.03801,36,11849,0.03784,0.03819
1997,Bavaria,male,Very good,0.09970,90,11849,0.09943,0.09998
1997,Bavaria,male,Good,0.40572,341,11849,0.40526,0.40617
1997,Bavaria,male,Satisfactory,0.35327,242,11849,0.35283,0.35371
1997,Bavaria,male,Poor,0.14131,98,11849,0.14098,0.14163
1997,Bavaria,female,Very good,0.08645,72,11849,0.08620,0.08671
1997,Bavaria,female,Good,0.36776,344,11849,0.36732,0.36820
1997,Bavaria,female,Satisfactory,0.37064,272,11849,0.37020,0.37108
1997,Bavaria,female,Poor,0.17514,112,11849,0.17480,0.17549
1997,Berlin,male,Good,0.53133,93,11849,0.53037,0.53229
1997,Berlin,male,Satisfactory,0.46867,88,11849,0.46771,0.46963
1997,Berlin,female,Good,0.37188,92,11849,0.37104,0.37272
1997,Berlin,female,Satisfactory,0.45995,95,11849,0.45909,0.46082
1997,Berlin,female,Poor,0.16817,41,11849,0.16751,0.16882
1997,Brandenburg,male,Good,0.46528,127,11849,0.46428,0.46629
1997,Brandenburg,male,Satisfactory,0.38187,104,11849,0.38090,0.38285
1997,Brandenburg,male,Poor,0.15284,34,11849,0.15212,0.15356
1997,Brandenburg,female,Good,0.34669,104,11849,0.34570,0.34768
1997,Brandenburg,female,Satisfactory,0.52942,129,11849,0.52839,0.53046
1997,Brandenburg,female,Poor,0.12389,31,11849,0.12321,0.12457
1997,Mecklenburg-Western Pomerania,male,Good,0.53012,87,11849,0.52884,0.53141
1997,Mecklenburg-Western Pomerania,male,Satisfactory,0.46988,64,11849,0.46859,0.47116
1997,Mecklenburg-Western Pomerania,female,Good,0.49957,80,11849,0.49824,0.50091
1997,Mecklenburg-Western Pomerania,female,Satisfactory,0.50043,69,11849,0.49909,0.50176
1997,Saxony,male,Very good,0.08360,43,11849,0.08319,0.08400
1997,Saxony,male,Good,0.44255,241,11849,0.44183,0.44328
1997,Saxony,male,Satisfactory,0.37029,172,11849,0.36959,0.37099
1997,Saxony,male,Poor,0.10356,45,11849,0.10312,0.10400
1997,Saxony,female,Good,0.43462,247,11849,0.43390,0.43533
1997,Saxony,female,Satisfactory,0.40065,204,11849,0.39994,0.40135
1997,Saxony,female,Poor,0.16474,74,11849,0.16420,0.16527
1997,Saxony-Anhalt,male,Good,0.46665,137,11849,0.46565,0.46766
1997,Saxony-Anhalt,male,Satisfactory,0.38672,103,11849,0.38574,0.38771
1997,Saxony-Anhalt,male,Poor,0.14662,43,11849,0.14591,0.14734
1997,Saxony-Anhalt,female,Good,0.35696,132,11849,0.35607,0.35785
1997,Saxony-Anhalt,female,Satisfactory,0.49070,144,11849,0.48977,0.49163
1997,Saxony-Anhalt,female,Poor,0.15234,45,11849,0.15167,0.15301
1997,Thuringa,male,Good,0.51355,145,11849,0.51244,0.51467
1997,Thuringa,male,Satisfactory,0.48645,116,11849,0.48533,0.48756
1997,Thuringa,female,Good,0.46463,149,11849,0.46361,0.46564
1997,Thuringa,female,Satisfactory,0.36401,114,11849,0.36303,0.36498
1997,Thuringa,female,Poor,0.17137,46,11849,0.17060,0.17213
1998,Schleswig-Holstein,male,Good,0.61441,75,13383,0.61339,0.61542
1998,Schleswig-Holstein,male,Satisfactory,0.38559,44,13383,0.38458,0.38661
1998,Schleswig-Holstein,female,Good,0.62605,90,13383,0.62508,0.62702
1998,Schleswig-Holstein,female,Satisfactory,0.37395,49,13383,0.37298,0.37492
1998,Hamburg,male,Good,1.00000,32,13383,1.00000,1.00000
1998,Hamburg,female,Good,1.00000,40,13383,1.00000,1.00000
1998,Lower Saxony,male,Very good,0.13938,88,13383,0.13899,0.13978
1998,Lower Saxony,male,Good,0.40643,248,13383,0.40587,0.40698
1998,Lower Saxony,male,Satisfactory,0.32259,176,13383,0.32206,0.32312
1998,Lower Saxony,male,Poor,0.13160,67,13383,0.13121,0.13198
1998,Lower Saxony,female,Very good,0.11786,64,13383,0.11750,0.11823
1998,Lower Saxony,female,Good,0.39158,240,13383,0.39102,0.39214
1998,Lower Saxony,female,Satisfactory,0.32591,192,13383,0.32538,0.32645
1998,Lower Saxony,female,Poor,0.16464,76,13383,0.16422,0.16506
1998,North Rhine-Westphalia,male,Very good,0.09527,150,13383,0.09505,0.09548
1998,North Rhine-Westphalia,male,Good,0.44235,617,13383,0.44198,0.44272
1998,North Rhine-Westphalia,male,Satisfactory,0.31078,415,13383,0.31044,0.31113
1998,North Rhine-Westphalia,male,Poor,0.11742,138,13383,0.11718,0.11766
1998,North Rhine-Westphalia,male,Bad,0.03419,43,13383,0.03405,0.03432
1998,North Rhine-Westphalia,female,Very good,0.08910,145,13383,0.08890,0.08931
1998,North Rhine-Westphalia,female,Good,0.36920,595,13383,0.36885,0.36954
1998,North Rhine-Westphalia,female,Satisfactory,0.33189,450,13383,0.33155,0.33222
1998,North Rhine-Westphalia,female,Poor,0.16680,220,13383,0.16653,0.16706
1998,North Rhine-Westphalia,female,Bad,0.04301,58,13383,0.04287,0.04316
1998,Hesse,male,Very good,0.12538,64,13383,0.12496,0.12579
1998,Hesse,male,Good,0.44028,205,13383,0.43966,0.44091
1998,Hesse,male,Satisfactory,0.30911,129,13383,0.30853,0.30969
1998,Hesse,male,Poor,0.12523,50,13383,0.12481,0.12565
1998,Hesse,female,Very good,0.11084,44,13383,0.11044,0.11124
1998,Hesse,female,Good,0.33275,170,13383,0.33215,0.33335
1998,Hesse,female,Satisfactory,0.41306,177,13383,0.41244,0.41369
1998,Hesse,female,Poor,0.14335,70,13383,0.14291,0.14380
1998,"Rhineland-Palatinate, Saarland",male,Very good,0.10071,41,13383,0.10029,0.10113
1998,"Rhineland-Palatinate, Saarland",male,Good,0.43411,173,13383,0.43342,0.43481
1998,"Rhineland-Palatinate, Saarland",male,Satisfactory,0.31275,109,13383,0.31210,0.31340
1998,"Rhineland-Palatinate, Saarland",male,Poor,0.15243,52,13383,0.15192,0.15293
1998,"Rhineland-Palatinate, Saarland",female,Good,0.47152,184,13383,0.47081,0.47222
1998,"Rhineland-Palatinate, Saarland",female,Satisfactory,0.34176,119,13383,0.34109,0.34243
1998,"Rhineland-Palatinate, Saarland",female,Poor,0.18672,68,13383,0.18617,0.18727
1998,Baden-Wuerttemberg,male,Very good,0.12907,116,13383,0.12875,0.12940
1998,Baden-Wuerttemberg,male,Good,0.41649,408,13383,0.41601,0.41697
1998,Baden-Wuerttemberg,male,Satisfactory,0.30564,228,13383,0.30519,0.30609
1998,Baden-Wuerttemberg,male,Poor,0.10951,97,13383,0.10921,0.10982
1998,Baden-Wuerttemberg,male,Bad,0.03929,33,13383,0.03910,0.03948
1998,Baden-Wuerttemberg,female,Very good,0.08675,90,13383,0.08649,0.08702
1998,Baden-Wuerttemberg,female,Good,0.36589,392,13383,0.36544,0.36634
1998,Baden-Wuerttemberg,female,Satisfactory,0.35181,291,13383,0.35136,0.35225
1998,Baden-Wuerttemberg,female,Poor,0.14729,123,13383,0.14696,0.14762
1998,Baden-Wuerttemberg,female,Bad,0.04826,35,13383,0.04806,0.04846
1998,Bavaria,male,Very good,0.14009,131,13383,0.13977,0.14041
1998,Bavaria,male,Good,0.44660,406,13383,0.44614,0.44706
1998,Bavaria,male,Satisfactory,0.30042,247,13383,0.30000,0.30085
1998,Bavaria,male,Poor,0.11288,91,13383,0.11259,0.11318
1998,Bavaria,female,Very good,0.11097,111,13383,0.11069,0.11124
1998,Bavaria,female,Good,0.36887,407,13383,0.36845,0.36930
1998,Bavaria,female,Satisfactory,0.31190,285,13383,0.31149,0.31230
1998,Bavaria,female,Poor,0.15574,121,13383,0.15542,0.15606
1998,Bavaria,female,Bad,0.05252,38,13383,0.05233,0.05272
1998,Berlin,male,Good,0.47272,103,13383,0.47179,0.47365
1998,Berlin,male,Satisfactory,0.34169,77,13383,0.34080,0.34257
1998,Berlin,male,Poor,0.18560,36,13383,0.18487,0.18632
1998,Berlin,female,Good,0.47843,123,13383,0.47756,0.47930
1998,Berlin,female,Satisfactory,0.36535,84,13383,0.36451,0.36619
1998,Berlin,female,Poor,0.15622,40,13383,0.15559,0.15685
1998,Brandenburg,male,Good,0.47686,137,13383,0.47588,0.47784
1998,Brandenburg,male,Satisfactory,0.40135,105,13383,0.40038,0.40231
1998,Brandenburg,male,Poor,0.12179,33,13383,0.12115,0.12243
1998,Brandenburg,female,Good,0.40389,123,13383,0.40291,0.40487
1998,Brandenburg,female,Satisfactory,0.48664,127,13383,0.48564,0.48764
1998,Brandenburg,female,Poor,0.10947,31,13383,0.10885,0.11009
1998,Mecklenburg-Western Pomerania,male,Good,0.54701,93,13383,0.54573,0.54829
1998,Mecklenburg-Western Pomerania,male,Satisfactory,0.45299,69,13383,0.45171,0.45427
1998,Mecklenburg-Western Pomerania,female,Good,0.43209,90,13383,0.43089,0.43329
1998,Mecklenburg-Western Pomerania,female,Satisfactory,0.39602,68,13383,0.39483,0.39721
1998,Mecklenburg-Western Pomerania,female,Poor,0.17189,32,13383,0.17097,0.17281
1998,Saxony,male,Very good,0.10100,58,13383,0.10057,0.10143
1998,Saxony,male,Good,0.46108,276,13383,0.46037,0.46179
1998,Saxony,male,Satisfactory,0.32351,171,13383,0.32284,0.32417
1998,Saxony,male,Poor,0.11441,54,13383,0.11396,0.11486
1998,Saxony,female,Very good,0.07509,48,13383,0.07471,0.07546
1998,Saxony,female,Good,0.40343,256,13383,0.40274,0.40412
1998,Saxony,female,Satisfactory,0.37319,211,13383,0.37251,0.37387
1998,Saxony,female,Poor,0.14829,73,13383,0.14779,0.14879
1998,Saxony-Anhalt,male,Good,0.41120,134,13383,0.41020,0.41219
1998,Saxony-Anhalt,male,Satisfactory,0.42566,115,13383,0.42466,0.42666
1998,Saxony-Anhalt,male,Poor,0.16314,46,13383,0.16240,0.16389
1998,Saxony-Anhalt,female,Good,0.41891,142,13383,0.41796,0.41987
1998,Saxony-Anhalt,female,Satisfactory,0.37639,113,13383,0.37545,0.37733
1998,Saxony-Anhalt,female,Poor,0.20470,58,13383,0.20391,0.20548
1998,Thuringa,male,Good,0.41213,147,13383,0.41109,0.41317
1998,Thuringa,male,Satisfactory,0.47252,135,13383,0.47147,0.47358
1998,Thuringa,male,Poor,0.11535,34,13383,0.11468,0.11602
1998,Thuringa,female,Good,0.44502,155,13383,0.44400,0.44605
1998,Thuringa,female,Satisfactory,0.42637,130,13383,0.42535,0.42740
1998,Thuringa,female,Poor,0.12860,39,13383,0.12791,0.12930
1999,Schleswig-Holstein,male,Good,0.59698,69,12909,0.59596,0.59800
1999,Schleswig-Holstein,male,Satisfactory,0.40302,46,12909,0.40200,0.40404
1999,Schleswig-Holstein,female,Good,0.61492,79,12909,0.61393,0.61591
1999,Schleswig-Holstein,female,Satisfactory,0.38508,51,12909,0.38409,0.38607
1999,Hamburg,female,Good,1.00000,31,12909,1.00000,1.00000
1999,Lower Saxony,male,Very good,0.09862,61,12909,0.09828,0.09895
1999,Lower Saxony,male,Good,0.44837,270,12909,0.44782,0.44893
1999,Lower Saxony,male,Satisfactory,0.35445,182,12909,0.35391,0.35498
1999,Lower Saxony,male,Poor,0.09856,57,12909,0.09823,0.09890
1999,Lower Saxony,female,Very good,0.09402,52,12909,0.09369,0.09435
1999,Lower Saxony,female,Good,0.41040,238,12909,0.40984,0.41095
1999,Lower Saxony,female,Satisfactory,0.31416,192,12909,0.31363,0.31468
1999,Lower Saxony,female,Poor,0.18142,77,12909,0.18099,0.18186
1999,North Rhine-Westphalia,male,Very good,0.08165,129,12909,0.08144,0.08185
1999,North Rhine-Westphalia,male,Good,0.42896,554,12909,0.42859,0.42932
1999,North Rhine-Westphalia,male,Satisfactory,0.33947,423,12909,0.33911,0.33982
1999,North Rhine-Westphalia,male,Poor,0.11788,150,12909,0.11764,0.11812
1999,North Rhine-Westphalia,male,Bad,0.03205,44,12909,0.03192,0.03218
1999,North Rhine-Westphalia,female,Very good,0.08090,126,12909,0.08070,0.08109
1999,North Rhine-Westphalia,female,Good,0.35588,553,12909,0.35554,0.35622
1999,North Rhine-Westphalia,female,Satisfactory,0.34958,465,12909,0.34924,0.34992
1999,North Rhine-Westphalia,female,Poor,0.16320,191,12909,0.16294,0.16347
1999,North Rhine-Westphalia,female,Bad,0.05044,57,12909,0.05029,0.05060
1999,Hesse,male,Very good,0.09767,44,12909,0.09729,0.09804
1999,Hesse,male,Good,0.46493,208,12909,0.46431,0.46556
1999,Hesse,male,Satisfactory,0.33883,128,12909,0.33824,0.33943
1999,Hesse,male,Poor,0.09857,36,12909,0.09820,0.09894
1999,Hesse,female,Very good,0.07663,38,12909,0.07630,0.07696
1999,Hesse,female,Good,0.35826,181,12909,0.35766,0.35886
1999,Hesse,female,Satisfactory,0.36849,147,12909,0.36788,0.36909
1999,Hesse,female,Poor,0.19662,79,12909,0.19612,0.19712
1999,"Rhineland-Palatinate, Saarland",male,Very good,0.09595,33,12909,0.09554,0.09636
1999,"Rhineland-Palatinate, Saarland",male,Good,0.39560,149,12909,0.39491,0.39628
1999,"Rhineland-Palatinate, Saarland",male,Satisfactory,0.38344,126,12909,0.38276,0.38412
1999,"Rhineland-Palatinate, Saarland",male,Poor,0.12501,46,12909,0.12455,0.12547
1999,"Rhineland-Palatinate, Saarland",female,Good,0.43594,166,12909,0.43524,0.43664
1999,"Rhineland-Palatinate, Saarland",female,Satisfactory,0.41799,146,12909,0.41730,0.41869
1999,"Rhineland-Palatinate, Saarland",female,Poor,0.14606,53,12909,0.14556,0.14656
1999,Baden-Wuerttemberg,male,Very good,0.11079,101,12909,0.11048,0.11109
1999,Baden-Wuerttemberg,male,Good,0.42539,397,12909,0.42491,0.42587
1999,Baden-Wuerttemberg,male,Satisfactory,0.28417,220,12909,0.28373,0.28460
1999,Baden-Wuerttemberg,male,Poor,0.12288,89,12909,0.12256,0.12320
1999,Baden-Wuerttemberg,male,Bad,0.05678,36,12909,0.05656,0.05701
1999,Baden-Wuerttemberg,female,Very good,0.08836,90,12909,0.08809,0.08862
1999,Baden-Wuerttemberg,female,Good,0.34485,356,12909,0.34441,0.34529
1999,Baden-Wuerttemberg,female,Satisfactory,0.33191,258,12909,0.33147,0.33235
1999,Baden-Wuerttemberg,female,Poor,0.18820,140,12909,0.18783,0.18856
1999,Baden-Wuerttemberg,female,Bad,0.04669,38,12909,0.04649,0.04688
1999,Bavaria,male,Very good,0.12589,121,12909,0.12558,0.12619
1999,Bavaria,male,Good,0.40646,370,12909,0.40601,0.40691
1999,Bavaria,male,Satisfactory,0.33159,260,12909,0.33115,0.33202
1999,Bavaria,male,Poor,0.13607,94,12909,0.13576,0.13638
1999,Bavaria,female,Very good,0.10357,106,12909,0.10331,0.10384
1999,Bavaria,female,Good,0.35496,375,12909,0.35454,0.35539
1999,Bavaria,female,Satisfactory,0.31303,273,12909,0.31263,0.31344
1999,Bavaria,female,Poor,0.16176,128,12909,0.16144,0.16209
1999,Bavaria,female,Bad,0.06666,40,12909,0.06644,0.06688
1999,Berlin,male,Very good,0.12932,35,12909,0.12874,0.12991
1999,Berlin,male,Good,0.40007,93,12909,0.39922,0.40093
1999,Berlin,male,Satisfactory,0.32849,79,12909,0.32768,0.32931
1999,Berlin,male,Poor,0.14211,31,12909,0.14150,0.14271
1999,Berlin,female,Very good,0.10316,31,12909,0.10266,0.10366
1999,Berlin,female,Good,0.31426,87,12909,0.31350,0.31503
1999,Berlin,female,Satisfactory,0.38197,92,12909,0.38116,0.38277
1999,Berlin,female,Poor,0.20061,48,12909,0.19995,0.20127
1999,Brandenburg,male,Good,0.43653,119,12909,0.43554,0.43751
1999,Brandenburg,male,Satisfactory,0.40380,107,12909,0.40282,0.40477
1999,Brandenburg,male,Poor,0.15967,40,12909,0.15895,0.16040
1999,Brandenburg,female,Good,0.36099,107,12909,0.36003,0.36195
1999,Brandenburg,female,Satisfactory,0.48949,134,12909,0.48850,0.49049
1999,Brandenburg,female,Poor,0.14952,42,12909,0.14881,0.15023
1999,Mecklenburg-Western Pomerania,male,Good,0.60208,102,12909,0.60085,0.60330
1999,Mecklenburg-Western Pomerania,male,Satisfactory,0.39792,60,12909,0.39670,0.39915
1999,Mecklenburg-Western Pomerania,female,Good,0.54141,87,12909,0.54008,0.54274
1999,Mecklenburg-Western Pomerania,female,Satisfactory,0.45859,67,12909,0.45726,0.45992
1999,Saxony,male,Very good,0.07605,48,12909,0.07566,0.07643
1999,Saxony,male,Good,0.44377,230,12909,0.44305,0.44449
1999,Saxony,male,Satisfactory,0.37517,202,12909,0.37447,0.37587
1999,Saxony,male,Poor,0.10501,54,12909,0.10456,0.10545
1999,Saxony,female,Very good,0.07272,48,12909,0.07236,0.07308
1999,Saxony,female,Good,0.37949,240,12909,0.37881,0.38017
1999,Saxony,female,Satisfactory,0.38440,218,12909,0.38372,0.38508
1999,Saxony,female,Poor,0.16340,85,12909,0.16288,0.16391
1999,Saxony-Anhalt,male,Good,0.45747,136,12909,0.45647,0.45847
1999,Saxony-Anhalt,male,Satisfactory,0.41015,123,12909,0.40916,0.41113
1999,Saxony-Anhalt,male,Poor,0.13238,37,12909,0.13170,0.13306
1999,Saxony-Anhalt,female,Good,0.42037,145,12909,0.41939,0.42134
1999,Saxony-Anhalt,female,Satisfactory,0.42336,122,12909,0.42239,0.42433
1999,Saxony-Anhalt,female,Poor,0.15627,49,12909,0.15556,0.15699
1999,Thuringa,male,Good,0.43699,142,12909,0.43594,0.43805
1999,Thuringa,male,Satisfactory,0.42078,133,12909,0.41973,0.42183
1999,Thuringa,male,Poor,0.14223,35,12909,0.14148,0.14297
1999,Thuringa,female,Good,0.38506,144,12909,0.38405,0.38607
1999,Thuringa,female,Satisfactory,0.46292,145,12909,0.46189,0.46396
1999,Thuringa,female,Poor,0.15202,43,12909,0.15127,0.15277
2000,Schleswig-Holstein,male,Very good,0.20619,75,23524,0.20543,0.20695
2000,Schleswig-Holstein,male,Good,0.37349,121,23524,0.37258,0.37439
2000,Schleswig-Holstein,male,Satisfactory,0.28136,88,23524,0.28051,0.28220
2000,Schleswig-Holstein,male,Poor,0.13897,39,23524,0.13832,0.13962
2000,Schleswig-Holstein,female,Very good,0.15742,64,23524,0.15676,0.15808
2000,Schleswig-Holstein,female,Good,0.38820,148,23524,0.38731,0.38908
2000,Schleswig-Holstein,female,Satisfactory,0.34758,110,23524,0.34671,0.34844
2000,Schleswig-Holstein,female,Poor,0.10681,37,23524,0.10625,0.10737
2000,Hamburg,male,Good,0.66875,67,23524,0.66732,0.67017
2000,Hamburg,male,Satisfactory,0.33125,33,23524,0.32983,0.33268
2000,Hamburg,female,Good,0.59087,67,23524,0.58940,0.59234
2000,Hamburg,female,Satisfactory,0.40913,44,23524,0.40766,0.41060
2000,Lower Saxony,male,Very good,0.11241,114,23524,0.11205,0.11276
2000,Lower Saxony,male,Good,0.42483,429,23524,0.42428,0.42539
2000,Lower Saxony,male,Satisfactory,0.35352,335,23524,0.35298,0.35406
2000,Lower Saxony,male,Poor,0.10924,95,23524,0.10889,0.10959
