,Unnamed: 0,year,migback,pgisced97,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
286,286,1999,No migration background,Upper Secondary Level,Very good,0.0704,424,12829,0.06575,0.07594
287,287,1999,No migration background,Upper Secondary Level,Good,0.38482,2451,12829,0.37341,0.3958
288,288,1999,No migration background,Upper Secondary Level,Satisfactory,0.3612,2089,12829,0.34941,0.37084
289,289,1999,No migration background,Upper Secondary Level,Poor,0.14186,743,12829,0.1361,0.14918
290,290,1999,No migration background,Upper Secondary Level,Bad,0.04173,208,12829,0.03809,0.04521
291,291,1999,No migration background,Post-secondary Non-tertiary Level,Very good,0.19494,54,12829,0.1675,0.2223
292,292,1999,No migration background,Post-secondary Non-tertiary Level,Good,0.53751,177,12829,0.49129,0.58974
293,293,1999,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.26754,90,12829,0.2228,0.30915
294,294,1999,No migration background,First Stage of Tertiary Education,Very good,0.08759,58,12829,0.07187,0.11135
295,295,1999,No migration background,First Stage of Tertiary Education,Good,0.41208,312,12829,0.38141,0.44368
296,296,1999,No migration background,First Stage of Tertiary Education,Satisfactory,0.35796,272,12829,0.33056,0.38978
297,297,1999,No migration background,First Stage of Tertiary Education,Poor,0.14237,84,12829,0.1227,0.16644
298,298,1999,No migration background,Second Stage of Tertiary Education,Very good,0.09483,165,12829,0.08544,0.10435
299,299,1999,No migration background,Second Stage of Tertiary Education,Good,0.46266,808,12829,0.43807,0.48513
300,300,1999,No migration background,Second Stage of Tertiary Education,Satisfactory,0.30822,559,12829,0.29278,0.32647
301,301,1999,No migration background,Second Stage of Tertiary Education,Poor,0.09807,166,12829,0.08764,0.10847
302,302,1999,No migration background,Second Stage of Tertiary Education,Bad,0.03622,51,12829,0.02896,0.04219
303,303,1999,Direct migration background,Primary Level,Good,0.37501,115,12829,0.31588,0.43535
304,304,1999,Direct migration background,Primary Level,Satisfactory,0.40415,114,12829,0.34849,0.46536
305,305,1999,Direct migration background,Primary Level,Poor,0.22084,69,12829,0.18172,0.26822
306,306,1999,Direct migration background,Lower Secondary Level,Very good,0.11319,65,12829,0.087,0.13808
307,307,1999,Direct migration background,Lower Secondary Level,Good,0.30235,218,12829,0.26932,0.33481
308,308,1999,Direct migration background,Lower Secondary Level,Satisfactory,0.37424,188,12829,0.32797,0.41715
309,309,1999,Direct migration background,Lower Secondary Level,Poor,0.21022,107,12829,0.17751,0.24255
310,310,1999,Direct migration background,Upper Secondary Level,Very good,0.08903,73,12829,0.06846,0.1128
311,311,1999,Direct migration background,Upper Secondary Level,Good,0.46143,358,12829,0.41607,0.5106
312,312,1999,Direct migration background,Upper Secondary Level,Satisfactory,0.27611,222,12829,0.25071,0.30303
313,313,1999,Direct migration background,Upper Secondary Level,Poor,0.17343,113,12829,0.1491,0.20462
314,314,1999,Direct migration background,Post-secondary Non-tertiary Level,Good,0.61716,63,12829,0.47121,0.7885
315,315,1999,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.38284,37,12829,0.26723,0.50761
316,316,1999,Direct migration background,Second Stage of Tertiary Education,Good,0.54977,81,12829,0.45027,0.66606
317,317,1999,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.45023,60,12829,0.38253,0.53781
318,318,1999,Indirect migration background,Lower Secondary Level,Very good,0.25405,52,12829,0.2041,0.31665
319,319,1999,Indirect migration background,Lower Secondary Level,Good,0.51842,90,12829,0.42965,0.61975
320,320,1999,Indirect migration background,Lower Secondary Level,Satisfactory,0.22753,38,12829,0.16664,0.29659
321,321,1999,Indirect migration background,Upper Secondary Level,Very good,0.27224,63,12829,0.20583,0.3401
322,322,1999,Indirect migration background,Upper Secondary Level,Good,0.50992,100,12829,0.41516,0.59896
323,323,1999,Indirect migration background,Upper Secondary Level,Satisfactory,0.21784,37,12829,0.14586,0.29057
324,324,2000,No migration background,Pre-primary Level,Very good,0.37415,127,23563,0.34236,0.40336
325,325,2000,No migration background,Pre-primary Level,Good,0.4817,170,23563,0.44575,0.53072
326,326,2000,No migration background,Pre-primary Level,Satisfactory,0.14414,56,23563,0.12706,0.16541
327,327,2000,No migration background,Primary Level,Good,1.0,38,23563,0.87298,1.15894
328,328,2000,No migration background,Lower Secondary Level,Very good,0.07957,211,23563,0.0739,0.08592
329,329,2000,No migration background,Lower Secondary Level,Good,0.25781,725,23563,0.24856,0.26571
330,330,2000,No migration background,Lower Secondary Level,Satisfactory,0.37495,863,23563,0.36331,0.38528
331,331,2000,No migration background,Lower Secondary Level,Poor,0.20769,464,23563,0.1982,0.21657
332,332,2000,No migration background,Lower Secondary Level,Bad,0.07998,177,23563,0.07415,0.08755
333,333,2000,No migration background,Upper Secondary Level,Very good,0.0924,1037,23563,0.08943,0.09513
334,334,2000,No migration background,Upper Secondary Level,Good,0.37635,4461,23563,0.37028,0.38238
335,335,2000,No migration background,Upper Secondary Level,Satisfactory,0.35878,3905,23563,0.35273,0.36387
336,336,2000,No migration background,Upper Secondary Level,Poor,0.13363,1416,23563,0.12989,0.13734
337,337,2000,No migration background,Upper Secondary Level,Bad,0.03884,388,23563,0.03687,0.0407
338,338,2000,No migration background,Post-secondary Non-tertiary Level,Very good,0.16924,131,23563,0.157,0.18269
339,339,2000,No migration background,Post-secondary Non-tertiary Level,Good,0.45845,377,23563,0.42843,0.48534
340,340,2000,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.25165,196,23563,0.23019,0.27061
341,341,2000,No migration background,Post-secondary Non-tertiary Level,Poor,0.12066,88,23563,0.10485,0.13691
342,342,2000,No migration background,First Stage of Tertiary Education,Very good,0.0879,156,23563,0.08078,0.09465
343,343,2000,No migration background,First Stage of Tertiary Education,Good,0.40242,693,23563,0.38374,0.42085
344,344,2000,No migration background,First Stage of Tertiary Education,Satisfactory,0.35909,579,23563,0.34206,0.37622
345,345,2000,No migration background,First Stage of Tertiary Education,Poor,0.11593,172,23563,0.10444,0.12675
346,346,2000,No migration background,First Stage of Tertiary Education,Bad,0.03466,50,23563,0.02991,0.03971
347,347,2000,No migration background,Second Stage of Tertiary Education,Very good,0.12886,406,23563,0.1219,0.13535
348,348,2000,No migration background,Second Stage of Tertiary Education,Good,0.45659,1591,23563,0.44138,0.46983
349,349,2000,No migration background,Second Stage of Tertiary Education,Satisfactory,0.30018,991,23563,0.28964,0.31151
350,350,2000,No migration background,Second Stage of Tertiary Education,Poor,0.09263,308,23563,0.08784,0.09771
351,351,2000,No migration background,Second Stage of Tertiary Education,Bad,0.02174,65,23563,0.01952,0.02486
352,352,2000,Direct migration background,Primary Level,Good,0.34267,84,23563,0.30656,0.37441
353,353,2000,Direct migration background,Primary Level,Satisfactory,0.40166,102,23563,0.35719,0.44992
354,354,2000,Direct migration background,Primary Level,Poor,0.25567,68,23563,0.21977,0.29414
355,355,2000,Direct migration background,Lower Secondary Level,Very good,0.09524,66,23563,0.08339,0.10679
356,356,2000,Direct migration background,Lower Secondary Level,Good,0.36424,324,23563,0.33585,0.3931
357,357,2000,Direct migration background,Lower Secondary Level,Satisfactory,0.33012,277,23563,0.30274,0.35846
358,358,2000,Direct migration background,Lower Secondary Level,Poor,0.16159,140,23563,0.14413,0.17759
359,359,2000,Direct migration background,Lower Secondary Level,Bad,0.04881,43,23563,0.03952,0.05952
360,360,2000,Direct migration background,Upper Secondary Level,Very good,0.1326,150,23563,0.11765,0.15071
361,361,2000,Direct migration background,Upper Secondary Level,Good,0.40221,513,23563,0.37806,0.4293
362,362,2000,Direct migration background,Upper Secondary Level,Satisfactory,0.29892,364,23563,0.28054,0.3198
363,363,2000,Direct migration background,Upper Secondary Level,Poor,0.12244,153,23563,0.11247,0.1352
364,364,2000,Direct migration background,Upper Secondary Level,Bad,0.04383,46,23563,0.0371,0.05083
365,365,2000,Direct migration background,Post-secondary Non-tertiary Level,Good,0.50529,129,23563,0.45439,0.55874
366,366,2000,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.33837,76,23563,0.29416,0.37734
367,367,2000,Direct migration background,Post-secondary Non-tertiary Level,Poor,0.15634,31,23563,0.12853,0.18106
368,368,2000,Direct migration background,First Stage of Tertiary Education,Good,0.42263,74,23563,0.3487,0.51118
369,369,2000,Direct migration background,First Stage of Tertiary Education,Satisfactory,0.39501,64,23563,0.33547,0.45784
370,370,2000,Direct migration background,First Stage of Tertiary Education,Poor,0.18236,31,23563,0.13531,0.22878
371,371,2000,Direct migration background,Second Stage of Tertiary Education,Very good,0.16719,72,23563,0.14508,0.18784
372,372,2000,Direct migration background,Second Stage of Tertiary Education,Good,0.37783,154,23563,0.33894,0.41666
373,373,2000,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.36571,134,23563,0.31982,0.41092
374,374,2000,Direct migration background,Second Stage of Tertiary Education,Poor,0.08927,31,23563,0.07292,0.10967
375,375,2000,Indirect migration background,Lower Secondary Level,Very good,0.24564,71,23563,0.21307,0.28304
376,376,2000,Indirect migration background,Lower Secondary Level,Good,0.52453,120,23563,0.45702,0.59364
377,377,2000,Indirect migration background,Lower Secondary Level,Satisfactory,0.22983,52,23563,0.18619,0.2768
378,378,2000,Indirect migration background,Upper Secondary Level,Very good,0.31351,96,23563,0.2726,0.35384
379,379,2000,Indirect migration background,Upper Secondary Level,Good,0.43334,155,23563,0.38387,0.47274
380,380,2000,Indirect migration background,Upper Secondary Level,Satisfactory,0.25316,67,23563,0.2121,0.29704
381,381,2000,Indirect migration background,Second Stage of Tertiary Education,Good,1.0,35,23563,0.75265,1.26949
382,382,2001,No migration background,Pre-primary Level,Very good,0.40623,167,21286,0.37682,0.43246
383,383,2001,No migration background,Pre-primary Level,Good,0.4618,188,21286,0.42352,0.50739
384,384,2001,No migration background,Pre-primary Level,Satisfactory,0.13197,54,21286,0.11569,0.15419
385,385,2001,No migration background,Primary Level,Satisfactory,1.0,35,21286,0.88565,1.15112
386,386,2001,No migration background,Lower Secondary Level,Very good,0.08231,198,21286,0.076,0.08804
387,387,2001,No migration background,Lower Secondary Level,Good,0.26909,617,21286,0.25792,0.28112
388,388,2001,No migration background,Lower Secondary Level,Satisfactory,0.3724,743,21286,0.35862,0.38723
389,389,2001,No migration background,Lower Secondary Level,Poor,0.20703,394,21286,0.19576,0.21698
390,390,2001,No migration background,Lower Secondary Level,Bad,0.06917,122,21286,0.06305,0.07513
391,391,2001,No migration background,Upper Secondary Level,Very good,0.08879,913,21286,0.08588,0.0925
392,392,2001,No migration background,Upper Secondary Level,Good,0.37485,4026,21286,0.36821,0.38111
393,393,2001,No migration background,Upper Secondary Level,Satisfactory,0.35613,3525,21286,0.34904,0.36325
394,394,2001,No migration background,Upper Secondary Level,Poor,0.13744,1310,21286,0.13271,0.14149
395,395,2001,No migration background,Upper Secondary Level,Bad,0.04279,393,21286,0.04048,0.04516
396,396,2001,No migration background,Post-secondary Non-tertiary Level,Very good,0.15017,112,21286,0.13313,0.1695
397,397,2001,No migration background,Post-secondary Non-tertiary Level,Good,0.43632,358,21286,0.4066,0.46368
398,398,2001,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.30873,222,21286,0.28821,0.33791
399,399,2001,No migration background,Post-secondary Non-tertiary Level,Poor,0.10478,73,21286,0.09099,0.1232
400,400,2001,No migration background,First Stage of Tertiary Education,Very good,0.08529,133,21286,0.07593,0.0936
401,401,2001,No migration background,First Stage of Tertiary Education,Good,0.37849,593,21286,0.3576,0.39701
402,402,2001,No migration background,First Stage of Tertiary Education,Satisfactory,0.36584,527,21286,0.34481,0.38742
403,403,2001,No migration background,First Stage of Tertiary Education,Poor,0.1327,171,21286,0.12106,0.14421
404,404,2001,No migration background,First Stage of Tertiary Education,Bad,0.03767,49,21286,0.03131,0.0458
405,405,2001,No migration background,Second Stage of Tertiary Education,Very good,0.12257,337,21286,0.11422,0.13062
406,406,2001,No migration background,Second Stage of Tertiary Education,Good,0.44411,1437,21286,0.42792,0.46361
407,407,2001,No migration background,Second Stage of Tertiary Education,Satisfactory,0.30391,974,21286,0.29354,0.31641
408,408,2001,No migration background,Second Stage of Tertiary Education,Poor,0.10516,310,21286,0.0985,0.11289
409,409,2001,No migration background,Second Stage of Tertiary Education,Bad,0.02425,69,21286,0.02099,0.02741
410,410,2001,Direct migration background,Primary Level,Good,0.27348,50,21286,0.22704,0.32008
411,411,2001,Direct migration background,Primary Level,Satisfactory,0.3588,66,21286,0.30385,0.4235
412,412,2001,Direct migration background,Primary Level,Poor,0.36772,66,21286,0.2948,0.44111
413,413,2001,Direct migration background,Lower Secondary Level,Very good,0.11562,78,21286,0.09955,0.13379
414,414,2001,Direct migration background,Lower Secondary Level,Good,0.3403,283,21286,0.31005,0.37259
415,415,2001,Direct migration background,Lower Secondary Level,Satisfactory,0.34696,262,21286,0.31121,0.38162
416,416,2001,Direct migration background,Lower Secondary Level,Poor,0.14958,109,21286,0.12765,0.16704
417,417,2001,Direct migration background,Lower Secondary Level,Bad,0.04754,39,21286,0.04003,0.0566
418,418,2001,Direct migration background,Upper Secondary Level,Very good,0.12119,122,21286,0.10778,0.13816
419,419,2001,Direct migration background,Upper Secondary Level,Good,0.44384,470,21286,0.40956,0.47348
420,420,2001,Direct migration background,Upper Secondary Level,Satisfactory,0.25682,306,21286,0.23357,0.28132
421,421,2001,Direct migration background,Upper Secondary Level,Poor,0.14437,151,21286,0.1293,0.15854
422,422,2001,Direct migration background,Upper Secondary Level,Bad,0.03378,34,21286,0.02609,0.04063
423,423,2001,Direct migration background,Post-secondary Non-tertiary Level,Good,0.52328,101,21286,0.46092,0.61377
424,424,2001,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.47672,89,21286,0.41719,0.53687
425,425,2001,Direct migration background,First Stage of Tertiary Education,Good,0.54434,68,21286,0.4569,0.64467
426,426,2001,Direct migration background,First Stage of Tertiary Education,Satisfactory,0.45566,53,21286,0.38186,0.53725
