"m11126","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Zufriedenstellend","2016","(noch) kein Abschluss","Westdeutschland","338","0.198033140493856","0.180146865942982","0.21591941504473"
"Zufriedenstellend","2016","(noch) kein Abschluss","Ostdeutschland","73","0.242879109474905","0.198271226768054","0.287486992181757"
"Zufriedenstellend","2016","Hauptschule","Westdeutschland","2270","","",""
"Zufriedenstellend","2016","Hauptschule","Ostdeutschland","417","0.357695154411046","0.330369757408706","0.385020551413385"
"Zufriedenstellend","2016","Realschule","Westdeutschland","1386","","",""
"Zufriedenstellend","2016","Realschule","Ostdeutschland","683","0.372501305895801","0.35079644754836","0.394206164243243"
"Zufriedenstellend","2016","(Fach-)Abitur","Westdeutschland","933","0.273509366968315","0.259028368388977","0.287990365547652"
"Zufriedenstellend","2016","(Fach-)Abitur","Ostdeutschland","129","","",""
"Zufriedenstellend","2016","AkademikerIn","Westdeutschland","1356","","",""
"Zufriedenstellend","2016","AkademikerIn","Ostdeutschland","437","0.306274816564194","0.282467183551471","0.330082449576918"
"Weniger gut","2016","(noch) kein Abschluss","Westdeutschland","216","","",""
"Weniger gut","2016","(noch) kein Abschluss","Ostdeutschland","39","0.189088921325397","0.14835524823927","0.229822594411524"
"Weniger gut","2016","Hauptschule","Westdeutschland","1150","","",""
"Weniger gut","2016","Hauptschule","Ostdeutschland","274","","",""
"Weniger gut","2016","Realschule","Westdeutschland","553","0.141785513503487","0.131249669758839","0.152321357248135"
"Weniger gut","2016","Realschule","Ostdeutschland","266","","",""
"Weniger gut","2016","(Fach-)Abitur","Westdeutschland","399","0.114062619368751","0.103735704836796","0.124389533900707"
"Weniger gut","2016","(Fach-)Abitur","Ostdeutschland","53","0.0964888730470803","0.0724596646486829","0.120518081445478"
"Weniger gut","2016","AkademikerIn","Westdeutschland","527","0.114826163504093","0.106027934458884","0.123624392549302"
"Weniger gut","2016","AkademikerIn","Ostdeutschland","191","","",""
"Schlecht","2016","(noch) kein Abschluss","Westdeutschland","78","0.0349022293192245","0.0266649273961609","0.0431395312422882"
"Schlecht","2016","(noch) kein Abschluss","Ostdeutschland","13","","",""
"Schlecht","2016","Hauptschule","Westdeutschland","343","0.0622680423542245","0.0563854935062323","0.0681505912022167"
"Schlecht","2016","Hauptschule","Ostdeutschland","80","0.0751905266717319","0.0601574784319061","0.0902235749115578"
"Schlecht","2016","Realschule","Westdeutschland","122","","",""
"Schlecht","2016","Realschule","Ostdeutschland","72","0.035949608467704","0.027591969763219","0.044307247172189"
"Schlecht","2016","(Fach-)Abitur","Westdeutschland","85","0.026744399729818","0.0215032413664039","0.0319855580932322"
"Schlecht","2016","(Fach-)Abitur","Ostdeutschland","11","","",""
"Schlecht","2016","AkademikerIn","Westdeutschland","91","0.020960572357451","0.0170072501525306","0.0249138945623715"
"Schlecht","2016","AkademikerIn","Ostdeutschland","48","0.0371910333276468","0.0274174002511708","0.0469646664041229"
"Sehr gut","2017","(noch) kein Abschluss","Westdeutschland","761","0.255507651246171","0.238076638320367","0.272938664171974"
"Sehr gut","2017","(noch) kein Abschluss","Ostdeutschland","138","","",""
"Sehr gut","2017","Hauptschule","Westdeutschland","747","0.0574507989065395","0.0519445678408192","0.0629570299722597"
"Sehr gut","2017","Hauptschule","Ostdeutschland","86","0.0322030707055002","0.0223651344577487","0.0420410069532517"
"Sehr gut","2017","Realschule","Westdeutschland","471","0.0886437187210757","0.0806138538062854","0.0966735836358659"
"Sehr gut","2017","Realschule","Ostdeutschland","123","","",""
"Sehr gut","2017","(Fach-)Abitur","Westdeutschland","767","0.140015471916533","0.129442765299735","0.15058817853333"
"Sehr gut","2017","(Fach-)Abitur","Ostdeutschland","118","","",""
"Sehr gut","2017","AkademikerIn","Westdeutschland","982","0.149464170675852","0.140221088036347","0.158707253315356"
"Sehr gut","2017","AkademikerIn","Ostdeutschland","158","","",""
"Gut","2017","(noch) kein Abschluss","Westdeutschland","826","0.339112068618331","0.320191852872721","0.358032284363941"
"Gut","2017","(noch) kein Abschluss","Ostdeutschland","172","","",""
"Gut","2017","Hauptschule","Westdeutschland","2235","","",""
"Gut","2017","Hauptschule","Ostdeutschland","362","0.283800810689714","0.258676915695158","0.30892470568427"
"Gut","2017","Realschule","Westdeutschland","1926","","",""
"Gut","2017","Realschule","Ostdeutschland","914","0.416061522770159","0.395464754909839","0.436658290630479"
"Gut","2017","(Fach-)Abitur","Westdeutschland","1737","","",""
"Gut","2017","(Fach-)Abitur","Ostdeutschland","327","0.499057784415396","0.461885014640726","0.536230554190067"
"Gut","2017","AkademikerIn","Westdeutschland","2614","","",""
"Gut","2017","AkademikerIn","Ostdeutschland","669","0.430040932702121","0.405233655092195","0.454848210312047"
"Zufriedenstellend","2017","(noch) kein Abschluss","Westdeutschland","458","0.239048531727426","0.222002940450826","0.256094123004026"
"Zufriedenstellend","2017","(noch) kein Abschluss","Ostdeutschland","78","0.279550004810668","0.237181695952585","0.32191831366875"
"Zufriedenstellend","2017","Hauptschule","Westdeutschland","2363","","",""
"Zufriedenstellend","2017","Hauptschule","Ostdeutschland","442","0.371351074826129","0.344425829282643","0.398276320369615"
"Zufriedenstellend","2017","Realschule","Westdeutschland","1648","","",""
"Zufriedenstellend","2017","Realschule","Ostdeutschland","791","0.353658901358624","0.333680536815265","0.373637265901983"
"Zufriedenstellend","2017","(Fach-)Abitur","Westdeutschland","1113","","",""
"Zufriedenstellend","2017","(Fach-)Abitur","Ostdeutschland","173","","",""
"Zufriedenstellend","2017","AkademikerIn","Westdeutschland","1487","","",""
"Zufriedenstellend","2017","AkademikerIn","Ostdeutschland","471","0.314862078809488","0.291589122315303","0.338135035303673"
"Weniger gut","2017","(noch) kein Abschluss","Westdeutschland","266","","",""
"Weniger gut","2017","(noch) kein Abschluss","Ostdeutschland","39","0.154306983518852","0.120202724439566","0.188411242598137"
"Weniger gut","2017","Hauptschule","Westdeutschland","1188","","",""
"Weniger gut","2017","Hauptschule","Ostdeutschland","257","","",""
"Weniger gut","2017","Realschule","Westdeutschland","646","0.158713148797619","0.148389846030081","0.169036451565157"
"Weniger gut","2017","Realschule","Ostdeutschland","289","","",""
"Weniger gut","2017","(Fach-)Abitur","Westdeutschland","441","0.115682671280913","0.105937464251325","0.1254278783105"
"Weniger gut","2017","(Fach-)Abitur","Ostdeutschland","62","0.0948186748629406","0.0730380456287009","0.11659930409718"
"Weniger gut","2017","AkademikerIn","Westdeutschland","546","0.103202033000413","0.0953153676187234","0.111088698382103"
"Weniger gut","2017","AkademikerIn","Ostdeutschland","189","","",""
"Schlecht","2017","(noch) kein Abschluss","Westdeutschland","94","0.0375872528453825","0.0299858888986537","0.0451886167921113"
"Schlecht","2017","(noch) kein Abschluss","Ostdeutschland","4","0.00400893628036386","-0.00195663107548913","0.00997450363621685"
"Schlecht","2017","Hauptschule","Westdeutschland","328","0.0561849565290734","0.0507360688757881","0.0616338441823587"
"Schlecht","2017","Hauptschule","Ostdeutschland","90","0.0963025363126736","0.079862845871489","0.112742226753858"
"Schlecht","2017","Realschule","Westdeutschland","122","","",""
"Schlecht","2017","Realschule","Ostdeutschland","83","0.0436697114164521","0.0351302424023672","0.052209180430537"
"Schlecht","2017","(Fach-)Abitur","Westdeutschland","80","0.0192804967929832","0.015090782929096","0.0234702106568704"
"Schlecht","2017","(Fach-)Abitur","Ostdeutschland","15","","",""
"Schlecht","2017","AkademikerIn","Westdeutschland","87","0.019352499426188","0.0157811941494019","0.0229238047029741"
"Schlecht","2017","AkademikerIn","Ostdeutschland","43","0.0393619450186934","0.0296183203954749","0.0491055696419119"
"Sehr gut","2018","(noch) kein Abschluss","Westdeutschland","776","0.256384910997344","0.238209444252431","0.274560377742257"
"Sehr gut","2018","(noch) kein Abschluss","Ostdeutschland","129","","",""
"Sehr gut","2018","Hauptschule","Westdeutschland","692","0.0601044257903735","0.0542985781676872","0.0659102734130597"
"Sehr gut","2018","Hauptschule","Ostdeutschland","108","","",""
"Sehr gut","2018","Realschule","Westdeutschland","468","0.0964611928986368","0.0878971778961902","0.105025207901083"
"Sehr gut","2018","Realschule","Ostdeutschland","115","","",""
"Sehr gut","2018","(Fach-)Abitur","Westdeutschland","754","0.140531456481459","0.129723458923905","0.151339454039013"
"Sehr gut","2018","(Fach-)Abitur","Ostdeutschland","130","","",""
"Sehr gut","2018","AkademikerIn","Westdeutschland","924","0.143928029273896","0.134637783653131","0.153218274894661"
"Sehr gut","2018","AkademikerIn","Ostdeutschland","176","","",""
"Gut","2018","(noch) kein Abschluss","Westdeutschland","706","0.337392405844299","0.317710774149704","0.357074037538893"
"Gut","2018","(noch) kein Abschluss","Ostdeutschland","143","","",""
"Gut","2018","Hauptschule","Westdeutschland","1991","","",""
"Gut","2018","Hauptschule","Ostdeutschland","335","0.280772409129637","0.255261828277103","0.306282989982171"
"Gut","2018","Realschule","Westdeutschland","1837","","",""
"Gut","2018","Realschule","Ostdeutschland","922","0.437431531421127","0.416636204697064","0.458226858145191"
"Gut","2018","(Fach-)Abitur","Westdeutschland","1679","","",""
"Gut","2018","(Fach-)Abitur","Ostdeutschland","294","","",""
"Gut","2018","AkademikerIn","Westdeutschland","2505","","",""
"Gut","2018","AkademikerIn","Ostdeutschland","647","0.42422374895397","0.399103903139551","0.44934359476839"
"Zufriedenstellend","2018","(noch) kein Abschluss","Westdeutschland","427","0.204784933875984","0.187986973774956","0.221582893977012"
"Zufriedenstellend","2018","(noch) kein Abschluss","Ostdeutschland","85","0.266196393824134","0.222830066058309","0.309562721589959"
"Zufriedenstellend","2018","Hauptschule","Westdeutschland","2295","","",""
"Zufriedenstellend","2018","Hauptschule","Ostdeutschland","437","0.383734395964397","0.356128026740939","0.411340765187855"
"Zufriedenstellend","2018","Realschule","Westdeutschland","1563","","",""
"Zufriedenstellend","2018","Realschule","Ostdeutschland","776","0.339977679739806","0.320120044623485","0.359835314856126"
"Zufriedenstellend","2018","(Fach-)Abitur","Westdeutschland","1012","","",""
"Zufriedenstellend","2018","(Fach-)Abitur","Ostdeutschland","172","","",""
"Zufriedenstellend","2018","AkademikerIn","Westdeutschland","1436","","",""
"Zufriedenstellend","2018","AkademikerIn","Ostdeutschland","456","0.31306828136289","0.289497774248389","0.33663878847739"
"Weniger gut","2018","(noch) kein Abschluss","Westdeutschland","226","","",""
"Weniger gut","2018","(noch) kein Abschluss","Ostdeutschland","31","0.104613450619934","0.0745830801532126","0.134643821086654"
"Weniger gut","2018","Hauptschule","Westdeutschland","1135","","",""
"Weniger gut","2018","Hauptschule","Ostdeutschland","232","","",""
"Weniger gut","2018","Realschule","Westdeutschland","572","0.138863238984852","0.128831934564487","0.148894543405217"
"Weniger gut","2018","Realschule","Ostdeutschland","293","","",""
"Weniger gut","2018","(Fach-)Abitur","Westdeutschland","438","0.123146835202951","0.112927596687889","0.133366073718013"
"Weniger gut","2018","(Fach-)Abitur","Ostdeutschland","64","0.0880404834951003","0.0666168838528058","0.109464083137395"
"Weniger gut","2018","AkademikerIn","Westdeutschland","537","0.106504733508943","0.0983402267854744","0.114669240232413"
"Weniger gut","2018","AkademikerIn","Ostdeutschland","166","","",""
"Schlecht","2018","(noch) kein Abschluss","Westdeutschland","82","0.054299555492927","0.0448667652260416","0.0637323457598123"
"Schlecht","2018","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Schlecht","2018","Hauptschule","Westdeutschland","325","0.0575823016631168","0.0518919536007867","0.0632726497254468"
"Schlecht","2018","Hauptschule","Ostdeutschland","80","0.0739150422870007","0.0590624659491058","0.0887676186248956"
"Schlecht","2018","Realschule","Westdeutschland","125","","",""
"Schlecht","2018","Realschule","Ostdeutschland","80","0.0434412078167401","0.0348958590615055","0.0519865565719747"
"Schlecht","2018","(Fach-)Abitur","Westdeutschland","89","0.0252496094924016","0.0203707589648985","0.0301284600199046"
"Schlecht","2018","(Fach-)Abitur","Ostdeutschland","12","","",""
"Schlecht","2018","AkademikerIn","Westdeutschland","82","0.0175863525227131","0.0141075125733324","0.0210651924720937"
"Schlecht","2018","AkademikerIn","Ostdeutschland","42","0.0258129576125267","0.017753001718392","0.0338729135066615"
"Sehr gut","2019","(noch) kein Abschluss","Westdeutschland","650","0.253709558681495","0.234987164054324","0.272431953308666"
"Sehr gut","2019","(noch) kein Abschluss","Ostdeutschland","96","0.204308478761466","0.161003130604783","0.247613826918149"
"Sehr gut","2019","Hauptschule","Westdeutschland","607","0.0528286457397232","0.0471270927118307","0.0585301987676158"
"Sehr gut","2019","Hauptschule","Ostdeutschland","71","0.0293957431360707","0.0191837608978796","0.0396077253742617"
"Sehr gut","2019","Realschule","Westdeutschland","489","0.0856788238677487","0.0776436611337575","0.0937139866017399"
"Sehr gut","2019","Realschule","Ostdeutschland","144","","",""
"Sehr gut","2019","(Fach-)Abitur","Westdeutschland","691","0.14545782782206","0.134537482905984","0.156378172738135"
"Sehr gut","2019","(Fach-)Abitur","Ostdeutschland","103","","",""
"Sehr gut","2019","AkademikerIn","Westdeutschland","1079","","",""
"Sehr gut","2019","AkademikerIn","Ostdeutschland","203","","",""
"Gut","2019","(noch) kein Abschluss","Westdeutschland","709","0.317606406959639","0.29757547581195","0.337637338107329"
"Gut","2019","(noch) kein Abschluss","Ostdeutschland","124","","",""
"Gut","2019","Hauptschule","Westdeutschland","1894","","",""
"Gut","2019","Hauptschule","Ostdeutschland","312","0.298717088066982","0.271046181058743","0.326387995075222"
"Gut","2019","Realschule","Westdeutschland","1910","","",""
"Gut","2019","Realschule","Ostdeutschland","890","0.404036602545661","0.383433167880177","0.424640037211146"
"Gut","2019","(Fach-)Abitur","Westdeutschland","1772","","",""
"Gut","2019","(Fach-)Abitur","Ostdeutschland","324","0.503889495744118","0.466002349363808","0.541776642124428"
"Gut","2019","AkademikerIn","Westdeutschland","2753","","",""
"Gut","2019","AkademikerIn","Ostdeutschland","757","0.415568085915208","0.391938945571243","0.439197226259174"
"Zufriedenstellend","2019","(noch) kein Abschluss","Westdeutschland","407","0.210488812526337","0.192948687135808","0.228028937916867"
"Zufriedenstellend","2019","(noch) kein Abschluss","Ostdeutschland","66","0.184643386897348","0.142969246342613","0.226317527452084"
"Zufriedenstellend","2019","Hauptschule","Westdeutschland","2099","","",""
"Zufriedenstellend","2019","Hauptschule","Ostdeutschland","392","0.379840029741234","0.350497404714889","0.409182654767579"
"Zufriedenstellend","2019","Realschule","Westdeutschland","1536","","",""
"Zufriedenstellend","2019","Realschule","Ostdeutschland","756","0.362962123114954","0.342772288712343","0.383151957517564"
"Zufriedenstellend","2019","(Fach-)Abitur","Westdeutschland","1032","","",""
"Zufriedenstellend","2019","(Fach-)Abitur","Ostdeutschland","170","","",""
"Zufriedenstellend","2019","AkademikerIn","Westdeutschland","1505","","",""
"Zufriedenstellend","2019","AkademikerIn","Ostdeutschland","462","0.289540668366271","0.267794424006765","0.311286912725776"
"Weniger gut","2019","(noch) kein Abschluss","Westdeutschland","226","","",""
"Weniger gut","2019","(noch) kein Abschluss","Ostdeutschland","40","0.138786633863243","0.101654049512816","0.17591921821367"
"Weniger gut","2019","Hauptschule","Westdeutschland","1022","","",""
"Weniger gut","2019","Hauptschule","Ostdeutschland","211","","",""
"Weniger gut","2019","Realschule","Westdeutschland","593","0.14092222429153","0.130933396492096","0.150911052090964"
"Weniger gut","2019","Realschule","Ostdeutschland","307","0.145591164993531","0.130782365540802","0.160399964446261"
"Weniger gut","2019","(Fach-)Abitur","Westdeutschland","436","0.132958347930749","0.122441663503767","0.143475032357731"
"Weniger gut","2019","(Fach-)Abitur","Ostdeutschland","59","0.094592873935769","0.0724167215863818","0.116769026285156"
"Weniger gut","2019","AkademikerIn","Westdeutschland","486","0.0942263239455791","0.0867724635367727","0.101680184354386"
"Weniger gut","2019","AkademikerIn","Ostdeutschland","208","","",""
"Schlecht","2019","(noch) kein Abschluss","Westdeutschland","83","0.0497846481471122","0.040426330486477","0.0591429658077474"
"Schlecht","2019","(noch) kein Abschluss","Ostdeutschland","7","0.0590056096409262","0.0336971249959273","0.084314094285925"
"Schlecht","2019","Hauptschule","Westdeutschland","291","","",""
"Schlecht","2019","Hauptschule","Ostdeutschland","65","0.0667680163523207","0.0516767467722882","0.0818592859323532"
"Schlecht","2019","Realschule","Westdeutschland","133","","",""
"Schlecht","2019","Realschule","Ostdeutschland","82","0.0421470675731927","0.0337107567123185","0.0505833784340669"
"Schlecht","2019","(Fach-)Abitur","Westdeutschland","73","0.020005022918088","0.0156680919632556","0.0243419538729203"
"Schlecht","2019","(Fach-)Abitur","Ostdeutschland","13","","",""
"Schlecht","2019","AkademikerIn","Westdeutschland","78","0.0151884574570484","0.0120679970015073","0.0183089179125895"
"Schlecht","2019","AkademikerIn","Ostdeutschland","41","0.026441419706531","0.0187486400116348","0.0341341994014272"
"Sehr gut","2020","(noch) kein Abschluss","Westdeutschland","751","0.23545452521293","0.217899888489134","0.253009161936727"
"Sehr gut","2020","(noch) kein Abschluss","Ostdeutschland","139","","",""
"Sehr gut","2020","Hauptschule","Westdeutschland","749","0.0632564820814889","0.0569777411007721","0.0695352230622057"
"Sehr gut","2020","Hauptschule","Ostdeutschland","83","0.0380980671274301","0.0262509005595632","0.049945233695297"
"Sehr gut","2020","Realschule","Westdeutschland","425","0.0848956790663985","0.076588890979596","0.093202467153201"
"Sehr gut","2020","Realschule","Ostdeutschland","142","","",""
"Sehr gut","2020","(Fach-)Abitur","Westdeutschland","913","0.150605841205891","0.14001000195922","0.161201680452561"
"Sehr gut","2020","(Fach-)Abitur","Ostdeutschland","143","","",""
"Sehr gut","2020","AkademikerIn","Westdeutschland","1206","","",""
"Sehr gut","2020","AkademikerIn","Ostdeutschland","231","","",""
"Gut","2020","(noch) kein Abschluss","Westdeutschland","864","0.379013405114701","0.358940738909709","0.399086071319694"
"Gut","2020","(noch) kein Abschluss","Ostdeutschland","165","","",""
"Gut","2020","Hauptschule","Westdeutschland","1883","","",""
"Gut","2020","Hauptschule","Ostdeutschland","298","","",""
"Gut","2020","Realschule","Westdeutschland","1783","","",""
"Gut","2020","Realschule","Ostdeutschland","816","0.385215915095276","0.363882758913006","0.406549071277545"
"Gut","2020","(Fach-)Abitur","Westdeutschland","1955","","",""
"Gut","2020","(Fach-)Abitur","Ostdeutschland","317","0.440852525412364","0.404125193034556","0.477579857790173"
"Gut","2020","AkademikerIn","Westdeutschland","2914","","",""
"Gut","2020","AkademikerIn","Ostdeutschland","724","0.409383451845999","0.385686183541805","0.433080720150193"
"Zufriedenstellend","2020","(noch) kein Abschluss","Westdeutschland","364","0.207184598655948","0.190415819773352","0.223953377538544"
"Zufriedenstellend","2020","(noch) kein Abschluss","Ostdeutschland","50","0.160616935540391","0.123699454390654","0.197534416690128"
"Zufriedenstellend","2020","Hauptschule","Westdeutschland","1881","","",""
"Zufriedenstellend","2020","Hauptschule","Ostdeutschland","380","0.421829123951274","0.391266262639008","0.452391985263541"
"Zufriedenstellend","2020","Realschule","Westdeutschland","1443","","",""
"Zufriedenstellend","2020","Realschule","Ostdeutschland","713","0.362816474607175","0.341739053970309","0.38389389524404"
"Zufriedenstellend","2020","(Fach-)Abitur","Westdeutschland","1049","","",""
"Zufriedenstellend","2020","(Fach-)Abitur","Ostdeutschland","172","","",""
"Zufriedenstellend","2020","AkademikerIn","Westdeutschland","1431","","",""
"Zufriedenstellend","2020","AkademikerIn","Ostdeutschland","453","0.292266211788962","0.270348025761431","0.314184397816492"
"Weniger gut","2020","(noch) kein Abschluss","Westdeutschland","200","","",""
"Weniger gut","2020","(noch) kein Abschluss","Ostdeutschland","21","","",""
"Weniger gut","2020","Hauptschule","Westdeutschland","986","0.205247276807726","0.194829755068216","0.215664798547235"
"Weniger gut","2020","Hauptschule","Ostdeutschland","186","","",""
"Weniger gut","2020","Realschule","Westdeutschland","556","0.134529388939077","0.124360118841736","0.144698659036417"
"Weniger gut","2020","Realschule","Ostdeutschland","269","","",""
"Weniger gut","2020","(Fach-)Abitur","Westdeutschland","377","0.108371183236183","0.0991622616843718","0.117580104787995"
"Weniger gut","2020","(Fach-)Abitur","Ostdeutschland","56","0.0941698788287649","0.0725646475469458","0.115775110110584"
"Weniger gut","2020","AkademikerIn","Westdeutschland","498","0.0968558763694138","0.0894556171384","0.104256135600428"
"Weniger gut","2020","AkademikerIn","Ostdeutschland","211","","",""
"Schlecht","2020","(noch) kein Abschluss","Westdeutschland","65","0.0443003267403733","0.0357869696880006","0.052813683792746"
"Schlecht","2020","(noch) kein Abschluss","Ostdeutschland","5","0.0112011250456425","0.000619774619407071","0.021782475471878"
"Schlecht","2020","Hauptschule","Westdeutschland","275","","",""
"Schlecht","2020","Hauptschule","Ostdeutschland","56","0.0583076250629951","0.0438060615950346","0.0728091885309556"
"Schlecht","2020","Realschule","Westdeutschland","118","","",""
"Schlecht","2020","Realschule","Ostdeutschland","59","0.0375146516360745","0.0291847625936374","0.0458445406785117"
"Schlecht","2020","(Fach-)Abitur","Westdeutschland","83","0.024931668357141","0.0203126146267013","0.0295507220875808"
"Schlecht","2020","(Fach-)Abitur","Ostdeutschland","14","","",""
"Schlecht","2020","AkademikerIn","Westdeutschland","87","0.014464973401071","0.0114775260020986","0.0174524208000433"
"Schlecht","2020","AkademikerIn","Ostdeutschland","35","0.0259552393116134","0.0182925306390664","0.0336179479841605"
