,Unnamed: 0,year,quintil_oecd,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1346,1346,2020,2nd Quintile,male,Satisfactory,0.33481,677,26571,0.30485,0.36428
1347,1347,2020,2nd Quintile,male,Poor,0.14574,297,26571,0.12899,0.16165
1348,1348,2020,2nd Quintile,male,Bad,0.04305,80,26571,0.03216,0.05283
1349,1349,2020,2nd Quintile,female,Very good,0.07672,222,26571,0.06357,0.09006
1350,1350,2020,2nd Quintile,female,Good,0.34302,964,26571,0.31184,0.37376
1351,1351,2020,2nd Quintile,female,Satisfactory,0.34555,915,26571,0.3219,0.37297
1352,1352,2020,2nd Quintile,female,Poor,0.19946,446,26571,0.18121,0.22228
1353,1353,2020,2nd Quintile,female,Bad,0.03525,91,26571,0.02662,0.04431
1354,1354,2020,3rd Quintile,male,Very good,0.11318,251,26571,0.09771,0.12667
1355,1355,2020,3rd Quintile,male,Good,0.38426,850,26571,0.35396,0.42009
1356,1356,2020,3rd Quintile,male,Satisfactory,0.34298,686,26571,0.3138,0.37071
1357,1357,2020,3rd Quintile,male,Poor,0.12631,240,26571,0.1094,0.14448
1358,1358,2020,3rd Quintile,male,Bad,0.03326,57,26571,0.02421,0.04235
1359,1359,2020,3rd Quintile,female,Very good,0.07889,242,26571,0.0686,0.0897
1360,1360,2020,3rd Quintile,female,Good,0.3617,957,26571,0.3358,0.39423
1361,1361,2020,3rd Quintile,female,Satisfactory,0.34314,747,26571,0.31787,0.36879
1362,1362,2020,3rd Quintile,female,Poor,0.17741,359,26571,0.15589,0.19926
1363,1363,2020,3rd Quintile,female,Bad,0.03885,72,26571,0.03095,0.04634
1364,1364,2020,4th Quintile,male,Very good,0.1122,276,26571,0.09617,0.13
1365,1365,2020,4th Quintile,male,Good,0.4311,975,26571,0.39855,0.47132
1366,1366,2020,4th Quintile,male,Satisfactory,0.32926,672,26571,0.301,0.36162
1367,1367,2020,4th Quintile,male,Poor,0.10836,209,26571,0.09441,0.1291
1368,1368,2020,4th Quintile,male,Bad,0.01909,46,26571,0.01375,0.02622
1369,1369,2020,4th Quintile,female,Very good,0.09712,259,26571,0.08575,0.11312
1370,1370,2020,4th Quintile,female,Good,0.42718,1048,26571,0.39733,0.45788
1371,1371,2020,4th Quintile,female,Satisfactory,0.32373,689,26571,0.2972,0.35723
1372,1372,2020,4th Quintile,female,Poor,0.13018,275,26571,0.11299,0.14805
1373,1373,2020,4th Quintile,female,Bad,0.02179,44,26571,0.01552,0.02763
1374,1374,2020,5th Quintile,male,Very good,0.14729,494,26571,0.12959,0.16887
1375,1375,2020,5th Quintile,male,Good,0.46796,1545,26571,0.43668,0.50139
1376,1376,2020,5th Quintile,male,Satisfactory,0.28891,864,26571,0.26266,0.31334
1377,1377,2020,5th Quintile,male,Poor,0.08044,240,26571,0.06838,0.09182
1378,1378,2020,5th Quintile,male,Bad,0.0154,34,26571,0.01009,0.02093
1379,1379,2020,5th Quintile,female,Very good,0.12781,420,26571,0.11111,0.14287
1380,1380,2020,5th Quintile,female,Good,0.42273,1347,26571,0.3943,0.45262
1381,1381,2020,5th Quintile,female,Satisfactory,0.31549,798,26571,0.28398,0.34531
1382,1382,2020,5th Quintile,female,Poor,0.11205,287,26571,0.09733,0.12587
1383,1383,2020,5th Quintile,female,Bad,0.02191,42,26571,0.01662,0.02922
1384,1384,2021,1st Quintile,male,Very good,0.15046,585,19307,0.12778,0.17906
1385,1385,2021,1st Quintile,male,Good,0.33322,837,19307,0.2961,0.37752
1386,1386,2021,1st Quintile,male,Satisfactory,0.27599,521,19307,0.23781,0.31152
1387,1387,2021,1st Quintile,male,Poor,0.16544,287,19307,0.13871,0.19246
1388,1388,2021,1st Quintile,male,Bad,0.07489,125,19307,0.05679,0.09293
1389,1389,2021,1st Quintile,female,Very good,0.10938,396,19307,0.08884,0.13631
1390,1390,2021,1st Quintile,female,Good,0.28664,830,19307,0.25416,0.32014
1391,1391,2021,1st Quintile,female,Satisfactory,0.30516,679,19307,0.26857,0.34428
1392,1392,2021,1st Quintile,female,Poor,0.22942,453,19307,0.20607,0.26198
1393,1393,2021,1st Quintile,female,Bad,0.0694,145,19307,0.05683,0.08615
1394,1394,2021,2nd Quintile,male,Very good,0.09545,250,19307,0.08136,0.11146
1395,1395,2021,2nd Quintile,male,Good,0.35652,651,19307,0.3227,0.40221
1396,1396,2021,2nd Quintile,male,Satisfactory,0.33862,500,19307,0.30938,0.38036
1397,1397,2021,2nd Quintile,male,Poor,0.1636,221,19307,0.13566,0.19019
1398,1398,2021,2nd Quintile,male,Bad,0.04581,66,19307,0.033,0.05598
1399,1399,2021,2nd Quintile,female,Very good,0.11399,246,19307,0.09114,0.13578
1400,1400,2021,2nd Quintile,female,Good,0.33401,753,19307,0.30114,0.36918
1401,1401,2021,2nd Quintile,female,Satisfactory,0.30712,586,19307,0.27238,0.33852
1402,1402,2021,2nd Quintile,female,Poor,0.18675,325,19307,0.16291,0.21515
1403,1403,2021,2nd Quintile,female,Bad,0.05813,92,19307,0.04098,0.07485
1404,1404,2021,3rd Quintile,male,Very good,0.13482,206,19307,0.11513,0.15834
1405,1405,2021,3rd Quintile,male,Good,0.39289,593,19307,0.35655,0.43361
1406,1406,2021,3rd Quintile,male,Satisfactory,0.32285,439,19307,0.28641,0.36269
1407,1407,2021,3rd Quintile,male,Poor,0.11287,165,19307,0.09346,0.14178
1408,1408,2021,3rd Quintile,male,Bad,0.03657,43,19307,0.02309,0.04894
1409,1409,2021,3rd Quintile,female,Very good,0.1072,203,19307,0.08994,0.12729
1410,1410,2021,3rd Quintile,female,Good,0.37461,674,19307,0.33721,0.41167
1411,1411,2021,3rd Quintile,female,Satisfactory,0.31868,500,19307,0.28148,0.35291
1412,1412,2021,3rd Quintile,female,Poor,0.17231,247,19307,0.14388,0.19741
1413,1413,2021,3rd Quintile,female,Bad,0.0272,49,19307,0.02147,0.0331
1414,1414,2021,4th Quintile,male,Very good,0.12871,200,19307,0.10317,0.16014
1415,1415,2021,4th Quintile,male,Good,0.42446,698,19307,0.38146,0.46361
1416,1416,2021,4th Quintile,male,Satisfactory,0.31665,468,19307,0.2847,0.34961
1417,1417,2021,4th Quintile,male,Poor,0.13018,176,19307,0.10539,0.15622
1418,1418,2021,4th Quintile,female,Very good,0.10714,229,19307,0.08915,0.12267
1419,1419,2021,4th Quintile,female,Good,0.38203,711,19307,0.34643,0.41826
1420,1420,2021,4th Quintile,female,Satisfactory,0.36131,560,19307,0.32681,0.40245
1421,1421,2021,4th Quintile,female,Poor,0.12909,196,19307,0.1104,0.15276
1422,1422,2021,4th Quintile,female,Bad,0.02043,43,19307,0.014,0.02814
1423,1423,2021,5th Quintile,male,Very good,0.14547,384,19307,0.1266,0.16885
1424,1424,2021,5th Quintile,male,Good,0.45325,1075,19307,0.41007,0.49114
1425,1425,2021,5th Quintile,male,Satisfactory,0.29634,624,19307,0.26539,0.3269
1426,1426,2021,5th Quintile,male,Poor,0.09194,182,19307,0.07802,0.11006
1427,1427,2021,5th Quintile,male,Bad,0.01301,31,19307,0.00732,0.021
1428,1428,2021,5th Quintile,female,Very good,0.14987,339,19307,0.12349,0.17082
1429,1429,2021,5th Quintile,female,Good,0.39088,903,19307,0.35606,0.42009
1430,1430,2021,5th Quintile,female,Satisfactory,0.30589,561,19307,0.26901,0.33846
1431,1431,2021,5th Quintile,female,Poor,0.11939,225,19307,0.10405,0.1423
1432,1432,2021,5th Quintile,female,Bad,0.03397,35,19307,0.02236,0.04829
