,Unnamed: 0,year,pgisced97,regtyp,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1132,1132,2014,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.31831,436,26902,0.27673,0.35727
1133,1133,2014,Post-secondary Non-tertiary Level,Urban regions,Poor,0.12203,181,26902,0.10202,0.14364
1134,1134,2014,Post-secondary Non-tertiary Level,Urban regions,Bad,0.02606,37,26902,0.01775,0.0353
1135,1135,2014,Post-secondary Non-tertiary Level,Rural regions,Very good,0.14648,69,26902,0.10473,0.1907
1136,1136,2014,Post-secondary Non-tertiary Level,Rural regions,Good,0.50887,258,26902,0.44057,0.60521
1137,1137,2014,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.2843,179,26902,0.23485,0.33882
1138,1138,2014,Post-secondary Non-tertiary Level,Rural regions,Poor,0.06035,49,26902,0.03739,0.08971
1139,1139,2014,First Stage of Tertiary Education,Urban regions,Very good,0.06,63,26902,0.04646,0.07622
1140,1140,2014,First Stage of Tertiary Education,Urban regions,Good,0.42475,397,26902,0.3721,0.48351
1141,1141,2014,First Stage of Tertiary Education,Urban regions,Satisfactory,0.36179,337,26902,0.32263,0.40952
1142,1142,2014,First Stage of Tertiary Education,Urban regions,Poor,0.15347,127,26902,0.132,0.18411
1143,1143,2014,First Stage of Tertiary Education,Rural regions,Very good,0.05392,38,26902,0.03866,0.07668
1144,1144,2014,First Stage of Tertiary Education,Rural regions,Good,0.39385,257,26902,0.34336,0.45509
1145,1145,2014,First Stage of Tertiary Education,Rural regions,Satisfactory,0.40145,248,26902,0.34678,0.45346
1146,1146,2014,First Stage of Tertiary Education,Rural regions,Poor,0.15078,87,26902,0.11864,0.18659
1147,1147,2014,Second Stage of Tertiary Education,Urban regions,Very good,0.13919,592,26902,0.12441,0.15319
1148,1148,2014,Second Stage of Tertiary Education,Urban regions,Good,0.44415,2090,26902,0.42267,0.46695
1149,1149,2014,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.27628,1244,26902,0.2584,0.29562
1150,1150,2014,Second Stage of Tertiary Education,Urban regions,Poor,0.11765,498,26902,0.10608,0.12787
1151,1151,2014,Second Stage of Tertiary Education,Urban regions,Bad,0.02273,85,26902,0.01862,0.02692
1152,1152,2014,Second Stage of Tertiary Education,Rural regions,Very good,0.10044,179,26902,0.07768,0.12004
1153,1153,2014,Second Stage of Tertiary Education,Rural regions,Good,0.40834,801,26902,0.37441,0.43914
1154,1154,2014,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.33754,504,26902,0.30418,0.37441
1155,1155,2014,Second Stage of Tertiary Education,Rural regions,Poor,0.12151,185,26902,0.10564,0.14233
1156,1156,2014,Second Stage of Tertiary Education,Rural regions,Bad,0.03218,43,26902,0.02345,0.0423
1157,1157,2015,Pre-primary Level,Urban regions,Very good,0.45622,207,26495,0.37226,0.54738
1158,1158,2015,Pre-primary Level,Urban regions,Good,0.44084,236,26495,0.38334,0.51177
1159,1159,2015,Pre-primary Level,Urban regions,Satisfactory,0.10294,59,26495,0.07584,0.13418
1160,1160,2015,Pre-primary Level,Rural regions,Very good,0.38149,81,26495,0.27748,0.49519
1161,1161,2015,Pre-primary Level,Rural regions,Good,0.51184,122,26495,0.39574,0.67604
1162,1162,2015,Pre-primary Level,Rural regions,Satisfactory,0.10667,37,26495,0.06897,0.15692
1163,1163,2015,Primary Level,Urban regions,Very good,0.07639,42,26495,0.04909,0.11311
1164,1164,2015,Primary Level,Urban regions,Good,0.31144,134,26495,0.25318,0.39103
1165,1165,2015,Primary Level,Urban regions,Satisfactory,0.34403,91,26495,0.27059,0.43102
1166,1166,2015,Primary Level,Urban regions,Poor,0.26814,82,26495,0.21232,0.32908
1167,1167,2015,Primary Level,Rural regions,Good,0.30205,35,26495,0.17325,0.45108
1168,1168,2015,Primary Level,Rural regions,Satisfactory,0.32051,41,26495,0.20714,0.46926
1169,1169,2015,Primary Level,Rural regions,Poor,0.37745,43,26495,0.28042,0.4778
1170,1170,2015,Lower Secondary Level,Urban regions,Very good,0.10082,271,26495,0.08679,0.11401
1171,1171,2015,Lower Secondary Level,Urban regions,Good,0.32422,737,26495,0.29254,0.3561
1172,1172,2015,Lower Secondary Level,Urban regions,Satisfactory,0.31861,590,26495,0.2874,0.35101
1173,1173,2015,Lower Secondary Level,Urban regions,Poor,0.19818,351,26495,0.1794,0.21926
1174,1174,2015,Lower Secondary Level,Urban regions,Bad,0.05816,94,26495,0.04795,0.06945
1175,1175,2015,Lower Secondary Level,Rural regions,Very good,0.08341,123,26495,0.06114,0.10426
1176,1176,2015,Lower Secondary Level,Rural regions,Good,0.33739,370,26495,0.29529,0.39089
1177,1177,2015,Lower Secondary Level,Rural regions,Satisfactory,0.33195,344,26495,0.3007,0.37133
1178,1178,2015,Lower Secondary Level,Rural regions,Poor,0.17486,164,26495,0.1511,0.202
1179,1179,2015,Lower Secondary Level,Rural regions,Bad,0.07239,52,26495,0.05116,0.09156
1180,1180,2015,Upper Secondary Level,Urban regions,Very good,0.08296,687,26495,0.074,0.09025
1181,1181,2015,Upper Secondary Level,Urban regions,Good,0.34678,2712,26495,0.32965,0.36092
1182,1182,2015,Upper Secondary Level,Urban regions,Satisfactory,0.35273,2494,26495,0.33696,0.37052
1183,1183,2015,Upper Secondary Level,Urban regions,Poor,0.17231,1160,26495,0.16296,0.18195
1184,1184,2015,Upper Secondary Level,Urban regions,Bad,0.04522,276,26495,0.04044,0.05051
1185,1185,2015,Upper Secondary Level,Rural regions,Very good,0.06978,394,26495,0.0593,0.0802
1186,1186,2015,Upper Secondary Level,Rural regions,Good,0.36414,1863,26495,0.3448,0.38643
1187,1187,2015,Upper Secondary Level,Rural regions,Satisfactory,0.34946,1677,26495,0.33238,0.36784
1188,1188,2015,Upper Secondary Level,Rural regions,Poor,0.17165,716,26495,0.15837,0.18468
1189,1189,2015,Upper Secondary Level,Rural regions,Bad,0.04497,183,26495,0.03959,0.05228
1190,1190,2015,Post-secondary Non-tertiary Level,Urban regions,Very good,0.12817,190,26495,0.10467,0.15161
1191,1191,2015,Post-secondary Non-tertiary Level,Urban regions,Good,0.41242,712,26495,0.37308,0.45438
1192,1192,2015,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.32103,455,26495,0.28315,0.35893
1193,1193,2015,Post-secondary Non-tertiary Level,Urban regions,Poor,0.11628,177,26495,0.09644,0.13555
1194,1194,2015,Post-secondary Non-tertiary Level,Urban regions,Bad,0.02209,32,26495,0.01569,0.02992
1195,1195,2015,Post-secondary Non-tertiary Level,Rural regions,Very good,0.13533,79,26495,0.10228,0.17585
1196,1196,2015,Post-secondary Non-tertiary Level,Rural regions,Good,0.4677,264,26495,0.39538,0.55434
1197,1197,2015,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.31593,180,26495,0.25642,0.38551
1198,1198,2015,Post-secondary Non-tertiary Level,Rural regions,Poor,0.08105,55,26495,0.06061,0.10637
1199,1199,2015,First Stage of Tertiary Education,Urban regions,Very good,0.05678,50,26495,0.04455,0.06913
1200,1200,2015,First Stage of Tertiary Education,Urban regions,Good,0.39948,365,26495,0.34667,0.44627
1201,1201,2015,First Stage of Tertiary Education,Urban regions,Satisfactory,0.41229,338,26495,0.37148,0.46321
1202,1202,2015,First Stage of Tertiary Education,Urban regions,Poor,0.13145,130,26495,0.10351,0.15386
1203,1203,2015,First Stage of Tertiary Education,Rural regions,Very good,0.05645,35,26495,0.036,0.08167
1204,1204,2015,First Stage of Tertiary Education,Rural regions,Good,0.38632,243,26495,0.33205,0.45445
1205,1205,2015,First Stage of Tertiary Education,Rural regions,Satisfactory,0.38338,231,26495,0.32886,0.43013
1206,1206,2015,First Stage of Tertiary Education,Rural regions,Poor,0.17385,80,26495,0.14021,0.21342
1207,1207,2015,Second Stage of Tertiary Education,Urban regions,Very good,0.15123,704,26495,0.13814,0.16757
1208,1208,2015,Second Stage of Tertiary Education,Urban regions,Good,0.44038,2140,26495,0.41698,0.46501
1209,1209,2015,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.27485,1243,26495,0.25634,0.29523
1210,1210,2015,Second Stage of Tertiary Education,Urban regions,Poor,0.11089,479,26495,0.09879,0.12173
1211,1211,2015,Second Stage of Tertiary Education,Urban regions,Bad,0.02264,83,26495,0.01689,0.02835
1212,1212,2015,Second Stage of Tertiary Education,Rural regions,Very good,0.09581,197,26495,0.07318,0.11697
1213,1213,2015,Second Stage of Tertiary Education,Rural regions,Good,0.42403,795,26495,0.38765,0.45922
1214,1214,2015,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.33755,545,26495,0.30868,0.36826
1215,1215,2015,Second Stage of Tertiary Education,Rural regions,Poor,0.1144,185,26495,0.09429,0.13321
1216,1216,2015,Second Stage of Tertiary Education,Rural regions,Bad,0.0282,40,26495,0.01797,0.03862
1217,1217,2016,Pre-primary Level,Urban regions,Very good,0.41305,188,26828,0.34697,0.50416
1218,1218,2016,Pre-primary Level,Urban regions,Good,0.47296,232,26828,0.38806,0.55085
1219,1219,2016,Pre-primary Level,Urban regions,Satisfactory,0.11399,62,26828,0.07305,0.16646
1220,1220,2016,Pre-primary Level,Rural regions,Very good,0.40937,84,26828,0.29002,0.53847
1221,1221,2016,Pre-primary Level,Rural regions,Good,0.59063,109,26828,0.44337,0.74319
1222,1222,2016,Primary Level,Urban regions,Very good,0.09195,278,26828,0.05484,0.13228
1223,1223,2016,Primary Level,Urban regions,Good,0.28052,303,26828,0.20649,0.36799
1224,1224,2016,Primary Level,Urban regions,Satisfactory,0.31117,198,26828,0.23661,0.40353
1225,1225,2016,Primary Level,Urban regions,Poor,0.26979,151,26828,0.19039,0.35686
1226,1226,2016,Primary Level,Urban regions,Bad,0.04658,51,26828,0.01781,0.10069
1227,1227,2016,Primary Level,Rural regions,Very good,0.13962,121,26828,0.06335,0.24131
1228,1228,2016,Primary Level,Rural regions,Good,0.30744,146,26828,0.19011,0.44643
1229,1229,2016,Primary Level,Rural regions,Satisfactory,0.32338,96,26828,0.19639,0.49051
1230,1230,2016,Primary Level,Rural regions,Poor,0.22957,69,26828,0.14477,0.33874
1231,1231,2016,Lower Secondary Level,Urban regions,Very good,0.09959,389,26828,0.07877,0.12266
1232,1232,2016,Lower Secondary Level,Urban regions,Good,0.3255,734,26828,0.29432,0.35684
1233,1233,2016,Lower Secondary Level,Urban regions,Satisfactory,0.31672,575,26828,0.29056,0.34559
1234,1234,2016,Lower Secondary Level,Urban regions,Poor,0.18706,332,26828,0.16914,0.20833
1235,1235,2016,Lower Secondary Level,Urban regions,Bad,0.07113,127,26828,0.05894,0.08736
1236,1236,2016,Lower Secondary Level,Rural regions,Very good,0.08914,185,26828,0.06316,0.11907
1237,1237,2016,Lower Secondary Level,Rural regions,Good,0.31796,391,26828,0.27275,0.36643
1238,1238,2016,Lower Secondary Level,Rural regions,Satisfactory,0.32633,322,26828,0.28131,0.36758
1239,1239,2016,Lower Secondary Level,Rural regions,Poor,0.21304,174,26828,0.1772,0.24645
1240,1240,2016,Lower Secondary Level,Rural regions,Bad,0.05352,52,26828,0.04198,0.0674
1241,1241,2016,Upper Secondary Level,Urban regions,Very good,0.0804,753,26828,0.07203,0.08946
1242,1242,2016,Upper Secondary Level,Urban regions,Good,0.34552,2549,26828,0.32926,0.36426
1243,1243,2016,Upper Secondary Level,Urban regions,Satisfactory,0.35026,2314,26828,0.33675,0.3666
1244,1244,2016,Upper Secondary Level,Urban regions,Poor,0.17893,1098,26828,0.16787,0.18905
1245,1245,2016,Upper Secondary Level,Urban regions,Bad,0.04488,264,26828,0.03963,0.05002
1246,1246,2016,Upper Secondary Level,Rural regions,Very good,0.0627,369,26828,0.05312,0.07118
1247,1247,2016,Upper Secondary Level,Rural regions,Good,0.37323,1753,26828,0.35357,0.39644
1248,1248,2016,Upper Secondary Level,Rural regions,Satisfactory,0.36444,1590,26828,0.34616,0.38466
1249,1249,2016,Upper Secondary Level,Rural regions,Poor,0.15511,658,26828,0.14349,0.16754
1250,1250,2016,Upper Secondary Level,Rural regions,Bad,0.04453,184,26828,0.03694,0.05099
1251,1251,2016,Post-secondary Non-tertiary Level,Urban regions,Very good,0.12445,205,26828,0.10356,0.14257
1252,1252,2016,Post-secondary Non-tertiary Level,Urban regions,Good,0.43008,639,26828,0.3896,0.47867
1253,1253,2016,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.29273,451,26828,0.26278,0.32989
1254,1254,2016,Post-secondary Non-tertiary Level,Urban regions,Poor,0.11803,183,26828,0.09443,0.14031
1255,1255,2016,Post-secondary Non-tertiary Level,Urban regions,Bad,0.03471,45,26828,0.02345,0.0454
1256,1256,2016,Post-secondary Non-tertiary Level,Rural regions,Very good,0.11572,75,26828,0.08852,0.14972
1257,1257,2016,Post-secondary Non-tertiary Level,Rural regions,Good,0.48509,261,26828,0.40875,0.58115
1258,1258,2016,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.29502,160,26828,0.23525,0.35096
1259,1259,2016,Post-secondary Non-tertiary Level,Rural regions,Poor,0.10417,61,26828,0.07066,0.14871
1260,1260,2016,First Stage of Tertiary Education,Urban regions,Very good,0.05449,49,26828,0.04204,0.07029
1261,1261,2016,First Stage of Tertiary Education,Urban regions,Good,0.45561,334,26828,0.39758,0.51373
1262,1262,2016,First Stage of Tertiary Education,Urban regions,Satisfactory,0.35177,287,26828,0.30896,0.39811
1263,1263,2016,First Stage of Tertiary Education,Urban regions,Poor,0.13812,129,26828,0.11228,0.16605
1264,1264,2016,First Stage of Tertiary Education,Rural regions,Very good,0.04971,32,26828,0.03001,0.0758
1265,1265,2016,First Stage of Tertiary Education,Rural regions,Good,0.39927,235,26828,0.3523,0.46212
1266,1266,2016,First Stage of Tertiary Education,Rural regions,Satisfactory,0.36784,211,26828,0.31498,0.43131
1267,1267,2016,First Stage of Tertiary Education,Rural regions,Poor,0.18318,86,26828,0.14512,0.21521
1268,1268,2016,Second Stage of Tertiary Education,Urban regions,Very good,0.12683,734,26828,0.11153,0.14379
1269,1269,2016,Second Stage of Tertiary Education,Urban regions,Good,0.44647,2061,26828,0.42151,0.47153
1270,1270,2016,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.28915,1254,26828,0.27054,0.30659
1271,1271,2016,Second Stage of Tertiary Education,Urban regions,Poor,0.11712,517,26828,0.10491,0.12942
1272,1272,2016,Second Stage of Tertiary Education,Urban regions,Bad,0.02043,91,26828,0.01597,0.02565
1273,1273,2016,Second Stage of Tertiary Education,Rural regions,Very good,0.09735,222,26828,0.07652,0.12282
1274,1274,2016,Second Stage of Tertiary Education,Rural regions,Good,0.41777,817,26828,0.38619,0.45538
1275,1275,2016,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.31948,539,26828,0.28763,0.35067
1276,1276,2016,Second Stage of Tertiary Education,Rural regions,Poor,0.12879,201,26828,0.10491,0.15465
1277,1277,2016,Second Stage of Tertiary Education,Rural regions,Bad,0.03661,48,26828,0.02639,0.04722
1278,1278,2017,Pre-primary Level,Urban regions,Very good,0.40678,228,30104,0.34515,0.47089
1279,1279,2017,Pre-primary Level,Urban regions,Good,0.41848,240,30104,0.35862,0.49527
1280,1280,2017,Pre-primary Level,Urban regions,Satisfactory,0.17474,82,30104,0.12694,0.23048
1281,1281,2017,Pre-primary Level,Rural regions,Very good,0.41712,90,30104,0.31811,0.5186
1282,1282,2017,Pre-primary Level,Rural regions,Good,0.58288,114,30104,0.45992,0.76153
1283,1283,2017,Primary Level,Urban regions,Very good,0.10785,366,30104,0.0709,0.16112
1284,1284,2017,Primary Level,Urban regions,Good,0.26375,424,30104,0.19563,0.3401
1285,1285,2017,Primary Level,Urban regions,Satisfactory,0.31782,280,30104,0.2586,0.39819
1286,1286,2017,Primary Level,Urban regions,Poor,0.24206,178,30104,0.18549,0.32529
1287,1287,2017,Primary Level,Urban regions,Bad,0.06852,64,30104,0.03489,0.11191
1288,1288,2017,Primary Level,Rural regions,Very good,0.2146,204,30104,0.10353,0.37879
1289,1289,2017,Primary Level,Rural regions,Good,0.30649,189,30104,0.19296,0.43004
1290,1290,2017,Primary Level,Rural regions,Satisfactory,0.29122,118,30104,0.18067,0.42727
1291,1291,2017,Primary Level,Rural regions,Poor,0.1877,79,30104,0.12081,0.24407
1292,1292,2017,Lower Secondary Level,Urban regions,Very good,0.10597,457,30104,0.08784,0.12432
1293,1293,2017,Lower Secondary Level,Urban regions,Good,0.31359,824,30104,0.28472,0.33834
1294,1294,2017,Lower Secondary Level,Urban regions,Satisfactory,0.33883,624,30104,0.3137,0.37335
1295,1295,2017,Lower Secondary Level,Urban regions,Poor,0.19586,369,30104,0.17535,0.22107
1296,1296,2017,Lower Secondary Level,Urban regions,Bad,0.04574,96,30104,0.03489,0.05516
1297,1297,2017,Lower Secondary Level,Rural regions,Very good,0.06639,191,30104,0.04658,0.08854
1298,1298,2017,Lower Secondary Level,Rural regions,Good,0.32181,469,30104,0.28406,0.36157
1299,1299,2017,Lower Secondary Level,Rural regions,Satisfactory,0.35144,410,30104,0.31664,0.38991
1300,1300,2017,Lower Secondary Level,Rural regions,Poor,0.19609,192,30104,0.16497,0.23459
1301,1301,2017,Lower Secondary Level,Rural regions,Bad,0.06428,56,30104,0.0427,0.08821
1302,1302,2017,Upper Secondary Level,Urban regions,Very good,0.07942,845,30104,0.07296,0.08851
1303,1303,2017,Upper Secondary Level,Urban regions,Good,0.34366,2792,30104,0.32856,0.35859
1304,1304,2017,Upper Secondary Level,Urban regions,Satisfactory,0.3565,2587,30104,0.34383,0.37266
1305,1305,2017,Upper Secondary Level,Urban regions,Poor,0.17553,1185,30104,0.16529,0.18686
1306,1306,2017,Upper Secondary Level,Urban regions,Bad,0.04489,279,30104,0.0396,0.05008
1307,1307,2017,Upper Secondary Level,Rural regions,Very good,0.05976,436,30104,0.05368,0.06657
1308,1308,2017,Upper Secondary Level,Rural regions,Good,0.36551,1932,30104,0.34366,0.3824
1309,1309,2017,Upper Secondary Level,Rural regions,Satisfactory,0.36729,1770,30104,0.35051,0.38599
1310,1310,2017,Upper Secondary Level,Rural regions,Poor,0.16612,716,30104,0.15482,0.177
1311,1311,2017,Upper Secondary Level,Rural regions,Bad,0.04132,191,30104,0.03464,0.04748
1312,1312,2017,Post-secondary Non-tertiary Level,Urban regions,Very good,0.11975,220,30104,0.10125,0.13451
1313,1313,2017,Post-secondary Non-tertiary Level,Urban regions,Good,0.4244,717,30104,0.38728,0.4618
1314,1314,2017,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.315,493,30104,0.28243,0.35211
1315,1315,2017,Post-secondary Non-tertiary Level,Urban regions,Poor,0.11839,190,30104,0.09934,0.13929
1316,1316,2017,Post-secondary Non-tertiary Level,Urban regions,Bad,0.02246,38,30104,0.01414,0.03343
1317,1317,2017,Post-secondary Non-tertiary Level,Rural regions,Very good,0.12305,86,30104,0.09987,0.15129
1318,1318,2017,Post-secondary Non-tertiary Level,Rural regions,Good,0.50257,294,30104,0.4304,0.59078
1319,1319,2017,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.2612,189,30104,0.21151,0.30652
1320,1320,2017,Post-secondary Non-tertiary Level,Rural regions,Poor,0.11318,69,30104,0.08081,0.15761
1321,1321,2017,First Stage of Tertiary Education,Urban regions,Very good,0.08307,67,30104,0.06542,0.10815
1322,1322,2017,First Stage of Tertiary Education,Urban regions,Good,0.38633,343,30104,0.33975,0.43521
1323,1323,2017,First Stage of Tertiary Education,Urban regions,Satisfactory,0.37685,332,30104,0.33749,0.42523
1324,1324,2017,First Stage of Tertiary Education,Urban regions,Poor,0.15375,120,30104,0.12395,0.18206
1325,1325,2017,First Stage of Tertiary Education,Rural regions,Very good,0.06088,45,30104,0.04542,0.0812
1326,1326,2017,First Stage of Tertiary Education,Rural regions,Good,0.41173,263,30104,0.35989,0.46416
1327,1327,2017,First Stage of Tertiary Education,Rural regions,Satisfactory,0.37607,233,30104,0.32547,0.42596
1328,1328,2017,First Stage of Tertiary Education,Rural regions,Poor,0.15133,82,30104,0.12458,0.19409
1329,1329,2017,Second Stage of Tertiary Education,Urban regions,Very good,0.1538,868,30104,0.14001,0.16661
1330,1330,2017,Second Stage of Tertiary Education,Urban regions,Good,0.44007,2366,30104,0.41582,0.46169
1331,1331,2017,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.28201,1377,30104,0.26413,0.29922
1332,1332,2017,Second Stage of Tertiary Education,Urban regions,Poor,0.10192,521,30104,0.09325,0.11061
1333,1333,2017,Second Stage of Tertiary Education,Urban regions,Bad,0.0222,92,30104,0.01783,0.0273
1334,1334,2017,Second Stage of Tertiary Education,Rural regions,Very good,0.08985,272,30104,0.07272,0.10658
1335,1335,2017,Second Stage of Tertiary Education,Rural regions,Good,0.43597,917,30104,0.40254,0.46085
1336,1336,2017,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.32327,581,30104,0.29837,0.35627
1337,1337,2017,Second Stage of Tertiary Education,Rural regions,Poor,0.12522,214,30104,0.10516,0.14526
1338,1338,2017,Second Stage of Tertiary Education,Rural regions,Bad,0.02568,38,30104,0.01791,0.03433
1339,1339,2018,Pre-primary Level,Urban regions,Very good,0.45102,217,28730,0.38718,0.51673
1340,1340,2018,Pre-primary Level,Urban regions,Good,0.43003,184,28730,0.33693,0.51811
1341,1341,2018,Pre-primary Level,Urban regions,Satisfactory,0.11895,67,28730,0.0925,0.15184
1342,1342,2018,Pre-primary Level,Rural regions,Very good,0.43048,81,28730,0.3397,0.52845
1343,1343,2018,Pre-primary Level,Rural regions,Good,0.56952,93,28730,0.46115,0.70225
1344,1344,2018,Primary Level,Urban regions,Very good,0.11189,416,28730,0.07471,0.15949
1345,1345,2018,Primary Level,Urban regions,Good,0.27864,382,28730,0.22163,0.34193
1346,1346,2018,Primary Level,Urban regions,Satisfactory,0.29389,298,28730,0.23201,0.36801
1347,1347,2018,Primary Level,Urban regions,Poor,0.23922,153,28730,0.17978,0.30749
1348,1348,2018,Primary Level,Urban regions,Bad,0.07635,52,28730,0.04433,0.10833
1349,1349,2018,Primary Level,Rural regions,Very good,0.20174,176,28730,0.11104,0.35051
1350,1350,2018,Primary Level,Rural regions,Good,0.35873,168,28730,0.24205,0.4784
1351,1351,2018,Primary Level,Rural regions,Satisfactory,0.27015,105,28730,0.17522,0.37459
1352,1352,2018,Primary Level,Rural regions,Poor,0.16938,55,28730,0.0749,0.30817
1353,1353,2018,Lower Secondary Level,Urban regions,Very good,0.11416,454,28730,0.09524,0.13512
1354,1354,2018,Lower Secondary Level,Urban regions,Good,0.31158,774,28730,0.27628,0.34012
1355,1355,2018,Lower Secondary Level,Urban regions,Satisfactory,0.32117,623,28730,0.29183,0.35554
1356,1356,2018,Lower Secondary Level,Urban regions,Poor,0.20164,342,28730,0.17706,0.22632
1357,1357,2018,Lower Secondary Level,Urban regions,Bad,0.05144,110,28730,0.04065,0.06234
1358,1358,2018,Lower Secondary Level,Rural regions,Very good,0.09323,218,28730,0.07147,0.11772
1359,1359,2018,Lower Secondary Level,Rural regions,Good,0.28589,411,28730,0.25019,0.33092
1360,1360,2018,Lower Secondary Level,Rural regions,Satisfactory,0.38308,399,28730,0.33774,0.4294
1361,1361,2018,Lower Secondary Level,Rural regions,Poor,0.1751,183,28730,0.14971,0.20434
1362,1362,2018,Lower Secondary Level,Rural regions,Bad,0.06271,51,28730,0.04674,0.07928
1363,1363,2018,Upper Secondary Level,Urban regions,Very good,0.08865,861,28730,0.08145,0.0972
1364,1364,2018,Upper Secondary Level,Urban regions,Good,0.35014,2688,28730,0.33328,0.3644
1365,1365,2018,Upper Secondary Level,Urban regions,Satisfactory,0.35193,2422,28730,0.33498,0.36642
1366,1366,2018,Upper Secondary Level,Urban regions,Poor,0.16561,1104,28730,0.15585,0.17501
1367,1367,2018,Upper Secondary Level,Urban regions,Bad,0.04367,293,28730,0.03899,0.04882
1368,1368,2018,Upper Secondary Level,Rural regions,Very good,0.06495,417,28730,0.05706,0.07374
1369,1369,2018,Upper Secondary Level,Rural regions,Good,0.35934,1771,28730,0.33924,0.3762
1370,1370,2018,Upper Secondary Level,Rural regions,Satisfactory,0.39053,1705,28730,0.37016,0.4138
1371,1371,2018,Upper Secondary Level,Rural regions,Poor,0.1452,698,28730,0.13185,0.15619
1372,1372,2018,Upper Secondary Level,Rural regions,Bad,0.03998,177,28730,0.03418,0.04586
1373,1373,2018,Post-secondary Non-tertiary Level,Urban regions,Very good,0.11652,213,28730,0.09915,0.13744
1374,1374,2018,Post-secondary Non-tertiary Level,Urban regions,Good,0.39795,668,28730,0.36539,0.43246
1375,1375,2018,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.3247,465,28730,0.29148,0.35985
1376,1376,2018,Post-secondary Non-tertiary Level,Urban regions,Poor,0.13166,194,28730,0.10577,0.15558
1377,1377,2018,Post-secondary Non-tertiary Level,Urban regions,Bad,0.02918,35,28730,0.01996,0.04146
1378,1378,2018,Post-secondary Non-tertiary Level,Rural regions,Very good,0.10203,82,28730,0.07734,0.1277
1379,1379,2018,Post-secondary Non-tertiary Level,Rural regions,Good,0.49162,294,28730,0.42466,0.57043
1380,1380,2018,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.28717,178,28730,0.23038,0.33903
1381,1381,2018,Post-secondary Non-tertiary Level,Rural regions,Poor,0.11919,74,28730,0.09038,0.15776
1382,1382,2018,First Stage of Tertiary Education,Urban regions,Very good,0.07114,49,28730,0.05087,0.09366
1383,1383,2018,First Stage of Tertiary Education,Urban regions,Good,0.39919,326,28730,0.35162,0.44229
1384,1384,2018,First Stage of Tertiary Education,Urban regions,Satisfactory,0.37872,321,28730,0.33082,0.42436
1385,1385,2018,First Stage of Tertiary Education,Urban regions,Poor,0.15095,121,28730,0.12007,0.18269
1386,1386,2018,First Stage of Tertiary Education,Rural regions,Very good,0.0596,35,28730,0.04379,0.07676
1387,1387,2018,First Stage of Tertiary Education,Rural regions,Good,0.43138,258,28730,0.38421,0.50097
1388,1388,2018,First Stage of Tertiary Education,Rural regions,Satisfactory,0.35118,229,28730,0.29869,0.40407
1389,1389,2018,First Stage of Tertiary Education,Rural regions,Poor,0.15784,69,28730,0.12223,0.18658
1390,1390,2018,Second Stage of Tertiary Education,Urban regions,Very good,0.15075,852,28730,0.13756,0.16429
1391,1391,2018,Second Stage of Tertiary Education,Urban regions,Good,0.44528,2307,28730,0.4214,0.46723
1392,1392,2018,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.28117,1337,28730,0.2626,0.30147
1393,1393,2018,Second Stage of Tertiary Education,Urban regions,Poor,0.10665,501,28730,0.09733,0.11915
1394,1394,2018,Second Stage of Tertiary Education,Urban regions,Bad,0.01616,74,28730,0.01168,0.02098
1395,1395,2018,Second Stage of Tertiary Education,Rural regions,Very good,0.09714,248,28730,0.07812,0.11565
1396,1396,2018,Second Stage of Tertiary Education,Rural regions,Good,0.43429,845,28730,0.39148,0.46857
1397,1397,2018,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.32739,555,28730,0.30056,0.36277
1398,1398,2018,Second Stage of Tertiary Education,Rural regions,Poor,0.11355,202,28730,0.09548,0.1346
1399,1399,2018,Second Stage of Tertiary Education,Rural regions,Bad,0.02764,50,28730,0.01917,0.0359
1400,1400,2019,Pre-primary Level,Urban regions,Very good,0.39301,166,28049,0.3092,0.46112
1401,1401,2019,Pre-primary Level,Urban regions,Good,0.46963,184,28049,0.37046,0.60637
1402,1402,2019,Pre-primary Level,Urban regions,Satisfactory,0.13736,63,28049,0.09615,0.17706
1403,1403,2019,Pre-primary Level,Rural regions,Very good,0.39201,65,28049,0.2608,0.58499
1404,1404,2019,Pre-primary Level,Rural regions,Good,0.60799,83,28049,0.45536,0.73432
