,Unnamed: 0,year,age_gr,quintil_oecd,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
305,305,1997,17-29 y.,1st Quintile,Very good,0.19383,144,12469,0.16931,0.22435
306,306,1997,17-29 y.,1st Quintile,Good,0.58362,379,12469,0.53182,0.64183
307,307,1997,17-29 y.,1st Quintile,Satisfactory,0.17329,115,12469,0.15247,0.19172
308,308,1997,17-29 y.,1st Quintile,Poor,0.04926,34,12469,0.03642,0.06525
309,309,1997,17-29 y.,2nd Quintile,Very good,0.21346,144,12469,0.17929,0.25801
310,310,1997,17-29 y.,2nd Quintile,Good,0.55205,366,12469,0.50492,0.59997
311,311,1997,17-29 y.,2nd Quintile,Satisfactory,0.23448,134,12469,0.19986,0.26976
312,312,1997,17-29 y.,3rd Quintile,Very good,0.21739,108,12469,0.18531,0.26328
313,313,1997,17-29 y.,3rd Quintile,Good,0.58687,345,12469,0.53947,0.6399
314,314,1997,17-29 y.,3rd Quintile,Satisfactory,0.19574,102,12469,0.16836,0.22586
315,315,1997,17-29 y.,4th Quintile,Very good,0.22426,131,12469,0.19663,0.25572
316,316,1997,17-29 y.,4th Quintile,Good,0.59268,364,12469,0.54586,0.63252
317,317,1997,17-29 y.,4th Quintile,Satisfactory,0.18305,114,12469,0.16063,0.21403
318,318,1997,17-29 y.,5th Quintile,Very good,0.268,107,12469,0.22621,0.30737
319,319,1997,17-29 y.,5th Quintile,Good,0.54738,244,12469,0.50289,0.59464
320,320,1997,17-29 y.,5th Quintile,Satisfactory,0.18462,74,12469,0.15459,0.21822
321,321,1997,30-45 y.,1st Quintile,Very good,0.10211,68,12469,0.08491,0.12346
322,322,1997,30-45 y.,1st Quintile,Good,0.44419,359,12469,0.40605,0.48351
323,323,1997,30-45 y.,1st Quintile,Satisfactory,0.33255,243,12469,0.29382,0.36454
324,324,1997,30-45 y.,1st Quintile,Poor,0.12115,76,12469,0.10018,0.14568
325,325,1997,30-45 y.,2nd Quintile,Very good,0.07722,77,12469,0.06389,0.09198
326,326,1997,30-45 y.,2nd Quintile,Good,0.47241,506,12469,0.44135,0.49834
327,327,1997,30-45 y.,2nd Quintile,Satisfactory,0.33262,304,12469,0.30673,0.3657
328,328,1997,30-45 y.,2nd Quintile,Poor,0.11775,100,12469,0.1037,0.13705
329,329,1997,30-45 y.,3rd Quintile,Very good,0.0898,72,12469,0.07106,0.11141
330,330,1997,30-45 y.,3rd Quintile,Good,0.47804,465,12469,0.44129,0.50742
331,331,1997,30-45 y.,3rd Quintile,Satisfactory,0.34743,300,12469,0.30868,0.38279
332,332,1997,30-45 y.,3rd Quintile,Poor,0.08472,74,12469,0.06813,0.10231
333,333,1997,30-45 y.,4th Quintile,Very good,0.09885,83,12469,0.08267,0.11562
334,334,1997,30-45 y.,4th Quintile,Good,0.52937,455,12469,0.49229,0.57607
335,335,1997,30-45 y.,4th Quintile,Satisfactory,0.28528,251,12469,0.25938,0.31819
336,336,1997,30-45 y.,4th Quintile,Poor,0.0865,75,12469,0.07339,0.10236
337,337,1997,30-45 y.,5th Quintile,Very good,0.12222,93,12469,0.10498,0.14088
338,338,1997,30-45 y.,5th Quintile,Good,0.55984,457,12469,0.52484,0.60341
339,339,1997,30-45 y.,5th Quintile,Satisfactory,0.25615,204,12469,0.22823,0.28332
340,340,1997,30-45 y.,5th Quintile,Poor,0.06179,47,12469,0.05056,0.07623
341,341,1997,46-65 y.,1st Quintile,Good,0.21657,130,12469,0.1884,0.24336
342,342,1997,46-65 y.,1st Quintile,Satisfactory,0.40262,230,12469,0.34685,0.44732
343,343,1997,46-65 y.,1st Quintile,Poor,0.27919,159,12469,0.2381,0.32258
344,344,1997,46-65 y.,1st Quintile,Bad,0.10162,58,12469,0.07989,0.1264
345,345,1997,46-65 y.,2nd Quintile,Good,0.28777,210,12469,0.25861,0.32244
346,346,1997,46-65 y.,2nd Quintile,Satisfactory,0.45496,284,12469,0.40996,0.49713
347,347,1997,46-65 y.,2nd Quintile,Poor,0.18339,125,12469,0.1633,0.20625
348,348,1997,46-65 y.,2nd Quintile,Bad,0.07388,46,12469,0.06158,0.08928
349,349,1997,46-65 y.,3rd Quintile,Good,0.27261,202,12469,0.24555,0.29694
350,350,1997,46-65 y.,3rd Quintile,Satisfactory,0.45577,316,12469,0.41799,0.48983
351,351,1997,46-65 y.,3rd Quintile,Poor,0.21123,136,12469,0.19057,0.23634
352,352,1997,46-65 y.,3rd Quintile,Bad,0.06039,35,12469,0.04302,0.08405
353,353,1997,46-65 y.,4th Quintile,Good,0.35266,313,12469,0.32055,0.38587
354,354,1997,46-65 y.,4th Quintile,Satisfactory,0.42662,359,12469,0.38999,0.46827
355,355,1997,46-65 y.,4th Quintile,Poor,0.17753,161,12469,0.15999,0.19483
356,356,1997,46-65 y.,4th Quintile,Bad,0.04319,43,12469,0.03613,0.05093
357,357,1997,46-65 y.,5th Quintile,Very good,0.04509,41,12469,0.03773,0.05382
358,358,1997,46-65 y.,5th Quintile,Good,0.40962,376,12469,0.38477,0.43774
359,359,1997,46-65 y.,5th Quintile,Satisfactory,0.40868,389,12469,0.38394,0.43731
360,360,1997,46-65 y.,5th Quintile,Poor,0.13662,128,12469,0.12051,0.15596
361,361,1997,66 and older,1st Quintile,Good,0.14968,52,12469,0.12535,0.17348
362,362,1997,66 and older,1st Quintile,Satisfactory,0.4557,152,12469,0.41552,0.49804
363,363,1997,66 and older,1st Quintile,Poor,0.27067,90,12469,0.24358,0.30388
364,364,1997,66 and older,1st Quintile,Bad,0.12395,39,12469,0.0979,0.15152
365,365,1997,66 and older,2nd Quintile,Good,0.13772,60,12469,0.12162,0.15543
366,366,1997,66 and older,2nd Quintile,Satisfactory,0.46689,197,12469,0.43111,0.50522
367,367,1997,66 and older,2nd Quintile,Poor,0.23942,106,12469,0.2089,0.26836
368,368,1997,66 and older,2nd Quintile,Bad,0.15597,52,12469,0.13409,0.18609
369,369,1997,66 and older,3rd Quintile,Good,0.15121,54,12469,0.12743,0.17501
370,370,1997,66 and older,3rd Quintile,Satisfactory,0.4986,166,12469,0.4559,0.5473
371,371,1997,66 and older,3rd Quintile,Poor,0.26628,85,12469,0.23386,0.30374
372,372,1997,66 and older,3rd Quintile,Bad,0.0839,31,12469,0.07222,0.09907
373,373,1997,66 and older,4th Quintile,Good,0.16156,38,12469,0.13652,0.18648
374,374,1997,66 and older,4th Quintile,Satisfactory,0.52538,117,12469,0.47739,0.56988
375,375,1997,66 and older,4th Quintile,Poor,0.31306,67,12469,0.275,0.35837
376,376,1997,66 and older,5th Quintile,Good,0.2376,54,12469,0.2062,0.27512
377,377,1997,66 and older,5th Quintile,Satisfactory,0.54655,109,12469,0.49486,0.6052
378,378,1997,66 and older,5th Quintile,Poor,0.21586,45,12469,0.1844,0.26158
379,379,1998,17-29 y.,1st Quintile,Very good,0.24481,175,11971,0.21611,0.27821
380,380,1998,17-29 y.,1st Quintile,Good,0.52589,353,11971,0.48092,0.56831
381,381,1998,17-29 y.,1st Quintile,Satisfactory,0.17893,123,11971,0.15961,0.206
382,382,1998,17-29 y.,1st Quintile,Poor,0.05037,35,11971,0.03784,0.06294
383,383,1998,17-29 y.,2nd Quintile,Very good,0.21715,142,11971,0.19301,0.25296
384,384,1998,17-29 y.,2nd Quintile,Good,0.55353,358,11971,0.50839,0.60357
385,385,1998,17-29 y.,2nd Quintile,Satisfactory,0.17458,112,11971,0.1547,0.19401
386,386,1998,17-29 y.,2nd Quintile,Poor,0.05474,33,11971,0.03971,0.0715
387,387,1998,17-29 y.,3rd Quintile,Very good,0.22585,107,11971,0.18398,0.26899
388,388,1998,17-29 y.,3rd Quintile,Good,0.57971,307,11971,0.52317,0.63342
389,389,1998,17-29 y.,3rd Quintile,Satisfactory,0.19444,103,11971,0.17105,0.21821
390,390,1998,17-29 y.,4th Quintile,Very good,0.26148,141,11971,0.23029,0.29457
391,391,1998,17-29 y.,4th Quintile,Good,0.57259,326,11971,0.51591,0.62736
392,392,1998,17-29 y.,4th Quintile,Satisfactory,0.16594,100,11971,0.14771,0.18822
393,393,1998,17-29 y.,5th Quintile,Very good,0.23375,87,11971,0.1877,0.28009
394,394,1998,17-29 y.,5th Quintile,Good,0.55754,216,11971,0.50981,0.61486
395,395,1998,17-29 y.,5th Quintile,Satisfactory,0.20871,60,11971,0.16994,0.25638
396,396,1998,30-45 y.,1st Quintile,Very good,0.09409,59,11971,0.07445,0.11483
397,397,1998,30-45 y.,1st Quintile,Good,0.52193,386,11971,0.48427,0.56368
398,398,1998,30-45 y.,1st Quintile,Satisfactory,0.30427,218,11971,0.26887,0.3349
399,399,1998,30-45 y.,1st Quintile,Poor,0.07972,66,11971,0.06613,0.09307
400,400,1998,30-45 y.,2nd Quintile,Very good,0.07557,74,11971,0.06572,0.08791
401,401,1998,30-45 y.,2nd Quintile,Good,0.49635,459,11971,0.46613,0.52513
402,402,1998,30-45 y.,2nd Quintile,Satisfactory,0.32855,305,11971,0.30103,0.36304
403,403,1998,30-45 y.,2nd Quintile,Poor,0.09953,95,11971,0.08745,0.11322
404,404,1998,30-45 y.,3rd Quintile,Very good,0.09675,71,11971,0.07883,0.1186
405,405,1998,30-45 y.,3rd Quintile,Good,0.50598,482,11971,0.47567,0.5428
406,406,1998,30-45 y.,3rd Quintile,Satisfactory,0.31449,259,11971,0.28749,0.3425
407,407,1998,30-45 y.,3rd Quintile,Poor,0.08278,71,11971,0.06749,0.10293
408,408,1998,30-45 y.,4th Quintile,Very good,0.10311,82,11971,0.08584,0.12108
409,409,1998,30-45 y.,4th Quintile,Good,0.53652,473,11971,0.50192,0.57333
410,410,1998,30-45 y.,4th Quintile,Satisfactory,0.29206,243,11971,0.2623,0.31908
411,411,1998,30-45 y.,4th Quintile,Poor,0.06832,50,11971,0.05237,0.08683
412,412,1998,30-45 y.,5th Quintile,Very good,0.11116,85,11971,0.09542,0.12874
413,413,1998,30-45 y.,5th Quintile,Good,0.54936,433,11971,0.50791,0.59294
414,414,1998,30-45 y.,5th Quintile,Satisfactory,0.27483,195,11971,0.24929,0.30447
415,415,1998,30-45 y.,5th Quintile,Poor,0.06466,44,11971,0.0523,0.07801
416,416,1998,46-65 y.,1st Quintile,Good,0.23332,141,11971,0.21126,0.25489
417,417,1998,46-65 y.,1st Quintile,Satisfactory,0.446,235,11971,0.40677,0.48757
418,418,1998,46-65 y.,1st Quintile,Poor,0.20728,131,11971,0.18344,0.23061
419,419,1998,46-65 y.,1st Quintile,Bad,0.1134,55,11971,0.09118,0.14014
420,420,1998,46-65 y.,2nd Quintile,Good,0.26246,162,11971,0.23305,0.29051
421,421,1998,46-65 y.,2nd Quintile,Satisfactory,0.41528,250,11971,0.37659,0.45036
422,422,1998,46-65 y.,2nd Quintile,Poor,0.24461,142,11971,0.21944,0.27325
423,423,1998,46-65 y.,2nd Quintile,Bad,0.07765,42,11971,0.06094,0.09795
424,424,1998,46-65 y.,3rd Quintile,Good,0.32836,246,11971,0.29987,0.35829
425,425,1998,46-65 y.,3rd Quintile,Satisfactory,0.41243,299,11971,0.38071,0.45406
426,426,1998,46-65 y.,3rd Quintile,Poor,0.20651,129,11971,0.17601,0.23452
427,427,1998,46-65 y.,3rd Quintile,Bad,0.05269,42,11971,0.04216,0.06639
428,428,1998,46-65 y.,4th Quintile,Good,0.36194,293,11971,0.33509,0.39459
429,429,1998,46-65 y.,4th Quintile,Satisfactory,0.45105,365,11971,0.42362,0.48126
430,430,1998,46-65 y.,4th Quintile,Poor,0.187,150,11971,0.16824,0.2106
431,431,1998,46-65 y.,5th Quintile,Very good,0.05456,42,11971,0.04647,0.06299
432,432,1998,46-65 y.,5th Quintile,Good,0.41045,374,11971,0.38303,0.44045
433,433,1998,46-65 y.,5th Quintile,Satisfactory,0.37264,341,11971,0.34813,0.39323
434,434,1998,46-65 y.,5th Quintile,Poor,0.16236,141,11971,0.14546,0.17954
435,435,1998,66 and older,1st Quintile,Good,0.13419,45,11971,0.11999,0.15396
436,436,1998,66 and older,1st Quintile,Satisfactory,0.40742,125,11971,0.36449,0.45689
437,437,1998,66 and older,1st Quintile,Poor,0.281,95,11971,0.25373,0.31954
438,438,1998,66 and older,1st Quintile,Bad,0.1774,46,11971,0.15,0.20664
439,439,1998,66 and older,2nd Quintile,Good,0.16111,57,11971,0.14161,0.18182
440,440,1998,66 and older,2nd Quintile,Satisfactory,0.41838,150,11971,0.38059,0.45797
441,441,1998,66 and older,2nd Quintile,Poor,0.28183,93,11971,0.24787,0.31424
442,442,1998,66 and older,2nd Quintile,Bad,0.13868,49,11971,0.11512,0.16121
443,443,1998,66 and older,3rd Quintile,Good,0.13175,51,11971,0.11585,0.14827
444,444,1998,66 and older,3rd Quintile,Satisfactory,0.54785,203,11971,0.51098,0.5954
445,445,1998,66 and older,3rd Quintile,Poor,0.20663,72,11971,0.18106,0.23384
446,446,1998,66 and older,3rd Quintile,Bad,0.11377,37,11971,0.09754,0.13204
447,447,1998,66 and older,4th Quintile,Good,0.24805,54,11971,0.21813,0.28428
448,448,1998,66 and older,4th Quintile,Satisfactory,0.45519,114,11971,0.40822,0.5056
449,449,1998,66 and older,4th Quintile,Poor,0.29677,69,11971,0.25255,0.34728
450,450,1998,66 and older,5th Quintile,Good,0.25768,51,11971,0.22712,0.29802
451,451,1998,66 and older,5th Quintile,Satisfactory,0.47923,102,11971,0.42913,0.52189
452,452,1998,66 and older,5th Quintile,Poor,0.26308,50,11971,0.22216,0.30509
453,453,1999,17-29 y.,1st Quintile,Very good,0.22899,163,13377,0.20286,0.26359
454,454,1999,17-29 y.,1st Quintile,Good,0.48811,369,13377,0.45036,0.52617
455,455,1999,17-29 y.,1st Quintile,Satisfactory,0.21523,160,13377,0.19035,0.23837
456,456,1999,17-29 y.,1st Quintile,Poor,0.06767,47,13377,0.05024,0.08628
457,457,1999,17-29 y.,2nd Quintile,Very good,0.2057,133,13377,0.17957,0.23742
458,458,1999,17-29 y.,2nd Quintile,Good,0.56648,355,13377,0.51462,0.62122
459,459,1999,17-29 y.,2nd Quintile,Satisfactory,0.17666,124,13377,0.15214,0.20052
460,460,1999,17-29 y.,2nd Quintile,Poor,0.05116,33,13377,0.03791,0.06549
461,461,1999,17-29 y.,3rd Quintile,Very good,0.18159,106,13377,0.15322,0.21605
462,462,1999,17-29 y.,3rd Quintile,Good,0.5935,357,13377,0.54344,0.64467
463,463,1999,17-29 y.,3rd Quintile,Satisfactory,0.22491,125,13377,0.19103,0.25385
464,464,1999,17-29 y.,4th Quintile,Very good,0.28202,133,13377,0.24198,0.32756
465,465,1999,17-29 y.,4th Quintile,Good,0.52213,302,13377,0.47223,0.56884
466,466,1999,17-29 y.,4th Quintile,Satisfactory,0.19585,109,13377,0.16834,0.2321
467,467,1999,17-29 y.,5th Quintile,Very good,0.2925,101,13377,0.25689,0.3338
468,468,1999,17-29 y.,5th Quintile,Good,0.53191,222,13377,0.48626,0.58601
469,469,1999,17-29 y.,5th Quintile,Satisfactory,0.1756,63,13377,0.14901,0.20203
470,470,1999,30-45 y.,1st Quintile,Very good,0.10319,71,13377,0.0855,0.1214
471,471,1999,30-45 y.,1st Quintile,Good,0.50919,418,13377,0.4723,0.54963
472,472,1999,30-45 y.,1st Quintile,Satisfactory,0.27677,252,13377,0.25431,0.29836
473,473,1999,30-45 y.,1st Quintile,Poor,0.11085,100,13377,0.09407,0.12802
474,474,1999,30-45 y.,2nd Quintile,Very good,0.06461,85,13377,0.05225,0.07794
475,475,1999,30-45 y.,2nd Quintile,Good,0.52693,540,13377,0.49471,0.56829
476,476,1999,30-45 y.,2nd Quintile,Satisfactory,0.31703,327,13377,0.2893,0.34272
477,477,1999,30-45 y.,2nd Quintile,Poor,0.09144,85,13377,0.07701,0.10937
478,478,1999,30-45 y.,3rd Quintile,Very good,0.10733,91,13377,0.09183,0.12637
479,479,1999,30-45 y.,3rd Quintile,Good,0.52018,508,13377,0.48456,0.55661
480,480,1999,30-45 y.,3rd Quintile,Satisfactory,0.28852,305,13377,0.2655,0.31807
481,481,1999,30-45 y.,3rd Quintile,Poor,0.08398,77,13377,0.07165,0.10001
482,482,1999,30-45 y.,4th Quintile,Very good,0.11582,117,13377,0.1011,0.13202
483,483,1999,30-45 y.,4th Quintile,Good,0.52325,495,13377,0.49217,0.55392
484,484,1999,30-45 y.,4th Quintile,Satisfactory,0.27555,257,13377,0.24978,0.30727
485,485,1999,30-45 y.,4th Quintile,Poor,0.08538,70,13377,0.07302,0.10083
486,486,1999,30-45 y.,5th Quintile,Very good,0.12145,107,13377,0.1068,0.13535
487,487,1999,30-45 y.,5th Quintile,Good,0.57387,468,13377,0.53277,0.61075
488,488,1999,30-45 y.,5th Quintile,Satisfactory,0.25153,216,13377,0.22714,0.27706
489,489,1999,30-45 y.,5th Quintile,Poor,0.05314,53,13377,0.04357,0.06363
490,490,1999,46-65 y.,1st Quintile,Good,0.26089,151,13377,0.2329,0.29085
491,491,1999,46-65 y.,1st Quintile,Satisfactory,0.39355,236,13377,0.36071,0.42316
492,492,1999,46-65 y.,1st Quintile,Poor,0.27098,157,13377,0.23764,0.29869
493,493,1999,46-65 y.,1st Quintile,Bad,0.07458,46,13377,0.05908,0.09291
494,494,1999,46-65 y.,2nd Quintile,Good,0.28015,216,13377,0.25551,0.30635
495,495,1999,46-65 y.,2nd Quintile,Satisfactory,0.44983,305,13377,0.41541,0.48985
496,496,1999,46-65 y.,2nd Quintile,Poor,0.20114,135,13377,0.17604,0.23102
497,497,1999,46-65 y.,2nd Quintile,Bad,0.06887,45,13377,0.05183,0.08785
498,498,1999,46-65 y.,3rd Quintile,Good,0.30757,239,13377,0.27559,0.34285
499,499,1999,46-65 y.,3rd Quintile,Satisfactory,0.47093,362,13377,0.43125,0.50976
500,500,1999,46-65 y.,3rd Quintile,Poor,0.19053,142,13377,0.16837,0.21134
501,501,1999,46-65 y.,3rd Quintile,Bad,0.03097,31,13377,0.02455,0.03672
502,502,1999,46-65 y.,4th Quintile,Very good,0.0462,38,13377,0.03836,0.05472
503,503,1999,46-65 y.,4th Quintile,Good,0.31335,308,13377,0.28506,0.34033
504,504,1999,46-65 y.,4th Quintile,Satisfactory,0.41739,406,13377,0.38148,0.44468
505,505,1999,46-65 y.,4th Quintile,Poor,0.18184,167,13377,0.16229,0.20442
506,506,1999,46-65 y.,4th Quintile,Bad,0.04123,45,13377,0.03293,0.04867
507,507,1999,46-65 y.,5th Quintile,Very good,0.05936,61,13377,0.05127,0.0673
508,508,1999,46-65 y.,5th Quintile,Good,0.38926,422,13377,0.3656,0.41233
509,509,1999,46-65 y.,5th Quintile,Satisfactory,0.38125,414,13377,0.35745,0.40745
510,510,1999,46-65 y.,5th Quintile,Poor,0.13865,155,13377,0.12359,0.15334
511,511,1999,46-65 y.,5th Quintile,Bad,0.03148,36,13377,0.02455,0.03826
512,512,1999,66 and older,1st Quintile,Good,0.14583,52,13377,0.12505,0.16593
513,513,1999,66 and older,1st Quintile,Satisfactory,0.44429,156,13377,0.40243,0.47869
514,514,1999,66 and older,1st Quintile,Poor,0.21873,83,13377,0.19266,0.24584
515,515,1999,66 and older,1st Quintile,Bad,0.19114,62,13377,0.16796,0.21587
516,516,1999,66 and older,2nd Quintile,Good,0.16334,75,13377,0.14292,0.18441
517,517,1999,66 and older,2nd Quintile,Satisfactory,0.44305,208,13377,0.41264,0.47904
518,518,1999,66 and older,2nd Quintile,Poor,0.24347,104,13377,0.21359,0.27144
519,519,1999,66 and older,2nd Quintile,Bad,0.15013,59,13377,0.1259,0.16806
520,520,1999,66 and older,3rd Quintile,Good,0.16336,70,13377,0.14285,0.18377
521,521,1999,66 and older,3rd Quintile,Satisfactory,0.45435,187,13377,0.4249,0.4903
522,522,1999,66 and older,3rd Quintile,Poor,0.2671,104,13377,0.23033,0.30111
523,523,1999,66 and older,3rd Quintile,Bad,0.11519,44,13377,0.09474,0.13557
524,524,1999,66 and older,4th Quintile,Good,0.18945,48,13377,0.16245,0.21621
525,525,1999,66 and older,4th Quintile,Satisfactory,0.46001,131,13377,0.4163,0.50343
526,526,1999,66 and older,4th Quintile,Poor,0.35055,92,13377,0.31461,0.39123
527,527,1999,66 and older,5th Quintile,Good,0.28646,72,13377,0.25223,0.32618
528,528,1999,66 and older,5th Quintile,Satisfactory,0.48097,117,13377,0.43278,0.52055
529,529,1999,66 and older,5th Quintile,Poor,0.23257,52,13377,0.19573,0.26416
530,530,2000,17-29 y.,1st Quintile,Very good,0.22679,163,12964,0.19278,0.26218
531,531,2000,17-29 y.,1st Quintile,Good,0.51614,370,12964,0.47303,0.55477
532,532,2000,17-29 y.,1st Quintile,Satisfactory,0.19142,126,12964,0.16353,0.21766
533,533,2000,17-29 y.,1st Quintile,Poor,0.06565,40,12964,0.0539,0.07904
534,534,2000,17-29 y.,2nd Quintile,Very good,0.24603,148,12964,0.21471,0.2809
535,535,2000,17-29 y.,2nd Quintile,Good,0.5232,322,12964,0.48247,0.57463
536,536,2000,17-29 y.,2nd Quintile,Satisfactory,0.23077,128,12964,0.20407,0.26631
537,537,2000,17-29 y.,3rd Quintile,Very good,0.16766,93,12964,0.14096,0.1956
538,538,2000,17-29 y.,3rd Quintile,Good,0.63303,345,12964,0.57796,0.68938
539,539,2000,17-29 y.,3rd Quintile,Satisfactory,0.19931,115,12964,0.17582,0.22935
540,540,2000,17-29 y.,4th Quintile,Very good,0.24199,125,12964,0.2103,0.27362
541,541,2000,17-29 y.,4th Quintile,Good,0.6002,302,12964,0.547,0.65046
542,542,2000,17-29 y.,4th Quintile,Satisfactory,0.1578,81,12964,0.12801,0.19369
543,543,2000,17-29 y.,5th Quintile,Very good,0.33626,94,12964,0.29099,0.38543
544,544,2000,17-29 y.,5th Quintile,Good,0.49267,200,12964,0.44082,0.53997
545,545,2000,17-29 y.,5th Quintile,Satisfactory,0.17107,55,12964,0.14119,0.19832
546,546,2000,30-45 y.,1st Quintile,Very good,0.08982,61,12964,0.07015,0.10702
547,547,2000,30-45 y.,1st Quintile,Good,0.45058,363,12964,0.41637,0.48684
548,548,2000,30-45 y.,1st Quintile,Satisfactory,0.35602,264,12964,0.32583,0.38701
549,549,2000,30-45 y.,1st Quintile,Poor,0.10357,86,12964,0.08769,0.12013
550,550,2000,30-45 y.,2nd Quintile,Very good,0.0756,69,12964,0.06448,0.08809
551,551,2000,30-45 y.,2nd Quintile,Good,0.48289,522,12964,0.4535,0.51292
552,552,2000,30-45 y.,2nd Quintile,Satisfactory,0.33932,321,12964,0.31425,0.3706
553,553,2000,30-45 y.,2nd Quintile,Poor,0.1022,102,12964,0.08668,0.11904
554,554,2000,30-45 y.,3rd Quintile,Very good,0.07433,73,12964,0.06208,0.08554
555,555,2000,30-45 y.,3rd Quintile,Good,0.53237,501,12964,0.49582,0.57316
556,556,2000,30-45 y.,3rd Quintile,Satisfactory,0.30121,291,12964,0.27643,0.32877
557,557,2000,30-45 y.,3rd Quintile,Poor,0.09209,73,12964,0.07726,0.10722
558,558,2000,30-45 y.,4th Quintile,Very good,0.10323,94,12964,0.08276,0.12454
559,559,2000,30-45 y.,4th Quintile,Good,0.54901,524,12964,0.51357,0.59042
560,560,2000,30-45 y.,4th Quintile,Satisfactory,0.28042,236,12964,0.25073,0.3089
561,561,2000,30-45 y.,4th Quintile,Poor,0.06734,59,12964,0.05292,0.08406
562,562,2000,30-45 y.,5th Quintile,Very good,0.13342,118,12964,0.11725,0.15251
563,563,2000,30-45 y.,5th Quintile,Good,0.54454,485,12964,0.4997,0.58255
564,564,2000,30-45 y.,5th Quintile,Satisfactory,0.25512,217,12964,0.22722,0.28323
565,565,2000,30-45 y.,5th Quintile,Poor,0.06692,57,12964,0.05464,0.08223
566,566,2000,46-65 y.,1st Quintile,Good,0.27906,172,12964,0.25379,0.30586
567,567,2000,46-65 y.,1st Quintile,Satisfactory,0.4084,256,12964,0.37433,0.44383
568,568,2000,46-65 y.,1st Quintile,Poor,0.22192,146,12964,0.20488,0.24341
569,569,2000,46-65 y.,1st Quintile,Bad,0.09061,54,12964,0.06913,0.10888
570,570,2000,46-65 y.,2nd Quintile,Good,0.24469,161,12964,0.21966,0.27257
571,571,2000,46-65 y.,2nd Quintile,Satisfactory,0.47924,310,12964,0.44642,0.51305
572,572,2000,46-65 y.,2nd Quintile,Poor,0.22759,151,12964,0.20248,0.25805
573,573,2000,46-65 y.,2nd Quintile,Bad,0.04848,34,12964,0.0375,0.06255
574,574,2000,46-65 y.,3rd Quintile,Good,0.32565,237,12964,0.29437,0.35807
575,575,2000,46-65 y.,3rd Quintile,Satisfactory,0.43866,352,12964,0.40934,0.4737
576,576,2000,46-65 y.,3rd Quintile,Poor,0.19376,159,12964,0.17586,0.21417
577,577,2000,46-65 y.,3rd Quintile,Bad,0.04192,34,12964,0.03519,0.04955
578,578,2000,46-65 y.,4th Quintile,Good,0.32723,299,12964,0.2948,0.3508
579,579,2000,46-65 y.,4th Quintile,Satisfactory,0.45785,426,12964,0.43025,0.49001
580,580,2000,46-65 y.,4th Quintile,Poor,0.1795,155,12964,0.15865,0.20549
581,581,2000,46-65 y.,4th Quintile,Bad,0.03542,37,12964,0.02982,0.04274
582,582,2000,46-65 y.,5th Quintile,Very good,0.06207,64,12964,0.05439,0.07002
583,583,2000,46-65 y.,5th Quintile,Good,0.36898,394,12964,0.34514,0.39293
584,584,2000,46-65 y.,5th Quintile,Satisfactory,0.43923,425,12964,0.41122,0.4711
585,585,2000,46-65 y.,5th Quintile,Poor,0.12972,135,12964,0.11559,0.14498
