year,age_gr,pgisced97,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,46-65 y.,Post-secondary Non-tertiary Level,Disabled (> 30%),0.12825,99,835,0.10555,0.15094
2018,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84358,617,728,0.81717,0.86998
2018,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.15335,111,728,0.12716,0.17955
2018,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89663,2305,2530,0.88477,0.90850
2018,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.09979,225,2530,0.08810,0.11147
2018,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.81118,460,594,0.77967,0.84268
2018,66 and older,Lower Secondary Level,Disabled (> 30%),0.18637,134,594,0.15503,0.21771
2018,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.74215,1876,2535,0.72512,0.75918
2018,66 and older,Upper Secondary Level,Disabled (> 30%),0.25528,659,2535,0.23831,0.27226
2018,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.69297,118,153,0.61964,0.76630
2018,66 and older,Post-secondary Non-tertiary Level,Disabled (> 30%),0.30703,35,153,0.23370,0.38036
2018,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.76014,254,348,0.71521,0.80507
2018,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.23986,94,348,0.19493,0.28479
2018,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.79495,1046,1275,0.77278,0.81712
2018,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.19440,229,1275,0.17267,0.21613
2019,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.59414,326,326,0.54075,0.64752
2019,17-29 y.,Primary Level,Not Disabled (<= 30%),0.47713,58,58,0.34746,0.60680
2019,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.81128,679,679,0.78182,0.84073
2019,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.96349,1522,1553,0.95416,0.97282
2019,17-29 y.,Upper Secondary Level,Disabled (> 30%),0.02432,31,1553,0.01665,0.03198
2019,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97964,278,278,0.96300,0.99627
2019,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97354,443,443,0.95858,0.98850
2019,30-45 y.,Primary Level,Not Disabled (<= 30%),0.71781,132,132,0.64074,0.79489
2019,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.83355,478,518,0.80144,0.86566
2019,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.12364,40,518,0.09527,0.15202
2019,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.93766,2238,2366,0.92792,0.94741
2019,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.05512,128,2366,0.04592,0.06432
2019,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.93466,762,762,0.91710,0.95221
2019,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97929,342,342,0.96418,0.99441
2019,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97281,1997,2029,0.96573,0.97989
2019,30-45 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.01795,32,2029,0.01217,0.02373
2019,46-65 y.,Primary Level,Not Disabled (<= 30%),0.71439,102,133,0.63733,0.79145
2019,46-65 y.,Primary Level,Disabled (> 30%),0.22206,31,133,0.15115,0.29296
2019,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.77735,522,650,0.74534,0.80936
2019,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.20937,128,650,0.17806,0.24067
2019,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.82324,3923,4635,0.81225,0.83422
2019,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.17133,712,4635,0.16048,0.18218
2019,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.85669,836,938,0.83426,0.87913
2019,46-65 y.,Post-secondary Non-tertiary Level,Disabled (> 30%),0.14200,102,938,0.11965,0.16435
2019,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85393,756,867,0.83041,0.87745
2019,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.14532,111,867,0.12185,0.16879
2019,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90183,2864,3098,0.89135,0.91231
2019,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.09512,234,3098,0.08479,0.10545
2019,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.79364,428,548,0.75972,0.82755
2019,66 and older,Lower Secondary Level,Disabled (> 30%),0.20385,120,548,0.17009,0.23761
2019,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.74547,1951,2558,0.72858,0.76235
2019,66 and older,Upper Secondary Level,Disabled (> 30%),0.24831,607,2558,0.23156,0.26506
2019,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.77572,136,136,0.70536,0.84609
2019,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.74857,277,382,0.70501,0.79214
2019,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.25143,105,382,0.20786,0.29499
2019,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.80570,1194,1442,0.78528,0.82613
2019,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.18746,248,1442,0.16731,0.20761
2020,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.45691,336,336,0.40357,0.51025
2020,17-29 y.,Primary Level,Not Disabled (<= 30%),0.78472,359,359,0.74214,0.82730
2020,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.86721,933,933,0.84542,0.88900
2020,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.96866,1757,1757,0.96051,0.97681
2020,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98840,344,344,0.97708,0.99973
2020,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99085,760,760,0.98407,0.99762
2020,30-45 y.,Primary Level,Not Disabled (<= 30%),0.81505,711,711,0.78650,0.84361
2020,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.84747,803,857,0.82339,0.87156
2020,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.12919,54,857,0.10672,0.15166
2020,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.93603,2437,2553,0.92654,0.94553
2020,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.06061,116,2553,0.05135,0.06987
2020,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.93654,829,829,0.91994,0.95315
2020,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97836,280,280,0.96129,0.99543
2020,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97337,2431,2473,0.96703,0.97972
2020,30-45 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.02404,42,2473,0.01800,0.03008
2020,46-65 y.,Primary Level,Not Disabled (<= 30%),0.66832,288,323,0.61690,0.71975
2020,46-65 y.,Primary Level,Disabled (> 30%),0.29160,35,323,0.24196,0.34125
2020,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.77141,599,710,0.74050,0.80232
2020,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.22673,111,710,0.19591,0.25755
2020,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.82670,3731,4394,0.81551,0.83790
2020,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.16830,663,4394,0.15724,0.17937
2020,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.87691,877,974,0.85626,0.89755
2020,46-65 y.,Post-secondary Non-tertiary Level,Disabled (> 30%),0.11776,97,974,0.09751,0.13801
2020,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84667,674,765,0.82112,0.87222
2020,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.15308,91,765,0.12754,0.17861
2020,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90812,2812,3046,0.89786,0.91838
2020,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.08838,234,3046,0.07830,0.09846
2020,66 and older,Primary Level,Not Disabled (<= 30%),0.79578,35,35,0.66028,0.93129
2020,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.78661,378,500,0.75067,0.82256
2020,66 and older,Lower Secondary Level,Disabled (> 30%),0.21003,122,500,0.17429,0.24577
2020,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.74586,1853,2429,0.72854,0.76317
2020,66 and older,Upper Secondary Level,Disabled (> 30%),0.25146,576,2429,0.23421,0.26872
2020,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.72469,132,166,0.65654,0.79285
2020,66 and older,Post-secondary Non-tertiary Level,Disabled (> 30%),0.27041,34,166,0.20264,0.33819
2020,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.73402,258,354,0.68793,0.78012
2020,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.26252,96,354,0.21662,0.30842
2020,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.79061,1124,1375,0.76909,0.81212
2020,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.20332,251,1375,0.18204,0.22460
2021,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.50714,188,188,0.43549,0.57880
2021,17-29 y.,Primary Level,Not Disabled (<= 30%),0.81252,207,207,0.75922,0.86582
2021,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.82697,534,534,0.79485,0.85908
2021,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.96554,1167,1167,0.95507,0.97601
2021,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.99391,238,238,0.98400,1.00381
2021,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99027,518,518,0.98181,0.99873
2021,30-45 y.,Primary Level,Not Disabled (<= 30%),0.79645,443,443,0.75892,0.83399
2021,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.75109,441,475,0.71216,0.79001
2021,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.18395,34,475,0.14907,0.21883
2021,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.92524,1455,1536,0.91208,0.93839
2021,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.06937,81,1536,0.05666,0.08208
2021,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95673,524,524,0.93929,0.97417
2021,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97802,189,189,0.95706,0.99898
2021,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98119,1733,1733,0.97479,0.98759
2021,46-65 y.,Primary Level,Not Disabled (<= 30%),0.61739,178,216,0.55243,0.68236
2021,46-65 y.,Primary Level,Disabled (> 30%),0.34703,38,216,0.28340,0.41066
2021,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.78048,341,421,0.74089,0.82006
2021,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.21721,80,421,0.17777,0.25664
2021,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.81899,2432,2885,0.80494,0.83305
2021,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.17385,453,2885,0.16001,0.18768
2021,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.84869,608,691,0.82195,0.87543
2021,46-65 y.,Post-secondary Non-tertiary Level,Disabled (> 30%),0.15014,83,691,0.12348,0.17679
2021,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84773,454,510,0.81652,0.87894
2021,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.14545,56,510,0.11482,0.17608
2021,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90893,2116,2285,0.89713,0.92073
2021,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.08755,169,2285,0.07595,0.09914
2021,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.76819,233,307,0.72091,0.81548
2021,66 and older,Lower Secondary Level,Disabled (> 30%),0.22569,74,307,0.17885,0.27253
2021,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.74191,1302,1711,0.72117,0.76265
2021,66 and older,Upper Secondary Level,Disabled (> 30%),0.24981,409,1711,0.22929,0.27033
2021,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.64859,84,118,0.56208,0.73510
2021,66 and older,Post-secondary Non-tertiary Level,Disabled (> 30%),0.33632,34,118,0.25071,0.42193
2021,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.72994,187,258,0.67566,0.78422
2021,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.26120,71,258,0.20749,0.31491
2021,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.80316,896,1107,0.77973,0.82660
2021,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.19592,211,1107,0.17253,0.21931
