"year","bula_h","hhtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1987","Bayern","Alleinerziehende","19274.17","13754","127","3282","6442","30678","42949","70456","16438.08","22110.26","0","70456","12676","18846"
"1987","Bayern","Paar mit Kind(ern)","32247.51","29437.5","1406","15594","21137","39380","53985","96743","31424.49","33070.53","0","124755","27968","30141"
"1987","Bayern","Sonstige","32745.07","27995","121","6136","15339","39313","74904","85046","28636.65","36853.49","0","85046","26454","34001"
"1987","Berlin","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1987","Berlin","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1987","Berlin","Alleinerziehende","","","","","","","","","","","","","",""
"1987","Berlin","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1987","Berlin","Sonstige","","","","","","","","","","","","","",""
"1987","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1987","Brandenburg","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1987","Brandenburg","Alleinerziehende","","","","","","","","","","","","","",""
"1987","Brandenburg","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1987","Brandenburg","Sonstige","","","","","","","","","","","","","",""
"1987","Bremen","(Ehe-)Paar ohne Kind(er)","9068.83","307","36","0","0","21520","26434","31664","4893.94","13243.72","0","31664","0","21561"
"1987","Bremen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1987","Bremen","Alleinerziehende","","","","","","","","","","","","","",""
"1987","Bremen","Paar mit Kind(ern)","22138.36","15377","53","7823","9132","25513","28786","89016","16926.58","27350.14","4295","89016","11479","19992"
"1987","Bremen","Sonstige","","","","","","","","","","","","","",""
"1987","Hamburg","(Ehe-)Paar ohne Kind(er)","23024.33","14751","68","0","0","38924","52563","90396","17277.81","28770.85","0","90396","9817","34870"
"1987","Hamburg","1-Pers.- Haushalt","9188.78","0","50","0","0","19455","24542","48419","5423.04","12954.52","0","48419","0","15799"
"1987","Hamburg","Alleinerziehende","","","","","","","","","","","","","",""
"1987","Hamburg","Paar mit Kind(ern)","33033.57","33334","137","13857","23187","42028","60212","62425","30409.27","35657.87","0","62425","26587","34354"
"1987","Hamburg","Sonstige","","","","","","","","","","","","","",""
"1987","Hessen","(Ehe-)Paar ohne Kind(er)","19538.09","15543.5","242","0","0","33689","43485","206521","16530.66","22545.52","0","206521","17786","26587"
"1987","Hessen","1-Pers.- Haushalt","8438.3","0","98","0","0","16566","26177","46783","6131.83","10744.77","0","46783","0","12680"
"1987","Hessen","Alleinerziehende","12587","5113","66","0","3298","17997","27917","46853","9763.6","15410.4","0","46853","4903","15236"
"1987","Hessen","Paar mit Kind(ern)","35650.35","31086.5","865","16566","23673","43204","60156","105224","34424.48","36876.22","0","125348","28807","30897"
"1987","Hessen","Sonstige","31243.58","33758","117","13608","20646","35484","58001","83366","28000.16","34487","0","83366","33786","37370"
"1987","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1987","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1987","Mecklenburg-Vorpommern","Alleinerziehende","","","","","","","","","","","","","",""
"1987","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1987","Mecklenburg-Vorpommern","Sonstige","","","","","","","","","","","","","",""
"1987","Niedersachsen","(Ehe-)Paar ohne Kind(er)","17126.93","14173","280","0","0","27367","40699","67322","14566.73","19687.13","0","186673","17594","21219"
"1987","Niedersachsen","1-Pers.- Haushalt","6671.9","0","103","0","0","14981","19838","30371","4612.32","8731.48","0","61355","0","9893"
"1987","Niedersachsen","Alleinerziehende","14746.99","12803","70","0","1534","22113","34563","42345","11593.87","17900.11","0","42345","6289","18597"
"1987","Niedersachsen","Paar mit Kind(ern)","32183.4","28300","809","11657","21480","40855","53225","101926","30846.81","33519.99","0","133294","27022","29954"
"1987","Niedersachsen","Sonstige","22096.82","18969","135","2314","10768","30473","53656","60920","19440.76","24752.88","0","60920","18407","24644"
"1987","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","19355.73","18910.5","626","0","0","31869","43497","69693","17942.86","20768.6","0","97566","19301","22088"
"1987","Nordrhein-Westfalen","1-Pers.- Haushalt","8545.04","0","297","0","0","16182","25839","50004","7087.57","10002.51","0","66724","0","7363"
"1987","Nordrhein-Westfalen","Alleinerziehende","14584.53","9617.5","182","0","0","20605","34799","87241","12025.56","17143.5","0","87241","8385","12476"
"1987","Nordrhein-Westfalen","Paar mit Kind(ern)","30527.14","28597","2368","14195","20401","37529","49033","78575","29875.98","31178.3","0","186323","26166","27508"
"1987","Nordrhein-Westfalen","Sonstige","19923.73","16362","244","0","0","26499","43102","109438","17301.96","22545.5","0","109438","22190","25616"
"1987","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","15006.3","10873","186","0","0","26184","37727","61355","12547.17","17465.43","0","74444","11351","20983"
"1987","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","4797.04","0","66","0","0","9510","17512","37478","2569.39","7024.69","0","37478","0","5598"
"1987","Rheinland-Pfalz,Saarland","Alleinerziehende","10116.52","2689.5","53","0","1917","18228","21934","37631","7112.68","13120.36","0","37631","2147","16464"
"1987","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","29242.79","26144","548","12245","19446","37471","52544","83648","27948.9","30536.68","0","83648","25692","27947"
"1987","Rheinland-Pfalz,Saarland","Sonstige","23497.73","20666.5","92","0","13498","33348","46170","69080","20251.79","26743.67","0","69080","20401","25974"
"1987","Saarland","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1987","Saarland","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1987","Saarland","Alleinerziehende","","","","","","","","","","","","","",""
"1987","Saarland","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1987","Saarland","Sonstige","","","","","","","","","","","","","",""
"1987","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1987","Sachsen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1987","Sachsen","Alleinerziehende","","","","","","","","","","","","","",""
"1987","Sachsen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1987","Sachsen","Sonstige","","","","","","","","","","","","","",""
"1987","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1987","Sachsen-Anhalt","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1987","Sachsen-Anhalt","Alleinerziehende","","","","","","","","","","","","","",""
"1987","Sachsen-Anhalt","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1987","Sachsen-Anhalt","Sonstige","","","","","","","","","","","","","",""
"1987","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","16797.84","16540.5","82","0","0","27757","38909","56498","13201.25","20394.43","0","56498","13907","23453"
"1987","Schleswig-Holstein","1-Pers.- Haushalt","8121.18","2751.5","37","0","0","14814","22309","30217","5062.72","11179.64","0","30217","0","14393"
"1987","Schleswig-Holstein","Alleinerziehende","","","","","","","","","","","","","",""
"1987","Schleswig-Holstein","Paar mit Kind(ern)","27966.13","25508.5","266","9817","20912","30963","48828","74879","26184.62","29747.64","0","74879","24614","26766"
"1987","Schleswig-Holstein","Sonstige","","","","","","","","","","","","","",""
"1987","Thueringen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1987","Thueringen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1987","Thueringen","Alleinerziehende","","","","","","","","","","","","","",""
"1987","Thueringen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1987","Thueringen","Sonstige","","","","","","","","","","","","","",""
"1988","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","24060.29","23953.5","388","0","0","35893","51964","110439","22097.36","26023.22","0","110439","23111","26190"
"1988","Baden-Wuerttemberg","1-Pers.- Haushalt","7484.39","0","160","0","0","14725","22727","45863","5725.09","9243.69","0","46114","0","12680"
"1988","Baden-Wuerttemberg","Alleinerziehende","17358.57","15799","114","1104","6749","26073","37427","56298","14817.28","19899.86","0","56298","14009","18637"
"1988","Baden-Wuerttemberg","Paar mit Kind(ern)","34789.35","31572.5","1749","17159","22919","43042","55485","103895","33996.38","35582.32","0","156051","30268","31966"
"1988","Baden-Wuerttemberg","Sonstige","27907.73","27498","113","0","17231","35381","67317","74233","24303.78","31511.68","0","74233","28301","35995"
"1988","Bayern","(Ehe-)Paar ohne Kind(er)","16342.8","7770.5","366","0","0","29599","43562","71739","14386.6","18299","0","75211","17136","22548"
"1988","Bayern","1-Pers.- Haushalt","8334.9","0","182","0","0","15492","25437","43542","6595.27","10074.53","0","47397","0","9817"
"1988","Bayern","Alleinerziehende","22297.21","18176.5","121","4090","7158","34529","44252","68431","19257.2","25337.22","0","68431","14316","21679"
"1988","Bayern","Paar mit Kind(ern)","33880.67","30598","1352","15850","21735","42642","52898","98168","32970.16","34791.18","0","147075","28939","30831"
"1988","Bayern","Sonstige","29216.25","25643.5","117","9817","12307","41445","50472","87347","25284.7","33147.8","0","87347","26587","36148"
"1988","Berlin","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1988","Berlin","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1988","Berlin","Alleinerziehende","","","","","","","","","","","","","",""
"1988","Berlin","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1988","Berlin","Sonstige","","","","","","","","","","","","","",""
"1988","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1988","Brandenburg","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1988","Brandenburg","Alleinerziehende","","","","","","","","","","","","","",""
"1988","Brandenburg","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1988","Brandenburg","Sonstige","","","","","","","","","","","","","",""
"1988","Bremen","(Ehe-)Paar ohne Kind(er)","40167.79","737","34","0","0","21178","310515","310515","14884.3","65451.28","0","310515","0","18713"
"1988","Bremen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1988","Bremen","Alleinerziehende","","","","","","","","","","","","","",""
"1988","Bremen","Paar mit Kind(ern)","22625.21","19263","56","4935","8283","25565","31572","83187","17814.33","27436.09","3835","83187","20073","26833"
"1988","Bremen","Sonstige","","","","","","","","","","","","","",""
"1988","Hamburg","(Ehe-)Paar ohne Kind(er)","23635.31","23560.5","72","0","0","44370","54168","93055","17781","29489.62","0","93055","971","34257"
"1988","Hamburg","1-Pers.- Haushalt","7566.96","0","46","0","0","17967","21070","38590","4137.16","10996.76","0","38590","0","15339"
"1988","Hamburg","Alleinerziehende","","","","","","","","","","","","","",""
"1988","Hamburg","Paar mit Kind(ern)","36662.71","31930.5","109","19311","26587","45258","59310","78955","33391.6","39933.82","4090","78955","26587","32314"
"1988","Hamburg","Sonstige","","","","","","","","","","","","","",""
"1988","Hessen","(Ehe-)Paar ohne Kind(er)","16973.4","17435","222","0","0","31158","39881","55267","14773.97","19172.83","0","55864","18253","26127"
"1988","Hessen","1-Pers.- Haushalt","7643.56","0","91","0","0","16515","25583","42182","5291.27","9995.85","0","42182","0","12066"
"1988","Hessen","Alleinerziehende","16088.3","14362","66","307","3681","21474","46760","63073","11458.37","20718.23","0","65376","9817","18407"
"1988","Hessen","Paar mit Kind(ern)","36623.51","31170","830","17780","24385","44329","61764","99493","35292.38","37954.64","0","161875","28366","30524"
"1988","Hessen","Sonstige","33213.86","29921","123","15641","18164","46017","51274","90422","28861.42","37566.3","0","90422","35300","39267"
"1988","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1988","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1988","Mecklenburg-Vorpommern","Alleinerziehende","","","","","","","","","","","","","",""
"1988","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1988","Mecklenburg-Vorpommern","Sonstige","","","","","","","","","","","","","",""
"1988","Niedersachsen","(Ehe-)Paar ohne Kind(er)","16557.55","10613","272","0","0","27303","40545","70047","13901.54","19213.56","0","187082","15339","21379"
"1988","Niedersachsen","1-Pers.- Haushalt","7146.41","0","98","0","0","15518","20094","32723","5059.49","9233.33","0","42949","0","12151"
"1988","Niedersachsen","Alleinerziehende","17182.58","15814","79","0","8654","24152","34461","62142","13850.98","20514.18","0","62142","12412","22601"
"1988","Niedersachsen","Paar mit Kind(ern)","33115.71","30869.5","739","14817","22088","43664","53200","92339","31703.28","34528.14","0","142957","28683","32472"
"1988","Niedersachsen","Sonstige","24545.72","24220.5","128","0","15545","30667","48454","70558","21914.86","27176.58","0","70558","23507","27325"
"1988","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","21591.11","20388","614","0","0","36941","46768","80097","20043.63","23138.59","0","88198","20043","23978"
"1988","Nordrhein-Westfalen","1-Pers.- Haushalt","8548.63","0","273","0","0","16106","26089","46742","6925.31","10171.95","0","101236","0","9203"
"1988","Nordrhein-Westfalen","Alleinerziehende","14415.24","9340.5","183","0","409","22185","35469","83835","11895.35","16935.13","0","83835","7772","12782"
"1988","Nordrhein-Westfalen","Paar mit Kind(ern)","32023.32","28814","2276","14436","20754","39318","52546","107406","31284.97","32761.67","0","186323","26587","27932"
"1988","Nordrhein-Westfalen","Sonstige","19021.77","18665.5","197","0","0","27226","42744","62911","16251.12","21792.42","0","72603","24139","27196"
"1988","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","14281.52","15160","188","0","0","25782","34001","69536","11807","16756.04","0","88351","15390","18790"
"1988","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","7799.93","0","63","0","0","11115","21628","163613","2215.45","13384.41","0","163613","0","6749"
"1988","Rheinland-Pfalz,Saarland","Alleinerziehende","16262.42","11478.5","51","0","4663","29209","35361","50465","12116.02","20408.82","0","50465","12271","23519"
"1988","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","30459.42","26913","517","15185","20963","40034","48419","81091","29151.54","31767.3","0","81116","26689","30064"
"1988","Rheinland-Pfalz,Saarland","Sonstige","25579.85","20630.5","92","984","16361","33109","43439","114120","21551.51","29608.19","0","114120","18407","22124"
"1988","Saarland","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1988","Saarland","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1988","Saarland","Alleinerziehende","","","","","","","","","","","","","",""
"1988","Saarland","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1988","Saarland","Sonstige","","","","","","","","","","","","","",""
"1988","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1988","Sachsen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1988","Sachsen","Alleinerziehende","","","","","","","","","","","","","",""
"1988","Sachsen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1988","Sachsen","Sonstige","","","","","","","","","","","","","",""
"1988","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
